county_fips,year,county_name,heatwave_events_started,first_event_start_date,last_event_end_date,longest_event_duration_days,heatwave_days,heatwave_days_imputed
48001,2015,Anderson,14,2015-01-28,2015-12-27,7,50,0
48001,2016,Anderson,18,2016-01-30,2017-01-02,11,75,0
48001,2017,Anderson,24,2017-01-10,2017-12-21,8,75,0
48001,2018,Anderson,18,2018-02-15,2018-11-30,6,57,0
48001,2019,Anderson,8,2019-01-07,2019-10-06,11,30,0
48001,2020,Anderson,20,2020-01-09,2020-12-30,5,53,0
48001,2021,Anderson,14,2021-01-24,2022-01-01,10,44,0
48001,2022,Anderson,11,2022-03-05,2023-01-03,7,39,0
48001,2023,Anderson,20,2023-01-10,2023-11-08,14,84,0
48001,2024,Anderson,18,2024-02-02,2024-12-28,14,68,0
48001,2025,Anderson,20,2025-01-29,2025-12-28,9,71,0
48003,2015,Andrews,14,2015-01-28,2015-12-24,6,42,1
48003,2016,Andrews,13,2016-01-30,2016-12-29,11,45,0
48003,2017,Andrews,18,2017-01-01,2017-12-22,11,56,0
48003,2018,Andrews,13,2018-01-09,2018-11-30,11,47,0
48003,2019,Andrews,14,2019-01-06,2019-12-25,7,40,2
48003,2020,Andrews,18,2020-01-14,2020-12-11,4,44,0
48003,2021,Andrews,19,2021-01-23,2021-12-29,8,58,0
48003,2022,Andrews,14,2022-03-27,2023-01-02,8,53,8
48003,2023,Andrews,21,2023-01-09,2023-12-21,10,75,0
48003,2024,Andrews,21,2024-02-01,2024-12-30,6,61,11
48003,2025,Andrews,16,2025-02-02,2025-12-28,8,52,1
48005,2015,Angelina,13,2015-03-31,2015-12-27,7,39,0
48005,2016,Angelina,21,2016-01-30,2016-12-28,6,74,0
48005,2017,Angelina,24,2017-01-01,2017-12-20,7,67,0
48005,2018,Angelina,18,2018-01-20,2018-11-07,7,59,0
48005,2019,Angelina,14,2019-01-07,2019-12-28,9,42,0
48005,2020,Angelina,16,2020-01-09,2020-12-30,6,57,0
48005,2021,Angelina,20,2021-01-24,2022-01-01,9,76,0
48005,2022,Angelina,18,2022-01-08,2023-01-03,8,69,0
48005,2023,Angelina,21,2023-01-10,2023-12-23,24,116,0
48005,2024,Angelina,25,2024-01-23,2024-12-25,10,96,0
48005,2025,Angelina,22,2025-01-29,2025-12-28,8,84,0
48007,2015,Aransas,14,2015-04-01,2015-12-26,4,40,0
48007,2016,Aransas,19,2016-01-31,2016-12-28,10,74,0
48007,2017,Aransas,30,2017-01-01,2017-12-04,9,101,0
48007,2018,Aransas,15,2018-02-15,2018-12-26,6,44,1
48007,2019,Aransas,17,2019-01-07,2019-12-28,6,52,0
48007,2020,Aransas,25,2020-01-09,2020-12-29,11,91,0
48007,2021,Aransas,19,2021-01-24,2022-01-01,10,62,0
48007,2022,Aransas,20,2022-02-21,2022-12-13,13,77,0
48007,2023,Aransas,26,2023-01-01,2023-12-24,19,133,0
48007,2024,Aransas,28,2024-02-08,2024-12-28,14,134,0
48007,2025,Aransas,24,2025-01-04,2025-12-28,13,116,0
48009,2015,Archer,10,2015-01-27,2015-12-24,5,32,32
48009,2016,Archer,14,2016-01-30,2016-12-28,9,47,11
48009,2017,Archer,16,2017-01-02,2017-12-21,7,44,14
48009,2018,Archer,10,2018-01-20,2018-12-01,4,27,27
48009,2019,Archer,7,2019-01-06,2019-12-28,12,30,30
48009,2020,Archer,13,2020-01-09,2020-12-30,4,31,31
48009,2021,Archer,11,2021-02-03,2021-12-31,9,39,39
48009,2022,Archer,14,2022-03-04,2022-12-13,13,53,53
48009,2023,Archer,21,2023-01-01,2023-12-24,7,69,69
48009,2024,Archer,23,2024-01-30,2024-12-30,7,71,71
48009,2025,Archer,14,2025-02-02,2025-12-28,9,51,51
48011,2015,Armstrong,22,2015-01-19,2015-12-24,6,78,78
48011,2016,Armstrong,20,2016-01-29,2016-12-26,11,72,72
48011,2017,Armstrong,25,2017-01-10,2017-12-21,8,76,76
48011,2018,Armstrong,23,2018-01-10,2018-12-27,9,81,81
48011,2019,Armstrong,15,2019-01-06,2019-12-27,10,63,63
48011,2020,Armstrong,22,2020-01-09,2020-12-11,9,75,75
48011,2021,Armstrong,20,2021-01-30,2021-12-31,9,65,65
48011,2022,Armstrong,23,2022-03-03,2022-12-29,14,90,90
48011,2023,Armstrong,28,2023-01-01,2023-12-24,11,114,114
48011,2024,Armstrong,28,2024-01-29,2024-12-31,15,118,118
48011,2025,Armstrong,24,2025-02-02,2025-12-28,9,81,81
48013,2015,Atascosa,14,2015-04-02,2015-12-26,7,39,0
48013,2016,Atascosa,12,2016-01-31,2016-12-29,7,39,0
48013,2017,Atascosa,21,2017-01-01,2017-12-05,7,68,0
48013,2018,Atascosa,14,2018-02-16,2018-12-26,5,35,0
48013,2019,Atascosa,17,2019-01-07,2019-12-28,11,70,0
48013,2020,Atascosa,19,2020-01-10,2020-12-30,9,68,0
48013,2021,Atascosa,24,2021-01-23,2022-01-01,9,82,0
48013,2022,Atascosa,18,2022-03-05,2022-12-13,13,79,0
48013,2023,Atascosa,20,2023-01-01,2023-12-24,10,79,0
48013,2024,Atascosa,21,2024-02-09,2024-12-31,7,67,2
48013,2025,Atascosa,12,2025-01-04,2025-12-28,9,56,0
48015,2015,Austin,11,2015-02-10,2015-12-27,5,33,4
48015,2016,Austin,19,2016-01-31,2016-12-29,6,63,10
48015,2017,Austin,32,2017-01-01,2017-12-20,7,88,2
48015,2018,Austin,15,2018-01-21,2018-12-01,7,42,3
48015,2019,Austin,16,2019-01-07,2019-12-28,12,55,17
48015,2020,Austin,13,2020-01-15,2020-12-31,6,47,12
48015,2021,Austin,16,2021-01-24,2022-01-01,9,50,9
48015,2022,Austin,18,2022-02-16,2022-12-30,12,73,7
48015,2023,Austin,24,2023-01-01,2023-12-24,15,106,28
48015,2024,Austin,20,2024-02-09,2024-12-29,11,81,51
48015,2025,Austin,16,2025-02-03,2025-12-28,10,61,24
