county_fips,county_name,date,year,month,day,tmax_f,tmin_f,tmean_f,rmax_pct,rmin_pct,rh_mean_pct,hi_mean_f,threshold_value_f,exceedance_f,relative_exceedance,candidate_day_flag,run_length,heatwave_day_flag,event_id,event_duration_days,event_day_number,event_onset_flag,event_final_day_flag,qc_status,definition_id,window_method
48061,Cameron (Brownsville),2015-04-25,2015,4,25,90.86,73.67,82.265,87.87759,53.519543,70.6985665,87.10219668416354,85.36186876379428,1.7403279203692676,1,1,3,1,48_061_2015_001_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,3,1,1,0,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2015-04-26,2015,4,26,89.54,77.48,83.51,85.098854,55.47586,70.287357,89.51935380475473,85.52684230854148,3.992511496213254,1,1,3,1,48_061_2015_001_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,3,2,0,0,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2015-04-27,2015,4,27,88.67,74.99,81.83,99.051155,52.227013,75.639084,87.35265638445951,85.67742745487276,1.6752289295867513,1,1,3,1,48_061_2015_001_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,3,3,0,1,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2015-05-19,2015,5,19,89.83999999999999,77.828,83.834,85.36667,54.856323,70.1114965,90.15342133978362,89.62374207892852,0.5296792608551044,1,1,2,1,48_061_2015_002_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,2,1,1,0,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2015-05-20,2015,5,20,88.97000000000001,78.53,83.75,88.61322,53.11494,70.86408,90.20880104022402,89.7241769830845,0.48462405713951284,1,1,2,1,48_061_2015_002_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,2,2,0,1,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2015-07-18,2015,7,18,95.0,78.584,86.792,92.82414,50.33908,71.58161,97.81350234726688,96.31847888347056,1.495023463796315,1,1,2,1,48_061_2015_003_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,2,1,1,0,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2015-07-19,2015,7,19,93.2,79.412,86.30600000000001,99.401726,50.52184,74.961783,98.16555440389742,96.49097140345197,1.6745830004454518,1,1,2,1,48_061_2015_003_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,2,2,0,1,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2015-07-21,2015,7,21,93.83,78.5,86.16499999999999,94.675285,50.881035,72.77816,96.737853781407,96.66227968508448,0.07557409632251222,1,1,2,1,48_061_2015_004_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,2,1,1,0,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2015-07-22,2015,7,22,93.35,78.89,86.12,95.668396,51.254597,73.4614965,96.93850619234291,96.66227968508448,0.27622650725842846,1,1,2,1,48_061_2015_004_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,2,2,0,1,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2015-07-28,2015,7,28,96.188,78.476,87.332,89.97529,47.209198,68.592244,97.7210135712668,97.44038274566216,0.28063082560463215,1,1,2,1,48_061_2015_005_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,2,1,1,0,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2015-07-29,2015,7,29,94.31,79.22,86.765,99.381615,46.6046,72.9931075,98.44703717546524,97.48200653634314,0.9650306391221051,1,1,2,1,48_061_2015_005_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,2,2,0,1,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2015-08-05,2015,8,5,95.51,78.5,87.005,94.191956,49.337357,71.7646565,98.47244090096856,98.24091567760388,0.2315252233646845,1,1,2,1,48_061_2015_006_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,2,1,1,0,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2015-08-06,2015,8,6,95.54,79.88000000000001,87.71000000000001,93.18621,47.714943,70.4505765,99.6794939907768,98.39027970902377,1.2892142817530328,1,1,2,1,48_061_2015_006_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,2,2,0,1,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2015-08-23,2015,8,23,94.67,79.04,86.855,100.0,53.03793,76.51896500000001,100.5468847908579,98.00058091961152,2.54630387124638,1,1,2,1,48_061_2015_007_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,2,1,1,0,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2015-08-24,2015,8,24,95.18,77.51,86.345,99.37242,52.47816,75.92529,98.75461727043512,97.94267911020835,0.8119381602267737,1,1,2,1,48_061_2015_007_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,2,2,0,1,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2015-09-05,2015,9,5,93.86,77.66000000000001,85.76,95.789085,51.78276,73.7859225,96.13556952393182,95.45499294502363,0.6805765789081875,1,1,3,1,48_061_2015_008_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,3,1,1,0,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2015-09-06,2015,9,6,94.52,78.35000000000001,86.435,98.1977,51.71207,74.95488499999999,98.52217579251388,95.45190900874553,3.0702667837683464,1,1,3,1,48_061_2015_008_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,3,2,0,0,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2015-09-07,2015,9,7,94.46,77.045,85.7525,95.77012,51.2,73.48506,95.98119863521278,95.45499294502363,0.5262056901891441,1,1,3,1,48_061_2015_008_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,3,3,0,1,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2015-09-09,2015,9,9,94.82,77.0,85.91,93.03218,51.249428,72.140804,95.78741991935938,95.31493806719527,0.4724818521641083,1,1,3,1,48_061_2015_009_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,3,1,1,0,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2015-09-10,2015,9,10,94.388,78.188,86.28800000000001,90.139656,51.436783,70.7882195,96.1343666732114,95.2185966723817,0.9157700008297098,1,1,3,1,48_061_2015_009_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,3,2,0,0,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2015-09-11,2015,9,11,96.224,76.208,86.21600000000001,100.0,50.031036,75.015518,97.9419595840242,95.03100443271751,2.9109551513066947,1,1,3,1,48_061_2015_009_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,3,3,0,1,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2015-10-13,2015,10,13,93.32,75.29,84.305,99.05862,50.12126,74.58994,92.75933721072693,88.5248267422636,4.234510468463327,1,1,2,1,48_061_2015_010_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,2,1,1,0,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2015-10-14,2015,10,14,92.84,72.38,82.61,98.35747,52.08621,75.22184,88.96666799218019,88.18703694082727,0.7796310513529221,1,1,2,1,48_061_2015_010_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,2,2,0,1,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2015-10-29,2015,10,29,87.98,72.212,80.096,92.17931,56.15345,74.16638,83.64320770122643,80.39901593665,3.2441917645764278,1,1,2,1,48_061_2015_011_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,2,1,1,0,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2015-10-30,2015,10,30,85.49000000000001,73.16,79.325,93.23736,66.260925,79.7491425,80.7057096975,80.16936307507498,0.5363466224250146,1,1,2,1,48_061_2015_011_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,2,2,0,1,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2015-11-05,2015,11,5,87.98,74.51,81.245,85.94425,51.608624,68.776437,84.83740213564454,79.32467809059284,5.512724045051698,1,1,2,1,48_061_2015_012_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,2,1,1,0,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2015-11-06,2015,11,6,88.01599999999999,74.588,81.30199999999999,82.90345,51.37931,67.14138,84.64479309865519,79.1698059906,5.474987108055188,1,1,2,1,48_061_2015_012_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,2,2,0,1,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2015-11-11,2015,11,11,88.01,74.17999999999999,81.095,87.48276,50.231037,68.8568985,84.59519094313174,77.933604397425,6.66158654570674,1,1,2,1,48_061_2015_013_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,2,1,1,0,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2015-11-12,2015,11,12,84.47,71.84,78.155,96.5385,68.70632,82.62241,79.55375327,77.73027244527499,1.82348082472501,1,1,2,1,48_061_2015_013_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,2,2,0,1,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2015-11-16,2015,11,16,86.0,71.03,78.515,76.03161,47.933907,61.9827585,78.97968964949999,77.68374647367142,1.2959431758285689,1,1,2,1,48_061_2015_014_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,2,1,1,0,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2015-11-17,2015,11,17,87.68,69.86,78.77000000000001,99.96437,50.692528,75.328449,79.88743710300001,77.51401359052502,2.373423512474986,1,1,2,1,48_061_2015_014_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,2,2,0,1,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2015-11-26,2015,11,26,80.03,71.48,75.755,77.731606,55.08103,66.406318,76.15159694599998,76.0321095135,0.11948743249998017,1,1,2,1,48_061_2015_015_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,2,1,1,0,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2015-11-27,2015,11,27,82.436,73.54400000000001,77.99000000000001,91.7,57.45,74.575,78.99402500000001,75.71511287700001,3.278912122999998,1,1,2,1,48_061_2015_015_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,2,2,0,1,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2015-12-11,2015,12,11,82.184,67.856,75.02,78.06437,48.246555,63.1554625,75.1903067375,73.08054481559998,2.1097619219000165,1,1,2,1,48_061_2015_016_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,2,1,1,0,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2015-12-12,2015,12,12,81.64999999999999,71.51,76.58,73.44598,53.38908,63.41753,76.91862391,72.66331009677499,4.255313813225001,1,1,2,1,48_061_2015_016_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,2,2,0,1,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2015-12-21,2015,12,21,81.17,65.81,73.49000000000001,85.27126,47.38736,66.32930999999999,73.65647757000002,71.1162819926,2.540195577400027,1,1,7,1,48_061_2015_017_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,7,1,1,0,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2015-12-22,2015,12,22,80.99,66.5,73.745,81.61552,50.866093,66.2408065,73.9328179055,70.70375436124999,3.2290635442500104,1,1,7,1,48_061_2015_017_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,7,2,0,0,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2015-12-23,2015,12,23,86.87,68.0,77.435,80.7615,33.763794,57.262647,77.569844409,70.62472020399285,6.945124205007147,1,1,7,1,48_061_2015_017_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,7,3,0,0,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2015-12-24,2015,12,24,87.17,69.64999999999999,78.41,71.93678,38.951725,55.444252500000005,78.55687986749999,70.44910884752498,8.107771019975004,1,1,7,1,48_061_2015_017_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,7,4,0,0,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2015-12-25,2015,12,25,86.0,71.69,78.845,76.48103,43.667816,60.074423,79.252997881,70.24744010689287,9.005557774107132,1,1,7,1,48_061_2015_017_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,7,5,0,0,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2015-12-26,2015,12,26,84.67999999999999,75.83,80.255,67.752304,48.293674,58.022989,81.89043414039767,70.39262658922499,11.497807551172684,1,1,7,1,48_061_2015_017_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,7,6,0,0,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2015-12-27,2015,12,27,83.0,58.46,70.73,100.0,48.29023,74.145115,70.98782040500001,70.62402184757501,0.36379855742499956,1,1,7,1,48_061_2015_017_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,7,7,0,1,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2016-01-31,2016,1,31,83.63,57.830000000000005,70.73,99.2339,37.91207,68.572985,70.72593029500001,69.7868226588,0.9391076362000064,1,1,2,1,48_061_2016_001_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,2,1,1,0,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2016-02-01,2016,2,1,82.34,64.46,73.4,100.0,48.63793,74.31896499999999,73.93299135500001,69.9329668801643,4.000024474835712,1,1,2,1,48_061_2016_001_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,2,2,0,1,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2016-02-20,2016,2,20,81.67999999999999,65.66,73.66999999999999,100.0,67.430466,83.715233,74.67161595099998,73.57243912845,1.0991768225499783,1,1,4,1,48_061_2016_002_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,4,1,1,0,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2016-02-21,2016,2,21,81.32,65.99,73.655,100.0,38.42529,69.212645,73.973494315,73.62408802670001,0.34940628829998843,1,1,4,1,48_061_2016_002_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,4,2,0,0,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2016-02-22,2016,2,22,80.66,66.47,73.565,99.97931,36.705746,68.342528,73.83359881599999,73.64067975895,0.19291905704999124,1,1,4,1,48_061_2016_002_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,4,3,0,0,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2016-02-23,2016,2,23,88.49,60.68000000000001,74.58500000000001,95.00689,26.962069,60.9844795,74.60977053650001,73.61809853505001,0.9916720014499987,1,1,4,1,48_061_2016_002_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,4,4,0,1,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2016-03-07,2016,3,7,81.788,70.44800000000001,76.118,73.425285,48.45977,60.9425275,76.2940987925,74.65762044390713,1.6364783485928598,1,1,2,1,48_061_2016_003_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,2,1,1,0,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2016-03-08,2016,3,8,83.975,73.265,78.62,80.732185,49.10517,64.9186775,79.2331778425,74.64294477580714,4.590233066692861,1,1,2,1,48_061_2016_003_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,2,2,0,1,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2016-03-13,2016,3,13,89.38399999999999,63.788,76.58599999999998,77.437355,32.17586,54.8066075,76.52051055249999,76.00457997569286,0.5159305768071221,1,1,6,1,48_061_2016_004_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,6,1,1,0,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2016-03-14,2016,3,14,88.628,68.828,78.72800000000001,79.70575,39.82414,59.764945,79.109752415,76.02232171472141,3.0874307002785883,1,1,6,1,48_061_2016_004_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,6,2,0,0,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2016-03-15,2016,3,15,87.36800000000001,71.38399999999999,79.376,79.005745,43.98046,61.493102500000006,79.9037758175,76.02631745255,3.8774583649500016,1,1,6,1,48_061_2016_004_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,6,3,0,0,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2016-03-16,2016,3,16,79.988,72.212,76.1,80.706894,56.779884,68.74338900000001,76.640939283,76.02232171472141,0.6186175682785802,1,1,6,1,48_061_2016_004_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,6,4,0,0,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2016-03-17,2016,3,17,82.00399999999999,72.212,77.108,83.79368,53.772415,68.7830475,77.7516032325,76.02631745255,1.7252857799499992,1,1,6,1,48_061_2016_004_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,6,5,0,0,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2016-03-18,2016,3,18,84.848,69.98,77.414,99.61321,48.16839,73.8908,78.32826759999999,76.12868031724287,2.199587282757122,1,1,6,1,48_061_2016_004_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,6,6,0,1,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2016-03-30,2016,3,30,82.37,72.53,77.45,79.31437,54.06552,66.689945,78.029427415,77.93534848397857,0.0940789310214285,1,1,2,1,48_061_2016_005_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,2,1,1,0,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2016-03-31,2016,3,31,90.17,75.02,82.595,81.231606,34.958046,58.094826,84.91174826772541,78.19274746005,6.719000807675414,1,1,2,1,48_061_2016_005_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,2,2,0,1,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2016-04-26,2016,4,26,88.33999999999999,75.62,81.97999999999999,82.228165,50.70977,66.4689675,85.65372728194143,85.5892181275799,0.06450915436153082,1,1,6,1,48_061_2016_006_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,6,1,1,0,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2016-04-27,2016,4,27,89.99000000000001,75.98,82.98500000000001,88.348854,46.82414,67.58649700000001,87.72038504718768,85.67886320200488,2.0415218451827997,1,1,6,1,48_061_2016_006_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,6,2,0,0,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2016-04-28,2016,4,28,89.83999999999999,75.44,82.63999999999999,81.986206,52.21207,67.099138,86.95814390653581,85.90382457609128,1.0543193304445282,1,1,6,1,48_061_2016_006_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,6,3,0,0,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2016-04-29,2016,4,29,86.50999999999999,78.5,82.505,83.44023,58.62644,71.033335,87.65773128216894,86.12845197886666,1.5292793033022747,1,1,6,1,48_061_2016_006_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,6,4,0,0,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2016-04-30,2016,4,30,88.19000000000001,77.17999999999999,82.685,89.11724,51.521267,70.3192535,87.83799294461859,86.4853903869165,1.3526025577020846,1,1,6,1,48_061_2016_006_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,6,5,0,0,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2016-05-01,2016,5,1,89.44571428571429,77.0,83.22285714285715,90.901146,53.329308,72.115227,89.44503908955306,86.7707715496333,2.674267539919768,1,1,6,1,48_061_2016_006_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,6,6,0,1,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2016-05-18,2016,5,18,89.47142857142858,76.12571428571428,82.79857142857142,95.929886,58.285057,77.1074715,89.93180778608107,89.63676261681042,0.29504516927065083,1,1,2,1,48_061_2016_007_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,2,1,1,0,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2016-05-19,2016,5,19,90.42285714285715,75.74,83.08142857142857,97.359764,53.42184,75.39080200000001,90.0937506326647,89.63676261681042,0.45698801585427873,1,1,2,1,48_061_2016_007_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,2,2,0,1,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2016-05-21,2016,5,21,90.8,77.36,84.08,92.04482,54.22069,73.132755,91.70041862322584,90.17211603599438,1.5283025872314653,1,1,9,1,48_061_2016_008_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,9,1,1,0,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2016-05-22,2016,5,22,90.73142857142857,77.61714285714285,84.1742857142857,92.8069,56.47529,74.641095,92.45700400183206,90.59206800421182,1.8649359976202362,1,1,9,1,48_061_2016_008_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,9,2,0,0,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2016-05-23,2016,5,23,90.11428571428571,78.31142857142858,84.21285714285715,87.87874,54.32184,71.10029,91.3086598219332,91.02773601848084,0.28092380345236734,1,1,9,1,48_061_2016_008_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,9,3,0,0,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2016-05-24,2016,5,24,90.98857142857142,79.44285714285715,85.21571428571428,86.71609,54.63908,70.677585,93.46679996461064,91.27748342123701,2.1893165433736357,1,1,9,1,48_061_2016_008_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,9,4,0,0,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2016-05-25,2016,5,25,91.70857142857145,80.57428571428571,86.14142857142858,92.19598,54.03448,73.11523,96.8331822021553,91.62140160424696,5.211780597908344,1,1,9,1,48_061_2016_008_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,9,5,0,0,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2016-05-26,2016,5,26,91.70857142857145,79.03142857142858,85.37,88.40345,55.130463,71.7669565,94.27729447022814,91.84462643690267,2.43266803332547,1,1,9,1,48_061_2016_008_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,9,6,0,0,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2016-05-27,2016,5,27,91.9914285714286,80.00857142857141,86.0,90.52299,53.100002,71.811496,95.8691986549482,92.35518041693733,3.514018238010877,1,1,9,1,48_061_2016_008_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,9,7,0,0,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2016-05-28,2016,5,28,91.14285714285714,79.41714285714285,85.28,93.151146,56.683334,74.91723999999999,95.3704500792681,92.67431955146232,2.696130527805778,1,1,9,1,48_061_2016_008_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,9,8,0,0,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2016-05-29,2016,5,29,90.14,78.62,84.38,93.973564,56.47644,75.22500199999999,93.18121464165598,93.15452489840041,0.026689743255573717,1,1,9,1,48_061_2016_008_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,9,9,0,1,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
48061,Cameron (Brownsville),2016-06-11,2016,6,11,91.83714285714288,79.41714285714285,85.62714285714287,93.21782,54.600574,73.909197,95.84215569779556,95.75470008030835,0.08745561748720831,1,1,8,1,48_061_2016_009_relMeanHI_p85_2d_walkforward__w15__PRIMARY_nofloor_artifactmissing,8,1,1,0,valid,relMeanHI_p85_2d_walkforward,centered_15day_total_pm7
