county_fips,seq,ehf_support_start_date,ehf_support_end_date,support_duration_days,event_definition_type,event_id
48001,1,2015-07-17,2015-07-31,15,merged_thermal_support_interval,48_001_2015_001_EHF_TX_WALKFORWARD_SUPPORT
48001,2,2015-08-04,2015-08-14,11,merged_thermal_support_interval,48_001_2015_002_EHF_TX_WALKFORWARD_SUPPORT
48001,3,2015-09-05,2015-09-08,4,merged_thermal_support_interval,48_001_2015_003_EHF_TX_WALKFORWARD_SUPPORT
48001,4,2016-07-06,2016-07-16,11,merged_thermal_support_interval,48_001_2016_004_EHF_TX_WALKFORWARD_SUPPORT
48001,5,2016-07-20,2016-07-26,7,merged_thermal_support_interval,48_001_2016_005_EHF_TX_WALKFORWARD_SUPPORT
48001,6,2016-07-29,2016-08-14,17,merged_thermal_support_interval,48_001_2016_006_EHF_TX_WALKFORWARD_SUPPORT
48001,7,2017-07-26,2017-07-30,5,merged_thermal_support_interval,48_001_2017_007_EHF_TX_WALKFORWARD_SUPPORT
48001,8,2017-08-11,2017-08-22,12,merged_thermal_support_interval,48_001_2017_008_EHF_TX_WALKFORWARD_SUPPORT
48001,9,2018-06-11,2018-06-14,4,merged_thermal_support_interval,48_001_2018_009_EHF_TX_WALKFORWARD_SUPPORT
48001,10,2018-06-29,2018-07-03,5,merged_thermal_support_interval,48_001_2018_010_EHF_TX_WALKFORWARD_SUPPORT
48001,11,2018-07-14,2018-07-31,18,merged_thermal_support_interval,48_001_2018_011_EHF_TX_WALKFORWARD_SUPPORT
48001,12,2018-08-06,2018-08-09,4,merged_thermal_support_interval,48_001_2018_012_EHF_TX_WALKFORWARD_SUPPORT
48001,13,2018-08-15,2018-08-21,7,merged_thermal_support_interval,48_001_2018_013_EHF_TX_WALKFORWARD_SUPPORT
48001,14,2018-08-23,2018-08-30,8,merged_thermal_support_interval,48_001_2018_014_EHF_TX_WALKFORWARD_SUPPORT
48001,15,2019-08-07,2019-08-15,9,merged_thermal_support_interval,48_001_2019_015_EHF_TX_WALKFORWARD_SUPPORT
48001,16,2019-08-16,2019-08-23,8,merged_thermal_support_interval,48_001_2019_016_EHF_TX_WALKFORWARD_SUPPORT
48001,17,2019-08-24,2019-08-27,4,merged_thermal_support_interval,48_001_2019_017_EHF_TX_WALKFORWARD_SUPPORT
48001,18,2020-07-11,2020-07-16,6,merged_thermal_support_interval,48_001_2020_018_EHF_TX_WALKFORWARD_SUPPORT
48001,19,2020-08-07,2020-08-16,10,merged_thermal_support_interval,48_001_2020_019_EHF_TX_WALKFORWARD_SUPPORT
48001,20,2020-08-28,2020-09-01,5,merged_thermal_support_interval,48_001_2020_020_EHF_TX_WALKFORWARD_SUPPORT
48001,21,2022-06-11,2022-06-18,8,merged_thermal_support_interval,48_001_2022_021_EHF_TX_WALKFORWARD_SUPPORT
48001,22,2022-06-19,2022-06-27,9,merged_thermal_support_interval,48_001_2022_022_EHF_TX_WALKFORWARD_SUPPORT
48001,23,2022-07-03,2022-08-11,40,merged_thermal_support_interval,48_001_2022_023_EHF_TX_WALKFORWARD_SUPPORT
48001,24,2022-08-13,2022-08-18,6,merged_thermal_support_interval,48_001_2022_024_EHF_TX_WALKFORWARD_SUPPORT
48001,25,2023-06-18,2023-06-22,5,merged_thermal_support_interval,48_001_2023_025_EHF_TX_WALKFORWARD_SUPPORT
48001,26,2023-06-25,2023-07-01,7,merged_thermal_support_interval,48_001_2023_026_EHF_TX_WALKFORWARD_SUPPORT
48001,27,2023-07-08,2023-07-23,16,merged_thermal_support_interval,48_001_2023_027_EHF_TX_WALKFORWARD_SUPPORT
48001,28,2023-07-24,2023-08-16,24,merged_thermal_support_interval,48_001_2023_028_EHF_TX_WALKFORWARD_SUPPORT
48001,29,2023-08-17,2023-08-29,13,merged_thermal_support_interval,48_001_2023_029_EHF_TX_WALKFORWARD_SUPPORT
48001,30,2023-09-03,2023-09-09,7,merged_thermal_support_interval,48_001_2023_030_EHF_TX_WALKFORWARD_SUPPORT
48001,31,2024-06-27,2024-07-06,10,merged_thermal_support_interval,48_001_2024_031_EHF_TX_WALKFORWARD_SUPPORT
48001,32,2024-08-13,2024-08-22,10,merged_thermal_support_interval,48_001_2024_032_EHF_TX_WALKFORWARD_SUPPORT
48001,33,2025-07-30,2025-08-01,3,merged_thermal_support_interval,48_001_2025_033_EHF_TX_WALKFORWARD_SUPPORT
48001,34,2025-08-14,2025-08-19,6,merged_thermal_support_interval,48_001_2025_034_EHF_TX_WALKFORWARD_SUPPORT
48003,1,2015-07-16,2015-07-22,7,merged_thermal_support_interval,48_003_2015_001_EHF_TX_WALKFORWARD_SUPPORT
48003,2,2015-07-23,2015-08-01,10,merged_thermal_support_interval,48_003_2015_002_EHF_TX_WALKFORWARD_SUPPORT
48003,3,2015-08-05,2015-08-15,11,merged_thermal_support_interval,48_003_2015_003_EHF_TX_WALKFORWARD_SUPPORT
48003,4,2016-06-17,2016-06-19,3,merged_thermal_support_interval,48_003_2016_004_EHF_TX_WALKFORWARD_SUPPORT
48003,5,2016-07-02,2016-07-16,15,merged_thermal_support_interval,48_003_2016_005_EHF_TX_WALKFORWARD_SUPPORT
48003,6,2016-07-22,2016-07-27,6,merged_thermal_support_interval,48_003_2016_006_EHF_TX_WALKFORWARD_SUPPORT
48003,7,2016-08-01,2016-08-10,10,merged_thermal_support_interval,48_003_2016_007_EHF_TX_WALKFORWARD_SUPPORT
48003,8,2017-06-11,2017-06-19,9,merged_thermal_support_interval,48_003_2017_008_EHF_TX_WALKFORWARD_SUPPORT
48003,9,2017-06-21,2017-06-24,4,merged_thermal_support_interval,48_003_2017_009_EHF_TX_WALKFORWARD_SUPPORT
48003,10,2017-06-29,2017-07-01,3,merged_thermal_support_interval,48_003_2017_010_EHF_TX_WALKFORWARD_SUPPORT
48003,11,2017-07-27,2017-07-31,5,merged_thermal_support_interval,48_003_2017_011_EHF_TX_WALKFORWARD_SUPPORT
48003,12,2018-05-26,2018-06-03,9,merged_thermal_support_interval,48_003_2018_012_EHF_TX_WALKFORWARD_SUPPORT
48003,13,2018-06-05,2018-06-08,4,merged_thermal_support_interval,48_003_2018_013_EHF_TX_WALKFORWARD_SUPPORT
48003,14,2018-06-10,2018-06-14,5,merged_thermal_support_interval,48_003_2018_014_EHF_TX_WALKFORWARD_SUPPORT
48003,15,2018-06-22,2018-06-26,5,merged_thermal_support_interval,48_003_2018_015_EHF_TX_WALKFORWARD_SUPPORT
48003,16,2018-07-17,2018-07-25,9,merged_thermal_support_interval,48_003_2018_016_EHF_TX_WALKFORWARD_SUPPORT
48003,17,2018-07-28,2018-07-30,3,merged_thermal_support_interval,48_003_2018_017_EHF_TX_WALKFORWARD_SUPPORT
48003,18,2018-08-25,2018-08-29,5,merged_thermal_support_interval,48_003_2018_018_EHF_TX_WALKFORWARD_SUPPORT
48003,19,2019-06-19,2019-06-23,5,merged_thermal_support_interval,48_003_2019_019_EHF_TX_WALKFORWARD_SUPPORT
48003,20,2019-07-16,2019-07-22,7,merged_thermal_support_interval,48_003_2019_020_EHF_TX_WALKFORWARD_SUPPORT
48003,21,2019-07-31,2019-08-04,5,merged_thermal_support_interval,48_003_2019_021_EHF_TX_WALKFORWARD_SUPPORT
48003,22,2019-08-05,2019-08-14,10,merged_thermal_support_interval,48_003_2019_022_EHF_TX_WALKFORWARD_SUPPORT
48003,23,2019-08-15,2019-08-21,7,merged_thermal_support_interval,48_003_2019_023_EHF_TX_WALKFORWARD_SUPPORT
48003,24,2019-08-24,2019-08-27,4,merged_thermal_support_interval,48_003_2019_024_EHF_TX_WALKFORWARD_SUPPORT
48003,25,2020-06-27,2020-07-03,7,merged_thermal_support_interval,48_003_2020_025_EHF_TX_WALKFORWARD_SUPPORT
48003,26,2020-07-07,2020-07-20,14,merged_thermal_support_interval,48_003_2020_026_EHF_TX_WALKFORWARD_SUPPORT
48003,27,2020-07-27,2020-07-30,4,merged_thermal_support_interval,48_003_2020_027_EHF_TX_WALKFORWARD_SUPPORT
48003,28,2020-08-04,2020-08-16,13,merged_thermal_support_interval,48_003_2020_028_EHF_TX_WALKFORWARD_SUPPORT
48003,29,2020-08-27,2020-09-01,6,merged_thermal_support_interval,48_003_2020_029_EHF_TX_WALKFORWARD_SUPPORT
48003,30,2021-06-07,2021-06-13,7,merged_thermal_support_interval,48_003_2021_030_EHF_TX_WALKFORWARD_SUPPORT
48003,31,2021-06-23,2021-06-26,4,merged_thermal_support_interval,48_003_2021_031_EHF_TX_WALKFORWARD_SUPPORT
48003,32,2021-07-24,2021-07-26,3,merged_thermal_support_interval,48_003_2021_032_EHF_TX_WALKFORWARD_SUPPORT
48003,33,2021-08-08,2021-08-10,3,merged_thermal_support_interval,48_003_2021_033_EHF_TX_WALKFORWARD_SUPPORT
48003,34,2022-05-15,2022-05-19,5,merged_thermal_support_interval,48_003_2022_034_EHF_TX_WALKFORWARD_SUPPORT
48003,35,2022-05-28,2022-05-31,4,merged_thermal_support_interval,48_003_2022_035_EHF_TX_WALKFORWARD_SUPPORT
48003,36,2022-06-05,2022-06-07,3,merged_thermal_support_interval,48_003_2022_036_EHF_TX_WALKFORWARD_SUPPORT
48003,37,2022-06-09,2022-06-16,8,merged_thermal_support_interval,48_003_2022_037_EHF_TX_WALKFORWARD_SUPPORT
48003,38,2022-06-23,2022-06-25,3,merged_thermal_support_interval,48_003_2022_038_EHF_TX_WALKFORWARD_SUPPORT
48003,39,2022-07-05,2022-07-13,9,merged_thermal_support_interval,48_003_2022_039_EHF_TX_WALKFORWARD_SUPPORT
48003,40,2022-07-16,2022-08-07,23,merged_thermal_support_interval,48_003_2022_040_EHF_TX_WALKFORWARD_SUPPORT
48003,41,2023-06-18,2023-06-30,13,merged_thermal_support_interval,48_003_2023_041_EHF_TX_WALKFORWARD_SUPPORT
48003,42,2023-07-05,2023-07-21,17,merged_thermal_support_interval,48_003_2023_042_EHF_TX_WALKFORWARD_SUPPORT
48003,43,2023-07-22,2023-07-29,8,merged_thermal_support_interval,48_003_2023_043_EHF_TX_WALKFORWARD_SUPPORT
48003,44,2023-07-30,2023-08-19,21,merged_thermal_support_interval,48_003_2023_044_EHF_TX_WALKFORWARD_SUPPORT
48003,45,2023-09-03,2023-09-10,8,merged_thermal_support_interval,48_003_2023_045_EHF_TX_WALKFORWARD_SUPPORT
48003,46,2024-06-06,2024-06-08,3,merged_thermal_support_interval,48_003_2024_046_EHF_TX_WALKFORWARD_SUPPORT
48003,47,2024-06-15,2024-06-18,4,merged_thermal_support_interval,48_003_2024_047_EHF_TX_WALKFORWARD_SUPPORT
48003,48,2024-06-23,2024-06-28,6,merged_thermal_support_interval,48_003_2024_048_EHF_TX_WALKFORWARD_SUPPORT
48003,49,2024-06-29,2024-07-04,6,merged_thermal_support_interval,48_003_2024_049_EHF_TX_WALKFORWARD_SUPPORT
48003,50,2024-07-15,2024-07-17,3,merged_thermal_support_interval,48_003_2024_050_EHF_TX_WALKFORWARD_SUPPORT
48003,51,2024-07-29,2024-08-03,6,merged_thermal_support_interval,48_003_2024_051_EHF_TX_WALKFORWARD_SUPPORT
48003,52,2024-08-06,2024-08-26,21,merged_thermal_support_interval,48_003_2024_052_EHF_TX_WALKFORWARD_SUPPORT
48003,53,2025-08-04,2025-08-10,7,merged_thermal_support_interval,48_003_2025_053_EHF_TX_WALKFORWARD_SUPPORT
48003,54,2025-08-14,2025-08-16,3,merged_thermal_support_interval,48_003_2025_054_EHF_TX_WALKFORWARD_SUPPORT
48005,1,2015-07-18,2015-07-31,14,merged_thermal_support_interval,48_005_2015_001_EHF_TX_WALKFORWARD_SUPPORT
48005,2,2015-08-04,2015-08-14,11,merged_thermal_support_interval,48_005_2015_002_EHF_TX_WALKFORWARD_SUPPORT
48005,3,2016-07-03,2016-07-17,15,merged_thermal_support_interval,48_005_2016_003_EHF_TX_WALKFORWARD_SUPPORT
48005,4,2016-07-19,2016-07-25,7,merged_thermal_support_interval,48_005_2016_004_EHF_TX_WALKFORWARD_SUPPORT
48005,5,2016-07-30,2016-08-13,15,merged_thermal_support_interval,48_005_2016_005_EHF_TX_WALKFORWARD_SUPPORT
48005,6,2017-07-19,2017-07-22,4,merged_thermal_support_interval,48_005_2017_006_EHF_TX_WALKFORWARD_SUPPORT
48005,7,2017-08-10,2017-08-21,12,merged_thermal_support_interval,48_005_2017_007_EHF_TX_WALKFORWARD_SUPPORT
48005,8,2018-06-01,2018-06-03,3,merged_thermal_support_interval,48_005_2018_008_EHF_TX_WALKFORWARD_SUPPORT
48005,9,2018-06-11,2018-06-14,4,merged_thermal_support_interval,48_005_2018_009_EHF_TX_WALKFORWARD_SUPPORT
48005,10,2018-06-21,2018-07-03,13,merged_thermal_support_interval,48_005_2018_010_EHF_TX_WALKFORWARD_SUPPORT
48005,11,2018-07-15,2018-07-25,11,merged_thermal_support_interval,48_005_2018_011_EHF_TX_WALKFORWARD_SUPPORT
48005,12,2018-07-27,2018-07-30,4,merged_thermal_support_interval,48_005_2018_012_EHF_TX_WALKFORWARD_SUPPORT
48005,13,2018-08-15,2018-08-22,8,merged_thermal_support_interval,48_005_2018_013_EHF_TX_WALKFORWARD_SUPPORT
48005,14,2019-07-16,2019-07-18,3,merged_thermal_support_interval,48_005_2019_014_EHF_TX_WALKFORWARD_SUPPORT
48005,15,2019-08-06,2019-08-15,10,merged_thermal_support_interval,48_005_2019_015_EHF_TX_WALKFORWARD_SUPPORT
48005,16,2019-08-16,2019-08-22,7,merged_thermal_support_interval,48_005_2019_016_EHF_TX_WALKFORWARD_SUPPORT
48005,17,2019-08-24,2019-08-28,5,merged_thermal_support_interval,48_005_2019_017_EHF_TX_WALKFORWARD_SUPPORT
48005,18,2020-06-30,2020-07-03,4,merged_thermal_support_interval,48_005_2020_018_EHF_TX_WALKFORWARD_SUPPORT
48005,19,2020-07-08,2020-07-18,11,merged_thermal_support_interval,48_005_2020_019_EHF_TX_WALKFORWARD_SUPPORT
48005,20,2020-08-06,2020-08-17,12,merged_thermal_support_interval,48_005_2020_020_EHF_TX_WALKFORWARD_SUPPORT
48005,21,2020-08-28,2020-09-02,6,merged_thermal_support_interval,48_005_2020_021_EHF_TX_WALKFORWARD_SUPPORT
48005,22,2021-06-23,2021-06-26,4,merged_thermal_support_interval,48_005_2021_022_EHF_TX_WALKFORWARD_SUPPORT
48005,23,2021-07-24,2021-08-01,9,merged_thermal_support_interval,48_005_2021_023_EHF_TX_WALKFORWARD_SUPPORT
48005,24,2021-08-08,2021-08-13,6,merged_thermal_support_interval,48_005_2021_024_EHF_TX_WALKFORWARD_SUPPORT
48005,25,2021-08-19,2021-08-22,4,merged_thermal_support_interval,48_005_2021_025_EHF_TX_WALKFORWARD_SUPPORT
48005,26,2021-08-23,2021-08-27,5,merged_thermal_support_interval,48_005_2021_026_EHF_TX_WALKFORWARD_SUPPORT
48005,27,2021-08-30,2021-09-05,7,merged_thermal_support_interval,48_005_2021_027_EHF_TX_WALKFORWARD_SUPPORT
48005,28,2022-06-08,2022-06-28,21,merged_thermal_support_interval,48_005_2022_028_EHF_TX_WALKFORWARD_SUPPORT
48005,29,2022-07-02,2022-08-09,39,merged_thermal_support_interval,48_005_2022_029_EHF_TX_WALKFORWARD_SUPPORT
48005,30,2022-08-11,2022-08-18,8,merged_thermal_support_interval,48_005_2022_030_EHF_TX_WALKFORWARD_SUPPORT
48005,31,2023-06-14,2023-07-05,22,merged_thermal_support_interval,48_005_2023_031_EHF_TX_WALKFORWARD_SUPPORT
48005,32,2023-07-08,2023-08-29,53,merged_thermal_support_interval,48_005_2023_032_EHF_TX_WALKFORWARD_SUPPORT
48005,33,2023-09-03,2023-09-09,7,merged_thermal_support_interval,48_005_2023_033_EHF_TX_WALKFORWARD_SUPPORT
48005,34,2024-06-22,2024-06-26,5,merged_thermal_support_interval,48_005_2024_034_EHF_TX_WALKFORWARD_SUPPORT
48005,35,2024-06-27,2024-07-06,10,merged_thermal_support_interval,48_005_2024_035_EHF_TX_WALKFORWARD_SUPPORT
48005,36,2024-07-15,2024-07-17,3,merged_thermal_support_interval,48_005_2024_036_EHF_TX_WALKFORWARD_SUPPORT
48005,37,2024-07-29,2024-08-10,13,merged_thermal_support_interval,48_005_2024_037_EHF_TX_WALKFORWARD_SUPPORT
48005,38,2024-08-12,2024-08-24,13,merged_thermal_support_interval,48_005_2024_038_EHF_TX_WALKFORWARD_SUPPORT
48005,39,2025-07-19,2025-07-25,7,merged_thermal_support_interval,48_005_2025_039_EHF_TX_WALKFORWARD_SUPPORT
48005,40,2025-07-27,2025-08-01,6,merged_thermal_support_interval,48_005_2025_040_EHF_TX_WALKFORWARD_SUPPORT
48005,41,2025-08-07,2025-08-09,3,merged_thermal_support_interval,48_005_2025_041_EHF_TX_WALKFORWARD_SUPPORT
48005,42,2025-08-13,2025-08-21,9,merged_thermal_support_interval,48_005_2025_042_EHF_TX_WALKFORWARD_SUPPORT
48007,1,2015-07-22,2015-07-24,3,merged_thermal_support_interval,48_007_2015_001_EHF_TX_WALKFORWARD_SUPPORT
48007,2,2015-08-04,2015-08-09,6,merged_thermal_support_interval,48_007_2015_002_EHF_TX_WALKFORWARD_SUPPORT
48007,3,2015-08-11,2015-08-14,4,merged_thermal_support_interval,48_007_2015_003_EHF_TX_WALKFORWARD_SUPPORT
48007,4,2016-06-12,2016-06-16,5,merged_thermal_support_interval,48_007_2016_004_EHF_TX_WALKFORWARD_SUPPORT
48007,5,2016-07-02,2016-07-15,14,merged_thermal_support_interval,48_007_2016_005_EHF_TX_WALKFORWARD_SUPPORT
48007,6,2016-08-05,2016-08-13,9,merged_thermal_support_interval,48_007_2016_006_EHF_TX_WALKFORWARD_SUPPORT
48007,7,2016-09-04,2016-09-08,5,merged_thermal_support_interval,48_007_2016_007_EHF_TX_WALKFORWARD_SUPPORT
48007,8,2017-06-19,2017-06-23,5,merged_thermal_support_interval,48_007_2017_008_EHF_TX_WALKFORWARD_SUPPORT
48007,9,2017-06-29,2017-07-05,7,merged_thermal_support_interval,48_007_2017_009_EHF_TX_WALKFORWARD_SUPPORT
48007,10,2017-07-21,2017-07-26,6,merged_thermal_support_interval,48_007_2017_010_EHF_TX_WALKFORWARD_SUPPORT
48007,11,2017-07-29,2017-07-31,3,merged_thermal_support_interval,48_007_2017_011_EHF_TX_WALKFORWARD_SUPPORT
48007,12,2017-08-04,2017-08-09,6,merged_thermal_support_interval,48_007_2017_012_EHF_TX_WALKFORWARD_SUPPORT
48007,13,2017-08-10,2017-08-19,10,merged_thermal_support_interval,48_007_2017_013_EHF_TX_WALKFORWARD_SUPPORT
48007,14,2018-06-10,2018-06-13,4,merged_thermal_support_interval,48_007_2018_014_EHF_TX_WALKFORWARD_SUPPORT
48007,15,2018-08-11,2018-08-17,7,merged_thermal_support_interval,48_007_2018_015_EHF_TX_WALKFORWARD_SUPPORT
48007,16,2019-06-20,2019-06-23,4,merged_thermal_support_interval,48_007_2019_016_EHF_TX_WALKFORWARD_SUPPORT
48007,17,2019-07-11,2019-07-14,4,merged_thermal_support_interval,48_007_2019_017_EHF_TX_WALKFORWARD_SUPPORT
48007,18,2019-07-15,2019-07-17,3,merged_thermal_support_interval,48_007_2019_018_EHF_TX_WALKFORWARD_SUPPORT
48007,19,2019-08-06,2019-08-14,9,merged_thermal_support_interval,48_007_2019_019_EHF_TX_WALKFORWARD_SUPPORT
48007,20,2019-08-16,2019-08-20,5,merged_thermal_support_interval,48_007_2019_020_EHF_TX_WALKFORWARD_SUPPORT
48007,21,2019-08-24,2019-08-28,5,merged_thermal_support_interval,48_007_2019_021_EHF_TX_WALKFORWARD_SUPPORT
48007,22,2019-09-11,2019-09-15,5,merged_thermal_support_interval,48_007_2019_022_EHF_TX_WALKFORWARD_SUPPORT
48007,23,2019-09-17,2019-09-23,7,merged_thermal_support_interval,48_007_2019_023_EHF_TX_WALKFORWARD_SUPPORT
48007,24,2019-09-28,2019-10-02,5,merged_thermal_support_interval,48_007_2019_024_EHF_TX_WALKFORWARD_SUPPORT
48007,25,2020-06-28,2020-07-02,5,merged_thermal_support_interval,48_007_2020_025_EHF_TX_WALKFORWARD_SUPPORT
48007,26,2020-07-05,2020-07-16,12,merged_thermal_support_interval,48_007_2020_026_EHF_TX_WALKFORWARD_SUPPORT
48007,27,2020-07-22,2020-07-24,3,merged_thermal_support_interval,48_007_2020_027_EHF_TX_WALKFORWARD_SUPPORT
48007,28,2020-08-07,2020-08-14,8,merged_thermal_support_interval,48_007_2020_028_EHF_TX_WALKFORWARD_SUPPORT
48007,29,2020-08-25,2020-09-04,11,merged_thermal_support_interval,48_007_2020_029_EHF_TX_WALKFORWARD_SUPPORT
48007,30,2021-06-24,2021-06-26,3,merged_thermal_support_interval,48_007_2021_030_EHF_TX_WALKFORWARD_SUPPORT
48007,31,2021-07-31,2021-08-02,3,merged_thermal_support_interval,48_007_2021_031_EHF_TX_WALKFORWARD_SUPPORT
48007,32,2021-08-07,2021-08-12,6,merged_thermal_support_interval,48_007_2021_032_EHF_TX_WALKFORWARD_SUPPORT
48007,33,2021-08-17,2021-08-22,6,merged_thermal_support_interval,48_007_2021_033_EHF_TX_WALKFORWARD_SUPPORT
48007,34,2021-08-31,2021-09-03,4,merged_thermal_support_interval,48_007_2021_034_EHF_TX_WALKFORWARD_SUPPORT
48007,35,2022-06-06,2022-06-15,10,merged_thermal_support_interval,48_007_2022_035_EHF_TX_WALKFORWARD_SUPPORT
48007,36,2022-06-30,2022-07-14,15,merged_thermal_support_interval,48_007_2022_036_EHF_TX_WALKFORWARD_SUPPORT
48007,37,2022-07-18,2022-07-24,7,merged_thermal_support_interval,48_007_2022_037_EHF_TX_WALKFORWARD_SUPPORT
48007,38,2022-07-28,2022-08-06,10,merged_thermal_support_interval,48_007_2022_038_EHF_TX_WALKFORWARD_SUPPORT
48007,39,2022-08-15,2022-08-17,3,merged_thermal_support_interval,48_007_2022_039_EHF_TX_WALKFORWARD_SUPPORT
48007,40,2022-08-22,2022-08-24,3,merged_thermal_support_interval,48_007_2022_040_EHF_TX_WALKFORWARD_SUPPORT
48007,41,2023-06-11,2023-07-05,25,merged_thermal_support_interval,48_007_2023_041_EHF_TX_WALKFORWARD_SUPPORT
48007,42,2023-07-08,2023-07-28,21,merged_thermal_support_interval,48_007_2023_042_EHF_TX_WALKFORWARD_SUPPORT
48007,43,2023-07-30,2023-08-22,24,merged_thermal_support_interval,48_007_2023_043_EHF_TX_WALKFORWARD_SUPPORT
48007,44,2023-08-24,2023-08-31,8,merged_thermal_support_interval,48_007_2023_044_EHF_TX_WALKFORWARD_SUPPORT
48007,45,2023-09-03,2023-09-15,13,merged_thermal_support_interval,48_007_2023_045_EHF_TX_WALKFORWARD_SUPPORT
48007,46,2023-09-20,2023-09-26,7,merged_thermal_support_interval,48_007_2023_046_EHF_TX_WALKFORWARD_SUPPORT
48007,47,2024-05-21,2024-05-30,10,merged_thermal_support_interval,48_007_2024_047_EHF_TX_WALKFORWARD_SUPPORT
48007,48,2024-06-01,2024-06-05,5,merged_thermal_support_interval,48_007_2024_048_EHF_TX_WALKFORWARD_SUPPORT
48007,49,2024-06-08,2024-06-18,11,merged_thermal_support_interval,48_007_2024_049_EHF_TX_WALKFORWARD_SUPPORT
48007,50,2024-06-24,2024-07-10,17,merged_thermal_support_interval,48_007_2024_050_EHF_TX_WALKFORWARD_SUPPORT
48007,51,2024-07-15,2024-07-19,5,merged_thermal_support_interval,48_007_2024_051_EHF_TX_WALKFORWARD_SUPPORT
48007,52,2024-07-29,2024-08-02,5,merged_thermal_support_interval,48_007_2024_052_EHF_TX_WALKFORWARD_SUPPORT
48007,53,2024-08-06,2024-08-25,20,merged_thermal_support_interval,48_007_2024_053_EHF_TX_WALKFORWARD_SUPPORT
48007,54,2024-09-18,2024-09-23,6,merged_thermal_support_interval,48_007_2024_054_EHF_TX_WALKFORWARD_SUPPORT
48007,55,2025-06-03,2025-06-10,8,merged_thermal_support_interval,48_007_2025_055_EHF_TX_WALKFORWARD_SUPPORT
48007,56,2025-06-18,2025-06-20,3,merged_thermal_support_interval,48_007_2025_056_EHF_TX_WALKFORWARD_SUPPORT
48007,57,2025-07-03,2025-07-06,4,merged_thermal_support_interval,48_007_2025_057_EHF_TX_WALKFORWARD_SUPPORT
48007,58,2025-07-07,2025-07-09,3,merged_thermal_support_interval,48_007_2025_058_EHF_TX_WALKFORWARD_SUPPORT
48007,59,2025-07-10,2025-07-16,7,merged_thermal_support_interval,48_007_2025_059_EHF_TX_WALKFORWARD_SUPPORT
48007,60,2025-07-18,2025-07-24,7,merged_thermal_support_interval,48_007_2025_060_EHF_TX_WALKFORWARD_SUPPORT
48007,61,2025-08-01,2025-08-03,3,merged_thermal_support_interval,48_007_2025_061_EHF_TX_WALKFORWARD_SUPPORT
48007,62,2025-08-06,2025-08-09,4,merged_thermal_support_interval,48_007_2025_062_EHF_TX_WALKFORWARD_SUPPORT
48007,63,2025-08-12,2025-08-18,7,merged_thermal_support_interval,48_007_2025_063_EHF_TX_WALKFORWARD_SUPPORT
48007,64,2025-08-27,2025-09-01,6,merged_thermal_support_interval,48_007_2025_064_EHF_TX_WALKFORWARD_SUPPORT
48007,65,2025-09-04,2025-09-06,3,merged_thermal_support_interval,48_007_2025_065_EHF_TX_WALKFORWARD_SUPPORT
48007,66,2025-09-22,2025-09-24,3,merged_thermal_support_interval,48_007_2025_066_EHF_TX_WALKFORWARD_SUPPORT
48009,1,2015-08-05,2015-08-11,7,merged_thermal_support_interval,48_009_2015_001_EHF_TX_WALKFORWARD_SUPPORT
48009,2,2016-07-07,2016-07-10,4,merged_thermal_support_interval,48_009_2016_002_EHF_TX_WALKFORWARD_SUPPORT
48009,3,2016-07-12,2016-07-15,4,merged_thermal_support_interval,48_009_2016_003_EHF_TX_WALKFORWARD_SUPPORT
48009,4,2016-07-31,2016-08-13,14,merged_thermal_support_interval,48_009_2016_004_EHF_TX_WALKFORWARD_SUPPORT
48009,5,2017-07-19,2017-07-30,12,merged_thermal_support_interval,48_009_2017_005_EHF_TX_WALKFORWARD_SUPPORT
48009,6,2018-06-27,2018-06-30,4,merged_thermal_support_interval,48_009_2018_006_EHF_TX_WALKFORWARD_SUPPORT
48009,7,2018-07-16,2018-07-24,9,merged_thermal_support_interval,48_009_2018_007_EHF_TX_WALKFORWARD_SUPPORT
48009,8,2019-08-06,2019-08-13,8,merged_thermal_support_interval,48_009_2019_008_EHF_TX_WALKFORWARD_SUPPORT
48009,9,2019-08-16,2019-08-21,6,merged_thermal_support_interval,48_009_2019_009_EHF_TX_WALKFORWARD_SUPPORT
48009,10,2020-07-11,2020-07-17,7,merged_thermal_support_interval,48_009_2020_010_EHF_TX_WALKFORWARD_SUPPORT
48009,11,2020-08-07,2020-08-16,10,merged_thermal_support_interval,48_009_2020_011_EHF_TX_WALKFORWARD_SUPPORT
48009,12,2022-06-11,2022-06-16,6,merged_thermal_support_interval,48_009_2022_012_EHF_TX_WALKFORWARD_SUPPORT
48009,13,2022-06-23,2022-06-26,4,merged_thermal_support_interval,48_009_2022_013_EHF_TX_WALKFORWARD_SUPPORT
48009,14,2022-07-04,2022-07-14,11,merged_thermal_support_interval,48_009_2022_014_EHF_TX_WALKFORWARD_SUPPORT
48009,15,2022-07-16,2022-08-09,25,merged_thermal_support_interval,48_009_2022_015_EHF_TX_WALKFORWARD_SUPPORT
48009,16,2023-06-20,2023-06-22,3,merged_thermal_support_interval,48_009_2023_016_EHF_TX_WALKFORWARD_SUPPORT
48009,17,2023-06-24,2023-06-30,7,merged_thermal_support_interval,48_009_2023_017_EHF_TX_WALKFORWARD_SUPPORT
48009,18,2023-07-11,2023-07-16,6,merged_thermal_support_interval,48_009_2023_018_EHF_TX_WALKFORWARD_SUPPORT
