county_fips,year,month,classified_dates
48083,2016,2,4
48083,2016,7,2
48083,2016,9,2
48083,2016,10,4
48083,2017,1,2
48083,2017,2,6
48083,2017,3,4
48083,2017,11,4
48083,2018,1,2
48083,2019,7,2
48083,2020,3,2
48083,2020,5,6
48083,2020,7,2
48083,2020,10,4
48083,2020,12,2
48083,2021,10,2
48083,2021,11,2
48083,2021,12,15
48083,2022,4,2
48083,2022,7,2
48083,2023,1,5
48083,2023,2,2
48083,2023,3,2
48083,2023,6,4
48083,2023,9,2
48083,2023,11,3
48083,2024,2,2
48083,2024,3,2
48083,2024,8,2
48083,2024,12,3
48083,2025,2,5
48083,2025,9,2
48083,2025,11,8
48083,2025,12,9
48085,2015,1,2
48085,2015,6,2
48085,2015,12,6
48085,2016,3,2
48085,2016,4,2
48085,2016,10,2
48085,2016,12,2
48085,2017,1,4
48085,2017,2,4
48085,2017,3,2
48085,2017,11,2
48085,2017,12,2
48085,2019,2,3
48085,2019,4,2
48085,2020,3,5
48085,2020,4,2
48085,2020,5,2
48085,2020,6,2
48085,2020,12,2
48085,2021,6,2
48085,2021,12,11
48085,2022,12,2
48085,2023,1,6
48085,2023,2,3
48085,2023,4,2
48085,2023,9,2
48085,2024,1,2
48085,2024,2,5
48085,2024,3,4
48085,2024,5,2
48085,2024,9,3
48085,2024,10,2
48085,2024,12,3
48085,2025,2,2
48085,2025,3,2
48085,2025,4,2
48085,2025,5,2
48085,2025,11,5
48085,2025,12,6
48087,2015,1,6
48087,2015,2,4
48087,2015,3,3
48087,2015,4,1
48087,2015,9,2
48087,2016,1,2
48087,2016,2,2
48087,2016,7,2
48087,2016,10,12
48087,2016,11,3
48087,2016,12,2
48087,2017,2,2
48087,2017,3,2
48087,2017,10,2
48087,2017,11,3
48087,2017,12,2
48087,2018,2,2
48087,2020,5,2
48087,2021,12,7
48087,2023,1,2
48087,2023,7,3
48087,2023,11,2
48087,2024,2,2
48087,2025,2,2
48087,2025,11,3
48087,2025,12,8
48089,2015,10,2
48089,2015,12,2
48089,2016,10,4
48089,2016,12,2
48089,2017,2,5
48089,2021,12,2
48089,2022,1,2
48089,2023,2,1
48089,2023,3,1
48089,2024,2,2
48089,2024,10,2
48089,2024,11,2
48089,2024,12,2
48089,2025,2,7
48089,2025,3,2
48089,2025,10,2
48089,2025,11,4
48089,2025,12,4
48091,2015,1,2
48091,2015,12,3
48091,2016,3,2
48091,2016,10,2
48091,2016,11,2
48091,2016,12,2
48091,2017,1,4
48091,2017,2,6
48091,2017,7,2
48091,2017,11,2
48091,2019,10,6
48091,2020,3,2
48091,2020,4,2
48091,2021,12,2
48091,2022,1,1
48091,2022,2,2
48091,2022,7,2
48091,2023,2,1
48091,2023,3,2
48091,2023,6,2
48091,2023,9,4
48091,2024,2,2
48091,2024,8,2
48091,2024,10,2
48091,2024,11,2
48091,2025,2,3
48091,2025,4,2
48091,2025,5,4
48091,2025,11,2
48091,2025,12,6
48093,2015,12,3
48093,2016,9,2
48093,2017,2,4
48093,2017,9,2
48093,2017,11,2
48093,2018,1,2
48093,2018,2,2
48093,2019,2,2
48093,2019,4,2
48093,2020,1,2
48093,2020,5,3
48093,2021,10,2
48093,2021,12,15
48093,2022,1,2
48093,2022,5,4
48093,2022,6,3
48093,2022,7,7
48093,2022,8,2
48093,2022,9,2
48093,2023,1,4
48093,2023,3,2
48093,2023,5,2
48093,2023,6,5
48093,2023,7,4
48093,2023,9,6
48093,2023,11,2
48093,2024,2,5
48093,2024,6,14
48093,2024,7,6
48093,2024,8,17
48093,2024,9,6
48093,2024,10,2
48093,2024,12,3
48093,2025,2,6
48093,2025,3,4
48093,2025,5,2
48093,2025,6,2
48093,2025,7,2
48093,2025,8,4
48093,2025,9,3
48093,2025,11,9
48093,2025,12,7
48095,2015,1,2
48095,2015,3,2
48095,2016,1,2
48095,2016,2,2
48095,2016,10,2
48095,2016,11,2
48095,2016,12,2
48095,2017,1,4
48095,2017,3,2
48095,2017,11,2
48095,2019,2,2
48095,2019,12,2
48095,2020,5,2
48095,2021,10,2
48095,2021,12,10
48095,2022,7,2
48095,2023,1,4
48095,2023,3,2
48095,2023,6,2
48095,2023,9,4
48095,2023,11,2
48095,2024,2,2
48095,2024,4,4
48095,2024,12,6
48095,2025,2,6
48095,2025,3,2
48095,2025,9,2
48095,2025,11,7
48095,2025,12,7
48097,2015,1,2
48097,2015,6,2
48097,2015,12,2
48097,2016,10,2
48097,2017,1,1
48097,2017,2,3
48097,2017,3,2
48097,2017,12,2
48097,2019,2,3
48097,2020,3,2
48097,2021,12,11
48097,2023,1,5
48097,2023,2,2
48097,2023,9,2
48097,2024,2,3
48097,2024,3,2
48097,2024,10,3
48097,2025,2,2
48097,2025,11,3
48097,2025,12,6
48099,2015,1,2
48099,2015,2,2
48099,2015,3,2
48099,2015,7,2
48099,2015,12,3
48099,2016,1,2
48099,2016,3,2
48099,2016,6,3
48099,2016,7,4
48099,2016,9,2
48099,2016,10,3
48099,2016,11,3
48099,2016,12,2
48099,2017,1,4
48099,2017,2,6
48099,2017,11,4
48099,2018,11,2
48099,2019,4,2
48099,2019,6,4
48099,2020,3,2
48099,2020,4,3
48099,2020,8,2
48099,2020,10,2
48099,2021,4,2
48099,2021,12,16
48099,2022,1,1
48099,2022,12,4
48099,2023,1,6
48099,2023,2,4
48099,2023,3,1
48099,2023,5,2
48099,2023,7,2
48099,2024,2,3
48099,2024,9,2
48099,2024,10,2
48099,2024,12,3
48099,2025,2,5
48099,2025,11,4
48099,2025,12,7
48101,2015,1,2
48101,2015,2,4
48101,2015,4,2
48101,2015,7,6
48101,2015,8,4
48101,2015,12,2
48101,2016,1,2
48101,2016,2,2
48101,2016,6,2
48101,2016,7,6
48101,2016,10,2
48101,2016,11,4
48101,2017,1,2
48101,2017,2,6
48101,2017,3,5
48101,2018,5,2
48101,2018,6,2
48101,2019,4,2
48101,2020,5,2
48101,2020,10,2
48101,2020,12,3
48101,2021,11,4
48101,2021,12,11
48101,2022,3,2
48101,2022,5,2
48101,2023,1,4
48101,2023,6,2
48101,2023,7,5
48101,2023,8,2
48101,2023,9,2
48101,2023,11,3
48101,2024,2,3
48101,2024,9,2
48101,2024,10,2
48101,2025,2,2
48101,2025,11,6
48101,2025,12,6
48103,2015,8,4
48103,2016,1,1
48103,2016,2,5
48103,2016,10,6
48103,2016,11,2
48103,2016,12,2
48103,2017,1,4
48103,2017,2,4
48103,2017,3,3
48103,2017,4,2
48103,2017,6,2
48103,2017,9,2
48103,2017,10,2
48103,2017,11,2
48103,2018,2,2
48103,2018,4,4
48103,2018,7,2
48103,2019,6,2
48103,2019,8,4
48103,2019,12,2
48103,2020,9,2
48103,2020,11,2
48103,2021,6,2
48103,2021,12,7
48103,2022,8,2
48103,2023,1,2
48103,2023,2,2
48103,2023,7,2
48103,2023,9,5
48103,2023,11,3
48103,2023,12,2
48103,2024,2,4
48103,2024,4,2
48103,2024,5,2
48103,2024,7,2
48103,2024,10,3
48103,2024,11,2
48103,2024,12,4
48103,2025,1,1
48103,2025,2,8
48103,2025,6,2
48103,2025,7,2
48103,2025,8,4
48103,2025,9,2
48103,2025,11,4
48103,2025,12,10
48105,2015,8,3
48105,2015,10,4
48105,2015,12,5
48105,2016,1,1
48105,2016,2,3
48105,2016,7,3
48105,2016,8,3
48105,2016,9,4
48105,2016,10,7
48105,2017,1,3
48105,2017,2,6
48105,2017,3,4
48105,2017,11,4
48105,2017,12,2
48105,2018,7,2
48105,2019,9,2
48105,2019,12,2
48105,2020,5,2
48105,2021,10,2
48105,2021,11,3
48105,2021,12,10
48105,2022,7,4
48105,2023,1,5
48105,2023,5,2
48105,2023,7,3
48105,2023,9,2
48105,2023,11,3
48105,2024,2,5
48105,2024,6,2
48105,2024,10,2
48105,2024,12,2
48105,2025,2,7
48105,2025,11,8
48105,2025,12,8
48107,2015,1,2
48107,2015,2,5
48107,2015,12,2
48107,2016,1,2
48107,2016,2,3
48107,2016,7,7
48107,2016,8,2
48107,2016,9,2
48107,2016,10,4
48107,2016,11,2
48107,2017,2,8
48107,2017,3,5
48107,2017,6,3
48107,2017,7,1
48107,2017,11,2
48107,2018,1,2
48107,2018,2,2
48107,2018,5,3
48107,2018,6,2
48107,2018,8,2
48107,2020,5,2
48107,2020,7,2
48107,2020,8,4
48107,2020,12,2
48107,2021,12,6
48107,2022,5,2
48107,2022,8,2
48107,2023,1,4
48107,2023,7,5
48107,2023,8,3
48107,2023,11,3
48107,2024,2,2
48107,2024,6,2
48107,2024,8,5
48107,2024,9,3
48107,2024,10,3
48107,2024,12,2
48107,2025,2,5
48107,2025,11,5
48107,2025,12,5
48109,2015,2,3
48109,2016,2,4
48109,2017,2,2
48109,2017,3,5
48109,2017,11,2
48109,2020,11,2
48109,2021,11,3
48109,2022,11,2
48109,2025,2,6
48109,2025,12,4
48111,2015,1,2
48111,2015,2,4
48111,2015,4,2
48111,2015,7,4
48111,2015,12,2
48111,2016,1,2
48111,2016,2,2
48111,2016,3,2
48111,2016,6,2
48111,2016,7,2
48111,2016,8,2
48111,2016,9,9
48111,2016,10,5
48111,2016,11,3
48111,2017,2,5
48111,2017,3,3
48111,2017,4,2
48111,2017,6,3
48111,2017,9,2
48111,2017,11,2
48111,2017,12,3
48111,2018,1,4
48111,2018,3,2
48111,2018,5,2
48111,2018,6,2
48111,2019,2,2
48111,2019,4,2
48111,2019,7,2
48111,2019,8,5
48111,2019,12,3
48111,2020,3,2
48111,2020,5,3
48111,2020,7,4
48111,2020,8,6
48111,2020,11,2
48111,2021,2,2
48111,2021,6,2
48111,2021,8,3
48111,2021,9,2
48111,2021,12,10
48111,2022,3,6
48111,2022,5,3
48111,2022,6,2
48111,2022,9,2
48111,2023,1,4
48111,2023,7,3
48111,2023,8,2
48111,2023,9,7
48111,2023,10,5
48111,2023,11,3
48111,2023,12,2
48111,2024,1,1
48111,2024,2,4
48111,2024,6,6
48111,2024,8,5
48111,2024,10,5
48111,2025,2,5
48111,2025,3,5
48111,2025,4,2
48111,2025,11,4
48111,2025,12,9
48113,2015,1,2
48113,2015,12,6
48113,2016,3,2
48113,2016,10,2
48113,2016,11,2
48113,2016,12,3
48113,2017,1,4
48113,2017,2,3
48113,2017,3,3
48113,2017,10,2
48113,2017,11,2
48113,2017,12,3
48113,2019,2,3
48113,2019,4,2
48113,2020,3,2
48113,2020,5,2
48113,2020,8,3
48113,2020,12,2
48113,2021,12,11
48113,2022,12,2
48113,2023,1,6
48113,2024,2,2
48113,2024,3,2
48113,2024,12,3
48113,2025,11,5
48113,2025,12,6
48115,2015,1,2
48115,2015,2,4
48115,2016,1,2
48115,2016,2,4
48115,2016,7,4
48115,2016,10,2
48115,2016,12,2
48115,2017,2,2
48115,2017,3,2
48115,2017,6,1
48115,2017,7,1
48115,2017,9,2
48115,2017,10,2
48115,2017,11,2
48115,2018,1,2
48115,2021,12,9
48115,2023,1,4
48115,2024,2,2
48115,2024,10,2
48115,2025,2,5
48115,2025,11,5
48115,2025,12,6
48117,2015,2,5
48117,2015,4,3
48117,2015,7,2
48117,2015,10,2
48117,2015,12,2
48117,2016,1,2
48117,2016,2,4
48117,2016,7,3
48117,2016,10,6
48117,2016,11,5
48117,2017,2,3
48117,2017,3,6
48117,2017,6,3
48117,2017,11,2
48117,2018,1,2
48117,2018,8,2
48117,2019,1,2
48117,2019,3,2
48117,2019,7,2
48117,2019,8,6
48117,2019,9,2
48117,2020,4,2
48117,2020,5,2
48117,2020,6,2
48117,2020,8,2
48117,2020,10,2
48117,2021,10,2
48117,2021,11,5
48117,2021,12,6
48117,2022,3,2
48117,2022,6,2
48117,2022,7,3
48117,2022,9,4
48117,2023,7,2
48117,2023,8,2
48117,2023,9,4
48117,2023,11,3
48117,2024,2,2
48117,2024,7,1
48117,2024,8,1
48117,2024,10,2
48117,2025,2,5
48117,2025,3,2
48117,2025,11,3
48117,2025,12,8
48119,2015,1,2
48119,2015,6,2
48119,2015,12,10
48119,2016,1,2
48119,2016,2,1
48119,2016,3,2
48119,2016,8,2
48119,2016,10,7
48119,2016,11,4
48119,2016,12,4
48119,2017,1,3
48119,2017,2,7
48119,2017,3,3
48119,2017,11,2
48119,2017,12,2
48119,2019,2,3
48119,2019,4,2
48119,2019,9,2
48119,2020,3,6
48119,2020,4,2
48119,2020,6,3
48119,2021,6,2
48119,2021,12,17
48119,2022,3,2
48119,2022,5,2
48119,2023,1,8
48119,2023,2,3
48119,2023,3,3
48119,2023,9,2
48119,2024,2,5
48119,2024,3,4
48119,2024,6,4
48119,2024,7,2
48119,2024,9,2
48119,2024,10,2
48119,2024,12,2
48119,2025,2,5
48119,2025,3,4
48119,2025,11,7
48119,2025,12,6
48121,2015,1,2
48121,2015,2,2
48121,2015,3,2
48121,2015,12,4
48121,2016,1,2
48121,2016,10,7
48121,2016,11,4
48121,2016,12,2
48121,2017,1,6
48121,2017,2,5
48121,2017,3,5
48121,2017,11,2
48121,2017,12,3
48121,2018,10,2
48121,2019,2,3
48121,2020,3,4
48121,2020,5,2
48121,2020,6,3
48121,2020,8,2
48121,2020,12,2
48121,2021,12,13
48121,2023,1,4
48121,2023,5,2
48121,2023,9,2
48121,2023,11,2
48121,2024,2,3
48121,2024,3,3
48121,2024,12,3
48121,2025,2,2
48121,2025,3,3
48121,2025,4,2
48121,2025,11,5
48121,2025,12,7
48123,2015,2,2
48123,2015,10,2
48123,2015,12,4
48123,2016,3,2
48123,2016,9,3
48123,2016,10,10
48123,2016,11,3
48123,2016,12,4
48123,2017,1,5
48123,2017,2,7
48123,2017,3,7
48123,2017,4,3
48123,2017,11,3
48123,2018,5,2
48123,2018,11,2
48123,2019,4,2
48123,2019,8,2
48123,2019,10,6
48123,2019,12,2
48123,2020,1,2
48123,2020,4,2
48123,2020,5,2
48123,2020,8,5
48123,2020,10,2
48123,2021,3,2
48123,2021,4,2
48123,2021,12,9
48123,2022,1,4
48123,2022,2,2
48123,2022,3,3
48123,2022,4,2
48123,2022,5,5
48123,2022,6,8
48123,2022,7,3
48123,2022,10,2
48123,2023,2,1
48123,2023,3,4
48123,2023,6,2
48123,2023,7,2
48123,2023,9,12
48123,2024,2,4
48123,2024,3,2
48123,2024,5,6
48123,2024,6,4
48123,2024,7,2
48123,2024,8,2
48123,2024,9,8
48123,2024,10,14
48123,2024,11,10
48123,2024,12,9
48123,2025,2,9
48123,2025,3,12
48123,2025,4,7
48123,2025,5,7
48123,2025,8,9
48123,2025,9,13
48123,2025,10,8
48123,2025,11,14
48123,2025,12,2
48125,2015,1,2
48125,2015,2,4
48125,2015,9,2
48125,2016,1,2
48125,2016,2,3
48125,2016,7,5
48125,2016,10,4
48125,2017,2,8
48125,2017,3,3
48125,2017,6,3
48125,2017,7,1
48125,2017,11,2
48125,2018,2,2
48125,2018,6,2
48125,2019,7,2
48125,2019,8,4
48125,2020,5,2
48125,2020,12,2
48125,2021,12,6
48125,2022,5,2
48125,2023,1,5
48125,2023,6,2
48125,2023,7,3
48125,2023,8,3
48125,2023,11,2
48125,2024,2,2
48125,2024,8,2
48125,2024,10,3
48125,2025,2,5
48125,2025,9,2
48125,2025,11,4
48125,2025,12,6
48127,2015,12,2
48127,2016,1,1
48127,2016,2,2
48127,2016,10,2
48127,2017,1,4
48127,2017,2,4
48127,2017,6,2
48127,2018,8,2
48127,2019,6,3
48127,2019,8,2
48127,2019,12,3
48127,2020,4,2
48127,2020,5,2
48127,2020,6,2
48127,2021,10,2
48127,2021,12,12
48127,2022,1,1
48127,2023,1,7
48127,2023,2,1
48127,2023,3,2
48127,2024,2,3
48127,2024,10,4
48127,2024,11,5
48127,2024,12,2
48127,2025,2,7
48127,2025,5,2
48127,2025,11,3
48127,2025,12,6
48129,2015,1,2
48129,2015,2,5
48129,2015,4,5
48129,2015,9,2
48129,2015,10,2
48129,2016,1,2
48129,2016,7,2
48129,2016,10,5
48129,2016,11,4
48129,2017,2,6
48129,2017,3,6
48129,2020,5,2
48129,2021,12,9
48129,2022,9,2
48129,2023,1,2
48129,2023,6,2
48129,2023,7,2
48129,2023,8,2
48129,2024,2,2
48129,2024,9,2
48129,2024,10,2
48129,2025,2,2
48129,2025,11,2
48129,2025,12,8
48131,2015,10,3
48131,2016,2,2
48131,2017,1,4
48131,2017,2,7
48131,2017,9,2
48131,2017,11,2
48131,2019,8,2
48131,2019,12,2
48131,2020,8,2
48131,2021,4,2
48131,2021,12,2
48131,2022,1,2
48131,2022,4,2
48131,2022,7,9
48131,2022,10,2
48131,2023,1,7
48131,2023,2,3
48131,2023,3,4
48131,2023,6,14
48131,2023,8,7
48131,2023,9,12
48131,2023,10,2
48131,2024,2,3
48131,2024,5,2
48131,2024,6,2
48131,2024,8,2
48131,2024,10,5
48131,2024,11,4
48131,2024,12,4
48131,2025,2,6
48131,2025,3,2
48131,2025,4,3
48131,2025,5,5
48131,2025,8,6
48131,2025,9,6
48131,2025,11,5
48131,2025,12,2
48133,2015,1,2
48133,2015,12,4
48133,2016,1,2
48133,2016,2,3
48133,2016,6,2
48133,2016,7,2
48133,2016,9,2
48133,2016,10,5
48133,2016,12,2
48133,2017,1,2
48133,2017,2,6
48133,2017,3,3
48133,2017,11,2
48133,2019,7,2
48133,2020,3,2
48133,2020,5,4
48133,2020,8,2
48133,2021,10,3
48133,2021,11,2
48133,2021,12,13
48133,2022,7,3
48133,2023,1,4
48133,2023,2,2
48133,2023,3,2
48133,2023,9,3
48133,2023,11,2
48133,2024,2,5
48133,2024,6,4
48133,2024,8,2
48133,2024,9,2
48133,2024,10,3
48133,2024,12,3
48133,2025,2,5
48133,2025,3,2
48133,2025,11,10
48133,2025,12,6
48135,2015,12,2
48135,2016,2,3
48135,2016,10,2
48135,2016,12,2
48135,2017,1,4
48135,2017,2,4
48135,2017,3,6
48135,2017,11,2
48135,2018,1,2
48135,2018,3,2
48135,2019,8,2
48135,2019,12,2
48135,2021,12,9
48135,2022,8,2
48135,2023,1,2
48135,2023,7,2
48135,2023,11,3
48135,2024,2,2
48135,2024,10,2
48135,2024,12,2
48135,2025,2,7
48135,2025,12,9
48137,2015,1,2
48137,2015,2,3
48137,2015,12,6
48137,2016,1,2
48137,2016,2,1
48137,2016,12,2
48137,2017,2,4
48137,2017,11,2
48137,2019,2,2
48137,2019,12,2
48137,2021,12,12
48137,2022,1,1
48137,2023,1,4
48137,2023,2,1
48137,2023,3,1
48137,2023,6,2
48137,2024,2,3
48137,2024,12,3
48137,2025,2,5
48137,2025,11,8
48137,2025,12,8
48139,2015,6,2
48139,2015,12,7
48139,2016,1,2
48139,2016,2,1
48139,2016,3,2
48139,2016,10,6
48139,2016,11,2
48139,2016,12,5
48139,2017,1,3
48139,2017,2,5
48139,2017,3,2
48139,2017,12,2
48139,2019,2,2
48139,2019,4,2
48139,2019,8,2
48139,2020,3,2
48139,2020,4,2
48139,2020,6,2
48139,2020,12,2
48139,2021,6,3
48139,2021,10,2
48139,2021,12,17
48139,2022,3,2
48139,2022,12,4
48139,2023,1,6
48139,2023,2,2
48139,2023,6,2
48139,2024,1,2
48139,2024,2,2
48139,2024,3,2
48139,2024,5,2
48139,2024,7,2
48139,2024,12,3
48139,2025,2,5
48139,2025,3,5
48139,2025,11,5
48139,2025,12,7
48141,2015,2,4
48141,2016,2,4
48141,2016,12,2
48141,2017,1,5
48141,2017,2,6
48141,2017,3,12
48141,2017,4,2
48141,2017,10,5
48141,2017,11,7
48141,2017,12,5
48141,2018,1,1
48141,2018,2,4
48141,2018,3,4
48141,2018,5,2
48141,2019,2,2
48141,2019,3,3
48141,2020,5,2
48141,2020,10,2
48141,2020,11,7
48141,2021,2,2
48141,2021,4,4
48141,2021,5,2
48141,2021,12,9
48141,2022,8,2
48141,2022,11,2
48141,2022,12,2
48141,2023,1,2
48141,2023,2,2
48141,2023,11,3
48141,2024,2,4
48141,2024,10,5
48141,2024,11,2
48141,2024,12,3
48141,2025,1,2
48141,2025,2,8
48141,2025,3,3
48141,2025,4,4
48141,2025,11,2
48141,2025,12,12
48143,2015,1,2
48143,2015,2,4
48143,2015,3,2
48143,2015,12,7
48143,2016,1,3
48143,2016,2,1
48143,2016,6,4
48143,2016,9,5
48143,2016,10,10
48143,2016,11,5
48143,2016,12,2
48143,2017,1,4
48143,2017,2,8
48143,2017,3,4
48143,2017,11,4
48143,2018,1,2
48143,2018,2,2
48143,2018,3,2
48143,2018,6,2
48143,2018,10,2
48143,2019,2,5
48143,2019,4,2
48143,2019,6,2
48143,2019,11,2
48143,2020,1,2
48143,2020,2,2
48143,2020,3,2
48143,2020,5,3
48143,2020,12,2
48143,2021,10,2
48143,2021,11,3
48143,2021,12,17
48143,2022,5,2
48143,2022,7,2
48143,2022,12,3
48143,2023,1,4
48143,2023,2,2
48143,2023,6,2
48143,2023,9,2
48143,2023,11,2
48143,2024,2,5
48143,2024,6,4
48143,2024,9,3
48143,2024,10,2
48143,2024,12,5
48143,2025,2,8
48143,2025,3,2
48143,2025,11,9
48143,2025,12,6
48145,2015,1,2
48145,2015,10,2
48145,2015,12,2
48145,2016,2,2
48145,2016,3,2
48145,2016,12,2
48145,2017,1,2
48145,2017,2,4
48145,2019,4,2
48145,2020,3,4
48145,2020,4,2
48145,2021,4,2
48145,2021,12,11
48145,2022,1,1
48145,2022,3,3
48145,2023,1,4
48145,2023,2,1
48145,2023,3,1
48145,2023,5,2
48145,2023,9,2
48145,2024,2,3
48145,2024,5,2
48145,2024,6,4
48145,2024,7,2
48145,2024,12,2
48145,2025,2,6
48145,2025,3,2
48145,2025,5,2
48145,2025,10,2
48145,2025,11,4
48145,2025,12,6
48147,2015,1,3
48147,2015,6,3
48147,2015,12,7
48147,2016,1,2
48147,2016,6,2
48147,2016,7,2
48147,2016,8,2
48147,2016,10,7
48147,2016,11,4
48147,2017,1,3
48147,2017,2,5
48147,2017,3,2
48147,2017,10,2
48147,2017,12,2
48147,2018,6,2
48147,2019,2,2
48147,2019,4,2
48147,2020,3,5
48147,2020,4,2
48147,2020,6,3
48147,2020,10,2
48147,2020,12,2
48147,2021,6,5
48147,2021,12,17
48147,2022,5,2
48147,2023,1,5
48147,2024,1,2
48147,2024,2,4
48147,2024,3,3
48147,2024,5,4
48147,2024,6,14
48147,2024,7,5
48147,2024,9,6
48147,2024,10,7
48147,2025,3,4
48147,2025,11,7
48147,2025,12,6
48149,2015,1,2
48149,2015,2,2
48149,2015,12,2
48149,2016,1,1
48149,2016,2,1
48149,2016,3,3
48149,2016,12,4
48149,2017,1,3
48149,2017,2,9
48149,2017,3,2
48149,2019,4,2
48149,2019,10,2
48149,2020,3,2
48149,2020,4,2
48149,2020,8,3
48149,2021,12,13
48149,2022,1,1
48149,2022,10,4
48149,2022,11,2
48149,2022,12,5
48149,2023,1,3
48149,2023,2,1
48149,2023,3,1
48149,2023,10,2
48149,2024,10,7
48149,2024,11,4
48149,2024,12,5
48149,2025,2,7
48149,2025,3,6
48149,2025,4,2
48149,2025,10,6
48149,2025,11,5
48149,2025,12,5
48151,2015,1,2
48151,2016,2,2
48151,2016,7,7
48151,2016,9,2
48151,2016,10,3
48151,2016,11,1
48151,2017,2,4
48151,2017,3,3
48151,2017,11,2
48151,2018,2,2
48151,2019,8,2
48151,2020,5,4
48151,2020,6,4
48151,2020,8,7
48151,2020,9,1
48151,2021,12,8
48151,2023,6,2
48151,2023,11,2
48151,2024,2,2
48151,2025,2,5
48151,2025,11,4
48151,2025,12,6
48153,2015,2,5
48153,2016,1,2
48153,2016,2,3
48153,2016,7,2
48153,2016,10,2
48153,2016,11,2
48153,2017,2,4
48153,2017,3,3
48153,2017,10,2
48153,2017,11,2
48153,2018,1,2
48153,2018,2,2
48153,2020,5,4
48153,2020,12,2
48153,2021,11,1
48153,2021,12,7
48153,2022,8,2
48153,2023,1,5
48153,2023,2,2
48153,2023,7,3
48153,2023,8,2
48153,2023,11,3
48153,2024,2,2
48153,2024,9,4
48153,2024,10,4
48153,2025,2,5
48153,2025,3,2
48153,2025,11,3
48153,2025,12,8
48155,2015,1,2
48155,2015,2,4
48155,2015,3,2
48155,2015,8,2
48155,2015,12,2
48155,2016,1,3
48155,2016,2,4
48155,2016,6,2
48155,2016,7,7
48155,2016,10,5
48155,2016,11,4
48155,2017,1,4
48155,2017,2,7
48155,2017,3,6
48155,2018,5,2
48155,2018,6,2
48155,2018,11,2
48155,2019,2,2
48155,2019,7,2
48155,2019,8,2
48155,2019,12,2
48155,2020,1,2
48155,2020,3,2
48155,2020,5,3
48155,2020,8,5
48155,2020,12,2
48155,2021,10,3
48155,2021,11,3
48155,2021,12,12
48155,2022,3,2
48155,2022,5,2
48155,2023,1,5
48155,2023,6,3
48155,2023,7,4
48155,2023,8,2
48155,2023,9,2
48155,2023,11,3
48155,2024,2,4
48155,2024,3,2
48155,2024,10,3
48155,2025,2,5
48155,2025,3,2
48155,2025,9,2
48155,2025,11,7
48155,2025,12,8
48157,2015,1,3
48157,2015,2,2
48157,2015,4,3
48157,2015,10,3
48157,2015,12,3
48157,2016,3,2
48157,2016,10,3
48157,2016,12,5
48157,2017,2,8
48157,2017,3,3
48157,2017,10,4
48157,2017,11,2
48157,2017,12,2
48157,2018,2,7
48157,2018,3,3
48157,2018,5,10
48157,2018,6,2
48157,2018,11,2
48157,2021,1,3
48157,2021,4,4
48157,2021,12,16
48157,2022,1,1
48157,2022,10,4
48157,2022,11,2
48157,2022,12,4
48157,2023,1,4
48157,2023,2,4
48157,2023,3,5
48157,2023,8,6
48157,2023,9,13
48157,2023,10,2
48157,2023,11,2
48157,2024,2,2
48157,2024,6,2
48157,2024,8,2
48157,2024,9,5
48157,2024,10,7
48157,2024,11,2
48157,2024,12,3
48157,2025,2,8
48157,2025,3,6
48157,2025,4,2
48157,2025,10,6
48157,2025,11,12
48157,2025,12,7
48159,2015,1,2
48159,2015,10,2
48159,2015,12,4
48159,2016,1,2
48159,2016,2,1
48159,2016,3,2
48159,2016,7,5
48159,2016,8,7
48159,2016,10,8
48159,2016,11,4
48159,2016,12,2
48159,2017,1,4
48159,2017,2,4
48159,2017,3,3
48159,2017,10,2
48159,2017,11,5
48159,2017,12,3
48159,2018,7,2
48159,2018,8,2
48159,2018,9,2
48159,2019,2,3
48159,2019,9,2
48159,2019,10,4
48159,2020,3,6
48159,2020,4,2
48159,2020,8,2
48159,2020,12,2
48159,2021,12,10
48159,2022,3,2
48159,2022,6,2
48159,2022,12,2
48159,2023,1,4
48159,2023,3,2
48159,2024,10,4
48159,2024,11,2
48159,2025,2,5
48159,2025,5,2
48159,2025,8,2
48159,2025,11,6
48159,2025,12,5
48161,2015,1,2
48161,2015,12,4
48161,2016,1,2
48161,2016,2,1
48161,2016,3,2
48161,2016,10,2
48161,2016,12,3
48161,2017,1,3
48161,2017,2,5
48161,2020,3,2
48161,2020,4,2
48161,2021,12,11
48161,2022,1,1
48161,2023,1,2
48161,2023,2,3
48161,2023,3,1
48161,2024,2,2
48161,2024,10,4
48161,2025,2,7
48161,2025,3,2
48161,2025,10,2
48161,2025,11,6
48161,2025,12,6
48163,2015,9,2
48163,2015,12,9
48163,2016,1,2
48163,2016,2,2
48163,2016,7,3
48163,2016,11,4
48163,2016,12,3
48163,2017,1,7
48163,2017,2,7
48163,2018,2,2
48163,2018,4,2
48163,2022,1,2
48163,2023,1,2
48163,2023,3,2
48163,2024,2,2
48163,2025,12,3
48165,2015,2,2
48165,2015,9,2
48165,2015,12,2
48165,2016,1,2
48165,2016,2,3
48165,2017,1,3
48165,2017,2,4
48165,2017,3,6
48165,2017,11,2
48165,2018,2,2
48165,2020,10,2
48165,2020,11,2
48165,2021,11,1
48165,2021,12,10
48165,2023,1,2
48165,2023,11,2
48165,2023,12,2
48165,2024,2,2
48165,2024,12,2
48165,2025,2,6
48165,2025,8,2
48165,2025,11,3
