county_fips,year,month,classified_dates
48167,2016,11,2
48167,2016,12,6
48167,2017,1,8
48167,2017,2,6
48167,2017,3,5
48167,2017,10,7
48167,2018,2,3
48167,2018,3,4
48167,2018,5,6
48167,2018,6,4
48167,2018,11,2
48167,2019,6,2
48167,2020,1,2
48167,2020,3,8
48167,2020,4,2
48167,2020,6,2
48167,2021,6,4
48167,2021,12,15
48167,2022,1,3
48167,2022,5,2
48167,2022,6,2
48167,2022,7,4
48167,2022,12,2
48167,2023,1,4
48167,2023,2,5
48167,2023,3,9
48167,2024,10,2
48167,2025,2,6
48167,2025,11,2
48167,2025,12,2
48169,2016,2,3
48169,2016,7,7
48169,2016,10,2
48169,2017,2,2
48169,2017,3,2
48169,2017,6,1
48169,2017,7,1
48169,2017,11,2
48169,2019,2,2
48169,2019,8,2
48169,2020,9,2
48169,2021,12,6
48169,2023,7,3
48169,2025,2,5
48169,2025,5,2
48169,2025,11,2
48169,2025,12,6
48171,2019,12,2
48171,2021,12,2
48171,2023,3,2
48171,2024,2,2
48171,2025,2,4
48171,2025,12,2
48173,2016,2,2
48173,2017,1,2
48173,2017,2,2
48173,2017,3,2
48173,2017,6,1
48173,2017,7,1
48173,2021,12,4
48173,2024,2,2
48173,2025,2,5
48173,2025,12,6
48175,2017,2,4
48177,2016,3,2
48177,2016,12,4
48177,2017,1,2
48177,2017,2,6
48177,2019,4,2
48177,2021,9,2
48177,2021,12,10
48177,2022,1,1
48177,2023,3,2
48177,2023,7,2
48177,2023,9,2
48177,2024,9,2
48177,2024,10,2
48177,2024,11,5
48177,2024,12,2
48177,2025,3,4
48177,2025,5,2
48177,2025,10,2
48177,2025,11,2
48177,2025,12,3
48179,2015,2,3
48179,2015,4,2
48179,2015,10,2
48179,2016,1,2
48179,2016,7,2
48179,2016,10,5
48179,2016,11,6
48179,2017,2,4
48179,2017,3,4
48179,2018,1,2
48179,2019,7,2
48179,2019,8,2
48179,2021,6,2
48179,2021,11,4
48179,2021,12,6
48179,2024,2,2
48179,2024,8,2
48179,2024,9,2
48179,2024,10,4
48179,2025,2,2
48179,2025,7,2
48179,2025,11,2
48179,2025,12,6
48181,2015,1,2
48181,2015,6,2
48181,2015,12,2
48181,2016,1,2
48181,2016,10,4
48181,2016,11,2
48181,2017,1,2
48181,2017,2,2
48181,2017,3,2
48181,2017,11,2
48181,2017,12,2
48181,2019,2,2
48181,2020,3,5
48181,2020,6,3
48181,2021,12,8
48181,2023,1,5
48181,2023,2,2
48181,2023,5,2
48181,2023,9,2
48181,2023,11,2
48181,2024,2,2
48181,2024,5,2
48181,2024,6,2
48181,2025,4,2
48181,2025,5,2
48181,2025,11,5
48181,2025,12,6
48183,2015,1,2
48183,2015,8,2
48183,2015,10,2
48183,2015,12,2
48183,2016,1,1
48183,2016,2,1
48183,2016,10,3
48183,2016,11,6
48183,2017,1,3
48183,2017,3,2
48183,2018,5,2
48183,2018,7,2
48183,2019,2,2
48183,2019,4,2
48183,2020,3,4
48183,2020,4,2
48183,2021,12,11
48183,2022,1,1
48183,2022,12,2
48183,2023,2,2
48183,2023,9,2
48183,2024,2,3
48183,2024,3,2
48183,2024,10,3
48183,2024,12,2
48183,2025,2,3
48183,2025,4,4
48183,2025,11,4
48183,2025,12,5
48185,2015,1,2
48185,2015,12,4
48185,2016,1,1
48185,2016,2,1
48185,2016,3,2
48185,2016,10,3
48185,2016,12,4
48185,2017,1,3
48185,2017,2,6
48185,2020,4,2
48185,2021,12,11
48185,2022,1,1
48185,2022,12,3
48185,2023,2,1
48185,2023,3,2
48185,2024,2,2
48185,2024,10,4
48185,2024,12,2
48185,2025,2,6
48185,2025,3,3
48185,2025,11,2
48185,2025,12,6
48187,2016,3,2
48187,2016,12,2
48187,2017,1,3
48187,2017,2,6
48187,2017,11,2
48187,2020,10,2
48187,2021,12,2
48187,2022,1,1
48187,2023,1,2
48187,2023,2,1
48187,2023,3,2
48187,2023,7,2
48187,2023,8,3
48187,2023,9,2
48187,2023,10,2
48187,2024,8,2
48187,2024,11,2
48187,2024,12,2
48187,2025,3,2
48187,2025,5,2
48189,2015,2,3
48189,2015,7,2
48189,2015,8,2
48189,2015,9,2
48189,2016,1,2
48189,2016,2,3
48189,2016,7,2
48189,2016,10,2
48189,2016,11,2
48189,2017,2,2
48189,2017,3,5
48189,2017,11,2
48189,2018,1,2
48189,2018,8,2
48189,2019,3,2
48189,2020,5,2
48189,2021,12,6
48189,2023,7,3
48189,2023,8,2
48189,2023,11,3
48189,2024,2,2
48189,2024,9,3
48189,2024,10,2
48189,2025,2,5
48189,2025,5,2
48189,2025,11,2
48189,2025,12,8
48191,2015,1,2
48191,2015,2,5
48191,2015,7,2
48191,2016,1,2
48191,2016,7,3
48191,2016,10,6
48191,2017,2,4
48191,2017,3,2
48191,2018,1,2
48191,2018,2,2
48191,2019,8,2
48191,2020,9,2
48191,2021,6,2
48191,2021,12,6
48191,2022,5,2
48191,2023,7,2
48191,2023,8,3
48191,2023,11,2
48191,2024,2,2
48191,2025,11,2
48191,2025,12,6
48193,2015,1,2
48193,2015,2,2
48193,2016,10,3
48193,2017,1,2
48193,2021,10,2
48193,2021,12,7
48193,2022,7,2
48193,2022,12,2
48193,2023,1,4
48193,2023,9,2
48193,2023,11,2
48193,2024,2,2
48193,2024,12,3
48193,2025,2,3
48193,2025,11,4
48193,2025,12,6
48195,2015,1,2
48195,2015,2,4
48195,2016,1,2
48195,2016,10,4
48195,2016,11,2
48195,2017,2,5
48195,2017,3,2
48195,2018,1,2
48195,2018,7,2
48195,2019,2,2
48195,2019,7,2
48195,2020,7,2
48195,2020,8,2
48195,2021,9,2
48195,2021,12,2
48195,2022,3,2
48195,2022,8,2
48195,2022,9,2
48195,2023,10,2
48195,2024,2,2
48195,2024,7,3
48195,2024,8,4
48195,2024,10,2
48195,2025,3,5
48195,2025,12,8
48197,2015,12,2
48197,2016,11,4
48197,2017,2,2
48197,2017,3,2
48197,2020,3,2
48197,2021,12,6
48197,2023,11,2
48197,2024,2,2
48197,2025,2,2
48197,2025,11,3
48197,2025,12,6
48199,2015,8,5
48199,2015,10,2
48199,2015,11,5
48199,2015,12,4
48199,2016,2,2
48199,2016,3,2
48199,2016,11,2
48199,2016,12,2
48199,2017,1,3
48199,2017,2,7
48199,2017,10,5
48199,2018,3,2
48199,2018,5,2
48199,2019,4,2
48199,2020,4,2
48199,2021,3,4
48199,2021,4,2
48199,2021,6,2
48199,2021,12,5
48199,2022,1,2
48199,2022,3,2
48199,2022,4,6
48199,2022,5,7
48199,2022,6,4
48199,2022,9,2
48199,2022,11,3
48199,2022,12,4
48199,2023,1,2
48199,2023,2,4
48199,2023,3,9
48199,2023,6,1
48199,2023,7,12
48199,2023,8,23
48199,2023,9,13
48199,2023,10,7
48199,2023,11,2
48199,2024,10,2
48199,2025,2,7
48199,2025,9,2
48199,2025,10,2
48199,2025,12,2
48201,2015,1,2
48201,2015,10,2
48201,2015,12,4
48201,2016,3,3
48201,2016,9,3
48201,2016,10,3
48201,2016,11,2
48201,2016,12,5
48201,2017,1,2
48201,2017,2,7
48201,2017,10,2
48201,2017,11,2
48201,2018,6,2
48201,2021,6,3
48201,2021,12,14
48201,2022,1,1
48201,2022,11,2
48201,2023,1,4
48201,2023,3,4
48201,2023,5,2
48201,2023,9,6
48201,2024,9,5
48201,2024,10,4
48201,2025,2,7
48201,2025,3,3
48201,2025,12,2
48203,2015,1,2
48203,2015,8,2
48203,2015,10,2
48203,2016,1,1
48203,2016,2,1
48203,2016,10,2
48203,2017,10,4
48203,2017,11,2
48203,2018,5,2
48203,2018,7,2
48203,2019,4,2
48203,2019,9,1
48203,2019,10,3
48203,2020,3,3
48203,2021,4,2
48203,2021,10,2
48203,2021,12,12
48203,2022,1,2
48203,2022,7,2
48203,2022,12,2
48203,2023,1,4
48203,2023,2,2
48203,2023,3,2
48203,2023,8,4
48203,2023,9,2
48203,2024,2,3
48203,2024,3,2
48203,2024,10,6
48203,2024,12,2
48203,2025,2,4
48203,2025,3,2
48203,2025,4,2
48203,2025,11,4
48203,2025,12,2
48205,2015,2,3
48205,2015,10,2
48205,2016,2,2
48205,2016,10,3
48205,2016,11,2
48205,2017,2,4
48205,2017,3,3
48205,2018,10,3
48205,2019,2,2
48205,2019,3,2
48205,2019,4,2
48205,2019,7,5
48205,2019,8,3
48205,2019,9,6
48205,2019,12,2
48205,2020,6,2
48205,2020,8,3
48205,2020,9,2
48205,2020,11,5
48205,2021,2,2
48205,2021,4,3
48205,2021,11,2
48205,2021,12,2
48205,2023,4,2
48205,2023,9,4
48205,2023,10,3
48205,2024,6,7
48205,2024,7,2
48205,2024,8,1
48205,2024,10,2
48205,2024,11,2
48205,2025,2,2
48205,2025,3,3
48205,2025,8,2
48205,2025,9,2
48205,2025,11,2
48205,2025,12,6
48207,2016,2,5
48207,2016,7,5
48207,2016,10,3
48207,2016,11,2
48207,2017,2,4
48207,2017,3,2
48207,2019,8,2
48207,2020,5,2
48207,2020,8,2
48207,2021,12,4
48207,2022,3,2
48207,2023,1,2
48207,2023,6,2
48207,2023,11,2
48207,2025,2,2
48207,2025,11,5
48207,2025,12,7
48209,2015,1,2
48209,2016,12,5
48209,2017,2,2
48209,2019,10,2
48209,2020,3,2
48209,2021,12,3
48209,2023,1,2
48209,2023,9,2
48209,2024,12,4
48209,2025,2,2
48211,2015,2,4
48211,2016,1,2
48211,2016,10,2
48211,2016,11,2
48211,2017,2,2
48211,2017,3,2
48211,2020,10,2
48211,2021,12,5
48211,2023,7,2
48211,2023,8,4
48211,2024,2,2
48211,2024,10,2
48211,2025,2,2
48211,2025,11,2
48211,2025,12,6
48213,2015,1,2
48213,2015,6,2
48213,2015,12,4
48213,2016,1,1
48213,2016,2,1
48213,2016,3,2
48213,2017,1,3
48213,2017,2,2
48213,2020,4,2
48213,2021,12,4
48213,2022,12,2
48213,2024,2,2
48213,2024,10,2
48213,2025,2,3
48213,2025,12,5
48215,2016,9,3
48215,2016,10,5
48215,2017,2,2
48215,2017,6,2
48215,2018,7,2
48215,2019,6,3
48215,2019,8,6
48215,2019,10,2
48215,2021,4,2
48215,2022,7,2
48215,2023,2,4
48215,2023,3,2
48215,2023,6,6
48215,2023,7,2
48215,2023,8,2
48215,2023,9,13
48215,2024,5,8
48215,2024,6,3
48215,2024,8,2
48215,2024,12,2
48215,2025,8,2
48215,2025,10,3
48215,2025,12,2
48217,2016,1,1
48217,2016,2,1
48217,2016,3,2
48217,2016,9,3
48217,2016,10,2
48217,2016,12,4
48217,2017,1,3
48217,2017,2,3
48217,2017,11,2
48217,2020,4,2
48217,2021,12,12
48217,2023,1,2
48217,2023,6,4
48217,2023,8,2
48217,2023,9,2
48217,2024,2,2
48217,2024,6,2
48217,2024,7,2
48217,2025,2,2
48217,2025,3,4
48217,2025,11,3
48217,2025,12,6
48219,2015,2,2
48219,2016,2,3
48219,2017,2,2
48219,2017,3,3
48219,2021,12,4
48219,2025,2,5
48219,2025,12,8
48221,2015,1,2
48221,2015,12,2
48221,2016,1,2
48221,2016,5,2
48221,2016,6,3
48221,2016,7,2
48221,2016,9,3
48221,2016,12,2
48221,2017,1,2
48221,2017,2,6
48221,2017,3,2
48221,2017,11,2
48221,2017,12,2
48221,2019,2,3
48221,2020,3,2
48221,2020,8,2
48221,2021,10,3
48221,2021,12,10
48221,2023,1,4
48221,2024,2,2
48221,2024,12,2
48221,2025,2,3
48221,2025,11,5
48221,2025,12,5
48223,2015,1,2
48223,2015,12,2
48223,2016,10,2
48223,2016,12,2
48223,2017,1,2
48223,2017,2,2
48223,2019,2,3
48223,2019,10,2
48223,2021,12,5
48223,2023,1,2
48223,2025,11,3
48223,2025,12,2
48225,2015,8,2
48225,2015,9,2
48225,2015,10,2
48225,2015,12,7
48225,2016,1,2
48225,2016,2,1
48225,2016,3,2
48225,2016,10,4
48225,2016,12,2
48225,2017,1,4
48225,2017,2,6
48225,2017,11,2
48225,2019,4,2
48225,2019,10,2
48225,2021,12,7
48225,2022,1,2
48225,2022,12,2
48225,2023,2,1
48225,2023,3,1
48225,2023,9,2
48225,2024,2,2
48225,2025,2,6
48227,2016,2,2
48227,2016,10,2
48227,2016,11,2
48227,2017,3,2
48227,2017,6,1
48227,2017,7,4
48227,2021,12,8
48227,2022,8,2
48227,2023,7,2
48227,2025,2,4
48227,2025,11,2
48227,2025,12,6
48229,2015,1,2
48229,2015,2,5
48229,2015,6,2
48229,2015,9,3
48229,2015,10,2
48229,2016,2,5
48229,2016,12,2
48229,2017,1,3
48229,2017,2,3
48229,2017,3,8
48229,2017,6,3
48229,2017,8,4
48229,2017,10,2
48229,2017,11,4
48229,2017,12,4
48229,2018,3,3
48229,2018,4,2
48229,2018,6,2
48229,2019,6,3
48229,2019,12,2
48229,2020,3,2
48229,2020,9,2
48229,2020,11,5
48229,2021,4,2
48229,2021,6,2
48229,2021,12,8
48229,2022,11,2
48229,2023,2,2
48229,2023,7,2
48229,2023,8,2
48229,2023,11,4
48229,2024,2,2
48229,2024,10,2
48229,2024,11,2
48229,2024,12,2
48229,2025,1,2
48229,2025,2,8
48229,2025,6,2
48229,2025,9,2
48229,2025,11,3
48229,2025,12,12
48231,2015,1,2
48231,2015,6,2
48231,2015,12,6
48231,2016,3,2
48231,2016,10,2
48231,2017,1,3
48231,2017,2,3
48231,2017,12,4
48231,2019,2,3
48231,2019,4,3
48231,2019,9,2
48231,2020,12,2
48231,2021,12,9
48231,2023,1,2
48231,2024,3,2
48231,2025,11,3
48231,2025,12,5
48233,2015,1,2
48233,2015,2,4
48233,2016,1,2
48233,2016,2,2
48233,2016,10,5
48233,2016,11,2
48233,2017,2,4
48233,2017,3,5
48233,2019,1,2
48233,2019,2,2
48233,2019,8,4
48233,2019,12,3
48233,2020,7,4
48233,2020,8,6
48233,2020,10,2
48233,2021,4,2
48233,2021,11,2
48233,2021,12,5
48233,2022,3,2
48233,2023,8,2
48233,2024,2,2
48233,2024,6,7
48233,2024,7,1
48233,2024,8,1
48233,2025,12,6
48235,2015,2,2
48235,2015,8,2
48235,2015,10,2
48235,2016,1,1
48235,2016,2,2
48235,2016,10,6
48235,2017,2,2
48235,2017,3,3
48235,2017,4,2
48235,2017,6,3
48235,2017,7,1
48235,2017,11,3
48235,2018,3,3
48235,2018,4,2
48235,2018,6,2
48235,2019,6,2
48235,2019,10,2
48235,2019,12,2
48235,2020,5,3
48235,2020,6,2
48235,2020,7,2
48235,2021,12,7
48235,2022,7,2
48235,2023,1,2
48235,2023,5,2
48235,2023,11,3
48235,2024,2,2
48235,2025,2,5
48235,2025,11,2
48235,2025,12,6
48237,2015,1,2
48237,2016,1,2
48237,2016,2,2
48237,2017,2,4
48237,2017,3,2
48237,2017,11,2
48237,2020,3,2
48237,2020,5,3
48237,2020,8,4
48237,2021,12,6
48237,2023,1,2
48237,2023,9,2
48237,2023,11,2
48237,2025,2,2
48237,2025,11,4
48237,2025,12,6
48239,2015,10,4
48239,2015,12,4
48239,2016,1,1
48239,2016,2,1
48239,2016,3,2
48239,2016,10,4
48239,2016,11,2
48239,2016,12,3
48239,2017,1,3
48239,2017,2,6
48239,2018,5,2
48239,2018,6,2
48239,2021,12,11
48239,2022,1,1
48239,2022,5,3
48239,2022,12,2
48239,2023,1,2
48239,2023,2,1
48239,2023,3,1
48239,2023,7,2
48239,2023,8,7
48239,2023,9,9
48239,2023,10,2
48239,2024,8,2
48239,2024,10,8
48239,2024,12,3
48239,2025,2,8
48239,2025,3,4
48239,2025,10,2
48239,2025,11,8
48239,2025,12,6
48241,2015,8,3
48241,2015,10,2
48241,2015,12,5
48241,2016,3,2
48241,2016,10,4
48241,2016,11,4
48241,2017,1,3
48241,2017,2,7
48241,2017,3,2
48241,2017,10,2
48241,2017,11,2
48241,2018,2,3
48241,2019,1,2
48241,2019,12,2
48241,2021,4,2
48241,2021,12,9
48241,2022,1,1
48241,2022,5,2
48241,2022,6,2
48241,2022,7,2
48241,2023,1,11
48241,2023,2,1
48241,2023,3,5
48241,2023,6,1
48241,2023,7,1
48241,2023,8,2
48241,2023,9,2
48241,2023,11,2
48241,2024,10,2
48241,2025,11,3
48241,2025,12,3
48243,2015,1,2
48243,2015,2,2
48243,2015,6,2
48243,2015,9,3
48243,2015,12,2
48243,2016,2,4
48243,2016,7,2
48243,2016,10,4
48243,2016,12,5
48243,2017,1,5
48243,2017,2,3
48243,2017,3,7
48243,2017,6,2
48243,2017,10,2
48243,2017,11,7
48243,2017,12,4
48243,2018,2,2
48243,2018,3,2
48243,2018,4,2
48243,2019,8,2
48243,2020,6,2
48243,2020,10,5
48243,2020,11,4
48243,2021,12,6
48243,2022,6,2
48243,2023,7,2
48243,2023,9,2
48243,2024,2,2
48243,2024,6,2
48243,2024,10,2
48243,2024,11,4
48243,2024,12,2
48243,2025,2,8
48243,2025,11,2
48243,2025,12,9
48245,2015,7,2
48245,2015,8,2
48245,2015,10,2
48245,2015,12,4
48245,2017,1,3
48245,2017,2,5
48245,2017,3,1
48245,2018,2,2
48245,2018,5,5
48245,2018,6,2
48245,2021,12,10
48245,2022,1,1
48245,2022,12,4
48245,2023,2,1
48245,2023,3,6
48245,2023,8,2
48245,2024,10,2
48245,2024,11,2
48245,2025,2,7
48245,2025,12,2
48247,2023,9,6
48249,2015,10,2
48249,2016,1,1
48249,2016,2,1
48249,2017,1,2
48249,2017,2,4
48249,2017,11,3
48249,2019,8,4
48249,2019,12,2
48249,2021,12,2
48249,2022,3,2
48249,2023,3,2
48249,2023,7,2
48249,2023,8,6
48249,2023,9,3
48249,2024,10,2
48249,2024,11,4
48249,2024,12,2
48249,2025,2,2
48249,2025,3,3
48249,2025,4,3
48251,2015,1,2
48251,2016,9,2
48251,2017,1,2
48251,2017,11,2
48251,2021,12,9
48251,2023,2,2
48251,2024,2,2
48251,2025,2,3
48251,2025,11,2
48251,2025,12,4
48253,2015,3,2
48253,2016,2,3
48253,2017,2,4
48253,2017,3,2
48253,2017,8,2
48253,2017,11,2
48253,2020,5,2
48253,2021,10,2
48253,2021,12,8
48253,2022,12,2
48253,2023,1,4
48253,2023,6,2
48253,2023,11,2
48253,2024,10,2
48253,2025,2,6
48253,2025,9,2
48253,2025,11,2
48253,2025,12,5
48257,2015,1,2
48257,2015,12,3
48257,2016,3,2
48257,2016,12,2
48257,2017,1,4
48257,2017,2,1
48257,2019,2,2
48257,2019,4,3
48257,2020,3,2
48257,2021,12,5
48257,2022,12,2
48257,2023,1,4
48257,2025,11,3
48257,2025,12,5
48259,2015,1,2
48259,2015,10,2
48259,2015,12,2
48259,2016,12,2
48259,2017,1,2
48259,2017,2,6
48259,2017,11,2
48259,2019,6,2
48259,2019,9,2
48259,2019,12,2
48259,2020,3,2
48259,2021,12,6
48259,2022,1,2
48259,2022,6,2
48259,2022,7,20
48259,2022,8,2
48259,2022,10,2
48259,2023,1,2
48259,2023,2,1
48259,2023,3,2
48259,2023,7,5
48259,2023,8,7
48259,2023,9,2
48259,2023,10,2
48259,2024,6,5
48259,2024,8,3
48259,2024,10,2
48259,2024,12,2
48259,2025,2,2
48259,2025,3,2
48259,2025,5,4
48259,2025,8,4
48259,2025,11,2
48259,2025,12,6
48261,2015,10,2
48261,2016,9,2
48261,2016,10,6
48261,2016,11,2
48261,2017,1,2
48261,2017,2,2
48261,2017,6,4
48261,2017,9,2
48261,2018,7,2
48261,2021,4,2
48261,2021,9,2
48261,2021,12,4
48261,2022,1,2
48261,2022,3,2
48261,2022,4,2
48261,2022,7,7
48261,2022,8,2
48261,2023,1,2
48261,2023,2,3
48261,2023,3,5
48261,2023,6,18
48261,2023,7,8
48261,2023,8,15
48261,2023,9,17
48261,2023,10,2
48261,2023,11,2
48261,2023,12,2
48261,2024,2,2
48261,2024,5,7
48261,2024,6,2
48261,2024,8,4
48261,2024,11,9
48261,2024,12,5
48261,2025,2,4
48261,2025,3,3
48261,2025,10,6
48261,2025,11,4
48263,2015,2,2
48263,2016,2,3
48263,2016,6,2
48263,2016,7,4
48263,2016,9,4
48263,2016,10,5
48263,2017,2,4
48263,2017,3,4
48263,2017,6,3
48263,2017,7,1
48263,2017,10,2
48263,2017,11,2
48263,2018,6,4
48263,2019,8,4
48263,2020,5,2
48263,2020,8,2
48263,2021,12,6
48263,2022,5,1
48263,2022,6,1
48263,2023,1,2
48263,2023,6,2
48263,2023,7,3
48263,2023,11,2
48263,2024,6,2
48263,2024,8,2
48263,2024,10,2
48263,2025,2,5
48263,2025,5,2
48263,2025,11,2
48263,2025,12,6
48265,2015,1,2
48265,2016,1,1
48265,2016,2,1
48265,2016,12,2
48265,2023,1,2
48265,2023,2,1
48265,2023,3,2
48265,2023,6,2
48265,2023,9,2
48265,2024,2,2
48265,2024,6,2
48265,2024,12,2
48265,2025,2,2
48265,2025,5,2
48267,2015,12,3
48267,2016,1,1
48267,2016,2,1
48267,2016,9,2
48267,2017,2,2
48267,2017,11,3
48267,2018,11,2
48267,2019,10,2
48267,2019,12,2
48267,2020,10,2
48267,2021,12,14
48267,2022,1,1
48267,2022,7,2
48267,2023,3,2
48267,2023,6,2
48267,2024,2,4
48267,2025,2,4
48267,2025,11,4
48267,2025,12,3
48269,2015,2,2
48269,2016,1,2
48269,2016,2,3
48269,2016,7,2
48269,2016,10,2
48269,2017,2,4
48269,2017,6,1
48269,2017,7,1
48269,2018,2,2
48269,2021,10,2
48269,2021,12,6
48269,2023,1,2
48269,2023,11,2
48269,2024,2,2
48269,2024,10,3
48269,2025,2,2
48269,2025,11,2
48269,2025,12,6
48271,2016,1,1
48271,2016,2,1
48271,2019,12,2
48271,2021,12,2
48271,2025,11,4
48271,2025,12,3
48273,2017,2,2
48273,2017,11,2
48273,2018,7,2
48273,2019,12,3
48273,2020,4,2
48273,2021,1,2
48273,2021,4,2
48273,2021,12,2
48273,2022,6,2
48273,2022,7,2
48273,2023,2,1
48273,2023,3,2
48273,2023,6,18
48273,2023,7,3
48273,2023,8,7
48273,2023,9,8
48273,2024,5,2
48273,2024,6,4
48273,2024,8,3
48273,2024,12,4
48273,2025,3,4
48275,2016,1,3
48275,2016,2,1
48275,2016,7,5
48275,2016,11,2
48275,2016,12,5
48275,2017,2,2
48275,2018,2,2
48275,2020,8,4
48275,2021,12,4
48275,2023,1,2
48275,2023,3,2
48275,2023,6,2
48275,2023,7,2
48275,2023,11,3
48275,2024,5,2
48275,2024,8,2
48275,2025,2,2
48275,2025,11,4
48275,2025,12,6
48277,2015,12,2
48277,2016,11,2
48277,2017,1,3
48277,2017,2,1
48277,2017,12,2
48277,2019,2,2
48277,2020,3,3
48277,2021,12,6
48277,2024,2,2
48277,2024,3,4
48277,2024,7,2
48277,2025,11,4
48277,2025,12,5
48279,2015,2,3
48279,2016,2,3
48279,2016,7,2
48279,2017,2,2
48279,2017,3,5
48279,2018,1,2
48279,2018,3,2
48279,2019,3,2
48279,2021,12,4
48279,2023,8,2
48279,2024,8,2
48279,2025,2,5
48279,2025,5,2
48279,2025,12,8
48281,2021,12,6
48281,2023,1,4
48281,2024,2,3
48281,2025,2,5
48281,2025,11,3
48281,2025,12,7
48283,2015,12,2
48283,2016,1,1
48283,2016,2,1
48283,2016,9,3
48283,2017,1,3
48283,2017,2,2
48283,2017,5,2
48283,2019,8,4
48283,2019,12,2
48283,2020,5,2
48283,2020,8,3
48283,2021,5,2
48283,2021,9,3
48283,2021,12,6
48283,2022,1,1
48283,2023,1,4
48283,2023,2,1
48283,2023,3,2
48283,2023,6,6
48283,2023,8,2
48283,2023,9,2
48283,2024,2,2
48283,2025,2,2
48283,2025,5,2
48285,2015,12,3
48285,2016,3,2
48285,2016,10,7
48285,2016,11,2
48285,2016,12,4
48285,2017,1,5
48285,2017,2,4
48285,2017,3,6
48285,2017,4,2
48285,2017,11,4
48285,2017,12,2
48285,2018,6,2
48285,2019,4,3
48285,2019,10,6
48285,2020,1,2
48285,2020,4,2
48285,2021,12,8
48285,2022,1,1
48285,2022,5,2
48285,2022,7,2
48285,2022,10,2
48285,2023,1,5
48285,2023,2,1
48285,2023,3,3
48285,2023,7,2
48285,2023,8,2
48285,2023,9,7
48285,2024,9,2
48285,2024,10,7
48285,2024,11,2
48285,2024,12,2
48285,2025,3,4
48285,2025,10,2
48285,2025,11,4
48285,2025,12,5
48287,2016,1,1
48287,2016,2,1
48287,2016,3,2
48287,2016,12,3
48287,2017,1,3
48287,2017,2,4
48287,2019,8,4
48287,2019,9,2
48287,2021,12,5
48287,2022,1,1
48287,2024,11,2
48287,2024,12,2
48287,2025,2,2
48287,2025,5,2
48287,2025,10,2
48287,2025,12,3
48289,2015,2,2
48289,2015,10,2
48289,2015,12,2
48289,2016,3,2
48289,2017,2,2
48289,2020,10,2
48289,2022,5,2
48289,2022,10,3
48289,2022,12,2
48289,2023,8,3
48289,2024,10,6
48289,2024,12,4
48289,2025,2,4
48289,2025,3,3
48289,2025,5,2
48289,2025,9,2
48289,2025,12,2
48291,2015,8,2
48291,2015,10,4
48291,2015,12,4
48291,2016,3,2
48291,2016,10,6
48291,2016,11,4
48291,2016,12,4
48291,2017,1,3
48291,2017,2,5
48291,2017,3,2
48291,2018,5,7
48291,2019,10,3
48291,2020,3,2
48291,2020,4,2
48291,2021,6,3
48291,2021,12,13
48291,2022,1,2
48291,2022,6,2
48291,2022,12,4
48291,2023,2,1
48291,2023,3,1
48291,2023,7,3
48291,2024,2,2
48291,2024,10,6
48291,2024,12,2
48291,2025,2,6
48291,2025,3,2
48291,2025,10,2
48291,2025,11,4
48291,2025,12,7
48293,2016,1,1
48293,2016,2,1
48293,2017,2,2
48293,2021,12,6
48293,2022,12,2
48293,2023,1,6
48293,2023,10,2
48293,2024,10,2
48293,2024,12,2
48293,2025,2,7
48293,2025,3,2
48295,2015,2,4
48295,2016,1,2
48295,2016,10,3
48295,2016,11,2
48295,2017,2,5
48295,2017,3,2
48295,2019,12,3
48295,2020,8,2
48295,2020,10,3
48295,2021,12,6
48295,2022,3,2
48295,2024,2,4
48295,2024,7,2
48295,2025,11,2
48295,2025,12,6
48297,2017,1,2
48297,2017,2,4
48297,2021,12,3
48297,2023,3,2
48297,2024,2,2
48297,2025,2,3
48297,2025,3,2
48297,2025,4,2
48297,2025,8,5
48297,2025,10,4
48297,2025,12,3
48299,2015,12,3
48299,2016,10,2
48299,2017,11,3
48299,2019,4,2
48299,2021,12,4
48299,2022,1,1
48299,2023,1,4
48299,2024,2,2
48299,2025,2,2
48299,2025,11,3
48299,2025,12,5
48301,2015,2,3
48301,2015,12,2
48301,2016,1,2
48301,2016,2,3
48301,2017,1,2
48301,2017,2,4
48301,2017,3,5
48301,2020,11,2
48301,2021,12,7
48301,2023,1,2
48301,2024,2,2
48301,2025,2,7
48301,2025,11,3
48301,2025,12,6
48303,2015,2,2
48303,2016,1,2
48303,2016,2,3
48303,2017,2,2
48303,2017,3,3
48303,2018,2,2
48303,2019,8,2
48303,2021,12,6
48303,2024,10,2
48303,2025,2,5
48303,2025,11,3
48303,2025,12,7
48305,2015,12,2
48305,2016,1,2
48305,2016,2,3
48305,2016,7,3
48305,2017,2,2
48305,2017,3,2
48305,2017,6,1
48305,2017,7,1
48305,2017,11,2
48305,2018,1,2
48305,2018,5,2
48305,2021,12,6
48305,2025,2,5
48305,2025,5,2
48305,2025,11,2
48305,2025,12,5
48307,2015,12,2
48307,2016,1,2
48307,2016,2,1
48307,2017,11,2
48307,2019,12,2
48307,2021,12,4
48307,2023,1,2
48307,2023,9,2
48307,2024,5,2
48307,2024,7,4
48307,2024,8,2
48307,2024,12,2
48307,2025,2,6
48307,2025,7,2
48307,2025,11,5
48307,2025,12,3
48309,2015,1,2
48309,2015,2,2
48309,2015,12,2
48309,2016,1,1
48309,2016,2,1
48309,2016,3,2
48309,2016,9,2
48309,2016,10,4
