county_fips,year,county_name,heatwave_events_started,first_event_start_date,last_event_end_date,longest_event_duration_days,heatwave_days,heatwave_days_imputed
48001,2015,Anderson,12,2015-01-27,2015-12-27,9,56,0
48001,2016,Anderson,13,2016-01-29,2016-12-28,7,48,0
48001,2017,Anderson,20,2017-01-01,2017-12-22,7,60,0
48001,2018,Anderson,10,2018-02-19,2018-12-01,14,61,0
48001,2019,Anderson,10,2019-01-06,2019-12-27,12,40,0
48001,2020,Anderson,15,2020-01-05,2020-12-30,5,44,0
48001,2021,Anderson,11,2021-02-27,2022-01-01,10,43,0
48001,2022,Anderson,22,2022-01-13,2023-01-03,19,113,0
48001,2023,Anderson,21,2023-01-06,2023-12-09,18,100,0
48001,2024,Anderson,16,2024-01-29,2024-12-17,9,61,0
48001,2025,Anderson,16,2025-02-02,2025-12-28,14,73,0
48003,2015,Andrews,14,2015-01-28,2015-12-26,6,51,1
48003,2016,Andrews,10,2016-01-30,2016-12-18,10,41,0
48003,2017,Andrews,22,2017-01-10,2017-12-22,7,64,0
48003,2018,Andrews,14,2018-01-09,2018-11-30,8,50,0
48003,2019,Andrews,15,2019-01-16,2019-12-25,8,44,3
48003,2020,Andrews,23,2020-01-13,2020-12-10,8,66,0
48003,2021,Andrews,14,2021-02-02,2021-12-27,6,43,0
48003,2022,Andrews,14,2022-01-13,2023-01-02,8,40,2
48003,2023,Andrews,19,2023-01-09,2023-12-08,10,75,0
48003,2024,Andrews,17,2024-02-20,2024-12-30,6,44,10
48003,2025,Andrews,16,2025-02-02,2025-12-28,7,53,1
48005,2015,Angelina,14,2015-01-27,2015-12-27,7,51,0
48005,2016,Angelina,16,2016-01-29,2016-12-28,9,59,0
48005,2017,Angelina,16,2017-01-02,2017-12-22,7,54,0
48005,2018,Angelina,16,2018-02-14,2018-12-01,12,68,0
48005,2019,Angelina,10,2019-01-06,2019-12-28,5,35,0
48005,2020,Angelina,18,2020-01-05,2020-12-30,5,58,0
48005,2021,Angelina,16,2021-02-23,2022-01-01,10,58,0
48005,2022,Angelina,23,2022-01-13,2023-01-03,14,114,0
48005,2023,Angelina,23,2023-01-06,2023-11-09,34,119,0
48005,2024,Angelina,21,2024-01-30,2024-12-28,8,60,0
48005,2025,Angelina,18,2025-02-01,2025-12-28,14,82,0
48007,2015,Aransas,17,2015-01-27,2015-12-27,5,54,0
48007,2016,Aransas,26,2016-01-19,2016-12-28,9,104,0
48007,2017,Aransas,35,2017-01-01,2017-12-22,16,140,0
48007,2018,Aransas,12,2018-02-17,2018-12-02,22,54,1
48007,2019,Aransas,22,2019-01-06,2019-12-26,16,77,0
48007,2020,Aransas,38,2020-01-09,2020-12-28,8,134,0
48007,2021,Aransas,21,2021-01-18,2022-01-01,10,63,0
48007,2022,Aransas,25,2022-01-05,2023-01-07,18,129,0
48007,2023,Aransas,19,2023-01-10,2023-12-22,44,182,0
48007,2024,Aransas,20,2024-02-08,2024-12-31,31,157,0
48007,2025,Aransas,28,2025-01-04,2025-12-28,16,157,0
48009,2015,Archer,8,2015-01-19,2015-12-26,6,27,27
48009,2016,Archer,10,2016-01-29,2016-12-26,8,32,9
48009,2017,Archer,14,2017-01-10,2017-12-04,8,42,20
48009,2018,Archer,9,2018-03-24,2018-11-30,8,30,30
48009,2019,Archer,7,2019-01-06,2019-12-26,5,20,20
48009,2020,Archer,12,2020-01-09,2020-12-11,4,31,31
48009,2021,Archer,8,2021-02-03,2021-12-31,9,35,35
48009,2022,Archer,15,2022-01-13,2022-10-23,14,75,75
48009,2023,Archer,21,2023-01-01,2023-11-08,10,83,83
48009,2024,Archer,15,2024-01-30,2024-12-17,11,58,58
48009,2025,Archer,15,2025-02-01,2025-12-28,9,52,52
48011,2015,Armstrong,14,2015-01-19,2015-12-21,6,51,51
48011,2016,Armstrong,16,2016-01-24,2016-12-28,11,59,59
48011,2017,Armstrong,19,2017-01-10,2017-12-12,8,62,62
48011,2018,Armstrong,20,2018-01-09,2018-11-30,9,66,66
48011,2019,Armstrong,14,2019-01-05,2019-12-26,7,49,49
48011,2020,Armstrong,25,2020-01-14,2020-12-27,11,80,80
48011,2021,Armstrong,17,2021-02-03,2021-12-27,6,56,56
48011,2022,Armstrong,20,2022-01-13,2022-12-29,14,90,90
48011,2023,Armstrong,26,2023-01-01,2023-12-08,15,102,102
48011,2024,Armstrong,23,2024-01-29,2024-12-31,15,94,94
