county_fips,year,county_name,heatwave_events_started,first_event_start_date,last_event_end_date,longest_event_duration_days,heatwave_days,heatwave_days_imputed
48001,2015,Anderson,3,2015-01-27,2015-10-16,5,11,0
48001,2017,Anderson,2,2017-01-11,2017-11-06,4,7,0
48001,2018,Anderson,3,2018-05-16,2018-07-23,6,12,0
48001,2019,Anderson,1,2019-10-01,2019-10-06,6,6,0
48001,2020,Anderson,1,2020-03-24,2020-03-27,4,4,0
48001,2021,Anderson,2,2021-12-15,2022-01-01,8,10,0
48001,2022,Anderson,6,2022-06-19,2022-12-09,8,28,0
48001,2023,Anderson,5,2023-02-20,2023-09-08,16,37,0
48001,2024,Anderson,3,2024-02-25,2024-12-17,7,13,0
48001,2025,Anderson,3,2025-02-06,2025-12-28,4,10,0
48003,2016,Andrews,3,2016-02-19,2016-07-15,4,10,0
48003,2017,Andrews,4,2017-02-22,2017-11-07,5,15,0
48003,2018,Andrews,1,2018-05-26,2018-06-01,7,7,0
48003,2020,Andrews,4,2020-07-09,2020-10-11,7,18,0
48003,2021,Andrews,2,2021-10-07,2021-12-03,3,6,0
48003,2022,Andrews,2,2022-03-26,2022-05-17,4,7,0
48003,2023,Andrews,6,2023-06-19,2023-11-08,9,32,0
48003,2024,Andrews,2,2024-08-21,2024-10-13,4,8,4
48003,2025,Andrews,3,2025-02-05,2025-12-27,4,11,0
48005,2015,Angelina,2,2015-08-10,2015-10-16,3,6,0
48005,2016,Angelina,2,2016-11-01,2016-12-26,3,6,0
48005,2017,Angelina,3,2017-01-10,2017-11-07,6,14,0
48005,2018,Angelina,2,2018-05-16,2018-05-31,4,7,0
48005,2019,Angelina,2,2019-09-05,2019-10-04,4,7,0
48005,2020,Angelina,1,2020-03-24,2020-03-27,4,4,0
48005,2021,Angelina,2,2021-12-14,2022-01-01,7,10,0
48005,2022,Angelina,6,2022-06-18,2022-12-10,9,32,0
48005,2023,Angelina,7,2023-02-20,2023-09-08,17,44,0
48005,2024,Angelina,2,2024-02-25,2024-12-17,3,6,0
48005,2025,Angelina,2,2025-02-04,2025-10-08,6,10,0
48007,2015,Aransas,3,2015-07-30,2015-12-26,4,10,0
48007,2016,Aransas,3,2016-06-28,2016-12-28,5,12,0
48007,2017,Aransas,8,2017-01-01,2017-12-05,5,28,0
48007,2018,Aransas,1,2018-05-24,2018-05-31,8,8,0
48007,2019,Aransas,2,2019-07-11,2019-10-03,3,6,0
48007,2020,Aransas,5,2020-01-15,2020-08-20,5,19,0
48007,2021,Aransas,2,2021-12-03,2021-12-18,5,9,0
48007,2022,Aransas,5,2022-05-26,2022-07-30,10,27,0
48007,2023,Aransas,7,2023-01-03,2023-09-26,37,98,0
48007,2024,Aransas,12,2024-05-13,2024-12-18,16,72,0
48007,2025,Aransas,6,2025-02-05,2025-12-28,8,25,0
48009,2016,Archer,1,2016-11-01,2016-11-03,3,3,0
48009,2017,Archer,1,2017-03-17,2017-03-22,6,6,0
48009,2018,Archer,1,2018-07-19,2018-07-22,4,4,4
48009,2021,Archer,1,2021-12-24,2021-12-27,4,4,4
48009,2022,Archer,3,2022-03-27,2022-07-20,3,9,9
48009,2023,Archer,5,2023-06-25,2023-09-09,7,25,25
48009,2024,Archer,2,2024-02-25,2024-10-13,4,7,7
48009,2025,Archer,2,2025-11-14,2025-12-28,6,11,11
48011,2015,Armstrong,1,2015-02-07,2015-02-10,4,4,4
48011,2016,Armstrong,3,2016-02-18,2016-10-18,4,10,10
48011,2017,Armstrong,3,2017-03-19,2017-12-04,3,9,9
48011,2018,Armstrong,3,2018-05-11,2018-07-23,6,14,14
48011,2019,Armstrong,1,2019-08-17,2019-08-20,4,4,4
48011,2020,Armstrong,3,2020-07-09,2020-10-12,7,16,16
48011,2021,Armstrong,4,2021-10-08,2021-12-27,4,13,13
48011,2022,Armstrong,5,2022-03-27,2022-07-20,4,17,17
48011,2023,Armstrong,5,2023-08-02,2023-11-08,9,26,26
48011,2024,Armstrong,3,2024-02-25,2024-10-13,10,18,18
48011,2025,Armstrong,4,2025-08-07,2025-12-28,6,16,16
48013,2015,Atascosa,2,2015-08-10,2015-10-14,5,8,0
48013,2016,Atascosa,1,2016-11-01,2016-11-03,3,3,0
48013,2017,Atascosa,3,2017-01-10,2017-11-07,5,12,0
48013,2018,Atascosa,2,2018-05-26,2018-07-24,3,6,0
48013,2019,Atascosa,2,2019-08-12,2019-09-03,3,6,0
48013,2020,Atascosa,3,2020-07-11,2020-08-30,5,12,0
48013,2021,Atascosa,2,2021-12-26,2022-01-01,3,5,0
48013,2022,Atascosa,7,2022-03-26,2022-08-05,8,35,0
48013,2023,Atascosa,9,2023-01-01,2023-09-11,18,55,0
48013,2024,Atascosa,3,2024-05-24,2024-11-04,3,9,0
48013,2025,Atascosa,3,2025-02-07,2025-05-16,3,9,0
48015,2015,Austin,1,2015-12-24,2015-12-27,4,4,0
48015,2016,Austin,1,2016-03-14,2016-03-16,3,3,0
48015,2017,Austin,4,2017-01-12,2017-11-06,4,13,0
48015,2019,Austin,1,2019-10-01,2019-10-06,6,6,0
48015,2020,Austin,1,2020-03-25,2020-03-28,4,4,0
48015,2022,Austin,3,2022-06-11,2022-07-13,10,17,9
48015,2023,Austin,5,2023-08-05,2023-10-03,11,32,0
48015,2024,Austin,1,2024-02-25,2024-02-28,4,4,3
48015,2025,Austin,3,2025-10-01,2025-12-28,4,10,3
