county_fips,county_name,year,heatwave_events_started,heatwave_days,first_event_start_date,last_event_end_date,longest_event_duration_days,heatwave_days_imputed
48423,Smith,2022,11,41,2022-03-05,2023-01-03,6,0
48423,Smith,2023,19,66,2023-01-07,2023-12-24,9,0
48423,Smith,2024,21,74,2024-02-08,2024-12-26,8,0
48423,Smith,2025,14,53,2025-02-03,2025-12-28,8,0
48425,Somervell,2015,8,23,2015-04-01,2015-12-27,5,3
48425,Somervell,2016,20,66,2016-01-31,2016-12-29,7,29
48425,Somervell,2017,19,54,2017-01-01,2017-12-05,7,18
48425,Somervell,2018,12,28,2018-02-15,2018-12-27,3,23
48425,Somervell,2019,6,32,2019-01-06,2019-12-28,17,3
48425,Somervell,2020,15,38,2020-01-14,2020-11-22,4,1
48425,Somervell,2021,10,34,2021-03-11,2022-01-01,9,4
48425,Somervell,2022,15,62,2022-02-01,2022-12-14,14,0
48425,Somervell,2023,18,59,2023-01-01,2023-12-24,7,2
48425,Somervell,2024,19,60,2024-01-31,2024-12-31,11,9
48425,Somervell,2025,13,41,2025-01-04,2025-12-29,8,2
48427,Starr,2015,10,36,2015-01-31,2015-12-27,7,0
48427,Starr,2016,19,82,2016-01-31,2016-12-29,16,0
48427,Starr,2017,23,89,2017-01-01,2017-12-22,8,0
48427,Starr,2018,21,82,2018-02-15,2018-12-27,12,0
48427,Starr,2019,27,138,2019-01-06,2019-12-28,29,0
48427,Starr,2020,25,97,2020-01-09,2020-12-30,9,0
48427,Starr,2021,18,68,2021-01-18,2022-01-01,9,0
48427,Starr,2022,17,65,2022-02-22,2022-12-14,10,0
48427,Starr,2023,20,120,2023-01-01,2023-10-29,19,0
48427,Starr,2024,24,77,2024-02-02,2025-01-02,8,0
48427,Starr,2025,25,92,2025-01-04,2025-12-29,10,0
48429,Stephens,2015,8,18,2015-02-10,2015-12-24,3,2
48429,Stephens,2016,13,36,2016-01-30,2016-12-27,4,1
48429,Stephens,2017,18,47,2017-01-01,2017-12-22,7,0
48429,Stephens,2018,13,38,2018-01-21,2018-12-01,7,0
48429,Stephens,2019,8,27,2019-01-07,2019-12-28,9,0
48429,Stephens,2020,12,26,2020-01-14,2020-11-22,3,0
48429,Stephens,2021,8,25,2021-03-11,2021-12-30,7,0
48429,Stephens,2022,19,75,2022-03-05,2022-12-13,15,0
48429,Stephens,2023,20,77,2023-01-01,2023-12-24,7,1
48429,Stephens,2024,22,81,2024-02-01,2024-12-30,8,0
48429,Stephens,2025,26,78,2025-01-29,2025-12-28,9,0
48431,Sterling,2015,10,30,2015-02-08,2015-12-26,5,2
48431,Sterling,2016,18,54,2016-01-31,2016-12-29,7,1
48431,Sterling,2017,17,48,2017-01-01,2017-12-22,5,1
48431,Sterling,2018,14,41,2018-02-15,2018-12-01,5,41
48431,Sterling,2019,10,46,2019-01-06,2019-12-28,16,40
48431,Sterling,2020,14,35,2020-01-09,2020-12-30,4,35
48431,Sterling,2021,14,50,2021-02-03,2022-01-01,10,50
48431,Sterling,2022,16,69,2022-03-04,2022-12-13,13,69
48431,Sterling,2023,20,85,2023-01-01,2023-12-24,12,85
48431,Sterling,2024,22,76,2024-02-01,2024-12-30,10,76
48431,Sterling,2025,9,44,2025-02-02,2025-12-28,9,44
48433,Stonewall,2015,15,44,2015-01-27,2015-12-24,5,0
48433,Stonewall,2016,20,67,2016-01-29,2016-12-26,11,0
48433,Stonewall,2017,23,64,2017-01-02,2017-12-22,9,0
48433,Stonewall,2018,17,54,2018-01-10,2018-12-01,8,0
48433,Stonewall,2019,13,51,2019-01-06,2019-12-28,11,0
48433,Stonewall,2020,14,34,2020-01-14,2020-11-22,4,0
48433,Stonewall,2021,12,39,2021-02-03,2022-01-01,9,0
48433,Stonewall,2022,19,63,2022-01-14,2022-12-07,9,0
48433,Stonewall,2023,21,64,2023-01-01,2023-12-24,6,0
48433,Stonewall,2024,23,65,2024-01-30,2024-12-31,7,0
48433,Stonewall,2025,14,47,2025-02-03,2025-12-28,7,0
48435,Sutton,2015,13,35,2015-02-20,2015-12-26,5,5
48435,Sutton,2016,14,54,2016-02-18,2016-12-29,9,13
48435,Sutton,2017,16,63,2017-01-01,2017-12-22,8,48
48435,Sutton,2018,16,43,2018-01-10,2018-12-01,5,43
48435,Sutton,2019,12,51,2019-01-06,2019-12-28,16,51
48435,Sutton,2020,20,54,2020-01-09,2020-12-30,5,54
48435,Sutton,2021,11,45,2021-01-23,2022-01-01,10,45
48435,Sutton,2022,19,78,2022-03-04,2022-12-13,15,78
48435,Sutton,2023,23,87,2023-01-01,2023-12-24,11,87
48435,Sutton,2024,22,80,2024-02-01,2024-12-26,8,6
48435,Sutton,2025,12,40,2025-02-06,2025-12-29,8,2
48437,Swisher,2015,16,43,2015-01-19,2015-12-13,5,0
48437,Swisher,2016,12,34,2016-01-30,2016-12-25,5,0
48437,Swisher,2017,16,41,2017-01-10,2017-12-04,6,0
48437,Swisher,2018,22,63,2018-01-10,2018-11-30,9,0
48437,Swisher,2019,15,55,2019-01-06,2019-12-27,8,0
48437,Swisher,2020,16,56,2020-03-11,2020-12-11,7,0
48437,Swisher,2021,22,58,2021-01-21,2021-12-27,4,0
48437,Swisher,2022,19,64,2022-03-04,2022-12-29,6,0
48437,Swisher,2023,24,80,2023-01-01,2023-12-24,7,0
48437,Swisher,2024,23,85,2024-01-29,2024-12-31,15,0
48437,Swisher,2025,18,67,2025-02-02,2025-12-28,9,0
48439,Tarrant,2015,18,72,2015-01-27,2015-12-27,8,0
48439,Tarrant,2016,27,95,2016-01-30,2017-01-03,10,0
48439,Tarrant,2017,24,69,2017-01-10,2017-12-21,8,0
48439,Tarrant,2018,16,42,2018-01-20,2018-12-26,6,0
48439,Tarrant,2019,11,42,2019-01-06,2019-12-28,16,0
48439,Tarrant,2020,16,42,2020-01-09,2020-12-23,5,0
48439,Tarrant,2021,13,53,2021-01-24,2021-12-31,9,0
48439,Tarrant,2022,17,62,2022-01-31,2023-01-03,14,0
48439,Tarrant,2023,24,93,2023-01-06,2023-12-24,12,0
48439,Tarrant,2024,23,96,2024-01-30,2024-12-30,13,0
48439,Tarrant,2025,20,71,2025-02-02,2025-12-28,9,0
48441,Taylor,2015,11,27,2015-01-27,2015-12-23,4,0
48441,Taylor,2016,14,39,2016-01-29,2017-01-02,8,0
48441,Taylor,2017,13,38,2017-01-10,2017-12-04,7,0
48441,Taylor,2018,9,24,2018-01-10,2018-12-26,5,0
48441,Taylor,2019,7,37,2019-02-01,2019-12-28,16,0
48441,Taylor,2020,12,34,2020-01-09,2020-10-11,5,0
48441,Taylor,2021,12,44,2021-03-10,2021-12-31,9,0
48441,Taylor,2022,19,79,2022-01-31,2022-12-13,14,0
48441,Taylor,2023,23,84,2023-01-01,2023-12-24,7,0
48441,Taylor,2024,23,83,2024-01-30,2024-12-30,15,0
48441,Taylor,2025,14,53,2025-02-01,2025-12-28,8,0
48443,Terrell,2015,24,125,2015-01-19,2015-12-26,20,0
48443,Terrell,2016,24,119,2016-01-29,2017-01-03,20,1
48443,Terrell,2017,28,122,2017-01-10,2017-12-21,9,0
48443,Terrell,2018,19,67,2018-01-08,2018-08-30,10,2
48443,Terrell,2019,25,98,2019-01-06,2019-12-28,20,0
48443,Terrell,2020,30,94,2020-01-05,2020-12-11,7,2
48443,Terrell,2021,18,61,2021-02-03,2022-01-01,11,0
48443,Terrell,2022,19,82,2022-01-18,2023-01-02,11,0
48443,Terrell,2023,23,83,2023-01-06,2023-12-24,11,0
48443,Terrell,2024,26,102,2024-01-31,2024-12-30,14,5
48443,Terrell,2025,33,138,2025-02-03,2025-12-28,14,0
48445,Terry,2015,15,53,2015-01-28,2015-12-24,6,0
48445,Terry,2016,14,50,2016-01-30,2016-11-17,11,0
48445,Terry,2017,18,58,2017-01-10,2017-12-05,10,0
48445,Terry,2018,17,66,2018-01-10,2018-12-01,12,0
48445,Terry,2019,15,52,2019-01-07,2019-12-28,6,0
48445,Terry,2020,18,55,2020-02-03,2020-11-21,8,0
48445,Terry,2021,17,57,2021-02-03,2022-01-01,7,0
48445,Terry,2022,14,53,2022-03-28,2022-12-07,6,0
48445,Terry,2023,18,54,2023-01-01,2023-12-24,7,0
48445,Terry,2024,19,77,2024-02-02,2024-12-31,11,0
48445,Terry,2025,21,73,2025-02-02,2025-12-28,8,0
48447,Throckmorton,2015,10,29,2015-01-27,2015-12-24,5,6
48447,Throckmorton,2016,13,42,2016-01-29,2016-12-26,5,12
48447,Throckmorton,2017,19,49,2017-01-10,2017-12-21,5,15
48447,Throckmorton,2018,7,17,2018-02-15,2018-12-01,4,4
48447,Throckmorton,2019,6,24,2019-01-06,2019-12-28,9,7
48447,Throckmorton,2020,12,29,2020-01-09,2020-12-23,4,7
48447,Throckmorton,2021,11,41,2021-02-03,2021-12-31,9,13
48447,Throckmorton,2022,12,45,2022-01-31,2022-11-10,14,15
48447,Throckmorton,2023,22,64,2023-01-01,2023-12-24,6,1
48447,Throckmorton,2024,27,85,2024-01-31,2024-12-31,8,84
48447,Throckmorton,2025,18,56,2025-02-02,2025-12-28,9,56
48449,Titus,2015,27,105,2015-01-20,2015-12-28,20,0
48449,Titus,2016,29,122,2016-01-30,2016-12-29,15,2
48449,Titus,2017,25,75,2017-01-01,2017-12-22,7,2
48449,Titus,2018,16,57,2018-01-21,2018-12-27,8,0
48449,Titus,2019,12,52,2019-01-08,2019-12-29,12,3
48449,Titus,2020,21,53,2020-01-10,2020-11-22,5,0
48449,Titus,2021,10,31,2021-02-28,2022-01-01,7,0
48449,Titus,2022,25,89,2022-03-29,2023-01-04,13,2
48449,Titus,2023,27,108,2023-01-07,2023-12-25,9,0
48449,Titus,2024,28,97,2024-01-24,2024-12-31,8,0
48449,Titus,2025,26,112,2025-01-30,2025-12-29,14,2
48451,Tom Green,2015,17,55,2015-01-28,2015-12-26,6,0
48451,Tom Green,2016,16,62,2016-01-30,2016-12-29,8,0
48451,Tom Green,2017,26,81,2017-01-01,2017-12-22,9,0
48451,Tom Green,2018,20,61,2018-01-10,2018-12-27,8,0
48451,Tom Green,2019,13,58,2019-01-06,2019-12-28,17,0
48451,Tom Green,2020,25,72,2020-01-09,2020-12-30,6,0
48451,Tom Green,2021,16,57,2021-01-24,2022-01-01,10,0
48451,Tom Green,2022,20,80,2022-02-21,2022-12-13,15,0
48451,Tom Green,2023,25,98,2023-01-01,2023-12-24,12,0
48451,Tom Green,2024,23,95,2024-02-01,2024-12-24,16,0
48451,Tom Green,2025,17,57,2025-02-02,2025-12-28,8,0
48453,Travis,2015,4,12,2015-01-27,2015-12-24,4,0
48453,Travis,2016,9,36,2016-01-31,2016-12-29,7,0
48453,Travis,2017,13,39,2017-01-01,2017-11-07,8,0
48453,Travis,2018,6,16,2018-02-19,2018-10-06,4,0
48453,Travis,2019,8,35,2019-01-07,2019-11-21,18,0
48453,Travis,2020,13,39,2020-01-09,2020-12-29,5,0
48453,Travis,2021,10,35,2021-01-24,2021-12-31,9,0
48453,Travis,2022,23,61,2022-02-21,2022-12-13,6,0
48453,Travis,2023,16,60,2023-01-01,2023-12-24,12,0
48453,Travis,2024,17,62,2024-02-08,2024-12-24,8,0
48453,Travis,2025,14,50,2025-02-03,2025-12-28,8,0
48455,Trinity,2015,14,37,2015-01-28,2015-12-27,6,37
48455,Trinity,2016,13,59,2016-01-31,2016-12-29,11,59
48455,Trinity,2017,18,58,2017-01-01,2017-12-21,8,58
48455,Trinity,2018,12,36,2018-02-15,2018-12-01,7,36
48455,Trinity,2019,9,37,2019-01-07,2019-12-28,10,37
48455,Trinity,2020,13,41,2020-01-14,2020-12-30,5,41
48455,Trinity,2021,14,45,2021-01-24,2022-01-01,9,45
48455,Trinity,2022,12,45,2022-03-05,2023-01-03,9,45
48455,Trinity,2023,20,86,2023-01-07,2023-12-24,10,86
48455,Trinity,2024,19,78,2024-02-09,2024-12-26,12,78
48455,Trinity,2025,15,57,2025-02-03,2025-12-28,9,57
48457,Tyler,2015,16,61,2015-03-18,2015-12-27,8,0
48457,Tyler,2016,20,97,2016-01-31,2016-12-29,15,0
48457,Tyler,2017,22,74,2017-01-01,2017-12-20,12,0
48457,Tyler,2018,15,57,2018-02-15,2018-12-01,10,0
48457,Tyler,2019,16,53,2019-01-07,2019-12-28,9,0
48457,Tyler,2020,14,49,2020-01-14,2020-12-31,6,0
48457,Tyler,2021,17,60,2021-01-20,2022-01-01,9,0
48457,Tyler,2022,16,64,2022-04-05,2023-01-03,9,0
48457,Tyler,2023,21,126,2023-01-07,2023-12-24,23,0
48457,Tyler,2024,21,94,2024-01-24,2024-12-26,17,0
48457,Tyler,2025,18,72,2025-01-29,2025-12-28,8,0
48459,Upshur,2015,18,49,2015-01-28,2015-12-28,8,0
48459,Upshur,2016,24,90,2016-01-30,2016-12-29,7,0
48459,Upshur,2017,23,74,2017-01-01,2017-12-22,8,0
48459,Upshur,2018,23,72,2018-01-21,2018-12-27,9,0
48459,Upshur,2019,16,66,2019-01-07,2019-12-28,15,0
48459,Upshur,2020,21,59,2020-01-09,2020-12-30,5,0
48459,Upshur,2021,16,58,2021-03-10,2022-01-01,10,0
48459,Upshur,2022,14,66,2022-02-21,2023-01-03,14,0
48459,Upshur,2023,21,83,2023-01-10,2023-12-24,10,0
48459,Upshur,2024,24,86,2024-02-02,2024-12-27,9,0
48459,Upshur,2025,18,70,2025-02-02,2025-12-28,9,0
48461,Upton,2015,19,62,2015-01-29,2015-12-27,8,2
48461,Upton,2016,23,83,2016-01-31,2016-12-29,13,0
48461,Upton,2017,25,81,2017-01-01,2017-12-22,7,1
48461,Upton,2018,23,71,2018-01-10,2018-12-02,10,0
48461,Upton,2019,19,67,2019-01-07,2019-12-28,12,1
48461,Upton,2020,18,51,2020-01-09,2020-12-30,6,1
48461,Upton,2021,19,61,2021-02-03,2022-01-02,7,1
48461,Upton,2022,18,55,2022-03-05,2023-01-02,9,4
48461,Upton,2023,19,69,2023-01-09,2023-12-23,9,14
48461,Upton,2024,14,34,2024-02-21,2024-12-29,5,12
48461,Upton,2025,10,36,2025-02-02,2025-12-28,9,17
48463,Uvalde,2015,6,16,2015-02-08,2015-10-23,3,0
48463,Uvalde,2016,13,36,2016-01-31,2017-01-03,7,0
48463,Uvalde,2017,18,55,2017-01-10,2017-12-04,7,0
48463,Uvalde,2018,14,35,2018-02-15,2018-12-26,6,0
48463,Uvalde,2019,13,49,2019-01-06,2019-12-27,16,0
48463,Uvalde,2020,18,61,2020-01-09,2020-12-30,10,0
48463,Uvalde,2021,10,39,2021-01-22,2022-01-01,11,0
48463,Uvalde,2022,17,59,2022-02-21,2022-12-13,8,1
48463,Uvalde,2023,20,67,2023-01-01,2023-12-24,7,0
48463,Uvalde,2024,28,96,2024-02-01,2024-12-28,8,0
48463,Uvalde,2025,18,66,2025-01-04,2025-12-28,9,0
48465,Val Verde,2015,13,40,2015-01-20,2015-12-26,6,0
48465,Val Verde,2016,15,72,2016-01-31,2016-12-29,14,0
48465,Val Verde,2017,23,87,2017-01-01,2017-12-22,9,0
48465,Val Verde,2018,20,67,2018-02-16,2018-12-27,8,0
48465,Val Verde,2019,16,83,2019-01-06,2019-12-28,19,0
48465,Val Verde,2020,29,98,2020-01-09,2020-12-30,9,0
48465,Val Verde,2021,24,85,2021-01-23,2022-01-01,10,0
48465,Val Verde,2022,24,85,2022-02-21,2023-01-03,9,0
48465,Val Verde,2023,26,125,2023-01-05,2023-12-24,18,0
48465,Val Verde,2024,36,177,2024-01-26,2024-12-31,22,0
48465,Val Verde,2025,24,136,2025-01-04,2025-12-28,13,0
48467,Van Zandt,2015,17,46,2015-01-20,2015-12-27,7,0
48467,Van Zandt,2016,21,82,2016-01-31,2016-12-29,10,0
48467,Van Zandt,2017,22,63,2017-01-01,2017-12-22,7,0
48467,Van Zandt,2018,18,53,2018-01-21,2018-12-27,8,0
48467,Van Zandt,2019,10,43,2019-01-07,2019-12-29,17,0
48467,Van Zandt,2020,15,36,2020-01-10,2020-12-31,4,0
48467,Van Zandt,2021,13,43,2021-03-11,2022-01-01,9,0
48467,Van Zandt,2022,18,58,2022-02-01,2022-12-30,6,0
48467,Van Zandt,2023,22,65,2023-01-01,2023-12-24,6,0
48467,Van Zandt,2024,20,63,2024-01-31,2024-12-25,8,0
48467,Van Zandt,2025,16,54,2025-02-03,2025-12-28,9,19
48469,Victoria,2015,12,31,2015-04-02,2015-12-27,5,0
48469,Victoria,2016,12,48,2016-01-31,2016-12-28,7,0
48469,Victoria,2017,17,52,2017-01-10,2017-12-05,8,0
48469,Victoria,2018,13,37,2018-02-16,2018-12-01,5,0
48469,Victoria,2019,15,57,2019-01-07,2019-12-28,8,0
48469,Victoria,2020,20,61,2020-01-14,2020-12-30,8,0
48469,Victoria,2021,17,52,2021-01-19,2022-01-01,10,0
48469,Victoria,2022,14,57,2022-02-21,2022-12-13,11,0
48469,Victoria,2023,25,136,2023-01-01,2023-12-24,23,0
48469,Victoria,2024,29,98,2024-02-08,2024-12-31,11,0
48469,Victoria,2025,17,63,2025-01-04,2025-12-28,10,0
48471,Walker,2015,13,37,2015-01-28,2015-12-27,7,0
48471,Walker,2016,13,51,2016-01-30,2016-12-29,8,0
48471,Walker,2017,19,57,2017-01-01,2017-12-04,8,0
48471,Walker,2018,11,31,2018-02-15,2018-12-01,6,0
48471,Walker,2019,13,41,2019-01-07,2019-12-28,9,0
48471,Walker,2020,16,52,2020-01-09,2020-12-30,9,0
48471,Walker,2021,17,54,2021-01-24,2022-01-01,10,0
48471,Walker,2022,14,60,2022-03-05,2023-01-03,8,0
48471,Walker,2023,20,110,2023-01-07,2023-12-24,15,0
48471,Walker,2024,18,68,2024-02-02,2024-12-25,11,0
48471,Walker,2025,16,60,2025-02-03,2025-12-28,9,0
48473,Waller,2015,17,53,2015-01-28,2015-12-27,7,53
48473,Waller,2016,17,86,2016-01-31,2016-12-29,15,86
48473,Waller,2017,30,100,2017-01-01,2017-12-22,11,100
48473,Waller,2018,18,53,2018-02-15,2018-12-01,7,53
48473,Waller,2019,11,53,2019-01-07,2019-12-28,18,53
48473,Waller,2020,19,62,2020-01-14,2020-12-30,6,62
48473,Waller,2021,16,57,2021-01-24,2022-01-01,10,57
48473,Waller,2022,20,88,2022-03-05,2022-12-30,10,88
48473,Waller,2023,25,120,2023-01-01,2023-12-24,17,120
48473,Waller,2024,28,112,2024-02-02,2024-12-31,13,112
48473,Waller,2025,18,70,2025-02-03,2025-12-28,9,70
48475,Ward,2015,15,43,2015-01-28,2015-12-25,6,0
48475,Ward,2016,18,54,2016-01-19,2017-01-02,11,1
48475,Ward,2017,18,62,2017-01-10,2017-12-04,9,1
48475,Ward,2018,18,55,2018-01-09,2018-12-26,10,0
48475,Ward,2019,20,73,2019-01-06,2019-12-27,11,0
48475,Ward,2020,19,52,2020-01-13,2020-12-29,4,0
48475,Ward,2021,21,69,2021-01-21,2021-12-29,8,0
48475,Ward,2022,15,58,2022-02-15,2023-01-02,10,0
48475,Ward,2023,18,82,2023-01-09,2023-12-24,12,0
48475,Ward,2024,24,82,2024-01-31,2024-12-30,7,1
48475,Ward,2025,17,69,2025-01-03,2025-12-28,7,0
48477,Washington,2015,10,33,2015-03-31,2015-12-27,7,0
48477,Washington,2016,17,76,2016-01-31,2016-12-29,14,0
48477,Washington,2017,26,75,2017-01-01,2017-12-20,8,0
48477,Washington,2018,13,36,2018-02-16,2018-12-27,7,0
48477,Washington,2019,13,44,2019-01-07,2019-12-29,10,0
48477,Washington,2020,12,41,2020-01-15,2020-12-30,6,0
48477,Washington,2021,14,53,2021-01-19,2022-01-01,10,0
48477,Washington,2022,16,72,2022-02-21,2022-12-30,10,0
48477,Washington,2023,24,101,2023-01-01,2023-12-24,13,0
48477,Washington,2024,27,97,2024-01-23,2024-12-31,11,0
48477,Washington,2025,16,59,2025-01-30,2025-12-28,8,0
48479,Webb,2015,9,29,2015-07-18,2015-12-26,6,0
48479,Webb,2016,19,72,2016-01-31,2017-01-02,7,0
48479,Webb,2017,15,59,2017-01-10,2017-12-22,8,0
48479,Webb,2018,12,32,2018-02-16,2018-12-27,5,0
48479,Webb,2019,23,79,2019-01-08,2019-12-28,10,0
48479,Webb,2020,20,68,2020-01-14,2020-12-30,8,0
48479,Webb,2021,25,91,2021-01-24,2022-01-01,10,0
48479,Webb,2022,25,95,2022-02-21,2022-12-13,13,0
48479,Webb,2023,25,131,2023-01-01,2023-12-24,16,0
48479,Webb,2024,28,97,2024-02-02,2024-12-26,9,0
48479,Webb,2025,19,93,2025-02-03,2025-12-28,14,0
48481,Wharton,2015,12,34,2015-04-02,2015-12-27,6,0
48481,Wharton,2016,19,101,2016-01-31,2016-12-29,24,0
48481,Wharton,2017,20,59,2017-01-01,2017-12-05,8,0
48481,Wharton,2018,12,38,2018-02-16,2018-11-08,7,0
48481,Wharton,2019,15,52,2019-02-04,2019-12-29,9,0
48481,Wharton,2020,15,56,2020-01-14,2020-12-30,8,0
48481,Wharton,2021,13,45,2021-01-25,2022-01-01,9,0
48481,Wharton,2022,14,52,2022-03-05,2022-12-13,11,0
48481,Wharton,2023,26,116,2023-01-02,2023-12-24,13,0
48481,Wharton,2024,25,92,2024-02-09,2024-12-26,10,0
48481,Wharton,2025,12,61,2025-01-04,2025-12-28,12,0
48483,Wheeler,2015,15,44,2015-01-19,2015-12-22,5,5
48483,Wheeler,2016,20,55,2016-01-29,2016-12-26,4,2
48483,Wheeler,2017,13,40,2017-01-21,2017-12-04,5,6
48483,Wheeler,2018,17,58,2018-01-10,2018-12-27,10,11
48483,Wheeler,2019,16,55,2019-01-06,2019-12-28,10,55
48483,Wheeler,2020,20,61,2020-01-09,2020-12-28,5,61
48483,Wheeler,2021,16,58,2021-02-03,2021-12-31,10,58
48483,Wheeler,2022,20,68,2022-03-04,2023-01-03,14,68
48483,Wheeler,2023,29,102,2023-01-10,2023-12-24,8,102
48483,Wheeler,2024,27,105,2024-01-29,2024-12-31,9,105
48483,Wheeler,2025,21,74,2025-02-02,2025-12-28,10,74
48485,Wichita,2015,14,40,2015-01-17,2015-12-23,6,0
48485,Wichita,2016,14,43,2016-01-29,2016-12-26,5,0
48485,Wichita,2017,15,43,2017-01-10,2017-12-21,6,0
48485,Wichita,2018,8,22,2018-01-20,2018-11-30,4,0
48485,Wichita,2019,5,26,2019-01-06,2019-12-28,11,0
48485,Wichita,2020,10,24,2020-01-09,2020-11-21,4,0
48485,Wichita,2021,9,35,2021-03-09,2021-12-31,9,0
48485,Wichita,2022,19,54,2022-01-13,2023-01-02,6,0
48485,Wichita,2023,20,56,2023-01-09,2023-12-24,5,0
48485,Wichita,2024,21,72,2024-01-29,2024-12-30,10,0
48485,Wichita,2025,7,29,2025-02-02,2025-12-27,9,0
48487,Wilbarger,2015,14,40,2015-01-19,2015-12-24,5,40
48487,Wilbarger,2016,13,46,2016-01-29,2016-12-28,10,46
48487,Wilbarger,2017,18,54,2017-01-01,2017-12-21,7,54
48487,Wilbarger,2018,14,38,2018-01-10,2018-12-01,5,38
48487,Wilbarger,2019,10,36,2019-01-06,2019-12-28,11,36
48487,Wilbarger,2020,16,40,2020-01-09,2020-12-30,4,40
48487,Wilbarger,2021,13,47,2021-02-03,2022-01-01,10,47
48487,Wilbarger,2022,16,61,2022-03-04,2022-12-13,13,61
48487,Wilbarger,2023,23,76,2023-01-01,2023-12-24,7,76
48487,Wilbarger,2024,22,70,2024-01-30,2024-12-31,6,70
48487,Wilbarger,2025,15,51,2025-02-02,2025-12-28,9,51
48489,Willacy,2015,11,31,2015-04-26,2015-12-26,7,2
48489,Willacy,2016,21,87,2016-02-01,2016-12-29,14,1
48489,Willacy,2017,17,55,2017-01-11,2017-11-06,8,3
48489,Willacy,2018,12,43,2018-02-19,2018-09-03,9,43
48489,Willacy,2019,10,54,2019-02-04,2019-10-02,15,54
48489,Willacy,2020,11,42,2020-01-14,2020-12-30,9,40
48489,Willacy,2021,21,74,2021-01-24,2022-01-02,10,1
48489,Willacy,2022,12,48,2022-02-22,2022-12-14,9,0
48489,Willacy,2023,21,130,2023-01-02,2023-12-24,26,0
48489,Willacy,2024,18,84,2024-02-27,2024-12-26,18,0
48489,Willacy,2025,18,92,2025-02-06,2025-12-29,14,0
48491,Williamson,2015,15,47,2015-01-28,2015-12-27,6,0
48491,Williamson,2016,20,61,2016-01-31,2016-12-29,8,0
48491,Williamson,2017,24,80,2017-01-01,2017-12-22,7,0
48491,Williamson,2018,17,52,2018-02-19,2018-10-08,6,0
48491,Williamson,2019,8,40,2019-01-07,2019-10-06,18,0
48491,Williamson,2020,15,42,2020-01-09,2020-12-30,5,0
48491,Williamson,2021,16,52,2021-01-24,2022-01-01,10,0
48491,Williamson,2022,22,79,2022-02-21,2022-12-13,9,0
48491,Williamson,2023,20,85,2023-01-01,2023-12-24,13,0
48491,Williamson,2024,28,95,2024-02-02,2024-12-31,9,0
48491,Williamson,2025,20,72,2025-02-03,2025-12-28,8,0
48493,Wilson,2015,6,20,2015-04-02,2015-12-27,6,0
48493,Wilson,2016,14,47,2016-02-01,2016-12-28,7,2
48493,Wilson,2017,14,41,2017-01-10,2017-12-05,8,0
48493,Wilson,2018,8,25,2018-02-17,2018-12-28,5,0
48493,Wilson,2019,11,34,2019-01-07,2019-12-28,6,15
48493,Wilson,2020,8,28,2020-01-14,2020-12-30,5,28
48493,Wilson,2021,7,25,2021-01-24,2022-01-01,9,25
48493,Wilson,2022,8,28,2022-03-05,2022-12-13,8,28
48493,Wilson,2023,16,60,2023-01-01,2023-12-24,11,60
48493,Wilson,2024,16,43,2024-02-09,2024-12-25,5,43
48493,Wilson,2025,7,38,2025-01-04,2025-12-28,9,38
48495,Winkler,2015,10,24,2015-01-28,2015-12-12,4,0
48495,Winkler,2016,9,31,2016-02-18,2017-01-02,6,0
48495,Winkler,2017,13,46,2017-01-11,2017-12-04,8,0
48495,Winkler,2018,7,26,2018-01-09,2018-10-05,7,0
48495,Winkler,2019,14,42,2019-02-02,2019-12-27,5,0
48495,Winkler,2020,7,19,2020-03-11,2020-11-24,6,0
48495,Winkler,2021,9,30,2021-02-03,2021-12-29,8,1
48495,Winkler,2022,12,48,2022-03-28,2023-01-02,10,0
48495,Winkler,2023,16,79,2023-01-10,2023-12-24,14,5
48495,Winkler,2024,19,87,2024-01-31,2024-12-30,19,0
48495,Winkler,2025,12,53,2025-02-02,2025-12-28,10,27
48497,Wise,2015,11,36,2015-01-27,2015-12-26,6,0
48497,Wise,2016,17,54,2016-01-30,2016-12-29,10,0
48497,Wise,2017,19,50,2017-01-01,2017-12-21,8,0
48497,Wise,2018,17,46,2018-02-15,2018-12-01,6,0
48497,Wise,2019,7,34,2019-01-06,2019-12-28,16,0
48497,Wise,2020,16,41,2020-01-09,2020-12-23,3,0
48497,Wise,2021,16,55,2021-03-10,2021-12-31,10,0
48497,Wise,2022,20,63,2022-01-13,2023-01-02,8,0
48497,Wise,2023,26,90,2023-01-06,2023-12-24,6,0
48497,Wise,2024,28,95,2024-01-29,2024-12-30,12,0
48497,Wise,2025,15,52,2025-02-02,2025-12-28,9,0
48499,Wood,2015,13,35,2015-01-28,2015-12-27,7,0
48499,Wood,2016,21,67,2016-01-08,2016-12-29,8,0
48499,Wood,2017,18,54,2017-01-01,2017-12-22,7,0
48499,Wood,2018,10,33,2018-03-25,2018-12-27,6,0
48499,Wood,2019,11,45,2019-01-07,2019-12-29,16,0
48499,Wood,2020,14,36,2020-01-10,2020-11-22,5,0
48499,Wood,2021,8,30,2021-03-11,2022-01-01,9,0
48499,Wood,2022,12,38,2022-03-28,2022-12-14,6,0
48499,Wood,2023,20,54,2023-01-01,2023-12-24,4,0
48499,Wood,2024,19,61,2024-01-31,2024-12-26,7,0
48499,Wood,2025,15,56,2025-02-03,2025-12-28,9,0
