county_fips,year,county_name,heatwave_events_started,first_event_start_date,last_event_end_date,longest_event_duration_days,heatwave_days,heatwave_days_imputed
48001,2016,Anderson,4,2016-08-10,2016-12-27,4,14,0
48001,2017,Anderson,4,2017-01-11,2017-11-06,4,13,0
48001,2018,Anderson,4,2018-03-24,2018-10-08,5,14,0
48001,2019,Anderson,1,2019-02-04,2019-02-06,3,3,0
48001,2020,Anderson,3,2020-03-12,2020-09-01,6,12,0
48001,2021,Anderson,2,2021-12-15,2021-12-29,5,8,0
48001,2022,Anderson,2,2022-07-18,2022-12-10,5,9,0
48001,2023,Anderson,6,2023-06-18,2023-10-25,13,37,0
48001,2024,Anderson,3,2024-05-23,2024-12-17,3,9,0
48001,2025,Anderson,5,2025-02-03,2025-12-27,7,25,0
48003,2016,Andrews,1,2016-07-11,2016-07-14,4,4,0
48003,2019,Andrews,2,2019-02-02,2019-08-19,5,8,0
48003,2020,Andrews,2,2020-05-01,2020-07-15,4,7,0
48003,2021,Andrews,1,2021-12-24,2021-12-29,6,6,0
48003,2022,Andrews,6,2022-04-21,2022-12-10,7,24,5
48003,2023,Andrews,6,2023-01-15,2023-10-24,4,21,0
48003,2024,Andrews,5,2024-08-14,2024-10-30,8,21,4
48003,2025,Andrews,2,2025-04-25,2025-12-27,5,9,0
48005,2015,Angelina,1,2015-07-06,2015-07-08,3,3,0
48005,2016,Angelina,4,2016-07-03,2016-12-28,5,17,0
48005,2017,Angelina,2,2017-01-10,2017-11-06,7,12,0
48005,2018,Angelina,2,2018-03-24,2018-06-25,4,8,0
48005,2019,Angelina,3,2019-02-04,2019-09-30,3,9,0
48005,2020,Angelina,4,2020-03-12,2020-09-01,6,15,0
48005,2021,Angelina,3,2021-07-29,2021-12-29,4,11,0
48005,2022,Angelina,4,2022-06-12,2022-12-10,7,20,0
48005,2023,Angelina,9,2023-02-21,2023-10-28,15,58,0
48005,2024,Angelina,5,2024-04-16,2024-12-17,7,25,0
48005,2025,Angelina,5,2025-02-03,2025-12-27,6,24,0
48007,2015,Aransas,1,2015-12-24,2015-12-26,3,3,0
48007,2016,Aransas,5,2016-02-20,2016-12-28,4,17,0
48007,2017,Aransas,3,2017-01-12,2017-02-13,6,12,0
48007,2018,Aransas,3,2018-02-17,2018-10-14,5,12,0
48007,2019,Aransas,5,2019-02-04,2019-10-02,5,21,0
48007,2020,Aransas,6,2020-01-14,2020-09-03,8,27,0
48007,2021,Aransas,5,2021-01-24,2022-01-01,6,17,0
48007,2022,Aransas,6,2022-05-01,2022-12-13,6,23,0
48007,2023,Aransas,7,2023-02-21,2023-10-28,5,31,0
48007,2024,Aransas,9,2024-04-07,2024-11-04,8,37,0
48007,2025,Aransas,10,2025-02-04,2025-12-28,6,36,0
48009,2016,Archer,1,2016-02-19,2016-02-21,3,3,3
48009,2018,Archer,1,2018-05-31,2018-06-02,3,3,3
48009,2019,Archer,2,2019-02-02,2019-10-02,8,13,13
48009,2021,Archer,3,2021-03-11,2021-12-28,5,11,11
48009,2022,Archer,6,2022-04-21,2022-12-09,4,20,20
48009,2023,Archer,5,2023-01-16,2023-12-24,4,18,18
48009,2024,Archer,4,2024-02-08,2024-12-25,4,13,13
48009,2025,Archer,2,2025-11-18,2025-12-27,5,8,8
48011,2015,Armstrong,5,2015-01-27,2015-12-12,4,17,17
48011,2016,Armstrong,6,2016-02-19,2016-11-03,6,23,23
48011,2017,Armstrong,4,2017-01-19,2017-10-06,4,14,14
48011,2018,Armstrong,4,2018-05-10,2018-10-04,6,16,16
48011,2019,Armstrong,7,2019-02-03,2019-12-28,8,35,35
48011,2020,Armstrong,5,2020-03-11,2020-11-22,6,20,20
48011,2021,Armstrong,4,2021-06-10,2021-12-29,6,15,15
48011,2022,Armstrong,8,2022-04-21,2022-12-09,8,40,40
48011,2023,Armstrong,8,2023-01-15,2023-12-24,6,35,35
48011,2024,Armstrong,13,2024-01-24,2024-12-26,8,53,53
48011,2025,Armstrong,6,2025-03-27,2025-12-28,6,26,26
48013,2015,Atascosa,3,2015-07-07,2015-09-07,3,9,0
48013,2016,Atascosa,4,2016-02-20,2016-12-28,5,14,0
48013,2017,Atascosa,3,2017-01-11,2017-09-21,6,12,0
48013,2018,Atascosa,1,2018-09-24,2018-09-26,3,3,0
48013,2019,Atascosa,6,2019-02-02,2019-10-01,7,29,0
48013,2020,Atascosa,6,2020-01-15,2020-09-16,8,27,0
48013,2021,Atascosa,9,2021-01-22,2021-12-18,4,31,0
48013,2022,Atascosa,7,2022-04-21,2022-12-13,6,30,0
48013,2023,Atascosa,7,2023-06-14,2023-12-24,10,38,0
48013,2024,Atascosa,9,2024-02-09,2024-12-17,5,31,1
48013,2025,Atascosa,5,2025-02-05,2025-12-28,6,28,0
48015,2015,Austin,2,2015-05-08,2015-12-27,3,6,0
48015,2016,Austin,3,2016-07-04,2016-12-28,4,11,6
48015,2017,Austin,4,2017-01-11,2017-11-06,6,16,0
48015,2018,Austin,1,2018-03-17,2018-03-19,3,3,0
