county_fips,year,county_name,heatwave_events_started,first_event_start_date,last_event_end_date,longest_event_duration_days,heatwave_days,heatwave_days_imputed
48001,2015,Anderson,6,2015-01-27,2015-12-27,7,29,0
48001,2016,Anderson,7,2016-01-29,2016-12-28,7,31,0
48001,2017,Anderson,5,2017-01-10,2017-11-06,6,20,0
48001,2018,Anderson,4,2018-05-15,2018-07-24,12,30,0
48001,2019,Anderson,3,2019-09-06,2019-10-06,9,15,0
48001,2020,Anderson,3,2020-03-24,2020-11-14,4,10,0
48001,2021,Anderson,4,2021-10-08,2022-01-01,9,20,0
48001,2022,Anderson,13,2022-03-26,2022-12-10,10,77,0
48001,2023,Anderson,10,2023-01-01,2023-10-22,18,56,0
48001,2024,Anderson,6,2024-02-25,2024-12-17,9,29,0
48001,2025,Anderson,7,2025-02-02,2025-12-28,8,40,0
48003,2015,Andrews,4,2015-02-08,2015-09-19,5,17,1
48003,2016,Andrews,7,2016-01-30,2016-11-18,5,28,0
48003,2017,Andrews,7,2017-01-10,2017-11-07,5,26,0
48003,2018,Andrews,5,2018-03-22,2018-07-23,8,26,0
48003,2019,Andrews,4,2019-08-06,2019-12-15,4,13,0
48003,2020,Andrews,6,2020-05-01,2020-10-11,8,27,0
48003,2021,Andrews,3,2021-10-07,2021-12-27,6,13,0
48003,2022,Andrews,5,2022-03-26,2023-01-02,6,18,0
48003,2023,Andrews,9,2023-01-09,2023-11-08,10,47,0
48003,2024,Andrews,2,2024-08-21,2024-10-13,4,8,4
48003,2025,Andrews,5,2025-02-05,2025-12-27,6,20,0
48005,2015,Angelina,4,2015-01-27,2015-12-27,5,18,0
48005,2016,Angelina,4,2016-01-29,2016-12-28,7,22,0
48005,2017,Angelina,7,2017-01-10,2017-12-22,6,30,0
48005,2018,Angelina,8,2018-03-16,2018-07-23,7,35,0
48005,2019,Angelina,4,2019-02-04,2019-10-05,4,15,0
48005,2020,Angelina,3,2020-03-24,2020-11-14,5,12,0
48005,2021,Angelina,4,2021-06-13,2022-01-01,9,19,0
48005,2022,Angelina,13,2022-05-07,2022-12-10,9,69,0
48005,2023,Angelina,10,2023-01-01,2023-09-08,22,65,0
48005,2024,Angelina,4,2024-02-25,2024-12-17,7,16,0
48005,2025,Angelina,7,2025-02-02,2025-12-28,9,37,0
48007,2015,Aransas,5,2015-07-30,2015-12-27,5,19,0
48007,2016,Aransas,12,2016-01-31,2016-12-28,9,55,0
48007,2017,Aransas,18,2017-01-01,2017-12-05,8,74,0
48007,2018,Aransas,5,2018-02-17,2018-11-08,16,29,1
48007,2019,Aransas,8,2019-06-07,2019-12-16,8,35,0
48007,2020,Aransas,16,2020-01-14,2020-11-27,8,72,0
48007,2021,Aransas,4,2021-10-24,2022-01-01,10,21,0
48007,2022,Aransas,11,2022-03-04,2022-12-08,15,74,0
48007,2023,Aransas,14,2023-01-03,2023-10-29,38,149,0
48007,2024,Aransas,16,2024-05-12,2024-12-31,20,124,0
48007,2025,Aransas,15,2025-01-31,2025-12-28,12,95,0
48009,2015,Archer,2,2015-02-08,2015-10-15,4,7,7
48009,2016,Archer,3,2016-01-29,2016-11-03,8,15,3
48009,2017,Archer,2,2017-03-17,2017-05-16,7,10,0
48009,2018,Archer,3,2018-05-26,2018-07-23,5,12,12
48009,2019,Archer,1,2019-02-04,2019-02-06,3,3,3
48009,2020,Archer,3,2020-03-25,2020-08-16,3,9,9
48009,2021,Archer,5,2021-10-08,2021-12-31,9,23,23
48009,2022,Archer,5,2022-03-27,2022-07-20,14,34,34
48009,2023,Archer,11,2023-06-19,2023-11-08,7,45,45
48009,2024,Archer,6,2024-02-25,2024-10-30,8,25,25
48009,2025,Archer,5,2025-02-02,2025-12-28,7,23,23
48011,2015,Armstrong,6,2015-01-27,2015-12-12,5,23,23
48011,2016,Armstrong,8,2016-01-29,2016-11-17,4,27,27
48011,2017,Armstrong,7,2017-01-10,2017-12-04,5,24,24
48011,2018,Armstrong,4,2018-05-07,2018-07-23,9,25,25
48011,2019,Armstrong,6,2019-02-03,2019-12-26,6,24,24
48011,2020,Armstrong,6,2020-05-01,2020-10-12,7,32,32
48011,2021,Armstrong,6,2021-09-10,2021-12-27,6,25,25
48011,2022,Armstrong,9,2022-03-03,2022-09-19,14,48,48
48011,2023,Armstrong,11,2023-01-01,2023-11-08,9,49,49
48011,2024,Armstrong,12,2024-01-30,2024-10-30,15,53,53
48011,2025,Armstrong,8,2025-02-02,2025-12-28,8,33,33
48013,2015,Atascosa,3,2015-08-10,2015-10-16,5,14,0
48013,2016,Atascosa,4,2016-07-03,2016-12-28,4,14,0
48013,2017,Atascosa,8,2017-01-10,2017-11-18,6,29,0
48013,2018,Atascosa,3,2018-03-17,2018-07-24,14,23,0
48013,2019,Atascosa,5,2019-08-08,2019-09-30,8,27,0
48013,2020,Atascosa,6,2020-03-12,2020-12-30,6,25,0
48013,2021,Atascosa,5,2021-04-07,2022-01-01,8,21,0
48013,2022,Atascosa,12,2022-03-26,2023-01-06,10,63,0
48013,2023,Atascosa,11,2023-02-21,2023-09-28,18,80,0
48013,2024,Atascosa,9,2024-05-20,2024-12-31,5,31,0
48013,2025,Atascosa,9,2025-02-02,2025-12-28,9,44,0
48015,2015,Austin,2,2015-10-12,2015-12-28,6,11,0
48015,2016,Austin,4,2016-03-14,2016-12-29,6,17,5
48015,2017,Austin,6,2017-01-11,2017-11-08,6,27,1
48015,2018,Austin,1,2018-05-17,2018-05-20,4,4,0
48015,2019,Austin,2,2019-09-06,2019-10-07,8,11,3
48015,2020,Austin,1,2020-03-25,2020-03-28,4,4,0
48015,2021,Austin,2,2021-12-15,2021-12-30,6,10,3
48015,2022,Austin,8,2022-05-08,2022-12-10,12,47,13
48015,2023,Austin,9,2023-03-07,2023-10-03,15,59,17
48015,2024,Austin,6,2024-02-25,2024-12-17,6,22,14
48015,2025,Austin,6,2025-02-02,2025-12-28,8,37,18
48017,2015,Bailey,3,2015-02-07,2015-12-12,5,12,0
48017,2016,Bailey,4,2016-02-18,2016-10-18,5,15,0
48017,2017,Bailey,5,2017-01-09,2017-12-04,8,23,0
48017,2018,Bailey,4,2018-05-08,2018-07-22,7,18,0
48017,2019,Bailey,3,2019-01-05,2019-08-20,5,11,0
48017,2020,Bailey,8,2020-05-01,2020-12-11,9,37,0
48017,2021,Bailey,6,2021-06-10,2021-12-27,6,23,0
48017,2022,Bailey,5,2022-03-27,2022-07-21,6,21,0
48017,2023,Bailey,10,2023-06-27,2023-11-08,5,34,0
48017,2024,Bailey,4,2024-08-20,2024-10-30,6,17,0
48017,2025,Bailey,5,2025-02-02,2025-12-28,9,26,0
48019,2015,Bandera,5,2015-01-28,2015-12-24,5,18,0
48019,2016,Bandera,5,2016-01-31,2016-12-29,5,22,0
48019,2017,Bandera,7,2017-01-21,2017-11-07,9,34,0
48019,2018,Bandera,9,2018-03-17,2018-07-25,5,34,0
48019,2019,Bandera,4,2019-08-13,2019-10-01,8,20,0
48019,2020,Bandera,6,2020-03-25,2020-10-12,4,20,0
48019,2021,Bandera,1,2021-12-30,2022-01-01,3,2,0
48019,2022,Bandera,11,2022-03-26,2022-08-05,10,60,0
48019,2023,Bandera,11,2023-01-01,2023-10-01,18,77,0
48019,2024,Bandera,7,2024-02-26,2024-12-30,8,35,32
48019,2025,Bandera,8,2025-02-02,2025-12-28,9,39,39
48021,2015,Bastrop,5,2015-01-27,2015-12-24,5,18,0
48021,2016,Bastrop,2,2016-03-14,2016-12-29,5,9,0
48021,2017,Bastrop,7,2017-01-10,2017-06-18,6,27,0
48021,2018,Bastrop,3,2018-05-17,2018-07-24,6,13,0
48021,2019,Bastrop,2,2019-08-11,2019-10-06,7,11,0
48021,2020,Bastrop,7,2020-03-12,2020-12-29,5,25,0
48021,2021,Bastrop,4,2021-12-08,2022-01-01,4,13,0
48021,2022,Bastrop,11,2022-03-25,2023-01-02,8,58,0
48021,2023,Bastrop,11,2023-01-16,2023-10-04,16,79,0
48021,2024,Bastrop,10,2024-03-04,2024-12-28,16,55,0
48021,2025,Bastrop,13,2025-02-02,2025-12-28,8,62,0
48023,2015,Baylor,4,2015-02-07,2015-12-23,4,14,0
48023,2016,Baylor,4,2016-01-29,2016-11-17,4,13,0
48023,2017,Baylor,3,2017-01-10,2017-09-22,5,11,0
48023,2018,Baylor,3,2018-05-07,2018-07-22,5,12,0
48023,2019,Baylor,4,2019-02-04,2019-12-26,3,12,0
48023,2020,Baylor,4,2020-05-01,2020-10-12,4,13,0
48023,2021,Baylor,6,2021-10-08,2021-12-31,5,24,0
48023,2022,Baylor,9,2022-03-03,2022-10-23,14,46,0
48023,2023,Baylor,12,2023-06-19,2023-11-08,8,55,0
48023,2024,Baylor,13,2024-01-30,2024-10-30,11,53,0
48023,2025,Baylor,4,2025-02-01,2025-12-28,8,20,0
48025,2015,Bee,2,2015-10-13,2015-12-26,3,6,1
48025,2016,Bee,6,2016-01-31,2016-12-29,7,25,1
