run_id,MHI_P90_2D__month,MHI_P90_2D__month_pm7,MHI_P90_2D__w05,MHI_P90_2D__w15,MHI_P90_3D__month,MHI_P90_3D__month_pm7,MHI_P90_3D__w05,MHI_P90_3D__w15,TMAX_P85_2D__month,TMAX_P85_2D__month_pm7,TMAX_P85_2D__w05,TMAX_P85_2D__w15,TMAX_P85_3D__month,TMAX_P85_3D__month_pm7,TMAX_P85_3D__w05,TMAX_P85_3D__w15,TMAX_P90_2D__month,TMAX_P90_2D__month_pm7,TMAX_P90_2D__w05,TMAX_P90_2D__w15,TMAX_P90_3D__month,TMAX_P90_3D__month_pm7,TMAX_P90_3D__w05,TMAX_P90_3D__w15,TMAX_P95_2D__month,TMAX_P95_2D__month_pm7,TMAX_P95_2D__w05,TMAX_P95_2D__w15,TMAX_P95_3D__month,TMAX_P95_3D__month_pm7,TMAX_P95_3D__w05,TMAX_P95_3D__w15,TMIN_P85_2D__month,TMIN_P85_2D__month_pm7,TMIN_P85_2D__w05,TMIN_P85_2D__w15,TMIN_P85_3D__month,TMIN_P85_3D__month_pm7,TMIN_P85_3D__w05,TMIN_P85_3D__w15,TMIN_P90_2D__month,TMIN_P90_2D__month_pm7,TMIN_P90_2D__w05,TMIN_P90_2D__w15,TMIN_P90_3D__month,TMIN_P90_3D__month_pm7,TMIN_P90_3D__w05,TMIN_P90_3D__w15,TMIN_P95_2D__month,TMIN_P95_2D__month_pm7,TMIN_P95_2D__w05,TMIN_P95_2D__w15,TMIN_P95_3D__month,TMIN_P95_3D__month_pm7,TMIN_P95_3D__w05,TMIN_P95_3D__w15
TMAX_P85_2D__w05,0.732092209359839,0.7404692460675505,0.7230435153574023,0.7171202829093852,0.7415219870982079,0.748748324134361,0.7331697084258982,0.7306011972744221,0.987107898348395,0.9818978587297165,1.0,0.9954748339526639,0.9656084273530605,0.9682032842650953,0.9658834514198483,0.967888658621324,0.9778773245721316,0.9683894856926394,0.9822956112802552,0.9808764704112917,0.9439138775350795,0.9404929139775184,0.944700267625964,0.9458949256983843,0.9398396206978396,0.9157478966869741,0.950338361189228,0.9439706570973874,0.9016773959125011,0.8810224982905731,0.9247678961444291,0.9114432606019516,0.40357494696042034,0.42081098706832265,0.4122908626184114,0.4141659522124761,0.3776097643994753,0.38688372304296464,0.3955846472179351,0.39907845542372417,0.45577352259043846,0.4645731221079168,0.46373960061529423,0.46603357856932887,0.4387072418642001,0.45262277566771475,0.4618085312283599,0.460004858936157,0.5276926958450604,0.5320154557052454,0.5194481284478641,0.5392538444127297,0.5117476436877079,0.5151924866505567,0.5077898993579173,0.5184088858898706
TMAX_P85_2D__w15,0.7289058623960908,0.7354249712614865,0.7213575421776872,0.7166025524160303,0.7389503794463049,0.7427763523200751,0.7293848670909934,0.7271447871341257,0.987662853378805,0.9852186320106212,0.9954748339526639,1.0,0.9595724460428229,0.9651990627124067,0.9562197301550448,0.9645146277886059,0.9819240051533313,0.9752660747777059,0.9847908592230247,0.9846525640397742,0.9415076619110694,0.9410558965766845,0.9401668654935091,0.9423081888004765,0.9466020929114388,0.9268341625713542,0.9563792628275635,0.9530927233841939,0.9018115538403337,0.8848054050324297,0.9228963050635896,0.9130671279582921,0.3935330486709011,0.4076506842005338,0.40407791281234734,0.4059929072001072,0.36657586601977726,0.37356713459162666,0.3865855897898495,0.39002136886835037,0.4474289047446264,0.45257373389426037,0.45575747146044343,0.4579141518525909,0.4305069454036458,0.44070424274611575,0.4548267794625541,0.4521745132273652,0.5182870163935347,0.5194785579318089,0.5102178911365166,0.5301478249782364,0.5023816338553233,0.5024369926877083,0.4974600089968567,0.5079194959257564
TMAX_P85_3D__month,0.7172334223153375,0.7278218166042169,0.7077187160564057,0.6985198257049826,0.7464663258433343,0.759845209688142,0.7396669453917131,0.7399208579365351,0.968425658517885,0.9526416850452293,0.9656084273530605,0.9595724460428229,1.0,0.9917689559027776,0.9833495083773534,0.984750119046874,0.9521715879538055,0.9369745607176468,0.9556461025401832,0.9526107965073917,0.9686459592851058,0.9633319358456602,0.9740763991803503,0.9739670507064104,0.9201991333413444,0.8863024080959672,0.9303589985629286,0.9222763902644245,0.9264564265394737,0.8990567157663207,0.9499534148756267,0.9326456395215414,0.44547543968082864,0.47199649222792617,0.4533671661047322,0.45790950832834093,0.4311560718197747,0.4487761653645191,0.4471454798701755,0.4512471725912205,0.49052500032476437,0.5086016574074922,0.49752449734656007,0.5009791041458754,0.4839175703256082,0.5068322660880038,0.5034510258242917,0.5049682156536183,0.5518591378259202,0.5620548633201821,0.5464597885811306,0.5615176805187602,0.5456767748314152,0.5560648056117204,0.5474460961677763,0.5545357679580144
TMAX_P85_3D__month_pm7,0.7250014875265289,0.7369992845292859,0.7141910624116619,0.706360125731666,0.752088813182163,0.765999216425789,0.7428271491044082,0.7436561411144061,0.969896232351378,0.9669884864350494,0.9682032842650953,0.9651990627124067,0.9917689559027776,1.0,0.9758124297550289,0.978806592238981,0.959418837955168,0.9498040855656494,0.9582830397521143,0.955408480690707,0.9670391434858353,0.9661885958754707,0.9652689098661502,0.9647841657183337,0.9255129893936005,0.8952229169470945,0.9323884039758142,0.9256552893139095,0.9245389313519615,0.9003269891770139,0.9439975483569532,0.9301494471481444,0.4359956178259035,0.46062740645931455,0.4451497233222984,0.4485018880958167,0.4221892029792981,0.43721216517391365,0.4385574408230435,0.4419993493451422,0.48410124104623825,0.5004147651668548,0.4897965161783605,0.4928586310300348,0.47667944809629176,0.4979259728829138,0.4956326529294088,0.4968612827585721,0.5444692356981329,0.5545216573798089,0.5379593198381011,0.5536847493905767,0.5377732154610297,0.547195235520544,0.5387732579962353,0.545899020445313
TMAX_P85_3D__w05,0.6915836245840058,0.70467307412128,0.6803295645900193,0.6719357595538668,0.7194048115218026,0.736628479110168,0.7146418839426164,0.7129963499332777,0.9488449684757608,0.9331360207075617,0.9658834514198483,0.9562197301550448,0.9833495083773534,0.9758124297550289,1.0,0.9936777272179738,0.9444395419648188,0.9251818860811514,0.9528418609004213,0.947305643578836,0.9715414274468361,0.9611143139995107,0.9774244503589131,0.9765956220077053,0.916932623113133,0.8799665325811936,0.9227987384461,0.916349491173657,0.9261397477948503,0.8968265029057936,0.9449332369545046,0.9295743190055533,0.43631530682332526,0.4690728821730484,0.4421060841318251,0.4477718153283859,0.4208972362309689,0.44485081961116535,0.4365879115495869,0.44245690145291633,0.48242997915896196,0.5062523319740374,0.48813203712860964,0.4918937048739437,0.4756359611271787,0.5036843147907841,0.49470031879995985,0.4970428035083299,0.5465830424364091,0.5623192189586712,0.5374834357641197,0.5559746901066244,0.5394408665945979,0.5544214249933598,0.5395705279046739,0.5503308583121883
TMAX_P85_3D__w15,0.6911191828889567,0.7026130430989673,0.6813548765538334,0.6732902804865067,0.7198924660614673,0.7341304023683691,0.7127916275624608,0.7118308099568557,0.9536846668789801,0.9391506421454655,0.967888658621324,0.9645146277886059,0.984750119046874,0.978806592238981,0.9936777272179738,1.0,0.9530064045057587,0.9365259800910755,0.9595826521378856,0.9553073597803118,0.975037805995658,0.9686258434858948,0.980531566111936,0.9792152250483145,0.9279844191643615,0.8946166536901506,0.9323219484070788,0.9277596558811808,0.9318959716924036,0.9046454812041907,0.9495101437912467,0.9361558429609185,0.4285982364791303,0.45741110829728043,0.4357820546012135,0.4406940335136033,0.4126174514837604,0.43394813600283366,0.42939883829442593,0.4350516060350949,0.47532875586479806,0.4959909500706365,0.48169007638321504,0.48594825501340083,0.46927934587170894,0.4940024833127273,0.49021125598925475,0.49202003838002417,0.5397349211462644,0.5528227967522796,0.5307388056744934,0.5485814991057573,0.5337237760476048,0.5455077388940823,0.5317024248689535,0.5426886393297006
TMAX_P90_2D__month,0.7276838595130033,0.7334457816067231,0.7184259032891332,0.7149123449442455,0.7377300782016663,0.7451644186469936,0.7279990084349431,0.7294710746359677,0.9765684930169376,0.9760708760040212,0.9778773245721316,0.9819240051533313,0.9521715879538055,0.959418837955168,0.9444395419648188,0.9530064045057587,1.0,0.988257362928625,0.9873180134010254,0.9865896577788292,0.9621527963407212,0.9573134751903054,0.9458776966825263,0.948757818289505,0.9655013259025801,0.9473657808920681,0.9731278500166651,0.9701162524012791,0.924207496936575,0.9106997274469313,0.9430923901586419,0.9367136905761639,0.3997768993707063,0.4150864499645561,0.41388891687732243,0.41500075521867574,0.3731174195029423,0.3806794090228221,0.39648696136317685,0.40052012773018164,0.4584048262968453,0.4675185963035282,0.46558898355507156,0.4700019278353448,0.4418134134005923,0.45426873587410543,0.4643651380908129,0.4655423833430705,0.5355597908577516,0.5383834753696132,0.5250960536126569,0.5422429397801505,0.5186612901863051,0.5230084869761391,0.5121051923871354,0.5195248256903953
TMAX_P90_2D__month_pm7,0.7126270009637111,0.71898245605085,0.7054415607721295,0.7022985204098625,0.7193469549766719,0.7255594511218801,0.7127217043989994,0.7135098637497056,0.9702711990465708,0.9755298117912673,0.9683894856926394,0.9752660747777059,0.9369745607176468,0.9498040855656494,0.9251818860811514,0.9365259800910755,0.988257362928625,1.0,0.9780597631163076,0.9806868862193879,0.9408306946752129,0.9564829179927217,0.9270025204837844,0.9312506522350884,0.9674580279239672,0.958577330466539,0.9691045610121893,0.9676209350116409,0.9178237012654681,0.9145492529500967,0.9330707660628836,0.9311853187999043,0.37534657026884255,0.38576706756622026,0.3888387861958513,0.38936074546731914,0.3472722233226777,0.3502556806672554,0.37036057221954943,0.3738945429152416,0.43122937249330184,0.4369887609275421,0.43920213472522973,0.4446999023203458,0.41390559096682283,0.4239275407452476,0.4388637622064057,0.4401983568928652,0.5097439100942889,0.5104874773856705,0.4989638488620349,0.5171650655557847,0.495124462662908,0.49776758211935007,0.4887571947682901,0.4966517649084239
TMAX_P90_2D__w05,0.7155723769800599,0.722478708169118,0.7078349604298929,0.7025359861878306,0.7260205856457393,0.7326808697174697,0.7177889871913838,0.7181720166711515,0.9759650785967552,0.972639581740552,0.9822956112802552,0.9847908592230247,0.9556461025401832,0.9582830397521143,0.9528418609004213,0.9595826521378856,0.9873180134010254,0.9780597631163076,1.0,0.9937862237718972,0.9535342998057749,0.9497557614968188,0.9592403721972683,0.9591354669975478,0.9659601541101825,0.9448491598050596,0.9766853232795784,0.9719725530277625,0.9247546079227009,0.9072815978466421,0.9449456059707227,0.9353918746312617,0.38631222020378997,0.4042319434830248,0.3990231647917299,0.39975914155100245,0.35784231071589645,0.368464972475135,0.37983560575063424,0.38310994039349217,0.44331847940714203,0.4537243272554419,0.45033056931375787,0.45477265633341396,0.42658427313122926,0.44065011298111856,0.4458992335089416,0.4481831225447037,0.5209229365543117,0.5262841549627605,0.5114652755475991,0.5282014543796504,0.5008549100035746,0.5087884875292634,0.4986817098125583,0.5061807957707816
TMAX_P90_2D__w15,0.7141419432350959,0.7188183695290916,0.7081501691147146,0.7025781979212321,0.7239235925805303,0.7289059659385029,0.7171249408003877,0.7159316267137954,0.977014204712983,0.9740120241103227,0.9808764704112917,0.9846525640397742,0.9526107965073917,0.955408480690707,0.947305643578836,0.9553073597803118,0.9865896577788292,0.9806868862193879,0.9937862237718972,1.0,0.9484376461827471,0.9480334687357546,0.951554090038831,0.9583875714906994,0.9692131933042367,0.9503824348332435,0.9786853893831071,0.9744187911888529,0.9241136490332212,0.9087793639320786,0.9420416317071996,0.9343331687477683,0.3879553020953471,0.401841489904362,0.4000758682349975,0.4009654521756223,0.35957496904756375,0.366801358983305,0.38137338690066525,0.383626514304783,0.44443089643394684,0.451322195616774,0.4526896136665411,0.45671008115888523,0.42772993456654784,0.4388143552937911,0.4488975644714741,0.4512453712656989,0.5239487449619098,0.5262374977801646,0.5122905701961242,0.5311216591112964,0.5059993182443158,0.509750719841473,0.5018365155444788,0.5106880772697316
TMAX_P90_3D__month,0.6907127917768793,0.7015600887650402,0.6757028160388485,0.6684429721603148,0.7196288939151941,0.7367856102566644,0.7073764762273169,0.7091702701911407,0.9341910523604892,0.9228010188933501,0.9439138775350795,0.9415076619110694,0.9686459592851058,0.9670391434858353,0.9715414274468361,0.975037805995658,0.9621527963407212,0.9408306946752129,0.9535342998057749,0.9484376461827471,1.0,0.9866400442770725,0.9793329874431924,0.9815032377217794,0.9425151454840689,0.9097538041813452,0.9424748212401742,0.9403594988880134,0.9526124236606592,0.9274231836300094,0.9682180606539741,0.960927546356741,0.43210115226067525,0.4649685085509183,0.44277999072002794,0.4478047805500361,0.41686337024121645,0.4403631647571935,0.4372978686171408,0.4434947714584088,0.4870616817438908,0.5122331980648325,0.48785353277703686,0.4955719371503795,0.481891385847041,0.5091862844323964,0.49699264185909287,0.5035782149727625,0.5535285939340043,0.5688730136816978,0.542070849617163,0.5589340302259672,0.5452127246477727,0.5618307652518224,0.5435825667655453,0.5513376171700376
TMAX_P90_3D__month_pm7,0.6853445363936634,0.6969876610844251,0.6714713466789256,0.6637131590431651,0.7136113738878196,0.7286445197290996,0.7036290067892867,0.704223954519007,0.9357566543690453,0.9283364042327392,0.9404929139775184,0.9410558965766845,0.9633319358456602,0.9661885958754707,0.9611143139995107,0.9686258434858948,0.9573134751903054,0.9564829179927217,0.9497557614968188,0.9480334687357546,0.9866400442770725,1.0,0.9715748157392602,0.975173396642614,0.9508910320696099,0.9255009018680368,0.9432370630181652,0.9414862688571596,0.9592104749576397,0.941324737401454,0.9675882928229326,0.9640987861349107,0.4182773690101924,0.44632845008060695,0.428072329363688,0.4333109489050898,0.40376645104796316,0.42302147104643467,0.42350520221028415,0.4299578863375052,0.47003237047006896,0.4920950892530711,0.4717264768126806,0.4796979258222721,0.4663190332759925,0.49067284650645565,0.4846315801130485,0.490622999850326,0.5374683200035061,0.5516758170792019,0.527215489412187,0.5449636198195685,0.533477811050132,0.5486583831962347,0.5346631525019866,0.5427783177281703
TMAX_P90_3D__w05,0.6833114980059413,0.6952665511502986,0.6702719199623948,0.6617439048279877,0.7150131982988196,0.7297015551501664,0.7061016936787666,0.7070955895163638,0.9351803369688666,0.9190503958064146,0.944700267625964,0.9401668654935091,0.9740763991803503,0.9652689098661502,0.9774244503589131,0.980531566111936,0.9458776966825263,0.9270025204837844,0.9592403721972683,0.951554090038831,0.9793329874431924,0.9715748157392602,1.0,0.992567274554084,0.9364096364241029,0.8997571593945856,0.9420497771556903,0.9351781586802858,0.9503363524571847,0.9190799791261549,0.966780813232469,0.9529872273939326,0.42305351010900916,0.4570069449056025,0.431658050703365,0.4349514467203364,0.4066234174042318,0.43144326065502936,0.42424571966401065,0.4291713244943281,0.4723344197318956,0.49786914550789846,0.4760308569626253,0.4815991742405412,0.46683112133249105,0.49458649452969333,0.4819589511581753,0.4866259436611185,0.5402282436645163,0.5589713348707265,0.5298384935368916,0.5466338219134316,0.5280728116388533,0.5494666284769523,0.5318048493216787,0.5407473399396435
TMAX_P90_3D__w15,0.6821016003847074,0.6917292379684926,0.6702806791905404,0.6616037426431914,0.7138176775117365,0.7258210863697937,0.7055474318216061,0.7055979067035675,0.9364519863643661,0.9204925434127891,0.9458949256983843,0.9423081888004765,0.9739670507064104,0.9647841657183337,0.9765956220077053,0.9792152250483145,0.948757818289505,0.9312506522350884,0.9591354669975478,0.9583875714906994,0.9815032377217794,0.975173396642614,0.992567274554084,1.0,0.944887454333022,0.9093690972809928,0.9474243768517648,0.9422903979237882,0.9563584987538553,0.9271526163088574,0.9705022662071501,0.9575899183872777,0.42947940329143136,0.46082185776359685,0.4372400036083465,0.44250282039678684,0.4132677515892574,0.43654355156074276,0.4316551320160793,0.43612837510276836,0.4792644513268889,0.502150005557654,0.4829008558661169,0.48895803242187863,0.4750132001947488,0.5007117315915173,0.4912720031086877,0.4966087861581811,0.5463888836507685,0.5625092914349079,0.5359367765397429,0.5540349095189251,0.5375011168601362,0.5553457828723521,0.5408375082871417,0.5486784607360509
TMAX_P95_2D__month,0.66971680912409,0.6757598687336606,0.6646305629191092,0.6585564698168588,0.6833567740027627,0.6895918638318241,0.677973809771311,0.678544613428172,0.936853768556227,0.935963855059625,0.9398396206978396,0.9466020929114388,0.9201991333413444,0.9255129893936005,0.916932623113133,0.9279844191643615,0.9655013259025801,0.9674580279239672,0.9659601541101825,0.9692131933042367,0.9425151454840689,0.9508910320696099,0.9364096364241029,0.944887454333022,1.0,0.9843125911083409,0.9787137008722869,0.9797506793114751,0.9635407065024199,0.9543170378751712,0.9563900213285433,0.9605516273057699,0.35948855300038485,0.3752104051609535,0.37302921031292247,0.3745648870608603,0.33273667411252017,0.3399031355058669,0.3562998357534733,0.3594894767658554,0.4191439166225848,0.4304132205170044,0.4267397772092217,0.43383278445667667,0.4042958698478776,0.419002369822236,0.4287604463964597,0.43601274908075954,0.5071409713875504,0.5130965451767633,0.490555135688828,0.5113856666762565,0.495199230633506,0.5030256371767337,0.4854974142188797,0.4929972901793009
TMAX_P95_2D__month_pm7,0.6442822614084475,0.6500177316812308,0.6415175829673221,0.6379342353658427,0.6504326270327425,0.6548162784446868,0.6471581085603886,0.6482450167788196,0.9158561293891979,0.9197211043782817,0.9157478966869741,0.9268341625713542,0.8863024080959672,0.8952229169470945,0.8799665325811936,0.8946166536901506,0.9473657808920681,0.958577330466539,0.9448491598050596,0.9503824348332435,0.9097538041813452,0.9255009018680368,0.8997571593945856,0.9093690972809928,0.9843125911083409,1.0,0.964510443429444,0.9670548266608827,0.9383484358787856,0.9566617056521001,0.9318759039970136,0.9407223955151266,0.3275489182085562,0.33598978705733307,0.34202238033840093,0.3429758686724323,0.2998417625185692,0.3009142765184827,0.32374136157089134,0.32789812759596204,0.3883114244262662,0.39482947203429686,0.3966644526401847,0.40310287858284743,0.3725035468154015,0.38345905686022996,0.39961311117137416,0.405962382773371,0.4772539694653914,0.47994489175131955,0.4587173364908622,0.47967698781935425,0.46725085909179703,0.47121468662463944,0.45298511384009416,0.46133218013675786
