county_fips,year,county_name,heatwave_events_started,first_event_start_date,last_event_end_date,longest_event_duration_days,heatwave_days,heatwave_days_imputed
48001,2015,Anderson,11,2015-03-30,2015-12-27,5,41,0
48001,2016,Anderson,18,2016-01-07,2016-12-28,11,74,0
48001,2017,Anderson,25,2017-01-01,2017-12-20,8,83,0
48001,2018,Anderson,23,2018-01-20,2018-12-26,10,79,0
48001,2019,Anderson,15,2019-01-07,2019-12-28,7,49,0
48001,2020,Anderson,18,2020-01-09,2020-12-29,6,58,0
48001,2021,Anderson,13,2021-01-22,2021-12-29,7,38,0
48001,2022,Anderson,16,2022-03-05,2022-12-30,9,66,0
48001,2023,Anderson,20,2023-01-01,2023-12-23,14,90,0
48001,2024,Anderson,20,2024-01-23,2024-12-28,10,66,0
48001,2025,Anderson,14,2025-01-29,2025-12-27,9,55,0
48003,2015,Andrews,9,2015-01-28,2015-12-24,4,20,1
48003,2016,Andrews,10,2016-02-18,2016-11-28,12,37,0
48003,2017,Andrews,16,2017-01-02,2017-11-06,5,45,0
48003,2018,Andrews,15,2018-02-15,2018-12-17,8,47,0
48003,2019,Andrews,16,2019-01-06,2019-12-28,8,54,5
48003,2020,Andrews,19,2020-01-09,2020-11-23,5,50,0
48003,2021,Andrews,15,2021-01-23,2021-12-29,8,43,0
48003,2022,Andrews,18,2022-03-27,2023-01-04,9,74,9
48003,2023,Andrews,25,2023-01-10,2023-12-24,8,89,0
48003,2024,Andrews,25,2024-02-01,2024-12-30,9,80,8
48003,2025,Andrews,16,2025-02-03,2025-12-28,7,51,1
48005,2015,Angelina,19,2015-03-19,2015-12-26,5,56,0
48005,2016,Angelina,21,2016-01-30,2016-12-28,7,78,0
48005,2017,Angelina,22,2017-01-10,2017-11-17,13,78,0
48005,2018,Angelina,20,2018-02-15,2018-12-27,11,65,0
48005,2019,Angelina,18,2019-01-07,2019-12-28,7,61,0
48005,2020,Angelina,22,2020-01-09,2020-12-30,7,81,0
48005,2021,Angelina,20,2021-01-21,2022-01-01,9,69,0
48005,2022,Angelina,22,2022-03-05,2023-01-03,9,81,0
48005,2023,Angelina,22,2023-01-16,2023-12-24,24,113,0
48005,2024,Angelina,26,2024-01-23,2024-12-26,9,96,0
48005,2025,Angelina,18,2025-01-03,2025-12-28,8,64,0
48007,2015,Aransas,16,2015-03-19,2015-12-26,4,46,0
48007,2016,Aransas,19,2016-01-31,2016-12-29,9,67,0
48007,2017,Aransas,26,2017-01-10,2017-12-04,8,79,0
48007,2018,Aransas,16,2018-02-04,2018-12-27,6,49,1
48007,2019,Aransas,17,2019-01-07,2019-12-28,8,58,0
48007,2020,Aransas,20,2020-01-09,2020-12-29,11,72,0
48007,2021,Aransas,21,2021-01-19,2022-01-01,9,67,0
48007,2022,Aransas,19,2022-02-21,2022-12-13,13,64,0
48007,2023,Aransas,19,2023-01-01,2023-12-23,10,80,0
48007,2024,Aransas,22,2024-01-23,2024-12-26,10,86,0
48007,2025,Aransas,20,2025-01-03,2025-12-28,10,93,0
48009,2015,Archer,12,2015-01-28,2015-12-24,5,33,33
48009,2016,Archer,10,2016-02-18,2016-12-28,9,37,11
48009,2017,Archer,13,2017-01-11,2017-12-20,6,41,19
48009,2018,Archer,13,2018-02-15,2018-12-27,9,49,49
48009,2019,Archer,12,2019-01-06,2019-12-28,13,47,47
48009,2020,Archer,13,2020-01-09,2020-11-21,6,36,36
48009,2021,Archer,11,2021-01-19,2021-12-31,8,40,40
48009,2022,Archer,13,2022-04-11,2022-12-13,13,60,60
48009,2023,Archer,22,2023-01-01,2023-12-24,8,76,76
48009,2024,Archer,23,2024-01-24,2024-12-28,10,88,88
48009,2025,Archer,12,2025-01-29,2025-12-27,8,45,45
48011,2015,Armstrong,25,2015-01-20,2015-12-26,7,87,87
48011,2016,Armstrong,20,2016-02-18,2016-12-26,15,78,78
48011,2017,Armstrong,21,2017-01-10,2017-12-04,10,84,84
48011,2018,Armstrong,21,2018-02-15,2018-12-27,11,83,83
48011,2019,Armstrong,21,2019-01-06,2019-12-28,25,88,88
48011,2020,Armstrong,20,2020-01-02,2020-12-29,10,73,73
48011,2021,Armstrong,24,2021-01-21,2021-12-31,8,73,73
48011,2022,Armstrong,21,2022-03-04,2022-12-29,12,99,99
48011,2023,Armstrong,31,2023-01-01,2023-12-24,8,115,115
48011,2024,Armstrong,24,2024-01-23,2024-12-30,15,119,119
48011,2025,Armstrong,20,2025-02-02,2025-12-28,16,80,80
48013,2015,Atascosa,17,2015-03-31,2015-12-26,8,62,0
48013,2016,Atascosa,13,2016-02-19,2016-12-29,9,47,0
48013,2017,Atascosa,26,2017-01-10,2017-12-05,8,77,0
48013,2018,Atascosa,19,2018-02-15,2018-12-27,8,58,0
48013,2019,Atascosa,18,2019-01-08,2019-12-29,11,85,0
48013,2020,Atascosa,21,2020-01-10,2020-12-30,10,77,0
48013,2021,Atascosa,26,2021-01-20,2022-01-01,8,97,0
48013,2022,Atascosa,19,2022-03-05,2022-12-13,12,91,0
48013,2023,Atascosa,28,2023-01-02,2023-12-24,13,104,0
48013,2024,Atascosa,23,2024-02-09,2024-12-26,12,89,2
48013,2025,Atascosa,17,2025-01-29,2025-12-28,10,67,0
48015,2015,Austin,11,2015-04-02,2015-12-27,5,33,4
48015,2016,Austin,17,2016-01-31,2016-12-29,7,54,13
48015,2017,Austin,27,2017-01-01,2017-12-20,7,75,1
48015,2018,Austin,20,2018-02-15,2018-12-27,6,56,9
48015,2019,Austin,14,2019-01-07,2019-12-28,18,60,23
48015,2020,Austin,22,2020-01-14,2020-12-30,12,88,22
48015,2021,Austin,21,2021-01-22,2022-01-01,9,73,12
48015,2022,Austin,22,2022-02-16,2022-12-30,13,95,11
48015,2023,Austin,23,2023-01-02,2023-12-24,17,119,32
48015,2024,Austin,22,2024-01-23,2024-12-31,12,90,43
48015,2025,Austin,13,2025-01-29,2025-12-28,8,54,25
48017,2015,Bailey,15,2015-01-19,2015-12-24,7,42,0
48017,2016,Bailey,12,2016-01-06,2016-12-23,9,40,0
48017,2017,Bailey,13,2017-01-10,2017-12-04,7,50,0
48017,2018,Bailey,13,2018-02-15,2018-12-27,5,40,0
48017,2019,Bailey,19,2019-01-07,2019-12-28,10,60,0
48017,2020,Bailey,16,2020-01-15,2020-11-24,9,53,0
48017,2021,Bailey,13,2021-02-03,2021-12-26,4,33,0
48017,2022,Bailey,18,2022-05-11,2023-01-02,7,55,0
48017,2023,Bailey,23,2023-01-10,2023-12-24,11,82,0
48017,2024,Bailey,15,2024-01-24,2024-12-30,9,54,0
48017,2025,Bailey,14,2025-02-02,2025-12-28,9,47,0
48019,2015,Bandera,14,2015-01-31,2015-11-27,5,38,0
48019,2016,Bandera,13,2016-02-19,2017-01-02,13,67,0
48019,2017,Bandera,19,2017-01-10,2017-12-05,10,64,0
48019,2018,Bandera,13,2018-02-15,2018-12-27,6,43,0
48019,2019,Bandera,14,2019-01-07,2019-12-28,7,49,0
48019,2020,Bandera,14,2020-01-14,2020-12-30,9,49,2
48019,2021,Bandera,12,2021-01-22,2022-01-01,9,41,0
48019,2022,Bandera,13,2022-03-04,2022-12-14,8,48,0
