county_fips,year,classified_dates,events_started
48067,2020,20,6
48067,2021,24,6
48067,2022,79,15
48067,2023,56,13
48067,2024,35,9
48067,2025,60,10
48069,2015,40,11
48069,2016,33,8
48069,2017,39,8
48069,2018,31,7
48069,2019,35,7
48069,2020,50,11
48069,2021,28,7
48069,2022,49,11
48069,2023,68,17
48069,2024,56,12
48069,2025,36,8
48071,2015,29,6
48071,2016,47,9
48071,2017,54,11
48071,2018,39,8
48071,2019,30,9
48071,2020,26,6
48071,2021,22,5
48071,2022,24,5
48071,2023,111,16
48071,2024,38,9
48071,2025,50,9
48073,2015,33,8
48073,2016,46,9
48073,2017,34,8
48073,2018,49,10
48073,2019,33,7
48073,2020,34,8
48073,2021,33,6
48073,2022,81,14
48073,2023,74,13
48073,2024,37,7
48073,2025,45,9
48075,2015,52,12
48075,2016,45,10
48075,2017,56,14
48075,2018,51,10
48075,2019,50,12
48075,2020,66,14
48075,2021,65,14
48075,2022,88,16
48075,2023,82,16
48075,2024,90,18
48075,2025,59,11
48077,2015,36,7
48077,2016,43,10
48077,2017,50,13
48077,2018,59,11
48077,2019,33,7
48077,2020,43,12
48077,2021,39,8
48077,2022,98,18
48077,2023,93,16
48077,2024,79,13
48077,2025,61,11
48079,2015,38,10
48079,2016,49,9
48079,2017,47,10
48079,2018,33,6
48079,2019,37,10
48079,2020,59,12
48079,2021,41,10
48079,2022,65,12
48079,2023,68,14
48079,2024,55,11
48079,2025,48,11
48081,2015,29,6
48081,2016,33,8
48081,2017,42,11
48081,2018,28,6
48081,2019,28,5
48081,2020,45,10
48081,2021,36,8
48081,2022,75,15
48081,2023,90,17
48081,2024,68,13
48081,2025,44,11
48083,2015,59,12
48083,2016,57,12
48083,2017,54,11
48083,2018,75,14
48083,2019,53,6
48083,2020,79,19
48083,2021,50,11
48083,2022,112,14
48083,2023,120,21
48083,2024,77,16
48083,2025,65,13
48085,2015,47,11
48085,2016,36,8
48085,2017,35,10
48085,2018,39,6
48085,2019,25,7
48085,2020,31,9
48085,2021,41,8
48085,2022,93,17
48085,2023,79,15
48085,2024,81,17
48085,2025,62,14
48087,2015,49,12
48087,2016,44,12
48087,2017,41,10
48087,2018,27,6
48087,2019,19,5
48087,2020,28,7
48087,2021,32,6
48087,2022,38,7
48087,2023,53,13
48087,2024,57,13
48087,2025,34,7
48089,2015,29,7
48089,2016,44,9
48089,2017,37,8
48089,2018,30,4
48089,2019,13,4
48089,2020,24,6
48089,2021,23,5
48089,2022,94,12
48089,2023,125,14
48089,2024,63,12
48089,2025,66,8
48091,2015,38,8
48091,2016,32,9
48091,2017,81,17
48091,2018,64,8
48091,2019,45,8
48091,2020,65,15
48091,2021,17,5
48091,2022,81,11
48091,2023,110,16
48091,2024,69,12
48091,2025,76,16
48093,2015,35,7
48093,2016,37,10
48093,2017,44,10
48093,2018,60,8
48093,2019,50,6
48093,2020,61,15
48093,2021,47,9
48093,2022,143,21
48093,2023,134,19
48093,2024,120,20
48093,2025,113,20
48095,2015,43,9
48095,2016,27,6
48095,2017,52,11
48095,2018,30,6
48095,2019,32,7
48095,2020,41,9
48095,2021,38,8
48095,2022,88,13
48095,2023,99,16
48095,2024,88,17
48095,2025,73,17
48097,2015,37,8
48097,2016,32,8
48097,2017,28,7
48097,2018,49,11
48097,2019,19,5
48097,2020,21,6
48097,2021,28,5
48097,2022,83,12
48097,2023,84,17
48097,2024,58,11
48097,2025,38,8
48099,2015,63,13
48099,2016,56,13
48099,2017,66,14
48099,2018,68,9
48099,2019,45,8
48099,2020,54,13
48099,2021,32,6
48099,2022,105,12
48099,2023,111,17
48099,2024,87,19
48099,2025,66,13
48101,2015,56,13
48101,2016,54,13
48101,2017,53,14
48101,2018,59,11
48101,2019,35,10
48101,2020,51,14
48101,2021,43,10
48101,2022,95,18
48101,2023,85,15
48101,2024,80,16
48101,2025,60,11
48103,2015,26,5
48103,2016,48,11
48103,2017,52,12
48103,2018,43,8
48103,2019,48,12
48103,2020,59,13
48103,2021,44,10
48103,2022,44,11
48103,2023,113,17
48103,2024,89,19
48103,2025,84,17
48105,2015,42,8
48105,2016,70,13
48105,2017,70,14
48105,2018,50,10
48105,2019,81,14
48105,2020,73,17
48105,2021,59,12
48105,2022,77,16
48105,2023,110,16
48105,2024,97,20
48105,2025,71,13
48107,2015,49,13
48107,2016,47,12
48107,2017,46,11
48107,2018,52,10
48107,2019,51,12
48107,2020,65,14
48107,2021,30,7
48107,2022,80,11
48107,2023,86,20
48107,2024,84,16
48107,2025,40,9
48109,2015,28,6
48109,2016,46,12
48109,2017,57,12
48109,2018,47,12
48109,2019,29,7
48109,2020,57,11
48109,2021,57,11
48109,2022,38,9
48109,2023,71,14
48109,2024,52,13
48109,2025,30,5
48111,2015,46,11
48111,2016,47,11
48111,2017,74,19
48111,2018,56,12
48111,2019,61,12
48111,2020,86,17
48111,2021,67,14
48111,2022,91,18
48111,2023,105,19
48111,2024,116,23
48111,2025,76,14
48113,2015,47,10
48113,2016,45,10
48113,2017,56,11
48113,2018,62,10
48113,2019,44,7
48113,2020,29,8
48113,2021,47,10
48113,2022,82,13
48113,2023,82,15
48113,2024,58,13
48113,2025,63,15
48115,2015,33,8
48115,2016,28,7
48115,2017,38,7
48115,2018,43,9
48115,2019,38,9
48115,2020,47,10
48115,2021,41,8
48115,2022,70,12
48115,2023,92,17
48115,2024,81,19
48115,2025,56,11
48117,2015,35,9
48117,2016,41,10
48117,2017,49,10
48117,2018,42,8
48117,2019,57,14
48117,2020,69,15
48117,2021,50,13
48117,2022,70,17
48117,2023,89,19
48117,2024,59,15
48117,2025,40,10
48119,2015,62,13
48119,2016,65,11
48119,2017,50,12
48119,2018,73,9
48119,2019,44,8
48119,2020,29,8
48119,2021,41,8
48119,2022,109,16
48119,2023,85,15
48119,2024,73,14
48119,2025,59,10
48121,2015,44,10
48121,2016,45,11
48121,2017,43,9
48121,2018,62,10
48121,2019,40,7
48121,2020,53,13
48121,2021,46,9
48121,2022,109,17
48121,2023,109,17
48121,2024,86,16
48121,2025,70,14
48123,2015,47,8
48123,2016,71,12
48123,2017,83,19
48123,2018,76,8
48123,2019,72,12
48123,2020,88,15
48123,2021,35,7
48123,2022,117,18
48123,2023,149,14
48123,2024,133,19
48123,2025,165,21
48125,2015,53,13
48125,2016,31,8
48125,2017,44,9
48125,2018,37,7
48125,2019,41,10
48125,2020,66,14
48125,2021,32,8
48125,2022,74,13
48125,2023,71,17
48125,2024,81,17
48125,2025,47,11
48127,2015,22,6
48127,2016,59,12
48127,2017,50,14
48127,2018,54,10
48127,2019,54,11
48127,2020,73,16
48127,2021,47,12
48127,2022,62,12
48127,2023,123,14
48127,2024,100,17
48127,2025,105,19
48129,2015,37,10
48129,2016,27,8
48129,2017,34,10
48129,2018,38,8
48129,2019,30,8
48129,2020,45,10
48129,2021,43,11
48129,2022,75,15
48129,2023,72,17
48129,2024,76,15
48129,2025,43,9
48131,2015,34,8
48131,2016,35,8
48131,2017,67,14
48131,2018,29,6
48131,2019,58,12
48131,2020,47,11
48131,2021,48,12
48131,2022,65,12
48131,2023,138,15
48131,2024,95,15
48131,2025,135,22
48133,2015,47,10
48133,2016,58,13
48133,2017,52,11
48133,2018,70,9
48133,2019,54,8
48133,2020,54,13
48133,2021,43,8
48133,2022,123,15
48133,2023,116,15
48133,2024,95,15
48133,2025,82,15
48135,2015,25,7
48135,2016,51,11
48135,2017,47,10
48135,2018,25,5
48135,2019,43,11
48135,2020,51,14
48135,2021,54,12
48135,2022,52,11
48135,2023,93,14
48135,2024,73,17
48135,2025,41,9
48137,2015,26,6
48137,2016,36,10
48137,2017,72,14
48137,2018,22,5
48137,2019,9,3
48137,2020,30,9
48137,2021,24,5
48137,2022,50,12
48137,2023,86,13
48137,2024,66,12
48137,2025,101,16
48139,2015,40,9
48139,2016,41,9
48139,2017,41,9
48139,2018,67,11
48139,2019,56,9
48139,2020,43,12
48139,2021,51,11
48139,2022,124,17
48139,2023,83,12
48139,2024,64,14
48139,2025,72,17
48141,2015,5,1
48141,2016,30,6
48141,2017,95,19
48141,2018,75,18
48141,2019,40,10
48141,2020,82,15
48141,2021,68,17
48141,2022,51,12
48141,2023,88,13
48141,2024,105,22
48141,2025,82,14
48143,2015,43,9
48143,2016,57,13
48143,2017,61,12
48143,2018,77,11
48143,2019,46,9
48143,2020,56,15
48143,2021,40,8
48143,2022,116,14
48143,2023,116,18
48143,2024,79,19
48143,2025,70,15
48145,2015,37,7
48145,2016,40,9
48145,2017,42,11
48145,2018,68,8
48145,2019,42,8
48145,2020,44,11
48145,2021,36,8
48145,2022,120,15
48145,2023,119,14
48145,2024,93,17
48145,2025,72,13
48147,2015,63,13
48147,2016,76,14
48147,2017,37,10
48147,2018,43,9
48147,2019,53,9
48147,2020,30,8
48147,2021,40,8
48147,2022,87,13
48147,2023,62,13
48147,2024,111,20
48147,2025,64,11
48149,2015,35,6
48149,2016,51,10
48149,2017,64,12
48149,2018,45,8
48149,2019,47,5
48149,2020,80,16
48149,2021,44,10
48149,2022,113,14
48149,2023,128,16
48149,2024,95,16
48149,2025,84,15
48151,2015,48,12
48151,2016,38,9
48151,2017,39,11
48151,2018,47,9
48151,2019,36,8
48151,2020,48,10
48151,2021,35,7
48151,2022,63,10
48151,2023,80,16
48151,2024,64,14
48151,2025,43,10
48153,2015,30,9
48153,2016,28,8
48153,2017,28,7
48153,2018,28,5
48153,2019,34,9
48153,2020,50,12
48153,2021,28,7
48153,2022,50,13
48153,2023,65,18
48153,2024,68,15
48153,2025,35,8
48155,2015,51,11
48155,2016,54,12
48155,2017,49,11
48155,2018,54,11
48155,2019,47,9
48155,2020,68,16
48155,2021,38,7
48155,2022,110,17
48155,2023,99,19
48155,2024,95,17
48155,2025,69,14
48157,2015,63,12
48157,2016,38,8
48157,2017,53,11
48157,2018,81,13
48157,2019,30,8
48157,2020,50,12
48157,2021,55,12
48157,2022,86,14
48157,2023,151,14
48157,2024,108,19
48157,2025,92,15
48159,2015,68,15
48159,2016,69,13
48159,2017,39,10
48159,2018,58,10
48159,2019,33,7
48159,2020,27,8
48159,2021,35,7
48159,2022,93,18
48159,2023,85,16
48159,2024,39,9
48159,2025,46,8
48161,2015,34,7
48161,2016,37,8
48161,2017,39,10
48161,2018,53,6
48161,2019,37,7
48161,2020,39,11
48161,2021,34,7
48161,2022,101,15
48161,2023,100,14
48161,2024,62,12
48161,2025,64,11
48163,2015,71,12
48163,2016,69,11
48163,2017,40,8
48163,2018,19,3
48163,2019,6,2
48163,2020,14,4
48163,2021,27,6
48163,2022,43,9
48163,2023,100,13
48163,2024,58,13
48163,2025,44,8
48165,2015,38,9
48165,2016,29,7
48165,2017,47,9
48165,2018,42,6
48165,2019,42,11
48165,2020,70,15
48165,2021,55,12
48165,2022,52,10
48165,2023,80,14
48165,2024,55,14
48165,2025,46,8
48167,2015,68,11
48167,2016,70,15
48167,2017,122,18
48167,2018,122,16
48167,2019,97,16
48167,2020,133,26
48167,2021,96,18
48167,2022,140,13
48167,2023,152,18
48167,2024,110,21
48167,2025,102,18
48169,2015,46,11
48169,2016,58,11
48169,2017,48,11
48169,2018,60,12
48169,2019,64,12
48169,2020,76,18
48169,2021,54,13
48169,2022,90,11
48169,2023,94,17
48169,2024,84,17
48169,2025,52,12
48171,2015,37,8
48171,2016,33,8
48171,2017,38,8
48171,2018,47,7
48171,2019,43,10
48171,2020,54,13
48171,2021,32,6
48171,2022,90,11
48171,2023,118,16
48171,2024,74,15
48171,2025,80,13
48173,2015,46,9
48173,2016,59,13
48173,2017,45,9
48173,2018,54,10
48173,2019,45,10
48173,2020,55,11
48173,2021,45,9
48173,2022,88,15
48173,2023,114,16
48173,2024,92,17
48173,2025,64,14
48175,2015,12,3
48175,2016,27,7
48175,2017,24,7
48175,2018,11,2
48175,2020,16,4
48175,2021,11,2
48175,2022,15,4
48175,2023,62,10
48175,2024,27,6
48175,2025,31,5
48177,2015,46,8
48177,2016,49,10
48177,2017,75,17
48177,2018,58,6
48177,2019,64,6
48177,2020,78,17
48177,2021,37,7
48177,2022,109,11
48177,2023,153,16
48177,2024,108,15
48177,2025,132,19
48179,2015,40,11
48179,2016,36,9
48179,2017,47,13
48179,2018,33,6
48179,2019,40,9
48179,2020,45,10
48179,2021,39,10
48179,2022,56,12
48179,2023,101,21
48179,2024,96,20
48179,2025,39,8
48181,2015,55,10
48181,2016,57,14
48181,2017,38,10
48181,2018,54,10
48181,2019,35,9
48181,2020,33,9
48181,2021,44,8
48181,2022,96,17
48181,2023,86,16
48181,2024,75,15
48181,2025,54,10
48183,2015,59,13
48183,2016,55,12
48183,2017,63,14
48183,2018,82,9
48183,2019,50,9
48183,2020,29,7
48183,2021,35,7
48183,2022,113,17
48183,2023,88,14
48183,2024,82,17
48183,2025,67,12
48185,2015,52,10
48185,2016,69,15
48185,2017,57,12
48185,2018,59,7
48185,2019,58,10
48185,2020,65,15
48185,2021,52,12
48185,2022,128,16
48185,2023,144,14
48185,2024,97,17
48185,2025,90,15
48187,2015,65,10
48187,2016,72,12
48187,2017,94,18
48187,2018,71,8
48187,2019,66,7
48187,2020,104,19
48187,2021,46,10
48187,2022,137,15
48187,2023,145,12
48187,2024,112,15
48187,2025,108,15
48189,2015,48,12
48189,2016,50,12
48189,2017,53,12
48189,2018,39,7
48189,2019,55,13
48189,2020,64,13
48189,2021,45,12
48189,2022,82,17
48189,2023,79,18
48189,2024,80,17
48189,2025,46,11
48191,2015,43,11
48191,2016,41,12
48191,2017,46,13
48191,2018,35,6
48191,2019,40,10
48191,2020,59,14
48191,2021,43,11
48191,2022,81,15
48191,2023,78,18
48191,2024,65,14
48191,2025,40,9
48193,2015,41,8
48193,2016,47,11
48193,2017,47,10
48193,2018,68,10
48193,2019,55,9
48193,2020,46,11
48193,2021,39,8
48193,2022,120,15
48193,2023,129,16
48193,2024,85,19
48193,2025,67,15
48195,2015,27,7
48195,2016,43,11
48195,2017,38,10
48195,2018,33,8
48195,2019,38,9
48195,2020,60,13
48195,2021,48,12
48195,2022,68,16
48195,2023,62,13
48195,2024,76,16
48195,2025,49,12
48197,2015,35,7
48197,2016,40,9
48197,2017,44,11
48197,2018,39,8
48197,2019,28,7
48197,2020,45,11
48197,2021,36,7
48197,2022,88,17
48197,2023,85,17
48197,2024,79,14
48197,2025,53,12
48199,2015,82,14
48199,2016,59,13
48199,2017,61,14
48199,2018,51,8
48199,2019,22,6
48199,2020,49,12
48199,2021,86,17
48199,2022,115,17
48199,2023,178,17
48199,2024,89,19
48199,2025,89,16
48201,2015,65,11
48201,2016,89,16
48201,2017,77,17
48201,2018,93,16
48201,2019,62,12
48201,2020,92,19
48201,2021,72,17
48201,2022,114,13
48201,2023,163,12
48201,2024,119,21
48201,2025,86,15
48203,2015,64,12
48203,2016,36,8
48203,2017,68,16
48203,2018,72,9
48203,2019,49,8
48203,2020,31,9
48203,2021,44,8
48203,2022,110,16
48203,2023,97,18
48203,2024,90,20
48203,2025,98,17
48205,2015,60,14
48205,2016,69,15
48205,2017,59,14
48205,2018,54,12
48205,2019,73,16
48205,2020,99,18
48205,2021,64,15
48205,2022,74,16
48205,2023,85,16
48205,2024,96,19
48205,2025,67,14
48207,2015,36,8
48207,2016,60,13
48207,2017,41,11
48207,2018,40,8
48207,2019,31,7
48207,2020,35,9
48207,2021,28,7
48207,2022,88,17
48207,2023,82,19
48207,2024,86,17
48207,2025,38,8
48209,2015,32,7
48209,2016,33,8
48209,2017,58,12
48209,2018,48,6
48209,2019,49,8
48209,2020,54,14
48209,2021,26,6
48209,2022,99,14
48209,2023,123,15
48209,2024,72,14
48209,2025,79,13
48211,2015,39,10
48211,2016,38,9
48211,2017,46,12
48211,2018,41,7
48211,2019,24,6
48211,2020,47,11
48211,2021,44,9
48211,2022,65,14
48211,2023,90,18
48211,2024,77,17
48211,2025,51,11
48213,2015,66,12
48213,2016,52,12
48213,2017,47,11
48213,2018,66,9
48213,2019,40,7
48213,2020,31,8
48213,2021,29,6
48213,2022,95,13
48213,2023,76,15
48213,2024,51,9
48213,2025,67,11
48215,2015,27,5
48215,2016,116,19
48215,2017,128,26
48215,2018,90,11
48215,2019,105,18
48215,2020,89,20
48215,2021,55,12
48215,2022,69,12
48215,2023,153,12
48215,2024,101,14
48215,2025,111,15
48217,2015,40,9
48217,2016,36,7
48217,2017,51,12
48217,2018,70,10
48217,2019,47,6
48217,2020,42,11
48217,2021,45,9
48217,2022,122,15
48217,2023,131,14
48217,2024,100,16
48217,2025,75,14
48219,2015,28,8
48219,2016,19,5
48219,2017,33,7
48219,2018,25,4
48219,2019,26,8
48219,2020,45,11
48219,2021,29,7
48219,2022,21,5
48219,2023,56,13
48219,2024,42,10
48219,2025,35,9
48221,2015,60,12
48221,2016,63,14
48221,2017,49,12
48221,2018,77,10
48221,2019,60,11
48221,2020,57,15
48221,2021,46,10
48221,2022,112,12
48221,2023,110,18
48221,2024,79,18
48221,2025,72,15
48223,2015,47,11
48223,2016,59,11
48223,2017,26,8
48223,2018,53,10
48223,2019,32,7
48223,2020,31,9
48223,2021,28,6
48223,2022,87,14
48223,2023,68,14
48223,2024,56,13
48223,2025,64,13
48225,2015,75,12
48225,2016,72,11
48225,2017,50,12
48225,2018,64,10
48225,2019,37,8
48225,2020,43,11
48225,2021,31,6
48225,2022,84,11
48225,2023,92,17
48225,2024,53,9
48225,2025,67,13
48227,2015,30,7
48227,2016,58,12
48227,2017,49,9
48227,2018,46,10
48227,2019,43,12
48227,2020,59,11
48227,2021,39,10
48227,2022,63,14
48227,2023,90,14
48227,2024,69,14
48227,2025,37,9
48229,2015,86,17
48229,2016,94,13
48229,2017,98,20
48229,2018,105,19
48229,2019,72,16
48229,2020,99,15
48229,2021,106,20
48229,2022,69,15
48229,2023,127,18
48229,2024,141,25
48229,2025,105,17
48231,2015,65,14
48231,2016,74,16
48231,2017,63,15
48231,2018,94,13
48231,2019,56,11
48231,2020,60,15
48231,2021,44,9
48231,2022,106,18
48231,2023,64,12
48231,2024,58,13
48231,2025,60,13
48233,2015,44,10
48233,2016,62,15
48233,2017,81,19
48233,2018,69,16
48233,2019,62,14
48233,2020,99,20
48233,2021,69,16
48233,2022,91,20
48233,2023,110,20
48233,2024,86,17
48233,2025,52,11
48235,2015,49,11
48235,2016,50,11
48235,2017,53,13
48235,2018,46,11
48235,2019,63,15
48235,2020,68,15
48235,2021,54,11
48235,2022,98,14
48235,2023,108,19
48235,2024,88,15
48235,2025,76,14
48237,2015,35,9
48237,2016,31,7
48237,2017,26,7
48237,2018,50,9
48237,2019,29,7
48237,2020,33,9
48237,2021,24,5
48237,2022,74,13
48237,2023,92,15
48237,2024,61,15
48237,2025,32,7
48239,2015,46,9
48239,2016,69,11
48239,2017,79,16
48239,2018,61,7
48239,2019,60,10
48239,2020,85,19
48239,2021,39,8
48239,2022,126,15
48239,2023,157,15
48239,2024,112,15
48239,2025,106,14
48241,2015,55,8
48241,2016,69,12
48241,2017,71,15
48241,2018,54,13
48241,2019,36,10
48241,2020,30,8
48241,2021,33,7
48241,2022,82,13
48241,2023,138,21
48241,2024,41,12
48241,2025,40,7
48243,2015,67,14
48243,2016,95,16
48243,2017,93,18
48243,2018,72,15
48243,2019,54,11
48243,2020,107,18
48243,2021,54,10
48243,2022,48,8
48243,2023,114,14
48243,2024,102,22
48243,2025,85,14
48245,2015,76,13
48245,2016,64,13
48245,2017,83,15
48245,2018,66,10
48245,2019,63,12
48245,2020,45,10
48245,2021,57,12
48245,2022,72,8
48245,2023,154,13
48245,2024,83,18
48245,2025,71,11
48247,2015,13,3
48247,2016,44,10
48247,2017,29,8
48247,2018,18,4
48247,2019,35,5
48247,2020,32,7
48247,2021,32,8
48247,2022,42,9
48247,2023,117,14
48247,2024,49,10
48247,2025,48,8
48249,2015,29,7
48249,2016,72,15
48249,2017,79,16
48249,2018,40,7
48249,2019,69,13
48249,2020,66,14
48249,2021,47,11
48249,2022,81,12
48249,2023,143,15
48249,2024,90,15
48249,2025,80,13
48251,2015,34,8
48251,2016,34,8
48251,2017,32,8
48251,2018,49,9
48251,2019,33,5
48251,2020,26,8
48251,2021,35,7
48251,2022,91,13
48251,2023,82,15
48251,2024,35,6
48251,2025,49,10
48253,2015,46,11
48253,2016,32,8
48253,2017,38,8
48253,2018,37,7
48253,2019,35,8
48253,2020,44,12
48253,2021,46,9
48253,2022,87,13
48253,2023,83,17
48253,2024,77,15
48253,2025,54,12
