county_fips,year,classified_dates,events_started
48043,2022,4,2
48043,2023,27,8
48043,2024,26,10
48043,2025,28,5
48045,2015,13,5
48045,2016,11,5
48045,2017,8,4
48045,2018,14,6
48045,2019,16,5
48045,2020,17,7
48045,2021,13,6
48045,2022,14,5
48045,2023,22,9
48045,2024,43,12
48045,2025,25,9
48047,2015,2,1
48047,2016,6,3
48047,2017,6,3
48047,2019,6,3
48047,2020,3,1
48047,2021,5,2
48049,2015,19,8
48049,2016,10,4
48049,2017,14,6
48049,2018,14,6
48049,2019,13,2
48049,2021,13,4
48049,2022,15,6
48049,2023,14,7
48049,2024,15,5
48049,2025,24,7
48051,2015,22,9
48051,2016,40,13
48051,2017,37,15
48051,2018,15,6
48051,2019,44,17
48051,2020,6,3
48051,2021,11,2
48051,2022,3,1
48051,2023,12,5
48051,2024,13,5
48051,2025,28,6
48053,2015,8,4
48053,2016,27,9
48053,2017,11,4
48053,2018,7,3
48053,2019,8,4
48053,2020,7,3
48053,2021,17,7
48053,2022,25,7
48053,2023,47,11
48053,2024,35,13
48053,2025,31,8
48055,2015,20,9
48055,2016,33,12
48055,2017,36,13
48055,2018,6,3
48055,2019,22,8
48055,2020,31,11
48055,2021,19,6
48055,2022,24,8
48055,2023,48,15
48055,2024,28,12
48055,2025,35,7
48057,2015,7,2
48057,2016,7,3
48057,2017,33,12
48057,2018,2,1
48057,2019,6,2
48057,2020,19,7
48057,2021,19,6
48057,2022,9,2
48057,2023,44,11
48057,2024,89,18
48057,2025,95,24
48059,2015,8,4
48059,2016,11,5
48059,2017,13,5
48059,2019,8,2
48059,2020,10,4
48059,2021,16,5
48059,2022,17,6
48059,2023,24,10
48059,2024,15,6
48059,2025,24,7
48061,2015,15,5
48061,2016,21,8
48061,2017,65,23
48061,2018,47,16
48061,2019,38,10
48061,2020,34,9
48061,2021,29,10
48061,2022,37,9
48061,2023,107,18
48061,2024,52,10
48061,2025,56,15
48063,2015,40,13
48063,2016,38,11
48063,2017,22,8
48063,2018,3,1
48063,2019,5,2
48063,2020,7,3
48063,2021,12,3
48063,2022,9,4
48063,2023,17,8
48063,2024,18,8
48063,2025,24,6
48065,2015,11,4
48065,2016,12,5
48065,2017,12,5
48065,2018,8,4
48065,2019,5,2
48065,2020,6,3
48065,2021,12,4
48065,2022,4,1
48065,2023,15,7
48065,2024,16,7
48065,2025,11,3
48067,2015,20,9
48067,2016,30,12
48067,2017,16,7
48067,2018,7,3
48067,2019,9,3
48067,2020,8,4
48067,2021,14,4
48067,2022,7,3
48067,2023,17,8
48067,2024,14,5
48067,2025,22,9
48069,2015,13,5
48069,2016,18,7
48069,2017,5,2
48069,2018,9,4
48069,2019,5,2
48069,2020,9,4
48069,2021,6,3
48069,2022,2,1
48069,2023,12,4
48069,2024,19,9
48069,2025,16,5
48071,2015,9,3
48071,2016,15,5
48071,2017,12,5
48071,2018,4,2
48071,2019,4,2
48071,2020,2,1
48071,2021,10,3
48071,2022,7,1
48071,2023,31,10
48071,2024,18,7
48071,2025,26,7
48073,2015,11,5
48073,2016,22,9
48073,2017,12,4
48073,2018,4,2
48073,2019,2,1
48073,2020,7,2
48073,2021,17,5
48073,2022,6,2
48073,2023,5,2
48073,2024,6,3
48073,2025,17,5
48075,2015,18,7
48075,2016,14,6
48075,2017,13,6
48075,2018,6,2
48075,2019,12,5
48075,2020,13,6
48075,2021,21,6
48075,2022,17,6
48075,2023,18,9
48075,2024,26,6
48075,2025,12,3
48077,2015,2,1
48077,2016,13,6
48077,2017,12,5
48077,2019,3,1
48077,2020,5,2
48077,2021,13,3
48077,2022,5,2
48077,2023,16,8
48077,2024,9,4
48077,2025,17,4
48079,2015,12,4
48079,2016,17,6
48079,2017,13,6
48079,2018,8,4
48079,2019,6,3
48079,2020,20,10
48079,2021,17,8
48079,2022,8,4
48079,2023,17,7
48079,2024,24,10
48079,2025,24,8
48081,2015,2,1
48081,2016,8,3
48081,2017,9,4
48081,2019,2,1
48081,2020,4,2
48081,2021,20,6
48081,2022,5,2
48081,2023,13,5
48081,2024,5,2
48081,2025,19,6
48083,2015,16,7
48083,2016,30,9
48083,2017,23,8
48083,2018,15,7
48083,2019,18,6
48083,2020,25,9
48083,2021,20,6
48083,2022,24,8
48083,2023,46,15
48083,2024,14,6
48083,2025,25,6
48085,2015,11,4
48085,2016,12,5
48085,2017,14,6
48085,2019,5,2
48085,2020,14,6
48085,2021,13,4
48085,2022,4,2
48085,2023,25,11
48085,2024,35,11
48085,2025,21,6
48087,2015,16,7
48087,2016,20,7
48087,2017,14,5
48087,2018,5,2
48087,2021,7,2
48087,2023,6,3
48087,2024,2,1
48087,2025,11,3
48089,2015,3,1
48089,2016,8,2
48089,2017,13,5
48089,2020,2,1
48089,2021,11,4
48089,2022,2,0
48089,2023,7,3
48089,2024,6,3
48089,2025,20,5
48091,2015,9,3
48091,2016,17,7
48091,2017,26,12
48091,2018,4,2
48091,2019,9,4
48091,2020,16,5
48091,2021,8,4
48091,2022,7,3
48091,2023,11,4
48091,2024,6,3
48091,2025,24,7
48093,2015,3,1
48093,2016,8,3
48093,2017,10,5
48093,2018,9,4
48093,2019,10,3
48093,2020,10,5
48093,2021,21,6
48093,2022,70,16
48093,2023,95,21
48093,2024,81,18
48093,2025,49,16
48095,2015,2,1
48095,2016,14,5
48095,2017,14,6
48095,2019,8,4
48095,2020,9,3
48095,2021,14,5
48095,2022,12,5
48095,2023,39,16
48095,2024,26,10
48095,2025,32,10
48097,2015,6,3
48097,2016,10,3
48097,2017,12,6
48097,2019,3,1
48097,2020,5,2
48097,2021,11,3
48097,2023,11,5
48097,2024,12,5
48097,2025,11,3
48099,2015,17,6
48099,2016,36,12
48099,2017,32,13
48099,2018,5,2
48099,2019,20,5
48099,2020,14,6
48099,2021,16,5
48099,2022,11,5
48099,2023,34,10
48099,2024,25,9
48099,2025,29,9
48101,2015,24,10
48101,2016,13,6
48101,2017,19,8
48101,2018,9,2
48101,2019,4,2
48101,2020,13,6
48101,2021,19,8
48101,2022,12,4
48101,2023,18,8
48101,2024,23,7
48101,2025,13,4
48103,2015,9,4
48103,2016,14,5
48103,2017,21,7
48103,2018,12,5
48103,2019,16,7
48103,2020,14,6
48103,2021,12,4
48103,2022,7,3
48103,2023,40,12
48103,2024,51,21
48103,2025,51,15
48105,2015,14,4
48105,2016,21,7
48105,2017,22,10
48105,2018,5,2
48105,2019,13,5
48105,2020,15,6
48105,2021,22,7
48105,2022,25,9
48105,2023,43,8
48105,2024,24,10
48105,2025,32,10
48107,2015,11,4
48107,2016,18,7
48107,2017,18,7
48107,2018,14,6
48107,2019,8,3
48107,2020,16,7
48107,2021,10,5
48107,2022,21,8
48107,2023,24,10
48107,2024,25,11
48107,2025,23,10
48109,2015,4,1
48109,2016,4,1
48109,2017,9,3
48109,2020,2,1
48109,2021,7,3
48109,2022,2,1
48109,2025,11,2
48111,2015,19,6
48111,2016,25,9
48111,2017,29,12
48111,2018,20,7
48111,2019,9,4
48111,2020,21,7
48111,2021,23,9
48111,2022,19,8
48111,2023,33,13
48111,2024,32,11
48111,2025,29,8
48113,2015,9,3
48113,2016,17,6
48113,2017,20,7
48113,2019,9,3
48113,2020,6,3
48113,2021,11,3
48113,2022,3,1
48113,2023,12,5
48113,2024,18,6
48113,2025,13,3
48115,2015,10,4
48115,2016,18,6
48115,2017,18,8
48115,2018,8,4
48115,2019,2,1
48115,2021,9,3
48115,2022,4,2
48115,2023,14,6
48115,2024,9,4
48115,2025,17,4
48117,2015,19,7
48117,2016,19,7
48117,2017,14,6
48117,2018,17,6
48117,2019,21,8
48117,2020,19,7
48117,2021,16,6
48117,2022,16,6
48117,2023,23,10
48117,2024,18,7
48117,2025,22,7
48119,2015,15,5
48119,2016,25,7
48119,2017,20,8
48119,2018,9,3
48119,2019,12,4
48119,2020,13,6
48119,2021,16,4
48119,2022,10,4
48119,2023,32,14
48119,2024,35,10
48119,2025,27,8
48121,2015,11,5
48121,2016,27,9
48121,2017,20,7
48121,2019,10,2
48121,2020,12,6
48121,2021,17,5
48121,2022,13,6
48121,2023,37,15
48121,2024,29,10
48121,2025,19,5
48123,2015,23,7
48123,2016,36,11
48123,2017,41,14
48123,2018,23,9
48123,2019,17,8
48123,2020,32,11
48123,2021,27,9
48123,2022,28,11
48123,2023,61,23
48123,2024,92,28
48123,2025,93,28
48125,2015,12,5
48125,2016,13,6
48125,2017,19,7
48125,2018,10,5
48125,2019,8,4
48125,2020,13,6
48125,2021,11,5
48125,2022,15,6
48125,2023,20,8
48125,2024,10,4
48125,2025,20,7
48127,2015,2,1
48127,2016,11,5
48127,2017,17,7
48127,2018,6,2
48127,2019,11,4
48127,2020,17,8
48127,2021,16,7
48127,2022,8,3
48127,2023,27,8
48127,2024,22,8
48127,2025,49,11
48129,2015,17,6
48129,2016,9,4
48129,2017,10,5
48129,2018,4,2
48129,2020,4,2
48129,2021,9,3
48129,2022,6,2
48129,2023,11,5
48129,2024,15,6
48129,2025,15,5
48131,2015,8,3
48131,2016,4,2
48131,2017,15,6
48131,2018,6,3
48131,2019,6,3
48131,2020,16,7
48131,2021,13,4
48131,2022,16,5
48131,2023,49,17
48131,2024,32,14
48131,2025,53,16
48133,2015,5,2
48133,2016,34,10
48133,2017,22,9
48133,2018,2,1
48133,2019,10,4
48133,2020,12,5
48133,2021,22,7
48133,2022,23,7
48133,2023,46,15
48133,2024,31,11
48133,2025,24,7
48135,2015,4,2
48135,2016,11,4
48135,2017,23,9
48135,2018,4,2
48135,2019,11,5
48135,2020,5,2
48135,2021,14,4
48135,2022,5,2
48135,2023,28,8
48135,2024,15,7
48135,2025,22,5
48137,2015,9,4
48137,2016,7,3
48137,2017,17,6
48137,2019,4,2
48137,2021,16,5
48137,2022,5,2
48137,2023,12,6
48137,2024,10,4
48137,2025,34,10
48139,2015,7,2
48139,2016,24,8
48139,2017,17,7
48139,2018,3,1
48139,2019,13,6
48139,2020,14,6
48139,2021,23,7
48139,2022,25,8
48139,2023,18,8
48139,2024,37,11
48139,2025,27,8
48141,2015,6,2
48141,2016,6,2
48141,2017,43,13
48141,2018,14,4
48141,2019,9,4
48141,2020,32,9
48141,2021,15,5
48141,2022,17,7
48141,2023,28,9
48141,2024,31,12
48141,2025,30,7
48143,2015,15,5
48143,2016,41,11
48143,2017,20,8
48143,2018,12,6
48143,2019,20,6
48143,2020,9,4
48143,2021,28,8
48143,2022,43,14
48143,2023,44,14
48143,2024,23,8
48143,2025,26,7
48145,2015,8,4
48145,2016,26,8
48145,2017,12,5
48145,2019,6,2
48145,2020,7,3
48145,2021,13,3
48145,2022,11,5
48145,2023,22,6
48145,2024,41,10
48145,2025,29,8
48147,2015,18,6
48147,2016,29,10
48147,2017,12,6
48147,2018,4,2
48147,2019,8,3
48147,2020,16,7
48147,2021,20,6
48147,2022,2,1
48147,2023,14,7
48147,2024,40,10
48147,2025,22,6
48149,2015,6,3
48149,2016,21,8
48149,2017,21,7
48149,2019,8,3
48149,2020,16,4
48149,2021,22,9
48149,2022,20,6
48149,2023,29,8
48149,2024,22,9
48149,2025,32,7
48151,2015,8,4
48151,2016,14,6
48151,2017,15,7
48151,2018,3,1
48151,2019,2,1
48151,2020,7,3
48151,2021,10,4
48151,2022,4,2
48151,2023,6,2
48151,2024,4,2
48151,2025,17,4
48153,2015,5,1
48153,2016,10,5
48153,2017,7,3
48153,2018,11,5
48153,2020,17,7
48153,2021,8,4
48153,2022,13,5
48153,2023,16,6
48153,2024,18,8
48153,2025,18,6
48155,2015,16,7
48155,2016,27,10
48155,2017,19,7
48155,2018,11,5
48155,2019,17,8
48155,2020,18,7
48155,2021,20,6
48155,2022,22,8
48155,2023,31,13
48155,2024,28,10
48155,2025,23,7
48157,2015,11,4
48157,2016,5,1
48157,2017,21,8
48157,2018,36,12
48157,2020,14,5
48157,2021,26,8
48157,2022,16,5
48157,2023,60,13
48157,2024,32,13
48157,2025,46,11
48159,2015,10,5
48159,2016,42,14
48159,2017,23,8
48159,2018,12,5
48159,2019,11,5
48159,2020,12,5
48159,2021,13,4
48159,2022,10,5
48159,2023,23,11
48159,2024,12,4
48159,2025,18,6
48161,2015,7,3
48161,2016,14,5
48161,2017,14,6
48161,2019,2,1
48161,2020,5,2
48161,2021,13,3
48161,2022,7,3
48161,2023,9,4
48161,2024,31,9
48161,2025,24,5
48163,2015,35,10
48163,2016,28,9
48163,2017,24,8
48163,2018,6,3
48163,2021,6,3
48163,2022,2,0
48163,2023,10,4
48163,2024,3,1
48163,2025,6,2
48165,2015,8,3
48165,2016,4,2
48165,2017,12,4
48165,2018,5,2
48165,2019,4,2
48165,2020,14,6
48165,2021,14,4
48165,2022,5,2
48165,2023,15,5
48165,2024,8,4
48165,2025,24,8
48167,2015,7,2
48167,2016,19,7
48167,2017,68,22
48167,2018,29,7
48167,2019,13,4
48167,2020,25,6
48167,2021,38,12
48167,2022,65,12
48167,2023,51,11
48167,2024,32,13
48167,2025,32,9
48169,2015,15,6
48169,2016,29,11
48169,2017,23,10
48169,2018,15,7
48169,2019,15,7
48169,2020,13,6
48169,2021,15,7
48169,2022,12,5
48169,2023,28,11
48169,2024,14,6
48169,2025,25,9
48171,2015,8,4
48171,2016,6,3
48171,2017,4,1
48171,2018,2,1
48171,2019,13,6
48171,2020,10,4
48171,2021,12,4
48171,2022,13,4
48171,2023,22,7
48171,2024,15,6
48171,2025,25,10
48173,2015,4,2
48173,2016,12,4
48173,2017,13,6
48173,2019,5,2
48173,2020,6,3
48173,2021,16,5
48173,2022,7,3
48173,2023,25,8
48173,2024,12,5
48173,2025,18,3
48175,2016,2,1
48175,2017,4,2
48175,2020,2,1
48175,2024,5,3
48175,2025,8,3
48177,2015,8,4
48177,2016,18,6
48177,2017,26,8
48177,2018,5,2
48177,2019,8,3
48177,2020,19,7
48177,2021,11,3
48177,2022,21,6
48177,2023,46,13
48177,2024,32,11
48177,2025,52,13
48179,2015,19,8
48179,2016,13,6
48179,2017,11,5
48179,2018,13,6
48179,2019,8,4
48179,2020,7,3
48179,2021,16,7
48179,2022,5,2
48179,2023,14,5
48179,2024,35,13
48179,2025,19,7
48181,2015,21,8
48181,2016,33,10
48181,2017,21,9
48181,2018,5,2
48181,2019,9,4
48181,2020,12,5
48181,2021,17,4
48181,2022,6,3
48181,2023,28,10
48181,2024,34,13
48181,2025,24,6
48183,2015,16,6
48183,2016,25,6
48183,2017,28,10
48183,2018,14,6
48183,2019,26,9
48183,2020,11,4
48183,2021,20,6
48183,2022,6,2
48183,2023,28,14
48183,2024,39,13
48183,2025,27,5
48185,2015,16,6
48185,2016,39,12
48185,2017,27,10
48185,2018,7,3
48185,2019,9,3
48185,2020,10,3
48185,2021,17,5
48185,2022,17,6
48185,2023,55,17
48185,2024,50,15
48185,2025,40,8
48187,2015,14,6
48187,2016,20,7
48187,2017,25,9
48187,2018,6,3
48187,2019,17,5
48187,2020,35,11
48187,2021,15,4
48187,2022,34,8
48187,2023,50,13
48187,2024,37,12
48187,2025,40,8
48189,2015,20,8
48189,2016,23,9
48189,2017,11,5
48189,2018,17,8
48189,2019,7,3
48189,2020,13,6
48189,2021,12,6
48189,2022,18,8
48189,2023,17,7
48189,2024,22,9
48189,2025,22,8
48191,2015,26,10
48191,2016,16,7
48191,2017,10,5
48191,2018,15,7
48191,2019,8,3
48191,2020,12,6
48191,2021,11,4
48191,2022,12,5
48191,2023,17,7
48191,2024,18,8
48191,2025,11,3
48193,2015,10,5
48193,2016,27,10
48193,2017,14,6
48193,2019,8,3
48193,2020,7,3
48193,2021,14,3
48193,2022,39,10
48193,2023,53,13
48193,2024,38,13
48193,2025,27,8
48195,2015,11,4
48195,2016,12,5
48195,2017,15,6
48195,2018,8,4
48195,2019,7,3
48195,2020,14,6
48195,2021,17,7
48195,2022,9,4
48195,2023,11,5
48195,2024,20,9
48195,2025,19,7
48197,2015,8,3
48197,2016,16,7
48197,2017,9,4
48197,2020,6,3
48197,2021,11,3
48197,2022,10,4
48197,2023,16,6
48197,2024,12,5
48197,2025,19,5
48199,2015,28,9
48199,2016,28,9
48199,2017,41,14
48199,2018,15,7
48199,2019,9,4
48199,2020,7,2
48199,2021,34,11
48199,2022,27,9
48199,2023,83,25
48199,2024,28,11
48199,2025,29,8
48201,2015,17,5
48201,2016,49,15
48201,2017,53,18
48201,2018,14,6
48201,2019,11,5
48201,2020,18,5
48201,2021,43,14
48201,2022,24,6
48201,2023,75,21
48201,2024,42,13
48201,2025,37,9
48203,2015,11,5
48203,2016,16,5
48203,2017,22,7
48203,2018,9,4
48203,2019,7,2
48203,2020,11,5
48203,2021,20,6
48203,2022,17,6
48203,2023,21,10
48203,2024,32,11
48203,2025,36,10
48205,2015,14,5
48205,2016,30,11
48205,2017,16,7
48205,2018,15,4
48205,2019,25,9
48205,2020,33,11
48205,2021,26,10
48205,2022,19,5
48205,2023,20,7
48205,2024,40,13
48205,2025,24,8
48207,2015,9,4
48207,2016,34,12
48207,2017,16,7
48207,2019,6,3
48207,2020,4,2
48207,2021,11,5
48207,2022,18,8
48207,2023,19,8
48207,2024,14,6
48207,2025,16,4
48209,2015,4,2
48209,2016,8,2
48209,2017,17,8
48209,2018,2,1
48209,2019,4,2
48209,2020,10,3
48209,2021,6,2
48209,2022,13,5
48209,2023,24,6
48209,2024,16,8
48209,2025,30,9
48211,2015,9,3
48211,2016,13,6
48211,2017,9,4
48211,2018,2,1
48211,2019,2,1
48211,2020,4,2
48211,2021,11,4
48211,2022,6,2
48211,2023,17,7
48211,2024,17,7
48211,2025,14,4
48213,2015,17,7
48213,2016,24,8
48213,2017,20,8
48213,2018,10,4
48213,2019,7,3
48213,2020,10,4
48213,2021,11,3
48213,2022,4,1
48213,2023,6,3
48213,2024,20,7
48213,2025,24,6
48215,2015,11,4
48215,2016,35,12
48215,2017,39,16
48215,2018,41,14
48215,2019,56,13
48215,2020,36,10
48215,2021,12,4
48215,2022,21,7
48215,2023,83,20
48215,2024,61,17
48215,2025,61,17
48217,2015,4,2
48217,2016,24,7
48217,2017,16,7
48217,2018,6,3
48217,2019,11,3
48217,2020,10,4
48217,2021,22,6
48217,2022,14,5
48217,2023,63,12
48217,2024,66,15
48217,2025,26,7
48219,2015,4,2
48219,2016,7,3
48219,2017,7,3
48219,2018,8,4
48219,2020,6,3
48219,2021,8,4
48219,2022,4,2
48219,2023,5,2
48219,2024,9,4
48219,2025,18,6
48221,2015,20,8
48221,2016,59,17
48221,2017,30,12
48221,2018,9,3
48221,2019,17,5
48221,2020,22,8
48221,2021,32,10
48221,2022,25,9
48221,2023,46,16
48221,2024,25,10
48221,2025,30,10
48223,2015,11,4
48223,2016,22,8
48223,2017,17,7
48223,2018,6,2
48223,2019,5,2
48223,2020,9,4
48223,2021,10,3
48223,2023,10,5
48223,2024,10,4
48223,2025,14,3
48225,2015,25,9
48225,2016,48,14
48225,2017,23,8
48225,2019,8,2
48225,2020,8,3
48225,2021,13,4
48225,2022,8,2
48225,2023,10,4
48225,2024,19,8
48225,2025,20,6
48227,2015,6,2
48227,2016,20,7
48227,2017,14,5
48227,2018,11,5
48227,2019,4,2
48227,2020,16,6
48227,2021,12,4
48227,2022,11,5
48227,2023,32,8
48227,2024,19,9
48227,2025,19,5
48229,2015,37,13
48229,2016,23,8
48229,2017,50,15
48229,2018,31,11
48229,2019,17,8
48229,2020,53,18
48229,2021,33,11
48229,2022,24,9
48229,2023,46,16
48229,2024,46,19
48229,2025,52,15
48231,2015,14,4
48231,2016,36,12
48231,2017,26,11
48231,2018,10,2
48231,2019,19,5
48231,2020,17,8
48231,2021,15,4
48231,2022,6,3
48231,2023,22,10
48231,2024,28,11
48231,2025,25,9
48233,2015,17,6
48233,2016,21,9
48233,2017,11,4
48233,2018,22,7
48233,2019,19,7
48233,2020,30,9
48233,2021,18,7
48233,2022,16,5
48233,2023,34,11
48233,2024,37,11
48233,2025,14,5
48235,2015,13,5
48235,2016,31,10
48235,2017,27,11
48235,2018,9,3
48235,2019,21,8
48235,2020,22,8
48235,2021,22,7
48235,2022,20,8
48235,2023,38,14
48235,2024,10,5
48235,2025,21,6
48237,2015,10,5
48237,2016,17,6
48237,2017,13,6
48237,2018,4,2
48237,2019,2,1
48237,2020,13,6
48237,2021,9,2
48237,2022,16,7
48237,2023,16,7
48237,2024,10,5
48237,2025,15,5
48239,2015,19,8
48239,2016,24,7
48239,2017,37,13
48239,2018,12,6
48239,2019,13,5
48239,2020,19,6
48239,2021,23,8
48239,2022,25,8
48239,2023,74,17
48239,2024,44,15
48239,2025,43,9
48241,2015,20,8
48241,2016,38,12
48241,2017,39,11
48241,2018,17,5
48241,2019,14,6
48241,2020,15,5
48241,2021,17,4
48241,2022,15,5
48241,2023,30,10
48241,2024,16,7
48241,2025,17,4
48243,2015,19,7
48243,2016,30,9
48243,2017,43,13
48243,2018,20,8
48243,2019,19,8
48243,2020,49,16
48243,2021,25,8
48243,2022,13,5
48243,2023,41,12
48243,2024,32,12
48243,2025,36,9
48245,2015,10,3
48245,2016,14,5
48245,2017,31,11
48245,2018,14,6
48245,2019,2,1
48245,2020,8,3
48245,2021,11,2
48245,2022,8,2
48245,2023,29,9
48245,2024,33,10
48245,2025,27,6
48247,2016,2,1
48247,2020,5,1
48247,2021,3,2
48247,2022,1,0
48247,2023,5,2
48247,2024,5,2
48247,2025,9,3
48249,2015,2,1
48249,2016,18,7
48249,2017,21,8
48249,2019,16,6
48249,2020,16,5
48249,2021,11,4
48249,2022,10,4
48249,2023,41,11
48249,2024,18,8
48249,2025,29,7
48251,2015,7,2
48251,2016,13,6
48251,2017,12,5
48251,2018,4,2
48251,2019,4,2
48251,2020,13,5
48251,2021,17,4
48251,2022,4,2
48251,2023,10,5
48251,2024,8,4
48251,2025,18,6
48253,2015,10,5
48253,2016,13,6
48253,2017,15,7
48253,2018,2,1
48253,2019,6,2
48253,2020,7,3
48253,2021,17,6
48253,2022,19,8
48253,2023,26,11
48253,2024,13,6
48253,2025,23,7
48255,2016,8,3
48255,2017,5,2
48255,2020,8,3
48255,2021,12,3
48255,2022,3,1
48255,2023,17,6
48255,2024,7,3
48255,2025,24,6
48257,2015,14,5
48257,2016,19,7
48257,2017,23,10
48257,2019,13,4
48257,2020,12,5
48257,2021,14,4
48257,2022,7,3
48257,2023,18,9
48257,2024,16,8
48257,2025,21,6
48259,2015,12,5
48259,2016,25,9
48259,2017,24,10
48259,2018,18,7
48259,2019,54,11
48259,2020,34,13
48259,2021,40,17
48259,2022,89,17
48259,2023,91,22
48259,2024,51,14
48259,2025,65,17
48261,2015,14,5
48261,2016,33,13
48261,2017,49,21
48261,2019,4,2
48261,2020,8,3
48261,2021,57,20
48261,2022,47,14
48261,2023,120,25
48261,2024,84,23
48261,2025,87,23
48263,2015,21,9
48263,2016,29,10
48263,2017,28,11
48263,2018,15,7
48263,2019,11,5
48263,2020,18,8
48263,2021,18,7
48263,2022,32,12
48263,2023,25,10
48263,2024,11,5
48263,2025,18,6
48265,2015,7,3
48265,2016,13,5
48265,2017,13,5
48265,2018,2,1
48265,2019,12,5
48265,2020,11,4
48265,2021,10,4
48265,2022,27,9
48265,2023,39,12
48265,2024,25,9
