county_fips,year,county_name,heatwave_events_started,first_event_start_date,last_event_end_date,longest_event_duration_days,heatwave_days,heatwave_days_imputed
48001,2015,Anderson,5,2015-03-31,2015-12-27,5,17,0
48001,2016,Anderson,13,2016-02-19,2016-12-28,8,47,0
48001,2017,Anderson,15,2017-01-10,2017-11-17,7,46,0
48001,2018,Anderson,14,2018-02-19,2018-11-30,5,38,0
48001,2019,Anderson,6,2019-01-07,2019-10-06,9,21,0
48001,2020,Anderson,13,2020-01-09,2020-12-29,5,36,0
48001,2021,Anderson,8,2021-03-11,2021-12-31,8,27,0
48001,2022,Anderson,8,2022-03-05,2022-12-10,5,26,0
48001,2023,Anderson,18,2023-01-01,2023-11-08,5,52,0
48001,2024,Anderson,11,2024-02-08,2024-12-17,13,41,0
48001,2025,Anderson,15,2025-02-03,2025-12-27,8,52,0
48003,2015,Andrews,13,2015-01-28,2015-12-24,4,31,1
48003,2016,Andrews,9,2016-02-18,2016-11-03,9,32,0
48003,2017,Andrews,13,2017-01-10,2017-11-07,7,39,0
48003,2018,Andrews,10,2018-02-15,2018-11-30,6,28,0
48003,2019,Andrews,9,2019-01-06,2019-12-25,5,23,0
48003,2020,Andrews,12,2020-03-11,2020-11-09,4,29,0
48003,2021,Andrews,16,2021-02-02,2021-12-29,8,45,0
48003,2022,Andrews,12,2022-03-27,2023-01-02,5,35,5
48003,2023,Andrews,15,2023-01-10,2023-12-08,8,47,0
48003,2024,Andrews,17,2024-02-01,2024-12-30,4,44,8
48003,2025,Andrews,9,2025-02-05,2025-12-28,8,32,0
48005,2015,Angelina,10,2015-04-01,2015-12-27,5,28,0
48005,2016,Angelina,14,2016-01-30,2016-12-28,6,50,0
48005,2017,Angelina,14,2017-01-10,2017-11-17,7,41,0
48005,2018,Angelina,12,2018-02-19,2018-11-07,5,36,0
48005,2019,Angelina,11,2019-01-07,2019-11-30,6,29,0
48005,2020,Angelina,13,2020-01-09,2020-11-10,5,38,0
48005,2021,Angelina,18,2021-01-24,2022-01-01,9,67,0
48005,2022,Angelina,12,2022-03-05,2022-12-10,8,43,0
48005,2023,Angelina,22,2023-01-02,2023-11-09,12,89,0
48005,2024,Angelina,23,2024-01-23,2024-12-17,8,74,0
48005,2025,Angelina,13,2025-02-03,2025-12-28,8,50,0
48007,2015,Aransas,11,2015-04-02,2015-12-26,4,29,0
48007,2016,Aransas,15,2016-01-31,2016-12-28,7,56,0
48007,2017,Aransas,24,2017-01-10,2017-12-04,9,79,0
48007,2018,Aransas,9,2018-02-15,2018-11-07,6,27,1
48007,2019,Aransas,12,2019-01-07,2019-11-30,5,38,0
48007,2020,Aransas,19,2020-01-09,2020-11-25,10,68,0
48007,2021,Aransas,18,2021-01-24,2022-01-01,9,52,0
48007,2022,Aransas,16,2022-04-05,2022-12-13,13,62,0
48007,2023,Aransas,22,2023-01-01,2023-12-23,16,112,0
48007,2024,Aransas,25,2024-02-08,2024-12-26,12,100,0
48007,2025,Aransas,19,2025-02-04,2025-12-28,13,93,0
48009,2015,Archer,6,2015-01-27,2015-12-24,3,15,15
48009,2016,Archer,12,2016-01-30,2016-12-28,4,31,6
48009,2017,Archer,10,2017-01-11,2017-12-04,5,26,8
48009,2018,Archer,4,2018-03-24,2018-12-01,3,11,11
48009,2019,Archer,6,2019-01-06,2019-12-27,10,25,25
48009,2020,Archer,7,2020-01-09,2020-11-21,3,15,15
48009,2021,Archer,8,2021-03-11,2021-12-31,9,26,26
48009,2022,Archer,8,2022-04-21,2022-12-09,6,30,30
48009,2023,Archer,17,2023-01-01,2023-12-24,4,42,42
48009,2024,Archer,15,2024-02-01,2024-12-24,5,41,41
48009,2025,Archer,8,2025-02-02,2025-12-28,9,30,30
48011,2015,Armstrong,19,2015-01-19,2015-12-24,5,58,58
48011,2016,Armstrong,17,2016-01-30,2016-12-26,9,54,54
48011,2017,Armstrong,18,2017-01-10,2017-12-04,8,47,47
48011,2018,Armstrong,17,2018-01-10,2018-11-30,8,53,53
48011,2019,Armstrong,12,2019-01-06,2019-12-27,9,49,49
48011,2020,Armstrong,16,2020-01-14,2020-11-21,7,50,50
48011,2021,Armstrong,18,2021-02-03,2021-12-29,6,54,54
48011,2022,Armstrong,15,2022-03-04,2022-12-13,13,64,64
48011,2023,Armstrong,28,2023-01-01,2023-12-24,7,88,88
48011,2024,Armstrong,24,2024-01-31,2024-12-31,15,90,90
48011,2025,Armstrong,18,2025-02-02,2025-12-28,7,59,59
48013,2015,Atascosa,7,2015-07-18,2015-12-27,4,19,0
48013,2016,Atascosa,7,2016-02-19,2016-12-28,5,23,0
48013,2017,Atascosa,13,2017-01-10,2017-12-04,7,42,0
48013,2018,Atascosa,7,2018-02-19,2018-10-06,4,17,0
48013,2019,Atascosa,16,2019-01-07,2019-12-28,5,48,0
48013,2020,Atascosa,16,2020-01-10,2020-12-30,8,49,0
48013,2021,Atascosa,19,2021-01-23,2022-01-01,8,61,0
48013,2022,Atascosa,18,2022-03-05,2022-12-13,7,56,0
48013,2023,Atascosa,14,2023-01-02,2023-12-24,8,53,0
48013,2024,Atascosa,13,2024-02-09,2024-12-18,6,40,2
48013,2025,Atascosa,9,2025-02-04,2025-12-28,8,40,0
48015,2015,Austin,7,2015-08-12,2015-12-27,5,19,3
48015,2016,Austin,14,2016-01-31,2016-12-29,6,41,7
48015,2017,Austin,17,2017-01-11,2017-11-18,7,48,2
48015,2018,Austin,10,2018-02-19,2018-12-01,4,26,2
48015,2019,Austin,13,2019-02-04,2019-10-15,9,39,9
48015,2020,Austin,9,2020-01-15,2020-12-31,6,30,4
48015,2021,Austin,9,2021-05-09,2022-01-01,9,30,4
48015,2022,Austin,13,2022-04-12,2022-12-11,6,44,5
48015,2023,Austin,19,2023-01-02,2023-11-09,13,76,15
48015,2024,Austin,17,2024-02-09,2024-12-17,8,55,32
48015,2025,Austin,12,2025-02-03,2025-12-28,8,49,17
48017,2015,Bailey,9,2015-01-27,2015-12-24,5,24,0
48017,2016,Bailey,7,2016-02-18,2016-11-17,5,20,0
48017,2017,Bailey,9,2017-01-10,2017-12-04,7,30,0
48017,2018,Bailey,7,2018-03-23,2018-11-30,4,19,0
48017,2019,Bailey,10,2019-01-06,2019-12-25,8,33,0
