pair,county_fips,a_only,shared,b_only,total_classified_by_either,disagreement_rate_pct,county_name,climate_division,temperature_imputation_pct,fully_imputed_county,data_complete
MHI_P85_2D_w15_vs_MHI_P95_2D_w15,48435,444,186,0,630,70.48,Sutton,Edwards Plateau,67.7,False,False
MHI_P85_2D_w15_vs_MHI_P95_2D_w15,48437,463,183,0,646,71.67,Swisher,High Plains,0.0,False,True
MHI_P85_2D_w15_vs_MHI_P95_2D_w15,48439,538,199,0,737,73.0,Tarrant,North Central,0.0,False,True
MHI_P85_2D_w15_vs_MHI_P95_2D_w15,48441,404,138,0,542,74.54,Taylor,Low Rolling Plains,0.0,False,True
MHI_P85_2D_w15_vs_MHI_P95_2D_w15,48443,705,386,0,1091,64.62,Terrell,Trans-Pecos,2.6,False,True
MHI_P85_2D_w15_vs_MHI_P95_2D_w15,48445,441,207,0,648,68.06,Terry,High Plains,0.0,False,True
MHI_P85_2D_w15_vs_MHI_P95_2D_w15,48447,371,110,0,481,77.13,Throckmorton,North Central,41.0,False,False
MHI_P85_2D_w15_vs_MHI_P95_2D_w15,48449,600,301,0,901,66.59,Titus,East Texas,2.4,False,True
MHI_P85_2D_w15_vs_MHI_P95_2D_w15,48451,526,250,0,776,67.78,Tom Green,Edwards Plateau,0.0,False,True
MHI_P85_2D_w15_vs_MHI_P95_2D_w15,48453,336,109,0,445,75.51,Travis,South Central,0.0,False,True
MHI_P85_2D_w15_vs_MHI_P95_2D_w15,48455,445,134,0,579,76.86,Trinity,East Texas,100.0,True,False
MHI_P85_2D_w15_vs_MHI_P95_2D_w15,48457,529,278,0,807,65.55,Tyler,East Texas,0.0,False,True
MHI_P85_2D_w15_vs_MHI_P95_2D_w15,48459,572,201,0,773,74.0,Upshur,East Texas,0.0,False,True
MHI_P85_2D_w15_vs_MHI_P95_2D_w15,48461,457,213,0,670,68.21,Upton,Edwards Plateau,13.9,False,False
MHI_P85_2D_w15_vs_MHI_P95_2D_w15,48463,405,174,0,579,69.95,Uvalde,Edwards Plateau,2.8,False,True
MHI_P85_2D_w15_vs_MHI_P95_2D_w15,48465,627,428,0,1055,59.43,Val Verde,Edwards Plateau,0.0,False,True
MHI_P85_2D_w15_vs_MHI_P95_2D_w15,48467,467,139,0,606,77.06,Van Zandt,East Texas,1.7,False,True
MHI_P85_2D_w15_vs_MHI_P95_2D_w15,48469,464,228,0,692,67.05,Victoria,Upper Coast,0.0,False,True
MHI_P85_2D_w15_vs_MHI_P95_2D_w15,48471,445,176,0,621,71.66,Walker,East Texas,0.0,False,True
MHI_P85_2D_w15_vs_MHI_P95_2D_w15,48473,567,287,0,854,66.39,Waller,East Texas,100.0,True,False
MHI_P85_2D_w15_vs_MHI_P95_2D_w15,48475,471,228,0,699,67.38,Ward,Trans-Pecos,0.4,False,True
MHI_P85_2D_w15_vs_MHI_P95_2D_w15,48477,466,221,0,687,67.83,Washington,South Central,0.3,False,True
MHI_P85_2D_w15_vs_MHI_P95_2D_w15,48479,575,271,0,846,67.97,Webb,South Texas,0.0,False,True
MHI_P85_2D_w15_vs_MHI_P95_2D_w15,48481,487,219,0,706,68.98,Wharton,Upper Coast,0.0,False,True
MHI_P85_2D_w15_vs_MHI_P95_2D_w15,48483,524,196,0,720,72.78,Wheeler,Low Rolling Plains,67.4,False,False
MHI_P85_2D_w15_vs_MHI_P95_2D_w15,48485,336,108,0,444,75.68,Wichita,Low Rolling Plains,0.0,False,True
MHI_P85_2D_w15_vs_MHI_P95_2D_w15,48487,427,132,0,559,76.39,Wilbarger,Low Rolling Plains,100.0,True,False
MHI_P85_2D_w15_vs_MHI_P95_2D_w15,48489,478,262,0,740,64.59,Willacy,Lower Valley,30.0,False,False
MHI_P85_2D_w15_vs_MHI_P95_2D_w15,48491,516,189,0,705,73.19,Williamson,North Central,0.0,False,True
MHI_P85_2D_w15_vs_MHI_P95_2D_w15,48493,313,76,0,389,80.46,Wilson,South Central,61.7,False,False
MHI_P85_2D_w15_vs_MHI_P95_2D_w15,48495,354,131,0,485,72.99,Winkler,Trans-Pecos,6.7,False,True
MHI_P85_2D_w15_vs_MHI_P95_2D_w15,48497,465,151,0,616,75.49,Wise,North Central,0.1,False,True
MHI_P85_2D_w15_vs_MHI_P95_2D_w15,48499,380,129,0,509,74.66,Wood,East Texas,0.0,False,True
MHI_P85_2D_w15_vs_MHI_P95_2D_w15,48501,513,304,0,817,62.79,Yoakum,High Plains,0.0,False,True
MHI_P85_2D_w15_vs_MHI_P95_2D_w15,48503,408,184,0,592,68.92,Young,North Central,7.3,False,True
MHI_P85_2D_w15_vs_MHI_P95_2D_w15,48505,139,35,0,174,79.89,Zapata,South Texas,78.0,False,False
MHI_P85_2D_w15_vs_MHI_P95_2D_w15,48507,136,18,0,154,88.31,Zavala,South Texas,100.0,True,False
