state,run_id,definition_id,metric,percentile,minimum_duration,window,event_id,county_fips,county_name,climate_division,start_date,end_date,event_duration_days,months_touched,event_crosses_month,event_crosses_year,peak_day_date,peak_metric_value,peak_day_threshold_value,days_in_event,imputed_days_in_event,pct_event_days_imputed,temperature_imputation_pct,fully_imputed_county,data_complete,review_reason,disposition
TX,MHI_P85_2D__month_pm7,MHI_P85_2D,MHI,85,2,month_pm7,48_377_2023_012_MHI_P85_2D,48377,Presidio,Trans-Pecos,2023-07-05,2023-08-21,48,2,True,False,2023-07-13,99.55,87.38,48,0,0.0,2.2,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,MHI_P85_2D__w05,MHI_P85_2D,MHI,85,2,w05,48_377_2023_017_MHI_P85_2D,48377,Presidio,Trans-Pecos,2023-07-05,2023-08-21,48,2,True,False,2023-07-13,99.55,87.38,48,0,0.0,2.2,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,MHI_P85_2D__w15,MHI_P85_2D,MHI,85,2,w15,48_377_2023_016_MHI_P85_2D,48377,Presidio,Trans-Pecos,2023-07-05,2023-08-21,48,2,True,False,2023-07-13,99.55,87.61,48,0,0.0,2.2,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,MHI_P90_2D__month,MHI_P90_2D,MHI,90,2,month,48_377_2023_012_MHI_P90_2D,48377,Presidio,Trans-Pecos,2023-07-05,2023-08-21,48,2,True,False,2023-07-13,99.55,88.58,48,0,0.0,2.2,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,MHI_P90_2D__month_pm7,MHI_P90_2D,MHI,90,2,month_pm7,48_377_2023_012_MHI_P90_2D,48377,Presidio,Trans-Pecos,2023-07-05,2023-08-21,48,2,True,False,2023-07-13,99.55,88.5,48,0,0.0,2.2,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,MHI_P90_2D__w05,MHI_P90_2D,MHI,90,2,w05,48_377_2023_016_MHI_P90_2D,48377,Presidio,Trans-Pecos,2023-07-05,2023-08-21,48,2,True,False,2023-07-13,99.55,88.51,48,0,0.0,2.2,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,MHI_P90_2D__w15,MHI_P90_2D,MHI,90,2,w15,48_377_2023_016_MHI_P90_2D,48377,Presidio,Trans-Pecos,2023-07-05,2023-08-21,48,2,True,False,2023-07-13,99.55,88.85,48,0,0.0,2.2,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,MHI_P90_3D__month,MHI_P90_3D,MHI,90,3,month,48_377_2023_006_MHI_P90_3D,48377,Presidio,Trans-Pecos,2023-07-05,2023-08-21,48,2,True,False,2023-07-13,99.55,88.58,48,0,0.0,2.2,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,MHI_P90_3D__month_pm7,MHI_P90_3D,MHI,90,3,month_pm7,48_377_2023_006_MHI_P90_3D,48377,Presidio,Trans-Pecos,2023-07-05,2023-08-21,48,2,True,False,2023-07-13,99.55,88.5,48,0,0.0,2.2,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,MHI_P90_3D__w05,MHI_P90_3D,MHI,90,3,w05,48_377_2023_006_MHI_P90_3D,48377,Presidio,Trans-Pecos,2023-07-05,2023-08-21,48,2,True,False,2023-07-13,99.55,88.51,48,0,0.0,2.2,False,True,long event,"RETAINED - flagged for review, not deleted"
