county_fips,year,county_name,heatwave_events_started,first_event_start_date,last_event_end_date,longest_event_duration_days,heatwave_days,heatwave_days_imputed
48001,2015,Anderson,6,2015-04-07,2015-12-27,5,20,0
48001,2016,Anderson,7,2016-06-14,2016-12-28,9,36,0
48001,2017,Anderson,7,2017-01-10,2017-11-06,7,33,0
48001,2018,Anderson,7,2018-03-24,2018-10-08,9,33,0
48001,2019,Anderson,3,2019-02-03,2019-10-01,7,16,0
48001,2020,Anderson,8,2020-01-15,2020-12-29,6,33,0
48001,2021,Anderson,4,2021-03-11,2021-12-29,6,16,0
48001,2022,Anderson,9,2022-05-08,2022-12-11,8,46,0
48001,2023,Anderson,11,2023-01-01,2023-11-08,14,60,0
48001,2024,Anderson,11,2024-02-08,2024-12-26,4,36,0
48001,2025,Anderson,6,2025-02-03,2025-12-27,8,33,0
48003,2016,Andrews,2,2016-07-11,2016-11-05,5,9,0
48003,2017,Andrews,5,2017-01-10,2017-10-06,3,15,0
48003,2018,Andrews,2,2018-03-23,2018-05-12,4,8,0
48003,2019,Andrews,7,2019-01-06,2019-12-28,5,26,3
48003,2020,Andrews,5,2020-04-06,2020-08-15,4,16,0
48003,2021,Andrews,2,2021-02-02,2021-12-29,8,11,0
48003,2022,Andrews,13,2022-03-27,2023-01-02,8,53,8
48003,2023,Andrews,11,2023-01-15,2023-11-08,5,43,0
48003,2024,Andrews,10,2024-03-29,2024-12-30,8,39,4
48003,2025,Andrews,4,2025-04-12,2025-12-27,7,20,1
48005,2015,Angelina,7,2015-04-01,2015-10-24,3,21,0
48005,2016,Angelina,8,2016-06-14,2016-12-28,6,33,0
48005,2017,Angelina,7,2017-01-10,2017-11-06,8,32,0
48005,2018,Angelina,6,2018-03-24,2018-10-08,6,24,0
48005,2019,Angelina,8,2019-02-04,2019-10-01,4,26,0
48005,2020,Angelina,8,2020-01-14,2020-09-15,7,36,0
48005,2021,Angelina,10,2021-01-21,2021-12-31,8,39,0
48005,2022,Angelina,10,2022-05-08,2022-12-13,9,46,0
48005,2023,Angelina,10,2023-02-21,2023-10-28,19,75,0
48005,2024,Angelina,12,2024-02-08,2024-12-17,7,51,0
48005,2025,Angelina,10,2025-02-03,2025-12-27,7,42,0
48007,2015,Aransas,6,2015-04-06,2015-12-26,4,19,0
48007,2016,Aransas,11,2016-02-20,2016-12-28,9,45,0
48007,2017,Aransas,8,2017-01-12,2017-08-16,6,34,0
48007,2018,Aransas,3,2018-02-15,2018-10-14,6,14,0
48007,2019,Aransas,6,2019-02-03,2019-10-02,7,28,0
48007,2020,Aransas,7,2020-01-13,2020-09-03,9,35,0
48007,2021,Aransas,9,2021-01-22,2022-01-01,9,39,0
48007,2022,Aransas,7,2022-04-21,2022-12-13,11,35,0
48007,2023,Aransas,11,2023-02-21,2023-12-23,7,52,0
48007,2024,Aransas,11,2024-02-08,2024-11-04,10,53,0
48007,2025,Aransas,10,2025-02-04,2025-12-28,9,59,0
48009,2015,Archer,2,2015-04-07,2015-09-08,3,6,6
48009,2016,Archer,4,2016-02-19,2016-12-28,4,13,3
48009,2017,Archer,3,2017-01-20,2017-09-22,3,9,3
48009,2018,Archer,3,2018-05-01,2018-06-02,4,10,10
48009,2019,Archer,4,2019-02-01,2019-12-28,12,24,24
48009,2020,Archer,3,2020-03-01,2020-08-14,3,9,9
48009,2021,Archer,4,2021-01-21,2021-12-29,6,18,18
48009,2022,Archer,11,2022-04-21,2022-12-13,9,49,49
48009,2023,Archer,9,2023-01-15,2023-12-24,5,35,35
48009,2024,Archer,11,2024-01-24,2024-12-25,7,41,41
48009,2025,Archer,3,2025-02-06,2025-12-27,5,12,12
48011,2015,Armstrong,10,2015-01-26,2015-12-24,7,40,40
48011,2016,Armstrong,11,2016-02-18,2016-12-26,6,41,41
48011,2017,Armstrong,10,2017-01-18,2017-12-04,8,44,44
48011,2018,Armstrong,10,2018-03-24,2018-10-05,8,43,43
48011,2019,Armstrong,9,2019-01-06,2019-12-28,9,48,48
48011,2020,Armstrong,10,2020-03-09,2020-11-24,7,41,41
48011,2021,Armstrong,6,2021-06-10,2021-12-29,6,24,24
48011,2022,Armstrong,11,2022-04-21,2022-12-10,10,60,60
48011,2023,Armstrong,14,2023-01-01,2023-12-24,8,58,58
48011,2024,Armstrong,14,2024-01-24,2024-12-30,15,78,78
48011,2025,Armstrong,9,2025-03-26,2025-12-28,10,47,47
48013,2015,Atascosa,9,2015-04-01,2015-11-06,4,29,0
48013,2016,Atascosa,6,2016-02-19,2016-12-29,6,25,0
48013,2017,Atascosa,8,2017-01-11,2017-11-07,7,30,0
48013,2018,Atascosa,3,2018-03-24,2018-10-04,4,10,0
48013,2019,Atascosa,9,2019-02-01,2019-10-02,11,54,0
48013,2020,Atascosa,8,2020-01-14,2020-10-23,8,41,0
48013,2021,Atascosa,15,2021-01-22,2022-01-01,7,61,0
48013,2022,Atascosa,13,2022-04-21,2022-12-13,7,61,0
48013,2023,Atascosa,13,2023-02-22,2023-12-24,13,66,0
48013,2024,Atascosa,14,2024-02-09,2024-12-18,6,56,2
48013,2025,Atascosa,5,2025-02-04,2025-12-28,7,31,0
48015,2015,Austin,4,2015-05-08,2015-12-27,4,13,3
48015,2016,Austin,6,2016-01-31,2016-12-29,6,24,10
48015,2017,Austin,8,2017-01-11,2017-11-06,6,28,0
48015,2018,Austin,5,2018-03-17,2018-10-09,5,20,3
48015,2019,Austin,9,2019-02-02,2019-10-01,6,37,13
48015,2020,Austin,11,2020-01-14,2020-09-04,6,46,11
48015,2021,Austin,8,2021-01-22,2022-01-01,9,34,5
48015,2022,Austin,8,2022-05-01,2022-12-13,9,44,3
48015,2023,Austin,11,2023-02-21,2023-10-29,16,85,21
48015,2024,Austin,12,2024-04-16,2024-12-17,10,59,25
48015,2025,Austin,6,2025-02-04,2025-12-28,8,31,9
48017,2015,Bailey,4,2015-01-28,2015-10-23,5,18,0
48017,2016,Bailey,4,2016-03-13,2016-11-03,6,16,0
48017,2017,Bailey,6,2017-02-06,2017-12-04,6,23,0
48017,2018,Bailey,2,2018-03-24,2018-06-29,4,7,0
48017,2019,Bailey,8,2019-02-03,2019-12-28,6,30,0
48017,2020,Bailey,4,2020-03-11,2020-11-24,7,24,0
48017,2021,Bailey,5,2021-04-26,2021-12-26,4,17,0
48017,2022,Bailey,7,2022-06-11,2023-01-02,6,27,0
48017,2023,Bailey,8,2023-02-20,2023-11-09,11,39,0
48017,2024,Bailey,6,2024-02-02,2024-12-30,7,28,0
48017,2025,Bailey,4,2025-04-24,2025-12-27,6,17,0
48019,2015,Bandera,3,2015-04-07,2015-10-24,4,10,0
48019,2016,Bandera,6,2016-02-19,2016-12-29,12,35,0
48019,2017,Bandera,4,2017-01-12,2017-09-25,7,18,0
48019,2018,Bandera,7,2018-02-15,2018-10-09,5,25,0
48019,2019,Bandera,9,2019-01-07,2019-12-28,6,33,0
48019,2020,Bandera,6,2020-01-14,2020-10-23,6,26,0
48019,2021,Bandera,6,2021-01-22,2021-12-28,4,22,0
