county_fips,year,county_name,heatwave_events_started,first_event_start_date,last_event_end_date,longest_event_duration_days,heatwave_days,heatwave_days_imputed
48001,2015,Anderson,5,2015-04-07,2015-09-08,3,15,0
48001,2016,Anderson,8,2016-06-14,2016-12-28,7,35,0
48001,2017,Anderson,6,2017-01-10,2017-11-06,7,31,0
48001,2018,Anderson,7,2018-03-24,2018-10-08,8,34,0
48001,2019,Anderson,4,2019-02-02,2019-10-01,7,19,0
48001,2020,Anderson,6,2020-01-15,2020-10-20,6,26,0
48001,2021,Anderson,3,2021-03-11,2021-12-29,6,13,0
48001,2022,Anderson,9,2022-05-08,2022-12-13,8,46,0
48001,2023,Anderson,9,2023-01-01,2023-10-28,14,52,0
48001,2024,Anderson,7,2024-02-08,2024-12-17,4,24,0
48001,2025,Anderson,6,2025-02-03,2025-12-27,8,33,0
48003,2016,Andrews,3,2016-02-19,2016-11-05,5,12,0
48003,2017,Andrews,4,2017-03-19,2017-10-06,5,14,0
48003,2018,Andrews,2,2018-05-09,2018-10-05,6,9,0
48003,2019,Andrews,5,2019-02-02,2019-10-02,5,18,3
48003,2020,Andrews,5,2020-04-06,2020-08-15,4,16,0
48003,2021,Andrews,2,2021-02-02,2021-12-29,8,11,0
48003,2022,Andrews,13,2022-03-27,2023-01-02,8,53,8
48003,2023,Andrews,12,2023-01-15,2023-10-25,5,46,0
48003,2024,Andrews,9,2024-03-29,2024-12-30,8,35,4
48003,2025,Andrews,4,2025-04-12,2025-12-27,7,20,1
48005,2015,Angelina,6,2015-04-01,2015-07-08,3,18,0
48005,2016,Angelina,9,2016-02-20,2016-12-28,5,34,0
48005,2017,Angelina,6,2017-01-10,2017-11-06,12,34,0
48005,2018,Angelina,6,2018-03-16,2018-10-08,6,23,0
48005,2019,Angelina,8,2019-02-04,2019-10-01,4,27,0
48005,2020,Angelina,8,2020-01-14,2020-09-15,7,35,0
48005,2021,Angelina,8,2021-02-26,2021-12-31,8,31,0
48005,2022,Angelina,10,2022-05-08,2022-12-31,9,47,0
48005,2023,Angelina,10,2023-02-20,2023-10-28,19,76,0
48005,2024,Angelina,10,2024-02-08,2024-12-17,7,48,0
48005,2025,Angelina,10,2025-02-03,2025-12-27,7,41,0
48007,2015,Aransas,5,2015-04-07,2015-12-26,4,17,0
48007,2016,Aransas,10,2016-02-20,2016-12-28,5,37,0
48007,2017,Aransas,6,2017-01-12,2017-08-16,6,26,0
48007,2018,Aransas,3,2018-02-15,2018-10-14,6,14,0
48007,2019,Aransas,6,2019-02-03,2019-10-02,8,29,0
48007,2020,Aransas,7,2020-01-13,2020-10-20,11,36,0
48007,2021,Aransas,8,2021-01-22,2022-01-01,9,35,0
48007,2022,Aransas,7,2022-04-21,2022-12-13,11,36,0
48007,2023,Aransas,11,2023-02-21,2023-12-23,7,49,0
48007,2024,Aransas,11,2024-02-08,2024-11-04,8,46,0
48007,2025,Aransas,11,2025-02-04,2025-12-28,9,58,0
48009,2015,Archer,2,2015-04-07,2015-09-08,3,6,6
48009,2016,Archer,4,2016-02-19,2016-12-28,3,12,6
48009,2017,Archer,4,2017-01-20,2017-10-06,4,13,7
48009,2018,Archer,3,2018-05-12,2018-10-06,5,11,11
48009,2019,Archer,2,2019-02-01,2019-10-03,13,19,19
48009,2021,Archer,4,2021-01-21,2021-12-29,6,18,18
