county_fips,county_name,year,heatwave_events_started,heatwave_days,first_event_start_date,last_event_end_date,longest_event_duration_days,heatwave_days_imputed
48187,Guadalupe,2021,6,17,2021-06-24,2022-01-01,4,0
48187,Guadalupe,2022,9,25,2022-04-29,2022-12-11,6,0
48187,Guadalupe,2023,7,35,2023-01-02,2023-10-05,8,0
48187,Guadalupe,2024,8,26,2024-05-21,2024-12-17,8,0
48187,Guadalupe,2025,7,27,2025-02-03,2025-12-28,6,0
48189,Hale,2015,6,15,2015-01-28,2015-12-12,4,0
48189,Hale,2016,6,16,2016-01-30,2016-11-03,4,0
48189,Hale,2017,2,6,2017-02-11,2017-03-22,4,0
48189,Hale,2018,4,15,2018-03-23,2018-10-06,6,0
48189,Hale,2019,5,12,2019-03-28,2019-10-03,3,0
48189,Hale,2020,4,13,2020-03-26,2020-08-15,6,0
48189,Hale,2021,7,15,2021-04-27,2021-12-25,3,0
48189,Hale,2022,7,16,2022-03-28,2022-12-07,3,0
48189,Hale,2023,9,24,2023-01-01,2023-11-09,4,0
48189,Hale,2024,10,24,2024-02-26,2024-10-30,4,0
48189,Hale,2025,7,23,2025-03-26,2025-12-28,6,0
48191,Hall,2015,6,15,2015-01-27,2015-12-12,3,0
48191,Hall,2016,5,15,2016-01-30,2016-11-03,4,0
48191,Hall,2017,4,10,2017-02-11,2017-12-04,3,0
48191,Hall,2018,5,12,2018-02-15,2018-08-29,4,0
48191,Hall,2019,2,4,2019-08-18,2019-10-02,2,0
48191,Hall,2020,1,4,2020-08-13,2020-08-16,4,0
48191,Hall,2021,7,18,2021-06-24,2021-12-27,4,0
48191,Hall,2022,6,13,2022-04-22,2022-11-10,3,0
48191,Hall,2023,8,17,2023-01-11,2023-11-09,3,0
48191,Hall,2024,7,15,2024-02-21,2024-10-30,3,0
48191,Hall,2025,4,14,2025-03-26,2025-12-28,6,0
48193,Hamilton,2016,6,15,2016-02-19,2016-12-26,3,13
48193,Hamilton,2017,6,18,2017-01-11,2017-12-04,6,18
48193,Hamilton,2018,3,10,2018-03-24,2018-10-07,5,10
48193,Hamilton,2019,3,10,2019-02-05,2019-10-06,6,10
48193,Hamilton,2020,1,2,2020-03-26,2020-03-27,2,2
48193,Hamilton,2021,5,17,2021-06-24,2021-12-29,6,17
48193,Hamilton,2022,10,29,2022-04-21,2022-12-10,6,3
48193,Hamilton,2023,14,56,2023-01-01,2023-12-23,13,8
48193,Hamilton,2024,11,31,2024-02-21,2024-12-17,5,1
48193,Hamilton,2025,6,17,2025-02-06,2025-12-27,5,0
48195,Hansford,2015,3,8,2015-01-27,2015-12-12,3,0
48195,Hansford,2016,6,13,2016-01-30,2016-11-02,3,0
48195,Hansford,2017,3,7,2017-02-11,2017-04-20,3,0
48195,Hansford,2018,3,9,2018-05-11,2018-10-04,4,0
48195,Hansford,2019,5,12,2019-03-28,2019-09-03,4,0
48195,Hansford,2020,4,10,2020-07-10,2020-11-20,3,0
48195,Hansford,2021,9,21,2021-06-11,2021-12-27,4,0
48195,Hansford,2022,6,15,2022-06-13,2022-11-10,4,0
48195,Hansford,2023,9,21,2023-01-15,2023-11-08,4,0
48195,Hansford,2024,8,20,2024-02-26,2024-10-30,5,0
48195,Hansford,2025,3,15,2025-03-26,2025-12-28,6,0
48197,Hardeman,2015,3,8,2015-01-27,2015-12-12,3,8
48197,Hardeman,2016,4,11,2016-01-30,2016-11-03,4,11
48197,Hardeman,2017,5,15,2017-01-10,2017-12-04,5,15
48197,Hardeman,2018,4,10,2018-02-19,2018-10-05,3,10
48197,Hardeman,2019,1,3,2019-10-01,2019-10-03,3,3
48197,Hardeman,2020,2,4,2020-03-26,2020-11-09,2,4
48197,Hardeman,2021,5,19,2021-09-02,2021-12-29,6,19
48197,Hardeman,2022,5,15,2022-04-21,2022-12-09,5,15
48197,Hardeman,2023,10,26,2023-01-01,2023-11-09,4,26
48197,Hardeman,2024,7,15,2024-02-21,2024-11-04,3,15
48197,Hardeman,2025,4,21,2025-03-26,2025-12-28,7,21
48199,Hardin,2015,6,16,2015-03-20,2015-12-27,4,1
48199,Hardin,2016,9,27,2016-02-01,2016-12-29,5,0
48199,Hardin,2017,10,36,2017-01-11,2017-11-08,9,0
48199,Hardin,2018,8,24,2018-02-16,2018-11-08,6,0
48199,Hardin,2019,2,9,2019-02-06,2019-10-07,7,0
48199,Hardin,2020,8,21,2020-01-10,2020-09-04,5,0
48199,Hardin,2021,10,27,2021-02-26,2022-01-01,6,0
48199,Hardin,2022,9,27,2022-02-22,2022-12-11,8,0
48199,Hardin,2023,18,73,2023-01-02,2023-10-28,14,0
48199,Hardin,2024,9,30,2024-04-19,2024-12-18,7,0
48199,Hardin,2025,14,40,2025-02-04,2025-12-28,7,1
48201,Harris,2015,9,20,2015-04-23,2015-12-26,4,0
48201,Harris,2016,10,38,2016-01-31,2016-12-28,6,0
48201,Harris,2017,12,40,2017-01-10,2017-11-07,9,0
48201,Harris,2018,6,16,2018-02-15,2018-11-07,5,0
48201,Harris,2019,7,25,2019-02-05,2019-10-06,7,0
48201,Harris,2020,8,29,2020-01-14,2020-11-10,8,0
48201,Harris,2021,14,39,2021-01-24,2022-01-01,9,0
48201,Harris,2022,6,20,2022-05-30,2022-12-10,6,0
48201,Harris,2023,13,58,2023-01-01,2023-10-02,10,0
48201,Harris,2024,11,37,2024-02-26,2024-12-17,8,0
48201,Harris,2025,8,32,2025-02-04,2025-12-28,8,0
48203,Harrison,2015,3,6,2015-04-08,2015-12-27,2,0
48203,Harrison,2016,3,6,2016-05-25,2016-12-26,2,0
48203,Harrison,2017,4,14,2017-01-11,2017-11-07,6,0
48203,Harrison,2018,3,12,2018-05-30,2018-10-09,7,0
48203,Harrison,2019,3,8,2019-02-05,2019-10-04,4,0
48203,Harrison,2020,6,13,2020-01-15,2020-11-10,3,0
48203,Harrison,2021,4,16,2021-09-01,2022-01-01,8,0
48203,Harrison,2022,3,10,2022-05-20,2022-12-11,5,0
48203,Harrison,2023,9,20,2023-01-02,2023-11-09,3,0
48203,Harrison,2024,7,19,2024-02-26,2024-12-18,4,0
48203,Harrison,2025,7,28,2025-02-04,2025-12-28,6,0
48205,Hartley,2015,9,28,2015-01-27,2015-12-11,7,0
48205,Hartley,2016,9,19,2016-02-18,2016-11-17,3,0
48205,Hartley,2017,10,25,2017-01-10,2017-12-04,5,0
48205,Hartley,2018,3,9,2018-04-29,2018-10-04,4,0
48205,Hartley,2019,6,17,2019-03-27,2019-09-04,5,0
48205,Hartley,2020,7,18,2020-03-25,2020-11-19,5,0
48205,Hartley,2021,6,15,2021-06-23,2021-12-26,4,0
48205,Hartley,2022,7,18,2022-04-28,2022-11-03,4,0
48205,Hartley,2023,5,12,2023-01-10,2023-12-21,3,0
48205,Hartley,2024,6,18,2024-02-26,2024-10-12,5,0
48205,Hartley,2025,7,24,2025-03-26,2025-12-27,5,0
48207,Haskell,2015,8,26,2015-07-27,2015-12-25,6,0
48207,Haskell,2016,14,45,2016-02-18,2016-11-18,6,0
48207,Haskell,2017,6,15,2017-01-11,2017-12-04,5,6
48207,Haskell,2018,2,6,2018-03-24,2018-10-06,3,3
48207,Haskell,2019,2,5,2019-02-05,2019-10-03,3,0
48207,Haskell,2020,1,2,2020-11-09,2020-11-10,2,0
48207,Haskell,2021,4,9,2021-04-27,2021-12-27,3,0
48207,Haskell,2022,5,11,2022-04-21,2022-11-10,3,0
48207,Haskell,2023,11,29,2023-01-02,2023-11-09,5,0
48207,Haskell,2024,4,13,2024-02-21,2024-08-25,6,0
48207,Haskell,2025,7,18,2025-03-28,2025-12-28,5,0
48209,Hays,2016,3,9,2016-08-10,2016-12-28,4,0
48209,Hays,2017,6,16,2017-01-11,2017-11-18,4,0
48209,Hays,2018,1,2,2018-03-17,2018-03-18,2,0
48209,Hays,2019,3,7,2019-02-05,2019-10-03,3,0
48209,Hays,2020,4,14,2020-01-15,2020-09-01,5,0
48209,Hays,2021,1,2,2021-12-16,2021-12-17,2,0
48209,Hays,2022,2,7,2022-04-12,2022-12-10,5,0
48209,Hays,2023,7,24,2023-02-21,2023-11-08,5,0
48209,Hays,2024,7,23,2024-02-26,2024-12-17,7,0
48209,Hays,2025,8,29,2025-02-03,2025-12-27,7,0
48211,Hemphill,2015,4,13,2015-01-27,2015-12-12,4,13
48211,Hemphill,2016,5,13,2016-01-30,2016-11-17,4,13
48211,Hemphill,2017,4,10,2017-02-11,2017-12-04,3,10
48211,Hemphill,2018,4,15,2018-05-12,2018-10-04,6,15
48211,Hemphill,2019,1,2,2019-10-01,2019-10-02,2,2
48211,Hemphill,2020,2,4,2020-03-26,2020-11-09,2,4
48211,Hemphill,2021,6,20,2021-06-10,2021-12-27,4,20
48211,Hemphill,2022,6,15,2022-04-21,2022-12-06,4,15
48211,Hemphill,2023,12,31,2023-01-01,2023-11-08,4,31
48211,Hemphill,2024,8,20,2024-01-30,2024-11-04,4,20
48211,Hemphill,2025,8,28,2025-02-03,2025-12-28,6,28
48213,Henderson,2015,5,14,2015-07-18,2015-12-12,5,0
48213,Henderson,2016,11,39,2016-02-19,2016-12-28,6,0
48213,Henderson,2017,4,11,2017-01-11,2017-11-06,4,0
48213,Henderson,2018,4,13,2018-03-26,2018-10-07,5,0
48213,Henderson,2019,5,15,2019-02-04,2019-10-06,6,0
48213,Henderson,2020,2,4,2020-03-12,2020-04-09,2,0
48213,Henderson,2021,6,17,2021-04-28,2021-12-29,5,0
48213,Henderson,2022,2,7,2022-11-08,2022-12-10,5,0
48213,Henderson,2023,6,17,2023-01-02,2023-11-08,5,0
48213,Henderson,2024,8,25,2024-02-26,2024-12-17,7,0
48213,Henderson,2025,7,25,2025-02-03,2025-12-27,7,0
48215,Hidalgo,2015,2,4,2015-11-05,2015-12-26,2,0
48215,Hidalgo,2016,7,26,2016-04-26,2016-12-29,6,0
48215,Hidalgo,2017,9,22,2017-01-12,2017-11-06,5,0
48215,Hidalgo,2018,9,26,2018-02-16,2018-11-08,5,0
48215,Hidalgo,2019,9,32,2019-02-05,2019-08-28,7,0
48215,Hidalgo,2020,7,27,2020-01-13,2020-11-14,8,0
48215,Hidalgo,2021,6,20,2021-04-28,2022-01-01,5,0
48215,Hidalgo,2022,3,7,2022-07-12,2022-12-13,2,0
48215,Hidalgo,2023,11,57,2023-01-02,2023-10-05,16,0
48215,Hidalgo,2024,9,31,2024-03-14,2024-11-04,9,0
48215,Hidalgo,2025,12,40,2025-02-06,2025-12-28,8,0
48217,Hill,2016,7,18,2016-02-20,2016-12-28,4,0
48217,Hill,2017,5,10,2017-01-11,2017-11-06,2,0
48217,Hill,2018,3,12,2018-03-24,2018-10-07,5,0
48217,Hill,2019,2,10,2019-02-04,2019-10-06,7,0
48217,Hill,2021,4,14,2021-03-12,2021-12-29,6,0
48217,Hill,2022,5,17,2022-04-21,2022-12-10,5,0
48217,Hill,2023,11,42,2023-01-17,2023-11-08,8,0
48217,Hill,2024,7,31,2024-02-26,2024-12-17,13,0
48217,Hill,2025,3,15,2025-05-24,2025-12-28,7,0
48219,Hockley,2015,2,4,2015-01-28,2015-12-12,2,0
48219,Hockley,2016,4,11,2016-02-19,2016-11-03,3,0
48219,Hockley,2017,4,12,2017-02-11,2017-12-04,4,0
48219,Hockley,2018,4,13,2018-01-10,2018-10-06,6,0
48219,Hockley,2019,4,10,2019-03-28,2019-10-03,3,0
48219,Hockley,2020,3,7,2020-03-26,2020-08-16,3,0
48219,Hockley,2021,4,8,2021-09-02,2021-12-25,2,0
48219,Hockley,2022,6,12,2022-04-21,2022-12-07,2,0
48219,Hockley,2023,7,17,2023-01-01,2023-11-09,3,0
48219,Hockley,2024,6,12,2024-02-26,2024-08-25,2,0
48219,Hockley,2025,6,16,2025-02-03,2025-12-28,6,0
48221,Hood,2015,6,19,2015-07-18,2015-12-13,5,0
48221,Hood,2016,17,57,2016-02-19,2016-12-26,6,0
48221,Hood,2017,11,28,2017-01-11,2017-12-04,6,0
48221,Hood,2018,6,22,2018-03-26,2018-10-08,8,0
48221,Hood,2019,5,15,2019-02-04,2019-10-06,6,0
48221,Hood,2020,3,6,2020-01-14,2020-03-27,2,0
48221,Hood,2021,6,21,2021-03-12,2021-12-29,6,0
48221,Hood,2022,8,22,2022-04-11,2022-12-10,5,0
48221,Hood,2023,12,41,2023-01-02,2023-11-08,12,0
48221,Hood,2024,8,18,2024-02-26,2024-12-17,4,1
48221,Hood,2025,5,16,2025-02-06,2025-12-28,7,0
48223,Hopkins,2015,4,12,2015-06-25,2015-12-13,3,0
48223,Hopkins,2016,15,40,2016-02-20,2016-12-27,5,0
48223,Hopkins,2017,7,18,2017-01-11,2017-12-04,4,0
48223,Hopkins,2018,5,16,2018-05-27,2018-10-09,8,0
48223,Hopkins,2019,5,13,2019-02-05,2019-10-04,4,0
48223,Hopkins,2020,4,8,2020-01-15,2020-04-09,2,0
48223,Hopkins,2021,5,17,2021-06-25,2021-12-29,6,0
48223,Hopkins,2022,3,11,2022-05-09,2022-12-10,5,0
48223,Hopkins,2023,7,16,2023-01-01,2023-11-08,3,0
48223,Hopkins,2024,6,19,2024-02-26,2024-11-05,7,0
48223,Hopkins,2025,5,20,2025-04-27,2025-12-28,7,0
48225,Houston,2015,6,13,2015-04-25,2015-12-27,3,0
48225,Houston,2016,11,30,2016-01-31,2016-12-26,4,0
48225,Houston,2017,6,19,2017-01-11,2017-11-07,6,0
48225,Houston,2018,3,11,2018-03-25,2018-10-08,6,0
48225,Houston,2019,2,8,2019-02-05,2019-10-06,6,0
48225,Houston,2020,3,6,2020-01-15,2020-04-09,2,0
48225,Houston,2021,5,17,2021-04-28,2022-01-01,8,0
48225,Houston,2022,2,9,2022-11-07,2022-12-10,5,0
48225,Houston,2023,9,22,2023-01-02,2023-11-09,4,0
48225,Houston,2024,10,28,2024-02-26,2024-12-17,5,0
48225,Houston,2025,5,21,2025-02-04,2025-12-28,6,0
48227,Howard,2015,2,4,2015-03-24,2015-03-29,2,0
48227,Howard,2016,6,15,2016-02-19,2016-11-03,3,0
48227,Howard,2017,5,15,2017-01-11,2017-12-04,7,0
48227,Howard,2018,6,13,2018-02-14,2018-06-24,3,0
48227,Howard,2019,2,4,2019-08-18,2019-10-02,2,0
48227,Howard,2020,4,9,2020-03-26,2020-11-09,3,0
48227,Howard,2021,7,17,2021-04-26,2021-12-26,3,0
48227,Howard,2022,7,17,2022-03-27,2022-12-08,4,0
48227,Howard,2023,9,30,2023-01-01,2023-12-08,8,0
48227,Howard,2024,6,16,2024-02-26,2024-11-03,5,0
48227,Howard,2025,5,14,2025-02-06,2025-12-27,5,0
48229,Hudspeth,2015,10,36,2015-01-28,2015-10-04,9,0
48229,Hudspeth,2016,7,25,2016-02-18,2016-11-06,6,0
48229,Hudspeth,2017,10,40,2017-01-10,2017-12-05,7,0
48229,Hudspeth,2018,15,40,2018-01-10,2018-12-07,7,0
48229,Hudspeth,2019,17,49,2019-03-26,2019-12-16,7,0
48229,Hudspeth,2020,20,54,2020-01-15,2020-11-23,6,0
48229,Hudspeth,2021,10,27,2021-05-07,2021-12-28,5,1
48229,Hudspeth,2022,11,34,2022-03-29,2022-12-09,7,0
48229,Hudspeth,2023,16,59,2023-01-15,2023-11-19,13,0
48229,Hudspeth,2024,12,33,2024-02-26,2024-12-06,6,0
48229,Hudspeth,2025,17,63,2025-01-04,2025-12-29,13,0
48231,Hunt,2015,6,14,2015-04-07,2015-12-13,3,0
48231,Hunt,2016,15,41,2016-01-30,2016-12-26,4,0
48231,Hunt,2017,9,26,2017-01-11,2017-12-05,5,0
48231,Hunt,2018,4,19,2018-03-26,2018-10-08,8,0
48231,Hunt,2019,7,20,2019-02-04,2019-10-06,6,0
48231,Hunt,2020,1,2,2020-03-26,2020-03-27,2,0
48231,Hunt,2021,4,15,2021-06-24,2021-12-29,6,0
48231,Hunt,2022,6,19,2022-04-21,2022-12-10,5,0
48231,Hunt,2023,7,18,2023-01-01,2023-11-08,3,0
48231,Hunt,2024,7,27,2024-02-21,2024-11-04,12,0
48231,Hunt,2025,4,15,2025-04-28,2025-12-27,6,0
48233,Hutchinson,2015,7,18,2015-01-27,2015-12-11,4,0
48233,Hutchinson,2016,7,16,2016-01-29,2016-11-17,3,0
48233,Hutchinson,2017,5,12,2017-01-10,2017-12-04,3,0
48233,Hutchinson,2018,7,19,2018-01-09,2018-10-03,4,0
48233,Hutchinson,2019,7,16,2019-01-06,2019-12-25,3,0
48233,Hutchinson,2020,6,19,2020-03-26,2020-11-09,6,0
48233,Hutchinson,2021,9,22,2021-04-26,2021-12-26,3,0
48233,Hutchinson,2022,9,25,2022-04-21,2022-11-03,5,0
48233,Hutchinson,2023,10,23,2023-04-18,2023-12-21,3,0
48233,Hutchinson,2024,6,23,2024-02-25,2024-09-20,7,0
48233,Hutchinson,2025,5,21,2025-03-26,2025-12-27,6,0
48235,Irion,2015,2,5,2015-09-06,2015-11-05,3,0
48235,Irion,2016,7,20,2016-02-19,2016-10-19,5,0
48235,Irion,2017,7,21,2017-02-11,2017-12-05,7,0
48235,Irion,2018,5,14,2018-03-24,2018-10-06,4,2
48235,Irion,2019,3,9,2019-02-04,2019-10-04,4,0
48235,Irion,2020,6,17,2020-01-14,2020-09-02,5,0
48235,Irion,2021,6,17,2021-04-27,2021-12-28,5,0
48235,Irion,2022,7,21,2022-03-27,2022-12-10,5,0
48235,Irion,2023,13,37,2023-01-11,2023-11-09,6,0
48235,Irion,2024,3,7,2024-02-21,2024-11-04,3,7
48235,Irion,2025,4,17,2025-02-06,2025-12-28,6,17
48237,Jack,2015,5,12,2015-07-22,2015-12-12,3,0
48237,Jack,2016,6,17,2016-02-19,2016-12-26,4,2
48237,Jack,2017,6,15,2017-01-11,2017-12-04,5,0
48237,Jack,2018,3,7,2018-03-26,2018-10-08,3,0
48237,Jack,2019,2,4,2019-02-05,2019-10-02,2,1
48237,Jack,2021,3,8,2021-03-12,2021-12-28,4,1
48237,Jack,2022,4,9,2022-04-21,2022-11-10,3,0
48237,Jack,2023,9,19,2023-01-02,2023-11-09,3,0
48237,Jack,2024,1,4,2024-06-26,2024-06-29,4,4
48237,Jack,2025,3,10,2025-11-15,2025-12-28,5,1
48239,Jackson,2015,6,15,2015-08-06,2015-12-26,4,15
48239,Jackson,2016,9,31,2016-02-20,2016-12-28,7,31
48239,Jackson,2017,7,25,2017-01-11,2017-11-07,6,25
48239,Jackson,2018,9,22,2018-02-19,2018-11-07,5,22
48239,Jackson,2019,6,21,2019-02-05,2019-10-04,6,21
48239,Jackson,2020,7,25,2020-01-15,2020-09-03,7,25
48239,Jackson,2021,6,21,2021-06-24,2022-01-01,8,21
48239,Jackson,2022,10,32,2022-04-21,2022-12-10,5,32
48239,Jackson,2023,18,85,2023-01-02,2023-10-02,16,85
48239,Jackson,2024,13,46,2024-02-26,2024-12-17,8,46
48239,Jackson,2025,9,35,2025-02-04,2025-12-28,6,35
48241,Jasper,2015,9,32,2015-04-08,2015-12-27,7,1
48241,Jasper,2016,12,45,2016-01-31,2016-12-27,7,3
48241,Jasper,2017,10,33,2017-01-11,2017-11-07,7,0
48241,Jasper,2018,9,34,2018-01-21,2018-11-08,9,1
48241,Jasper,2019,7,28,2019-01-08,2019-10-07,8,0
48241,Jasper,2020,7,22,2020-01-10,2020-09-02,5,0
48241,Jasper,2021,6,19,2021-02-27,2022-01-01,8,6
48241,Jasper,2022,7,25,2022-06-13,2022-12-11,6,2
48241,Jasper,2023,18,53,2023-01-01,2023-11-09,6,3
48241,Jasper,2024,11,33,2024-02-27,2024-12-18,8,3
48241,Jasper,2025,7,28,2025-02-05,2025-12-28,6,10
48243,Jeff Davis,2015,7,20,2015-01-28,2015-12-12,4,0
48243,Jeff Davis,2016,6,18,2016-02-18,2016-11-03,4,0
48243,Jeff Davis,2017,12,42,2017-01-09,2017-12-04,8,0
48243,Jeff Davis,2018,10,34,2018-02-15,2018-10-06,6,0
48243,Jeff Davis,2019,12,34,2019-01-06,2019-12-09,4,0
48243,Jeff Davis,2020,13,45,2020-01-15,2020-11-21,10,0
48243,Jeff Davis,2021,9,32,2021-04-26,2021-12-28,6,0
48243,Jeff Davis,2022,9,29,2022-03-27,2022-12-09,5,0
48243,Jeff Davis,2023,11,64,2023-01-10,2023-11-09,11,0
48243,Jeff Davis,2024,16,41,2024-02-21,2024-11-17,5,0
48243,Jeff Davis,2025,13,46,2025-01-04,2025-12-28,9,0
48245,Jefferson,2015,5,14,2015-07-26,2015-12-27,4,0
48245,Jefferson,2016,11,33,2016-03-15,2016-12-28,5,0
48245,Jefferson,2017,9,31,2017-01-11,2017-11-07,8,0
48245,Jefferson,2018,10,33,2018-02-15,2018-11-07,7,0
48245,Jefferson,2019,6,19,2019-03-10,2019-10-06,6,0
48245,Jefferson,2020,6,19,2020-01-15,2020-09-05,5,0
48245,Jefferson,2021,4,15,2021-02-27,2022-01-01,8,0
48245,Jefferson,2022,4,15,2022-05-30,2022-12-10,5,0
48245,Jefferson,2023,11,47,2023-01-17,2023-09-08,10,0
48245,Jefferson,2024,10,49,2024-03-14,2024-12-17,10,0
48245,Jefferson,2025,6,18,2025-02-04,2025-12-28,6,0
48247,Jim Hogg,2016,2,4,2016-11-02,2016-12-27,2,4
48247,Jim Hogg,2017,1,2,2017-11-05,2017-11-06,2,2
48247,Jim Hogg,2019,2,7,2019-08-10,2019-08-19,5,7
48247,Jim Hogg,2020,3,10,2020-01-15,2020-09-02,6,10
48247,Jim Hogg,2021,3,7,2021-09-01,2021-12-17,3,7
48247,Jim Hogg,2022,1,2,2022-12-08,2022-12-09,2,2
48247,Jim Hogg,2023,8,31,2023-02-28,2023-09-25,6,31
48247,Jim Hogg,2024,2,6,2024-08-22,2024-11-04,4,6
48247,Jim Hogg,2025,3,10,2025-02-07,2025-12-28,6,10
48249,Jim Wells,2015,3,6,2015-04-25,2015-12-26,2,0
48249,Jim Wells,2016,4,11,2016-05-26,2016-12-28,4,0
48249,Jim Wells,2017,4,16,2017-01-12,2017-11-07,6,0
48249,Jim Wells,2018,2,6,2018-02-17,2018-11-08,4,0
48249,Jim Wells,2019,4,15,2019-08-09,2019-10-03,5,0
48249,Jim Wells,2020,7,23,2020-01-14,2020-09-04,5,0
48249,Jim Wells,2021,4,10,2021-12-04,2022-01-01,4,0
48249,Jim Wells,2022,2,6,2022-08-03,2022-12-10,3,0
48249,Jim Wells,2023,8,27,2023-01-02,2023-09-25,8,0
48249,Jim Wells,2024,6,19,2024-05-09,2024-11-04,6,0
48249,Jim Wells,2025,6,22,2025-02-05,2025-12-28,5,0
48251,Johnson,2016,7,17,2016-02-20,2016-12-26,3,0
48251,Johnson,2017,4,12,2017-01-11,2017-11-06,6,0
48251,Johnson,2018,3,6,2018-03-25,2018-10-07,2,0
48251,Johnson,2019,2,8,2019-02-05,2019-10-06,6,0
48251,Johnson,2020,1,2,2020-01-15,2020-01-16,2,0
48251,Johnson,2021,3,13,2021-12-03,2021-12-29,6,0
48251,Johnson,2022,3,9,2022-07-20,2022-12-10,5,0
48251,Johnson,2023,7,17,2023-01-01,2023-11-09,3,0
48251,Johnson,2024,4,13,2024-02-26,2024-12-17,6,0
48251,Johnson,2025,3,11,2025-02-06,2025-12-28,5,0
48253,Jones,2015,2,4,2015-08-06,2015-12-13,2,0
48253,Jones,2016,4,10,2016-02-19,2016-11-03,3,0
48253,Jones,2017,8,19,2017-01-11,2017-12-04,5,0
48253,Jones,2018,3,9,2018-03-24,2018-10-06,4,0
48253,Jones,2019,3,7,2019-02-05,2019-10-03,3,0
48253,Jones,2020,2,4,2020-03-26,2020-09-02,2,0
48253,Jones,2021,8,24,2021-03-12,2021-12-29,6,0
48253,Jones,2022,10,20,2022-03-29,2022-12-07,2,0
48253,Jones,2023,8,19,2023-01-02,2023-11-09,3,0
48253,Jones,2024,4,8,2024-02-26,2024-11-04,2,0
48253,Jones,2025,5,14,2025-03-26,2025-12-28,5,0
48255,Karnes,2016,2,5,2016-11-02,2016-12-27,3,5
48255,Karnes,2017,3,8,2017-01-12,2017-11-06,4,8
48255,Karnes,2019,2,5,2019-08-18,2019-10-03,3,5
48255,Karnes,2020,4,9,2020-01-15,2020-09-03,3,9
48255,Karnes,2021,4,10,2021-09-01,2021-12-29,3,10
48255,Karnes,2022,1,5,2022-12-06,2022-12-10,5,5
48255,Karnes,2023,8,28,2023-02-21,2023-10-05,8,28
48255,Karnes,2024,6,16,2024-05-24,2024-12-17,4,16
48255,Karnes,2025,4,17,2025-02-04,2025-12-28,6,17
48257,Kaufman,2015,1,2,2015-01-28,2015-01-29,2,0
48257,Kaufman,2016,10,25,2016-01-30,2016-12-26,4,0
48257,Kaufman,2017,8,18,2017-01-10,2017-12-04,3,0
48257,Kaufman,2018,3,12,2018-05-29,2018-10-08,6,0
48257,Kaufman,2019,5,16,2019-02-04,2019-10-06,6,0
48257,Kaufman,2020,5,10,2020-01-09,2020-03-27,2,0
48257,Kaufman,2021,5,16,2021-03-11,2021-12-28,5,0
48257,Kaufman,2022,5,14,2022-04-21,2022-12-08,4,0
48257,Kaufman,2023,7,20,2023-01-01,2023-11-08,5,0
48257,Kaufman,2024,8,24,2024-02-21,2024-11-04,7,0
48257,Kaufman,2025,3,13,2025-05-24,2025-12-27,6,0
48259,Kendall,2015,1,3,2015-09-07,2015-09-09,3,0
48259,Kendall,2016,8,20,2016-02-20,2016-12-28,4,0
48259,Kendall,2017,6,18,2017-01-12,2017-12-05,5,0
48259,Kendall,2018,8,31,2018-03-17,2018-10-07,8,0
48259,Kendall,2019,12,52,2019-02-05,2019-10-06,9,0
48259,Kendall,2020,7,22,2020-01-09,2020-12-30,8,0
48259,Kendall,2021,12,40,2021-03-11,2022-01-01,10,0
48259,Kendall,2022,18,96,2022-04-12,2022-12-13,31,0
48259,Kendall,2023,16,76,2023-01-02,2023-11-09,13,0
48259,Kendall,2024,14,52,2024-02-26,2024-12-17,11,0
48259,Kendall,2025,16,57,2025-02-04,2025-12-28,7,0
48261,Kenedy,2015,4,10,2015-11-05,2015-12-27,3,0
48261,Kenedy,2016,8,29,2016-03-14,2016-12-29,6,0
48261,Kenedy,2017,10,29,2017-01-11,2017-11-06,7,4
48261,Kenedy,2018,1,2,2018-07-21,2018-07-22,2,2
48261,Kenedy,2019,5,19,2019-08-08,2019-10-03,7,19
48261,Kenedy,2020,3,11,2020-01-15,2020-09-03,7,11
48261,Kenedy,2021,14,45,2021-01-25,2022-01-01,8,2
48261,Kenedy,2022,10,29,2022-02-22,2022-12-14,9,1
48261,Kenedy,2023,24,91,2023-01-02,2023-10-27,16,0
48261,Kenedy,2024,13,46,2024-02-27,2024-12-28,10,1
48261,Kenedy,2025,13,43,2025-02-06,2025-12-28,7,1
48263,Kent,2015,7,17,2015-01-28,2015-12-13,3,0
48263,Kent,2016,9,21,2016-02-19,2016-11-03,3,0
48263,Kent,2017,12,32,2017-01-10,2017-12-05,5,0
48263,Kent,2018,12,27,2018-01-10,2018-10-06,4,0
48263,Kent,2019,7,16,2019-02-05,2019-10-03,3,0
48263,Kent,2020,4,8,2020-03-26,2020-08-13,2,0
48263,Kent,2021,6,20,2021-04-27,2021-12-29,6,0
48263,Kent,2022,12,35,2022-03-29,2022-12-07,7,0
48263,Kent,2023,13,35,2023-01-01,2023-11-09,5,0
48263,Kent,2024,9,24,2024-02-21,2024-08-25,6,0
48263,Kent,2025,6,21,2025-02-03,2025-12-28,5,0
48265,Kerr,2016,4,12,2016-02-20,2016-12-28,4,0
48265,Kerr,2017,4,12,2017-01-12,2017-11-07,4,0
48265,Kerr,2018,5,12,2018-02-19,2018-10-07,3,0
48265,Kerr,2019,2,5,2019-08-26,2019-10-03,3,0
48265,Kerr,2020,4,12,2020-01-14,2020-09-02,5,0
48265,Kerr,2021,3,9,2021-12-03,2021-12-26,4,0
