county_fips,calendar_month,analysis_year,threshold_value_f,n_reference_values,definition_id,percentile,window_method,threshold_quality_flag
48001,9,2017,91.01683335583664,1140,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,10,2017,80.10068318647498,1178,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,11,2017,72.38330810832501,1140,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,12,2017,66.98639284435001,1178,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,1,2018,64.4756293354,1209,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,2,2018,67.92730683820001,1102,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,3,2018,72.46522707659999,1209,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,4,2018,76.89441201095002,1170,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,5,2018,85.41100213738768,1209,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,6,2018,92.30997882941048,1170,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,7,2018,96.66409519892461,1209,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,8,2018,96.88260716700631,1209,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,9,2018,91.0104087425098,1170,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,10,2018,80.09436711599999,1209,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,11,2018,72.738567837575,1170,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,12,2018,66.9537162763,1209,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,1,2019,64.43258253407501,1240,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,2,2019,68.07576050227499,1130,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,3,2019,72.53239854065001,1240,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,4,2019,76.84242747514999,1200,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,5,2019,85.49221173984452,1240,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,6,2019,92.30948647413678,1200,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,7,2019,96.48574831285785,1240,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,8,2019,96.86925257179225,1240,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,9,2019,91.00144053472872,1200,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,10,2019,80.15889666632502,1240,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,11,2019,72.533627083825,1200,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,12,2019,66.87854142305,1240,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,1,2020,64.34472080150002,1271,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,2,2020,68.40700327375001,1158,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,3,2020,72.49461272475,1271,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,4,2020,76.792048741625,1230,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,5,2020,85.46786497298285,1271,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,6,2020,92.29413897920836,1230,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,7,2020,96.39045695650684,1271,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,8,2020,96.8459285764457,1271,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,9,2020,90.97534955114021,1230,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,10,2020,80.2887374765,1271,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,11,2020,72.43996163179999,1230,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,12,2020,66.71669154424998,1271,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,1,2021,64.36370061845001,1302,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,2,2021,68.11490667735,1187,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,3,2021,72.69417495887501,1302,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,4,2021,76.84242747514999,1260,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,5,2021,85.41858532798807,1302,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,6,2021,92.27999827131283,1260,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,7,2021,96.31148914348493,1302,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,8,2021,96.86582752355827,1302,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,9,2021,90.94665302533693,1260,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,10,2021,80.28039348909999,1302,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,11,2021,72.42410835879998,1260,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,12,2021,66.634727090275,1302,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,1,2022,64.2911681884,1333,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,2,2022,67.92919871960001,1215,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,3,2022,72.60849303209999,1333,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,4,2022,76.85997690665,1290,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,5,2022,85.37577589303301,1333,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,6,2022,92.29413897920836,1290,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,7,2022,96.28565377993486,1333,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,8,2022,96.81213492275559,1333,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,9,2022,90.97534955114021,1290,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,10,2022,80.260044876,1333,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,11,2022,72.3678514135,1290,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,12,2022,67.47479025149998,1333,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,1,2023,64.01070599099998,1364,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,2,2023,67.9157968489,1243,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,3,2023,72.55375584704998,1364,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,4,2023,76.80551656172499,1320,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,5,2023,85.35757952738955,1364,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,6,2023,92.27999827131283,1320,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,7,2023,96.29559200222803,1364,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,8,2023,96.7971281594405,1364,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,9,2023,90.89442973004824,1320,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,10,2023,80.195429072325,1364,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,11,2023,72.42410835879998,1320,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,12,2023,67.96224211377499,1364,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,1,2024,64.2857575338,1395,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,2,2024,67.921950877,1271,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,3,2024,72.56222235104998,1395,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,4,2024,76.723002503675,1350,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,5,2024,85.27865888894632,1395,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,6,2024,92.35577533616696,1350,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,7,2024,96.32612746359592,1395,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,8,2024,96.90219122580315,1395,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,9,2024,91.03933225873001,1350,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,10,2024,80.18980032584999,1395,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,11,2024,72.43996163179999,1350,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,12,2024,67.93109610795,1395,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,1,2025,64.00723332499999,1426,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,2,2025,67.945273252025,1300,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,3,2025,72.63190343387498,1426,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,4,2025,76.80551656172499,1380,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,5,2025,85.47977473606022,1426,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,6,2025,92.71051756043046,1380,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,7,2025,96.46316675939352,1426,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,8,2025,96.94060432653843,1426,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,9,2025,91.00681773265887,1380,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,10,2025,80.19440566387499,1426,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,11,2025,72.530639163975,1380,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48001,12,2025,68.01680828975,1426,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,1,2015,55.807647842875,1116,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,2,2015,60.57421926119999,1017,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,3,2015,67.70515384745,1116,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,4,2015,74.51127933090001,1080,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,5,2015,83.32136171262977,1116,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,6,2015,89.04450259999328,1080,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,7,2015,88.55684821897539,1116,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,8,2015,88.60219515543557,1116,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,9,2015,84.20100450266398,1080,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,10,2015,75.95374701862501,1116,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,11,2015,65.055921641475,1080,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,12,2015,56.749289947668444,1116,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,1,2016,55.820992718650004,1147,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,2,2016,60.5611060393832,1045,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,3,2016,67.67852703560065,1147,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,4,2016,74.44706571969999,1110,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,5,2016,83.21427967365625,1147,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,6,2016,89.0036075885378,1110,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,7,2016,88.77489695834171,1147,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,8,2016,88.72280302969521,1147,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,9,2016,84.22953944417553,1110,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,10,2016,75.94489110340001,1147,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,11,2016,65.05714085122499,1110,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,12,2016,56.76182727725917,1147,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,1,2017,55.692722365874985,1178,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,2,2017,60.64157398559999,1074,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,3,2017,67.66660675391442,1178,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,4,2017,74.42962240725,1140,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,5,2017,83.17551988019986,1178,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,6,2017,89.04450259999328,1140,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,7,2017,88.97651219830352,1178,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,8,2017,88.72745067736889,1178,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,9,2017,84.21500142746096,1140,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,10,2017,75.9373028678,1178,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,11,2017,65.08174421025,1140,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,12,2017,56.746503874426054,1178,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,1,2018,55.8180271907,1209,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,2,2018,60.788171459500006,1102,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,3,2018,67.82136001172,1209,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,4,2018,74.423336947875,1170,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,5,2018,83.12588870799931,1209,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,6,2018,89.18780114403883,1170,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,7,2018,88.98953961236546,1209,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,8,2018,88.67126500193577,1209,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,9,2018,84.2165777188074,1170,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,10,2018,75.9318763438,1209,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,11,2018,65.37144094775,1170,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,12,2018,56.738705053137494,1209,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,1,2019,55.801716786975,1240,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,2,2019,60.7839734595,1130,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,3,2019,67.98431462212497,1240,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,4,2019,74.416374796625,1200,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,5,2019,83.17239354526478,1240,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,6,2019,89.1029391878241,1200,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,7,2019,88.91248695866778,1240,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,8,2019,88.60073415281327,1240,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,9,2019,84.20100450266398,1200,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,10,2019,75.96907759239635,1240,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,11,2019,65.28865949764999,1200,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,12,2019,56.72832048645001,1240,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,1,2020,55.73699187175001,1271,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,2,2020,60.83106130492498,1158,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,3,2020,68.00722689525,1271,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,4,2020,74.33398152241433,1230,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,5,2020,83.12544526659248,1271,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,6,2020,89.0036075885378,1230,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,7,2020,88.82902075944916,1271,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,8,2020,88.73366033790926,1271,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,9,2020,84.09717588072995,1230,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,10,2020,76.0145480844634,1271,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,11,2020,65.06529951355,1230,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,12,2020,56.73066759150001,1271,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,1,2021,55.61116982890001,1302,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,2,2021,60.7855477095,1187,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,3,2021,68.05830605707501,1302,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,4,2021,74.416374796625,1260,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,5,2021,83.12307968838066,1302,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,6,2021,88.92402524406417,1260,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,7,2021,89.083730344542,1302,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,8,2021,88.72606873326009,1302,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,9,2021,84.01968195467772,1260,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,10,2021,76.1547231607,1302,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,11,2021,65.36939228525,1260,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,12,2021,56.665642109037506,1302,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,1,2022,55.53088125129998,1333,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,2,2022,60.7813497095,1215,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,3,2022,68.0434727999,1333,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,4,2022,74.423336947875,1290,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,5,2022,83.119608095176,1333,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,6,2022,88.9412951050217,1290,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,7,2022,88.98374965056016,1333,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,8,2022,88.65006797304689,1333,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,9,2022,84.2165777188074,1290,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,10,2022,76.21392585999999,1333,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,11,2022,65.26539667189998,1290,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,12,2022,57.0997795303,1333,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,1,2023,55.4694661165,1364,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,2,2023,60.727263499500005,1243,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,3,2023,68.117171603575,1364,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,4,2023,74.51127933090001,1320,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,5,2023,83.16435519217166,1364,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,6,2023,88.91016241735667,1320,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,7,2023,88.96274613195769,1364,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,8,2023,88.60657816330243,1364,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,9,2023,84.20100450266398,1320,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,10,2023,76.15487265285,1364,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,11,2023,65.36939228525,1320,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,12,2023,57.24592507045597,1364,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,1,2024,55.8349354279,1395,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,2,2024,60.7834487095,1271,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,3,2024,68.07995467685001,1395,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,4,2024,74.44706571969999,1350,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,5,2024,83.1245583837788,1395,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,6,2024,88.9412951050217,1350,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,7,2024,89.10920667607316,1395,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,8,2024,88.76997550733985,1395,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,9,2024,84.23451817094914,1350,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,10,2024,76.30377937015,1395,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,11,2024,65.383452285725,1350,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,12,2024,57.270797381899996,1395,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,1,2025,55.79441263975,1426,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,2,2025,60.89840268955252,1300,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,3,2025,68.11040488962502,1426,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,4,2025,74.51127933090001,1380,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,5,2025,83.11998874399319,1426,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,6,2025,89.1029391878241,1380,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,7,2025,89.09989621170192,1426,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,8,2025,88.80978903501833,1426,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,9,2025,84.25811642047557,1380,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,10,2025,76.166963301375,1426,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,11,2025,65.46145896642501,1380,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48003,12,2025,57.29399768675,1426,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48005,1,2015,65.43376181175,1116,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48005,2,2015,67.9504287293,1017,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48005,3,2015,72.95737980000001,1116,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48005,4,2015,77.71781302000001,1080,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48005,5,2015,86.04885867109283,1116,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48005,6,2015,93.22074846005366,1080,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48005,7,2015,96.2320466111304,1116,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48005,8,2015,96.1745676168472,1116,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
48005,9,2015,90.96115098927353,1080,relMeanHI_p95_2d_walkforward,95,calendar-month bucket,ok
