county_fips,county_name,year,heatwave_events_started,heatwave_days,first_event_start_date,last_event_end_date,longest_event_duration_days,heatwave_days_imputed
48081,Coke,2018,1,2,2018-02-14,2018-02-15,2,0
48081,Coke,2019,2,6,2019-02-05,2019-10-02,4,0
48081,Coke,2020,1,2,2020-03-11,2020-03-12,2,0
48081,Coke,2021,3,10,2021-12-09,2021-12-28,5,0
48081,Coke,2022,4,14,2022-04-20,2022-12-09,5,0
48081,Coke,2023,2,4,2023-08-08,2023-09-24,2,0
48081,Coke,2024,3,6,2024-02-26,2024-10-30,2,0
48081,Coke,2025,2,9,2025-02-05,2025-12-27,5,0
48083,Coleman,2015,7,16,2015-01-28,2015-12-24,3,0
48083,Coleman,2016,9,29,2016-02-19,2016-12-26,7,0
48083,Coleman,2017,7,23,2017-01-10,2017-12-04,6,0
48083,Coleman,2018,6,13,2018-03-24,2018-08-30,3,0
48083,Coleman,2019,4,24,2019-02-02,2019-10-02,14,0
48083,Coleman,2020,5,15,2020-03-11,2020-09-02,6,0
48083,Coleman,2021,4,14,2021-08-08,2021-12-29,6,0
48083,Coleman,2022,6,19,2022-04-21,2022-12-10,5,0
48083,Coleman,2023,9,38,2023-06-20,2023-11-08,10,0
48083,Coleman,2024,9,23,2024-02-26,2024-12-17,4,0
48083,Coleman,2025,6,23,2025-02-03,2025-12-28,7,0
48085,Collin,2015,1,2,2015-12-23,2015-12-24,2,0
48085,Collin,2016,8,21,2016-02-19,2016-12-26,5,0
48085,Collin,2017,5,11,2017-01-10,2017-03-21,3,0
48085,Collin,2018,1,2,2018-10-06,2018-10-07,2,0
48085,Collin,2019,3,8,2019-02-03,2019-08-26,4,0
48085,Collin,2020,7,16,2020-01-14,2020-06-05,4,0
48085,Collin,2021,6,20,2021-03-11,2021-12-29,7,0
48085,Collin,2022,5,13,2022-04-21,2022-12-08,4,0
48085,Collin,2023,11,27,2023-01-01,2023-11-08,4,0
48085,Collin,2024,13,42,2024-02-21,2024-12-17,12,0
48085,Collin,2025,5,17,2025-04-13,2025-12-27,6,0
48087,Collingsworth,2015,8,23,2015-01-19,2015-10-15,4,0
48087,Collingsworth,2016,8,25,2016-01-29,2016-11-16,6,1
48087,Collingsworth,2017,6,13,2017-01-10,2017-12-04,3,2
48087,Collingsworth,2018,1,2,2018-04-12,2018-04-13,2,0
48087,Collingsworth,2019,3,7,2019-02-04,2019-10-01,3,7
48087,Collingsworth,2020,1,2,2020-11-19,2020-11-20,2,2
48087,Collingsworth,2021,4,11,2021-10-09,2021-12-27,4,11
48087,Collingsworth,2022,2,5,2022-05-09,2022-11-10,3,5
48087,Collingsworth,2023,8,17,2023-01-01,2023-11-08,3,17
48087,Collingsworth,2024,3,6,2024-02-26,2024-10-30,2,6
48087,Collingsworth,2025,3,14,2025-02-03,2025-12-28,6,14
48089,Colorado,2015,6,14,2015-04-07,2015-12-26,3,0
48089,Colorado,2016,6,22,2016-02-20,2016-12-28,5,0
48089,Colorado,2017,7,24,2017-01-11,2017-11-07,7,0
48089,Colorado,2018,2,4,2018-03-17,2018-11-07,2,0
48089,Colorado,2019,5,13,2019-02-05,2019-09-30,4,0
48089,Colorado,2020,6,21,2020-01-15,2020-09-03,7,0
48089,Colorado,2021,5,16,2021-06-13,2022-01-01,8,0
48089,Colorado,2022,6,25,2022-04-12,2022-12-10,5,0
48089,Colorado,2023,15,56,2023-01-16,2023-10-28,9,0
48089,Colorado,2024,17,47,2024-02-26,2024-12-17,7,0
48089,Colorado,2025,9,37,2025-02-03,2025-12-28,7,0
48091,Comal,2015,1,2,2015-09-09,2015-09-10,2,0
48091,Comal,2016,6,18,2016-02-20,2016-12-29,5,0
48091,Comal,2017,9,24,2017-01-11,2017-11-18,5,0
48091,Comal,2018,3,6,2018-02-28,2018-08-30,2,0
48091,Comal,2019,5,14,2019-02-04,2019-10-01,4,0
48091,Comal,2020,6,18,2020-01-15,2020-12-30,5,0
48091,Comal,2021,6,17,2021-06-24,2021-12-31,4,1
48091,Comal,2022,3,9,2022-05-09,2022-12-11,5,0
48091,Comal,2023,8,21,2023-02-22,2023-10-29,4,0
48091,Comal,2024,8,18,2024-02-26,2024-12-17,3,7
48091,Comal,2025,7,27,2025-02-04,2025-12-28,7,6
48093,Comanche,2015,5,13,2015-01-28,2015-12-24,4,0
48093,Comanche,2016,9,27,2016-01-30,2016-12-26,6,0
48093,Comanche,2017,7,14,2017-01-11,2017-12-04,2,0
48093,Comanche,2018,4,11,2018-01-20,2018-07-20,4,0
48093,Comanche,2019,2,17,2019-02-03,2019-10-02,13,0
48093,Comanche,2020,7,17,2020-01-14,2020-09-01,5,2
48093,Comanche,2021,5,20,2021-03-11,2021-12-31,9,0
48093,Comanche,2022,17,65,2022-03-26,2022-12-10,7,0
48093,Comanche,2023,23,85,2023-01-01,2023-11-08,14,0
48093,Comanche,2024,22,70,2024-02-20,2024-12-17,10,0
48093,Comanche,2025,9,31,2025-02-02,2025-12-28,6,0
48095,Concho,2015,1,2,2015-04-02,2015-04-03,2,0
48095,Concho,2016,2,7,2016-10-16,2016-11-03,5,0
48095,Concho,2017,5,13,2017-01-11,2017-11-05,5,0
48095,Concho,2018,1,2,2018-06-29,2018-06-30,2,0
48095,Concho,2019,3,10,2019-02-04,2019-09-29,4,0
48095,Concho,2020,3,10,2020-05-03,2020-09-02,5,0
48095,Concho,2021,3,10,2021-12-10,2021-12-28,5,0
48095,Concho,2022,5,15,2022-03-27,2022-12-10,5,0
48095,Concho,2023,10,26,2023-01-02,2023-11-09,5,0
48095,Concho,2024,6,15,2024-02-26,2024-12-18,3,0
48095,Concho,2025,6,22,2025-02-03,2025-12-28,6,0
48097,Cooke,2015,5,10,2015-01-28,2015-12-24,2,0
48097,Cooke,2016,4,11,2016-02-19,2016-11-02,4,0
48097,Cooke,2017,5,11,2017-01-11,2017-12-04,3,0
48097,Cooke,2019,2,5,2019-02-04,2019-12-27,3,0
48097,Cooke,2020,1,2,2020-03-26,2020-03-27,2,0
48097,Cooke,2021,4,15,2021-03-11,2021-12-29,6,0
48097,Cooke,2022,2,5,2022-05-08,2022-11-09,3,0
48097,Cooke,2023,8,17,2023-01-01,2023-12-23,3,0
48097,Cooke,2024,9,21,2024-02-26,2024-12-17,4,0
48097,Cooke,2025,5,15,2025-02-03,2025-12-28,6,2
48099,Coryell,2015,1,2,2015-10-11,2015-10-12,2,0
48099,Coryell,2016,10,42,2016-02-19,2016-12-28,8,0
48099,Coryell,2017,16,44,2017-01-10,2017-11-06,5,0
48099,Coryell,2018,1,3,2018-03-24,2018-03-26,3,0
48099,Coryell,2019,6,17,2019-02-03,2019-10-02,5,0
48099,Coryell,2020,8,21,2020-01-09,2020-09-01,5,0
48099,Coryell,2021,6,21,2021-03-11,2021-12-29,7,0
48099,Coryell,2022,5,16,2022-04-21,2022-12-10,5,0
48099,Coryell,2023,12,47,2023-01-01,2023-12-23,12,0
48099,Coryell,2024,15,42,2024-02-21,2024-12-24,8,0
48099,Coryell,2025,8,26,2025-02-03,2025-12-28,6,0
48101,Cottle,2015,8,20,2015-01-27,2015-12-12,4,0
48101,Cottle,2016,7,14,2016-01-29,2016-11-02,2,0
48101,Cottle,2017,5,13,2017-01-10,2017-12-04,5,0
48101,Cottle,2018,5,12,2018-03-23,2018-08-29,4,0
48101,Cottle,2019,5,12,2019-01-06,2019-10-02,3,0
48101,Cottle,2020,4,8,2020-03-26,2020-11-20,2,0
48101,Cottle,2021,8,20,2021-06-09,2021-12-26,4,0
48101,Cottle,2022,6,18,2022-03-04,2022-11-10,5,0
48101,Cottle,2023,9,20,2023-01-01,2023-11-09,4,0
48101,Cottle,2024,7,22,2024-02-26,2024-10-30,7,0
48101,Cottle,2025,3,11,2025-11-15,2025-12-28,6,0
48103,Crane,2015,1,3,2015-07-26,2015-07-28,3,0
48103,Crane,2016,5,18,2016-02-19,2016-11-03,4,0
48103,Crane,2017,7,21,2017-01-12,2017-09-22,5,0
48103,Crane,2018,6,18,2018-02-15,2018-10-05,4,0
48103,Crane,2019,8,28,2019-02-03,2019-10-03,5,0
48103,Crane,2020,6,20,2020-05-03,2020-11-22,6,0
48103,Crane,2021,4,13,2021-06-26,2021-12-29,6,0
48103,Crane,2022,6,14,2022-03-29,2022-12-09,4,0
48103,Crane,2023,14,49,2023-01-02,2023-12-24,7,0
48103,Crane,2024,14,36,2024-05-21,2025-01-01,5,0
48103,Crane,2025,11,34,2025-02-04,2025-12-29,7,0
48105,Crockett,2015,3,6,2015-11-26,2015-12-25,2,0
48105,Crockett,2016,4,17,2016-08-09,2016-12-28,5,0
48105,Crockett,2017,9,27,2017-01-10,2017-12-04,7,0
48105,Crockett,2018,2,5,2018-02-19,2018-06-26,3,0
48105,Crockett,2019,6,24,2019-02-04,2019-12-28,11,0
48105,Crockett,2020,6,16,2020-03-12,2020-10-11,5,0
48105,Crockett,2021,6,24,2021-02-03,2021-12-31,10,0
48105,Crockett,2022,8,27,2022-03-04,2022-12-12,8,0
48105,Crockett,2023,13,48,2023-01-01,2023-11-08,9,0
48105,Crockett,2024,10,26,2024-02-25,2024-12-30,4,0
48105,Crockett,2025,8,30,2025-02-02,2025-12-28,7,1
48107,Crosby,2015,4,8,2015-01-28,2015-10-16,2,0
48107,Crosby,2016,8,21,2016-01-30,2016-11-03,3,0
48107,Crosby,2017,5,17,2017-01-10,2017-09-23,6,0
48107,Crosby,2018,7,19,2018-01-10,2018-10-06,4,0
48107,Crosby,2019,8,20,2019-01-07,2019-10-02,3,0
48107,Crosby,2020,6,16,2020-05-02,2020-11-21,4,0
48107,Crosby,2021,5,14,2021-06-25,2021-12-29,6,0
48107,Crosby,2022,10,27,2022-04-21,2022-12-07,4,0
48107,Crosby,2023,13,32,2023-01-01,2023-11-09,3,0
48107,Crosby,2024,12,28,2024-02-26,2024-10-30,3,0
48107,Crosby,2025,5,15,2025-02-03,2025-12-28,6,0
48109,Culberson,2015,6,15,2015-01-27,2015-12-11,5,0
48109,Culberson,2016,4,11,2016-02-17,2016-10-31,4,0
48109,Culberson,2017,6,24,2017-01-09,2017-12-04,9,0
48109,Culberson,2018,3,10,2018-03-22,2018-10-05,4,0
48109,Culberson,2019,1,2,2019-03-27,2019-03-28,2,0
48109,Culberson,2020,4,13,2020-04-27,2020-11-21,4,0
48109,Culberson,2021,10,28,2021-02-03,2021-12-26,4,0
48109,Culberson,2022,5,12,2022-03-27,2022-12-07,3,0
48109,Culberson,2023,3,9,2023-06-25,2023-11-08,3,0
48109,Culberson,2024,4,10,2024-02-25,2024-12-30,3,0
48109,Culberson,2025,4,20,2025-01-03,2025-12-27,9,0
48111,Dallam,2015,6,19,2015-01-28,2015-12-12,5,3
48111,Dallam,2016,6,17,2016-02-18,2016-11-17,4,1
48111,Dallam,2017,7,16,2017-02-10,2017-12-04,3,6
48111,Dallam,2018,7,19,2018-01-10,2018-10-03,6,17
48111,Dallam,2019,8,22,2019-01-06,2019-12-25,4,22
48111,Dallam,2020,7,22,2020-03-26,2020-11-20,6,19
48111,Dallam,2021,6,19,2021-06-24,2021-12-27,5,12
48111,Dallam,2022,12,37,2022-03-04,2022-12-29,5,37
48111,Dallam,2023,15,51,2023-01-01,2023-12-23,6,51
48111,Dallam,2024,14,49,2024-02-01,2024-10-30,6,49
48111,Dallam,2025,8,30,2025-02-02,2025-12-28,7,30
48113,Dallas,2015,2,4,2015-12-12,2015-12-24,2,0
48113,Dallas,2016,8,22,2016-02-19,2016-12-26,5,0
48113,Dallas,2017,7,19,2017-01-10,2017-12-04,6,0
48113,Dallas,2019,2,10,2019-02-03,2019-10-03,6,0
48113,Dallas,2020,3,6,2020-01-14,2020-05-04,2,0
48113,Dallas,2021,5,18,2021-03-11,2021-12-29,7,0
48113,Dallas,2022,4,10,2022-04-21,2022-12-08,3,0
48113,Dallas,2023,6,13,2023-01-10,2023-09-24,3,0
48113,Dallas,2024,7,25,2024-02-21,2024-12-17,10,0
48113,Dallas,2025,3,12,2025-05-24,2025-12-27,6,0
48115,Dawson,2015,4,8,2015-01-28,2015-12-12,2,1
48115,Dawson,2016,4,11,2016-02-19,2016-11-03,3,0
48115,Dawson,2017,7,19,2017-01-10,2017-11-06,4,1
48115,Dawson,2018,5,12,2018-03-26,2018-10-05,3,1
48115,Dawson,2019,9,34,2019-02-03,2019-12-27,8,30
48115,Dawson,2020,5,17,2020-03-26,2020-11-21,7,15
48115,Dawson,2021,12,35,2021-02-03,2021-12-29,7,35
48115,Dawson,2022,11,35,2022-03-28,2022-12-09,5,35
48115,Dawson,2023,16,49,2023-01-01,2023-12-23,6,49
48115,Dawson,2024,14,38,2024-02-21,2024-10-30,4,38
48115,Dawson,2025,7,24,2025-02-03,2025-12-28,7,24
48117,Deaf Smith,2015,8,17,2015-01-28,2015-12-12,3,0
48117,Deaf Smith,2016,7,17,2016-01-30,2016-11-02,4,1
48117,Deaf Smith,2017,6,23,2017-01-10,2017-11-16,7,6
48117,Deaf Smith,2018,9,21,2018-01-10,2018-10-04,5,0
48117,Deaf Smith,2019,7,24,2019-02-03,2019-12-25,5,0
48117,Deaf Smith,2020,10,24,2020-05-02,2020-11-20,4,0
48117,Deaf Smith,2021,5,13,2021-08-10,2021-12-27,4,11
48117,Deaf Smith,2022,12,43,2022-05-07,2022-12-29,6,2
48117,Deaf Smith,2023,15,38,2023-01-01,2023-12-08,4,7
48117,Deaf Smith,2024,7,20,2024-02-25,2024-10-29,4,0
48117,Deaf Smith,2025,5,14,2025-02-03,2025-12-28,6,2
48119,Delta,2015,6,18,2015-01-28,2015-12-27,5,18
48119,Delta,2016,9,27,2016-02-19,2016-12-27,5,27
48119,Delta,2017,6,14,2017-01-11,2017-11-18,3,14
48119,Delta,2018,2,8,2018-09-19,2018-10-08,5,8
48119,Delta,2019,5,16,2019-02-04,2019-10-04,7,16
48119,Delta,2020,8,17,2020-01-15,2020-10-22,3,17
48119,Delta,2021,4,15,2021-03-11,2021-12-29,6,15
48119,Delta,2022,5,16,2022-04-11,2022-12-10,5,16
48119,Delta,2023,11,27,2023-01-01,2023-11-08,3,27
48119,Delta,2024,9,26,2024-02-26,2024-12-17,7,26
48119,Delta,2025,6,28,2025-02-03,2025-12-28,8,28
48121,Denton,2015,2,4,2015-08-06,2015-12-13,2,0
48121,Denton,2016,5,15,2016-02-19,2016-12-26,4,0
48121,Denton,2017,6,19,2017-01-10,2017-12-04,7,0
48121,Denton,2019,3,14,2019-02-03,2019-10-03,6,0
48121,Denton,2020,5,10,2020-01-14,2020-10-22,2,0
48121,Denton,2021,5,18,2021-03-11,2021-12-29,6,0
48121,Denton,2022,5,16,2022-04-11,2022-11-10,6,0
48121,Denton,2023,15,38,2023-01-01,2023-12-23,4,0
48121,Denton,2024,9,29,2024-02-25,2024-12-17,10,0
48121,Denton,2025,4,15,2025-05-24,2025-12-28,7,0
48123,DeWitt,2015,4,10,2015-08-13,2015-12-27,3,0
48123,DeWitt,2016,8,25,2016-02-01,2016-12-29,5,0
48123,DeWitt,2017,11,28,2017-01-11,2017-11-07,7,0
48123,DeWitt,2018,9,24,2018-02-28,2018-11-08,4,0
48123,DeWitt,2019,10,29,2019-02-05,2019-10-16,5,0
48123,DeWitt,2020,9,35,2020-01-15,2020-09-02,6,0
48123,DeWitt,2021,6,19,2021-03-13,2021-12-30,6,0
48123,DeWitt,2022,4,18,2022-05-07,2022-12-11,6,0
48123,DeWitt,2023,19,77,2023-01-02,2023-10-29,8,0
48123,DeWitt,2024,21,83,2024-02-27,2024-12-18,9,0
48123,DeWitt,2025,17,57,2025-02-04,2025-12-27,7,5
48125,Dickens,2015,2,5,2015-01-27,2015-02-09,3,0
48125,Dickens,2016,6,17,2016-02-19,2016-11-03,3,0
48125,Dickens,2017,4,15,2017-02-07,2017-09-23,7,0
48125,Dickens,2018,5,11,2018-03-26,2018-10-06,3,0
48125,Dickens,2019,6,13,2019-01-07,2019-10-02,3,0
48125,Dickens,2020,5,14,2020-05-02,2020-11-21,4,0
48125,Dickens,2021,5,10,2021-06-12,2021-12-25,2,0
48125,Dickens,2022,8,21,2022-04-21,2022-12-07,4,0
48125,Dickens,2023,11,26,2023-01-01,2023-11-09,3,0
48125,Dickens,2024,8,18,2024-02-26,2024-10-30,3,0
48125,Dickens,2025,6,17,2025-02-03,2025-12-28,6,0
48127,Dimmit,2016,6,17,2016-02-19,2016-12-29,5,0
48127,Dimmit,2017,1,4,2017-01-13,2017-01-16,4,0
48127,Dimmit,2018,3,8,2018-02-20,2018-08-29,4,0
48127,Dimmit,2019,5,11,2019-02-06,2019-12-28,3,0
48127,Dimmit,2020,4,12,2020-01-14,2020-08-31,4,0
48127,Dimmit,2021,5,12,2021-03-12,2022-01-01,4,0
48127,Dimmit,2022,3,10,2022-05-08,2022-12-10,3,0
48127,Dimmit,2023,10,38,2023-01-02,2023-10-28,8,0
48127,Dimmit,2024,7,25,2024-02-26,2024-12-17,7,0
48127,Dimmit,2025,9,39,2025-02-04,2025-12-28,7,0
48129,Donley,2015,7,19,2015-01-27,2015-12-12,5,0
48129,Donley,2016,5,12,2016-07-12,2016-11-17,3,0
48129,Donley,2017,3,10,2017-01-10,2017-03-21,5,0
48129,Donley,2018,3,8,2018-05-11,2018-08-29,4,8
48129,Donley,2019,4,11,2019-02-03,2019-10-01,4,11
48129,Donley,2020,2,5,2020-05-02,2020-11-20,3,5
48129,Donley,2021,6,15,2021-06-25,2021-12-27,4,15
48129,Donley,2022,4,13,2022-04-21,2022-11-10,5,13
48129,Donley,2023,13,32,2023-01-01,2023-11-08,5,32
48129,Donley,2024,11,29,2024-02-21,2024-10-30,4,29
48129,Donley,2025,5,18,2025-02-03,2025-12-28,6,18
48131,Duval,2015,3,6,2015-08-05,2015-09-11,2,0
48131,Duval,2016,2,5,2016-02-20,2016-12-27,3,0
48131,Duval,2017,8,26,2017-01-11,2017-12-05,7,0
48131,Duval,2018,3,8,2018-02-18,2018-10-15,4,0
48131,Duval,2019,3,8,2019-02-05,2019-08-13,3,0
48131,Duval,2020,6,21,2020-01-10,2020-09-04,9,0
48131,Duval,2021,6,18,2021-02-25,2022-01-01,7,0
48131,Duval,2022,6,14,2022-04-13,2022-12-09,3,0
48131,Duval,2023,20,70,2023-01-02,2023-10-29,9,0
48131,Duval,2024,12,39,2024-02-27,2024-12-18,8,0
48131,Duval,2025,12,43,2025-02-04,2025-12-28,7,0
48133,Eastland,2015,7,15,2015-01-28,2015-12-24,3,15
48133,Eastland,2016,9,33,2016-02-19,2016-12-26,7,33
48133,Eastland,2017,6,18,2017-01-11,2017-12-04,6,18
48133,Eastland,2018,3,7,2018-03-24,2018-08-29,3,7
48133,Eastland,2019,5,21,2019-02-03,2019-10-03,11,21
48133,Eastland,2020,5,10,2020-01-14,2020-08-30,2,10
48133,Eastland,2021,6,20,2021-03-11,2021-12-29,6,20
48133,Eastland,2022,13,42,2022-04-11,2022-12-10,9,42
48133,Eastland,2023,15,54,2023-01-01,2023-12-23,12,54
48133,Eastland,2024,14,38,2024-02-21,2024-12-17,6,38
48133,Eastland,2025,6,22,2025-02-03,2025-12-28,7,22
48135,Ector,2015,3,6,2015-04-07,2015-12-24,2,0
48135,Ector,2016,6,18,2016-02-18,2016-12-25,6,0
48135,Ector,2017,9,24,2017-01-10,2017-12-04,5,0
48135,Ector,2018,5,10,2018-01-09,2018-10-04,2,0
48135,Ector,2019,8,24,2019-02-02,2019-12-15,6,0
48135,Ector,2020,5,14,2020-05-02,2020-11-09,4,0
48135,Ector,2021,5,16,2021-02-02,2021-12-28,6,0
48135,Ector,2022,4,10,2022-03-28,2022-12-08,4,0
48135,Ector,2023,11,37,2023-01-01,2023-11-08,7,0
48135,Ector,2024,16,42,2024-02-01,2024-12-30,6,0
48135,Ector,2025,6,24,2025-02-03,2025-12-28,7,0
48137,Edwards,2016,4,12,2016-02-19,2016-12-28,5,0
48137,Edwards,2017,6,17,2017-01-10,2017-11-06,6,2
48137,Edwards,2018,2,5,2018-02-19,2018-03-26,3,0
48137,Edwards,2019,3,6,2019-02-05,2019-12-15,2,0
48137,Edwards,2020,2,4,2020-01-14,2020-03-25,2,0
48137,Edwards,2021,5,23,2021-10-24,2021-12-31,10,0
48137,Edwards,2022,3,7,2022-02-21,2022-12-09,3,0
48137,Edwards,2023,9,18,2023-01-01,2023-09-24,2,0
48137,Edwards,2024,6,15,2024-02-25,2024-12-17,4,4
48137,Edwards,2025,4,25,2025-02-02,2025-12-28,7,12
48139,Ellis,2015,1,2,2015-12-23,2015-12-24,2,0
48139,Ellis,2016,5,14,2016-02-19,2016-12-26,4,0
48139,Ellis,2017,4,10,2017-01-10,2017-03-21,3,0
48139,Ellis,2018,1,4,2018-10-04,2018-10-07,4,0
48139,Ellis,2019,3,8,2019-02-03,2019-09-29,4,0
48139,Ellis,2020,5,10,2020-01-14,2020-05-04,2,0
48139,Ellis,2021,7,22,2021-03-11,2021-12-29,7,0
48139,Ellis,2022,6,23,2022-04-20,2022-12-08,7,0
48139,Ellis,2023,12,26,2023-01-01,2023-11-08,3,0
48139,Ellis,2024,9,24,2024-02-21,2024-12-17,5,0
48139,Ellis,2025,4,17,2025-02-02,2025-12-27,6,0
48141,El Paso,2016,1,4,2016-02-18,2016-02-21,4,0
48141,El Paso,2017,12,36,2017-01-10,2017-12-04,7,0
48141,El Paso,2018,8,24,2018-02-05,2018-10-05,5,0
48141,El Paso,2019,6,16,2019-02-03,2019-12-15,4,0
48141,El Paso,2020,8,21,2020-01-16,2020-11-23,5,0
48141,El Paso,2021,3,9,2021-02-03,2021-12-27,5,0
48141,El Paso,2022,7,17,2022-04-05,2022-12-07,4,0
48141,El Paso,2023,10,35,2023-03-11,2023-12-23,9,0
48141,El Paso,2024,10,25,2024-01-31,2024-10-29,3,0
48141,El Paso,2025,10,41,2025-02-03,2025-12-28,11,0
48143,Erath,2015,4,9,2015-01-27,2015-12-24,3,0
48143,Erath,2016,11,31,2016-01-30,2016-12-26,6,2
48143,Erath,2017,8,25,2017-01-10,2017-11-05,7,0
48143,Erath,2018,3,7,2018-01-20,2018-06-25,3,0
48143,Erath,2019,2,15,2019-02-03,2019-10-02,11,0
48143,Erath,2020,8,16,2020-01-14,2020-10-22,2,0
48143,Erath,2021,6,20,2021-03-11,2021-12-29,7,0
48143,Erath,2022,11,39,2022-04-11,2022-12-10,7,0
48143,Erath,2023,16,54,2023-01-01,2023-12-23,11,1
48143,Erath,2024,10,27,2024-02-25,2024-12-17,5,0
48143,Erath,2025,4,17,2025-02-05,2025-12-27,6,0
48145,Falls,2016,5,18,2016-07-03,2016-12-28,6,18
48145,Falls,2017,4,9,2017-01-11,2017-11-06,3,9
48145,Falls,2019,2,7,2019-02-04,2019-10-01,4,7
48145,Falls,2020,2,4,2020-03-26,2020-09-01,2,4
48145,Falls,2021,3,11,2021-12-04,2021-12-29,6,11
48145,Falls,2022,3,10,2022-05-08,2022-12-10,5,10
48145,Falls,2023,8,25,2023-01-16,2023-09-25,7,25
48145,Falls,2024,9,30,2024-02-26,2024-12-17,10,30
48145,Falls,2025,6,26,2025-02-03,2025-12-28,6,26
48147,Fannin,2015,11,28,2015-01-28,2015-12-24,4,0
48147,Fannin,2016,11,29,2016-02-19,2016-12-26,4,0
48147,Fannin,2017,6,13,2017-01-11,2017-12-04,3,0
48147,Fannin,2018,2,6,2018-09-19,2018-10-07,4,0
48147,Fannin,2019,3,11,2019-02-04,2019-10-03,6,0
48147,Fannin,2020,3,6,2020-03-26,2020-06-06,2,0
48147,Fannin,2021,4,12,2021-03-11,2021-12-28,5,0
48147,Fannin,2022,2,5,2022-05-09,2022-11-10,3,0
48147,Fannin,2023,8,17,2023-01-17,2023-12-24,3,0
48147,Fannin,2024,16,55,2024-02-25,2024-10-30,13,1
48147,Fannin,2025,6,21,2025-02-03,2025-12-28,6,0
48149,Fayette,2015,1,2,2015-12-25,2015-12-26,2,0
48149,Fayette,2016,6,19,2016-07-04,2016-12-28,5,0
48149,Fayette,2017,5,18,2017-01-11,2017-11-06,6,0
48149,Fayette,2018,2,4,2018-02-19,2018-03-18,2,0
48149,Fayette,2019,5,16,2019-02-05,2019-10-02,5,0
48149,Fayette,2020,9,29,2020-01-15,2020-09-02,6,0
48149,Fayette,2021,6,20,2021-06-08,2021-12-31,8,0
48149,Fayette,2022,6,16,2022-04-12,2022-12-10,5,0
48149,Fayette,2023,9,33,2023-02-21,2023-10-28,8,0
48149,Fayette,2024,10,26,2024-02-26,2024-12-17,6,0
48149,Fayette,2025,7,27,2025-02-03,2025-12-27,6,5
48151,Fisher,2015,9,20,2015-01-28,2015-12-12,4,1
48151,Fisher,2016,6,20,2016-02-18,2016-11-01,4,1
48151,Fisher,2017,6,12,2017-02-06,2017-11-05,2,0
48151,Fisher,2018,10,24,2018-02-19,2018-07-24,4,0
48151,Fisher,2019,4,15,2019-02-04,2019-10-03,6,6
48151,Fisher,2020,3,9,2020-05-02,2020-08-30,4,0
48151,Fisher,2021,2,8,2021-12-15,2021-12-29,6,8
48151,Fisher,2022,4,8,2022-04-21,2022-12-07,2,8
48151,Fisher,2023,6,13,2023-01-16,2023-11-08,3,13
48151,Fisher,2024,3,6,2024-02-26,2024-10-30,2,6
48151,Fisher,2025,5,16,2025-02-03,2025-12-28,6,16
48153,Floyd,2015,4,10,2015-01-28,2015-12-12,4,0
48153,Floyd,2016,6,14,2016-01-30,2016-11-17,3,0
48153,Floyd,2017,5,14,2017-01-10,2017-11-25,5,0
48153,Floyd,2018,4,10,2018-01-10,2018-08-29,4,0
48153,Floyd,2019,6,17,2019-02-04,2019-12-27,3,0
48153,Floyd,2020,3,7,2020-05-02,2020-08-15,3,0
48153,Floyd,2021,3,8,2021-12-03,2021-12-27,4,0
48153,Floyd,2022,9,22,2022-04-21,2022-12-07,3,0
48153,Floyd,2023,9,23,2023-01-01,2023-11-09,4,0
48153,Floyd,2024,9,22,2024-02-26,2024-10-30,4,0
48153,Floyd,2025,7,20,2025-02-03,2025-12-28,6,0
48155,Foard,2015,6,17,2015-01-27,2015-12-13,4,17
48155,Foard,2016,12,31,2016-01-30,2016-12-26,4,31
48155,Foard,2017,6,18,2017-01-10,2017-12-04,5,18
48155,Foard,2018,4,10,2018-02-19,2018-08-29,3,10
48155,Foard,2019,5,21,2019-02-03,2019-12-27,8,21
48155,Foard,2020,5,11,2020-03-26,2020-11-21,3,11
48155,Foard,2021,6,17,2021-03-10,2021-12-29,6,17
48155,Foard,2022,8,22,2022-04-21,2022-12-07,6,22
48155,Foard,2023,16,43,2023-01-01,2023-12-24,4,43
48155,Foard,2024,12,31,2024-02-21,2024-10-30,4,31
48155,Foard,2025,4,17,2025-02-03,2025-12-28,7,17
48157,Fort Bend,2015,4,9,2015-04-23,2015-12-26,3,0
48157,Fort Bend,2016,5,16,2016-07-04,2016-12-28,5,0
48157,Fort Bend,2017,7,21,2017-01-11,2017-11-07,5,0
48157,Fort Bend,2018,10,29,2018-02-15,2018-11-07,6,0
48157,Fort Bend,2019,4,9,2019-02-05,2019-09-30,3,0
48157,Fort Bend,2020,7,22,2020-01-15,2020-09-03,7,0
48157,Fort Bend,2021,13,37,2021-01-24,2022-01-01,9,0
48157,Fort Bend,2022,7,21,2022-02-21,2022-12-10,6,0
48157,Fort Bend,2023,14,58,2023-01-16,2023-10-28,9,0
48157,Fort Bend,2024,17,47,2024-02-09,2024-12-17,7,0
48157,Fort Bend,2025,11,43,2025-02-03,2025-12-28,8,0
48159,Franklin,2015,2,5,2015-12-11,2015-12-25,3,0
48159,Franklin,2016,13,31,2016-02-20,2016-12-27,5,0
48159,Franklin,2017,7,18,2017-01-11,2017-11-06,4,0
48159,Franklin,2018,3,8,2018-05-19,2018-10-08,4,0
48159,Franklin,2019,5,15,2019-02-05,2019-10-04,6,0
