county_fips,year,classified_dates,events_started
48085,2016,49,14
48085,2017,48,17
48085,2018,23,8
48085,2019,27,10
48085,2020,50,19
48085,2021,46,12
48085,2022,41,16
48085,2023,52,17
48085,2024,87,23
48085,2025,64,18
48087,2015,82,24
48087,2016,85,26
48087,2017,70,26
48087,2018,31,12
48087,2019,24,9
48087,2020,40,16
48087,2021,41,11
48087,2022,34,13
48087,2023,47,16
48087,2024,50,17
48087,2025,53,16
48089,2015,19,7
48089,2016,49,13
48089,2017,58,17
48089,2018,10,4
48089,2019,16,6
48089,2020,19,6
48089,2021,32,9
48089,2022,60,17
48089,2023,49,14
48089,2024,49,15
48089,2025,62,16
48091,2015,24,7
48091,2016,44,15
48091,2017,93,29
48091,2018,33,13
48091,2019,42,18
48091,2020,55,20
48091,2021,32,13
48091,2022,57,21
48091,2023,57,19
48091,2024,43,16
48091,2025,70,22
48093,2015,35,11
48093,2016,56,14
48093,2017,65,21
48093,2018,34,13
48093,2019,53,18
48093,2020,48,18
48093,2021,59,15
48093,2022,103,29
48093,2023,111,28
48093,2024,142,23
48093,2025,129,39
48095,2015,35,10
48095,2016,43,14
48095,2017,58,17
48095,2018,20,9
48095,2019,29,12
48095,2020,47,20
48095,2021,49,14
48095,2022,31,12
48095,2023,55,18
48095,2024,76,25
48095,2025,73,25
48097,2015,44,12
48097,2016,53,16
48097,2017,50,17
48097,2018,24,11
48097,2019,19,6
48097,2020,40,14
48097,2021,41,11
48097,2022,47,16
48097,2023,58,20
48097,2024,64,20
48097,2025,58,19
48099,2015,61,19
48099,2016,83,22
48099,2017,88,28
48099,2018,27,12
48099,2019,61,18
48099,2020,46,17
48099,2021,60,18
48099,2022,43,15
48099,2023,54,16
48099,2024,90,26
48099,2025,74,19
48101,2015,73,20
48101,2016,76,21
48101,2017,61,20
48101,2018,57,17
48101,2019,41,15
48101,2020,79,27
48101,2021,60,19
48101,2022,59,20
48101,2023,61,21
48101,2024,75,19
48101,2025,80,21
48103,2015,46,18
48103,2016,59,18
48103,2017,73,23
48103,2018,52,21
48103,2019,49,20
48103,2020,39,16
48103,2021,51,17
48103,2022,34,15
48103,2023,80,29
48103,2024,94,36
48103,2025,109,33
48105,2015,53,14
48105,2016,71,18
48105,2017,87,25
48105,2018,37,15
48105,2019,71,22
48105,2020,52,19
48105,2021,51,14
48105,2022,39,14
48105,2023,63,20
48105,2024,69,22
48105,2025,70,17
48107,2015,55,18
48107,2016,60,19
48107,2017,86,34
48107,2018,56,21
48107,2019,55,19
48107,2020,81,35
48107,2021,47,17
48107,2022,55,19
48107,2023,60,25
48107,2024,65,23
48107,2025,81,29
48109,2015,41,13
48109,2016,43,12
48109,2017,61,16
48109,2018,45,14
48109,2019,24,8
48109,2020,39,14
48109,2021,66,16
48109,2022,28,10
48109,2023,43,14
48109,2024,41,12
48109,2025,38,9
48111,2015,63,20
48111,2016,86,27
48111,2017,98,33
48111,2018,66,20
48111,2019,80,22
48111,2020,69,23
48111,2021,81,26
48111,2022,84,28
48111,2023,113,30
48111,2024,124,30
48111,2025,111,29
48113,2015,49,15
48113,2016,68,20
48113,2017,75,25
48113,2018,23,9
48113,2019,42,16
48113,2020,47,18
48113,2021,52,14
48113,2022,37,13
48113,2023,46,14
48113,2024,81,24
48113,2025,60,17
48115,2015,61,22
48115,2016,53,16
48115,2017,78,28
48115,2018,46,18
48115,2019,35,13
48115,2020,28,12
48115,2021,42,11
48115,2022,35,14
48115,2023,39,13
48115,2024,59,19
48115,2025,63,16
48117,2015,60,23
48117,2016,67,24
48117,2017,70,23
48117,2018,66,24
48117,2019,75,25
48117,2020,58,22
48117,2021,60,20
48117,2022,75,25
48117,2023,82,26
48117,2024,73,24
48117,2025,84,30
48119,2015,56,18
48119,2016,93,25
48119,2017,54,18
48119,2018,40,13
48119,2019,35,11
48119,2020,55,20
48119,2021,53,13
48119,2022,50,16
48119,2023,63,19
48119,2024,85,22
48119,2025,63,14
48121,2015,48,14
48121,2016,65,20
48121,2017,63,21
48121,2018,37,14
48121,2019,46,15
48121,2020,55,19
48121,2021,48,11
48121,2022,53,19
48121,2023,73,24
48121,2024,80,18
48121,2025,72,20
48123,2015,41,11
48123,2016,88,19
48123,2017,94,31
48123,2018,54,18
48123,2019,59,19
48123,2020,76,26
48123,2021,62,20
48123,2022,91,21
48123,2023,119,29
48123,2024,137,32
48123,2025,161,33
48125,2015,57,20
48125,2016,57,17
48125,2017,78,30
