county_fips,year,county_name,heatwave_events_started,first_event_start_date,last_event_end_date,longest_event_duration_days,heatwave_days,heatwave_days_imputed
48001,2015,Anderson,3,2015-04-07,2015-12-12,2,6,0
48001,2016,Anderson,7,2016-07-06,2016-12-27,4,20,0
48001,2017,Anderson,7,2017-01-11,2017-11-06,4,19,0
48001,2018,Anderson,8,2018-02-19,2018-10-08,5,22,0
48001,2019,Anderson,6,2019-02-04,2019-09-29,3,13,0
48001,2020,Anderson,6,2020-03-12,2020-09-01,6,18,0
48001,2021,Anderson,3,2021-12-04,2021-12-29,5,10,0
48001,2022,Anderson,5,2022-05-09,2022-12-10,5,15,0
48001,2023,Anderson,10,2023-06-18,2023-10-28,13,45,0
48001,2024,Anderson,8,2024-02-08,2024-12-17,3,19,0
48001,2025,Anderson,8,2025-02-03,2025-12-27,7,31,0
48003,2015,Andrews,2,2015-07-27,2015-09-09,2,4,0
48003,2016,Andrews,1,2016-07-11,2016-07-14,4,4,0
48003,2017,Andrews,3,2017-02-11,2017-09-23,2,6,0
48003,2018,Andrews,3,2018-03-25,2018-10-04,2,6,0
48003,2019,Andrews,5,2019-01-06,2019-08-19,5,14,0
48003,2020,Andrews,5,2020-03-26,2020-08-15,4,13,0
48003,2021,Andrews,4,2021-04-26,2021-12-29,6,12,0
48003,2022,Andrews,9,2022-04-21,2022-12-10,7,30,5
48003,2023,Andrews,16,2023-01-01,2023-11-08,4,41,0
48003,2024,Andrews,11,2024-02-26,2024-12-30,8,33,4
48003,2025,Andrews,3,2025-04-25,2025-12-27,5,11,0
48005,2015,Angelina,7,2015-04-02,2015-12-26,3,15,0
48005,2016,Angelina,5,2016-07-03,2016-12-28,5,19,0
48005,2017,Angelina,7,2017-01-10,2017-11-06,7,22,0
48005,2018,Angelina,6,2018-02-19,2018-10-05,4,16,0
48005,2019,Angelina,9,2019-01-07,2019-09-30,3,21,0
48005,2020,Angelina,14,2020-01-09,2020-11-10,6,35,0
48005,2021,Angelina,11,2021-02-27,2021-12-29,4,27,0
48005,2022,Angelina,7,2022-03-05,2022-12-10,7,26,0
48005,2023,Angelina,16,2023-01-16,2023-10-28,15,72,0
48005,2024,Angelina,14,2024-01-23,2024-12-17,7,43,0
48005,2025,Angelina,6,2025-02-03,2025-12-27,6,26,0
48007,2015,Aransas,5,2015-04-02,2015-12-26,3,11,0
48007,2016,Aransas,10,2016-02-20,2016-12-28,4,27,0
48007,2017,Aransas,12,2017-01-12,2017-12-04,6,30,0
48007,2018,Aransas,5,2018-02-17,2018-10-14,5,16,0
48007,2019,Aransas,7,2019-02-04,2019-10-02,5,25,0
48007,2020,Aransas,9,2020-01-09,2020-09-03,8,33,0
48007,2021,Aransas,9,2021-01-24,2022-01-01,6,25,0
48007,2022,Aransas,7,2022-05-01,2022-12-13,6,25,0
48007,2023,Aransas,10,2023-02-21,2023-10-28,5,37,0
48007,2024,Aransas,14,2024-02-09,2024-12-15,8,47,0
48007,2025,Aransas,16,2025-02-04,2025-12-28,6,48,0
48009,2015,Archer,1,2015-04-01,2015-04-02,2,2,2
48009,2016,Archer,1,2016-02-19,2016-02-21,3,3,3
48009,2017,Archer,2,2017-02-11,2017-09-22,2,4,2
48009,2018,Archer,1,2018-05-31,2018-06-02,3,3,3
48009,2019,Archer,3,2019-02-02,2019-10-02,8,15,15
48009,2020,Archer,2,2020-01-09,2020-05-04,2,4,4
48009,2021,Archer,3,2021-03-11,2021-12-28,5,11,11
48009,2022,Archer,9,2022-04-21,2022-12-09,4,26,26
48009,2023,Archer,8,2023-01-16,2023-12-24,4,24,24
48009,2024,Archer,12,2024-02-08,2024-12-25,4,29,29
48009,2025,Archer,4,2025-01-29,2025-12-27,5,12,12
48011,2015,Armstrong,7,2015-01-27,2015-12-24,4,21,21
48011,2016,Armstrong,8,2016-02-19,2016-11-07,6,27,27
48011,2017,Armstrong,11,2017-01-10,2017-12-04,4,28,28
48011,2018,Armstrong,9,2018-05-01,2018-10-04,6,26,26
48011,2019,Armstrong,8,2019-01-07,2019-12-28,8,37,37
48011,2020,Armstrong,8,2020-03-11,2020-11-22,6,26,26
48011,2021,Armstrong,9,2021-04-27,2021-12-29,6,25,25
48011,2022,Armstrong,14,2022-04-21,2022-12-09,8,52,52
48011,2023,Armstrong,12,2023-01-01,2023-12-24,6,43,43
48011,2024,Armstrong,19,2024-01-24,2024-12-26,8,65,65
48011,2025,Armstrong,9,2025-03-27,2025-12-28,6,32,32
48013,2015,Atascosa,7,2015-04-08,2015-10-23,3,17,0
48013,2016,Atascosa,8,2016-02-20,2016-12-28,5,22,0
48013,2017,Atascosa,8,2017-01-11,2017-11-17,6,22,0
48013,2018,Atascosa,5,2018-02-19,2018-09-26,3,11,0
48013,2019,Atascosa,12,2019-02-02,2019-10-01,7,41,0
48013,2020,Atascosa,10,2020-01-15,2020-12-30,8,35,0
48013,2021,Atascosa,19,2021-01-22,2022-01-01,4,50,0
48013,2022,Atascosa,14,2022-03-05,2022-12-13,6,45,0
48013,2023,Atascosa,12,2023-03-01,2023-12-24,10,48,0
48013,2024,Atascosa,15,2024-02-09,2024-12-17,5,43,1
48013,2025,Atascosa,7,2025-02-05,2025-12-28,6,32,0
48015,2015,Austin,5,2015-05-08,2015-12-27,3,12,2
48015,2016,Austin,5,2016-07-04,2016-12-28,4,15,8
48015,2017,Austin,10,2017-01-11,2017-11-06,6,28,0
48015,2018,Austin,6,2018-03-17,2018-12-01,3,13,2
48015,2019,Austin,9,2019-02-05,2019-10-01,4,27,6
48015,2020,Austin,13,2020-01-15,2020-09-09,6,41,10
48015,2021,Austin,9,2021-06-08,2022-01-01,7,28,3
48015,2022,Austin,9,2022-04-12,2022-12-13,8,33,2
48015,2023,Austin,13,2023-02-21,2023-10-29,12,73,19
48015,2024,Austin,12,2024-03-04,2024-11-04,8,37,11
48015,2025,Austin,5,2025-02-04,2025-12-27,6,24,6
48017,2015,Bailey,2,2015-02-07,2015-10-21,2,4,0
48017,2016,Bailey,3,2016-03-14,2016-09-08,5,9,0
48017,2017,Bailey,7,2017-01-10,2017-10-06,5,18,0
48017,2018,Bailey,3,2018-03-25,2018-06-16,2,6,0
48017,2019,Bailey,6,2019-01-07,2019-12-28,6,16,0
48017,2020,Bailey,7,2020-03-12,2020-11-24,6,22,0
48017,2021,Bailey,4,2021-02-03,2021-09-03,2,8,0
48017,2022,Bailey,7,2022-06-11,2022-12-29,5,25,0
48017,2023,Bailey,9,2023-01-01,2023-12-24,5,25,0
48017,2024,Bailey,7,2024-02-02,2024-12-27,4,17,0
48017,2025,Bailey,5,2025-04-24,2025-12-27,4,13,0
48019,2015,Bandera,6,2015-05-19,2015-11-27,4,14,0
48019,2016,Bandera,4,2016-02-20,2016-12-28,12,24,0
48019,2017,Bandera,4,2017-01-13,2017-11-14,5,13,0
48019,2018,Bandera,5,2018-03-26,2018-10-09,5,15,0
48019,2019,Bandera,6,2019-02-02,2019-12-28,5,16,0
48019,2020,Bandera,7,2020-01-15,2020-10-23,4,18,0
48019,2021,Bandera,4,2021-01-23,2021-12-18,4,11,0
48019,2022,Bandera,8,2022-04-12,2022-12-13,7,24,0
48019,2023,Bandera,8,2023-06-13,2023-12-24,6,28,0
48019,2024,Bandera,14,2024-04-15,2024-12-24,7,55,53
48019,2025,Bandera,9,2025-02-04,2025-12-27,5,30,30
48021,2015,Bastrop,7,2015-04-08,2015-09-10,6,21,0
48021,2016,Bastrop,9,2016-02-20,2016-12-28,13,38,0
48021,2017,Bastrop,12,2017-01-11,2017-11-18,5,33,0
48021,2018,Bastrop,7,2018-03-25,2018-10-08,5,19,0
48021,2019,Bastrop,12,2019-01-07,2019-10-01,5,38,0
48021,2020,Bastrop,11,2020-01-15,2020-11-14,11,42,0
48021,2021,Bastrop,10,2021-03-11,2021-12-29,6,29,0
48021,2022,Bastrop,13,2022-04-11,2022-12-13,8,42,0
48021,2023,Bastrop,16,2023-01-10,2023-10-28,12,70,0
48021,2024,Bastrop,19,2024-02-08,2024-12-17,7,57,0
48021,2025,Bastrop,13,2025-02-03,2025-12-27,6,44,0
48023,2015,Baylor,7,2015-04-01,2015-12-24,2,14,0
48023,2016,Baylor,7,2016-02-18,2016-12-26,8,27,0
48023,2017,Baylor,10,2017-01-10,2017-12-04,6,29,0
48023,2018,Baylor,7,2018-05-01,2018-10-04,3,19,0
48023,2019,Baylor,7,2019-01-07,2019-10-02,8,24,0
48023,2020,Baylor,4,2020-01-14,2020-08-14,3,10,0
48023,2021,Baylor,4,2021-03-10,2021-12-29,5,15,0
48023,2022,Baylor,11,2022-04-21,2022-12-12,6,37,0
48023,2023,Baylor,9,2023-01-01,2023-12-24,5,28,0
48023,2024,Baylor,13,2024-02-02,2024-12-26,6,38,0
48023,2025,Baylor,3,2025-01-29,2025-12-27,5,9,0
48025,2015,Bee,2,2015-11-05,2015-12-26,2,4,1
48025,2016,Bee,2,2016-07-05,2016-12-28,7,11,0
48025,2017,Bee,5,2017-01-12,2017-08-07,6,14,0
48025,2018,Bee,1,2018-02-20,2018-02-21,2,2,0
48025,2019,Bee,4,2019-02-03,2019-08-28,5,12,0
48025,2020,Bee,5,2020-01-15,2020-09-03,4,13,0
48025,2021,Bee,5,2021-10-13,2021-12-29,3,11,0
48025,2022,Bee,6,2022-04-12,2022-12-13,6,17,0
48025,2023,Bee,9,2023-03-01,2023-12-24,5,26,0
48025,2024,Bee,8,2024-02-10,2024-11-04,6,24,13
48025,2025,Bee,6,2025-02-04,2025-12-28,6,29,1
48027,2015,Bell,2,2015-04-01,2015-09-09,3,5,0
48027,2016,Bell,9,2016-02-19,2016-12-28,5,32,0
48027,2017,Bell,7,2017-01-10,2017-11-17,3,16,0
48027,2018,Bell,7,2018-03-24,2018-10-07,4,18,0
48027,2019,Bell,6,2019-02-01,2019-10-02,6,22,0
48027,2020,Bell,13,2020-01-09,2020-10-21,5,34,1
48027,2021,Bell,5,2021-03-11,2021-12-29,6,17,0
48027,2022,Bell,9,2022-03-04,2022-12-13,8,33,0
48027,2023,Bell,16,2023-03-22,2023-12-23,10,63,0
48027,2024,Bell,14,2024-02-26,2024-12-17,5,38,0
48027,2025,Bell,6,2025-02-06,2025-12-27,7,22,0
48029,2015,Bexar,5,2015-05-18,2015-10-23,6,16,0
48029,2016,Bexar,12,2016-02-19,2016-12-28,11,41,0
48029,2017,Bexar,10,2017-01-11,2017-12-04,6,26,0
48029,2018,Bexar,4,2018-02-19,2018-05-03,2,8,0
48029,2019,Bexar,5,2019-02-02,2019-10-01,5,16,0
48029,2020,Bexar,4,2020-01-09,2020-09-02,4,12,0
48029,2021,Bexar,4,2021-03-12,2021-12-17,3,9,0
48029,2022,Bexar,5,2022-03-05,2022-12-11,5,13,0
