county_fips,year,classified_dates,events_started
48397,2021,4,2
48397,2023,11,4
48397,2024,7,3
48399,2016,6,3
48399,2017,6,3
48399,2018,4,2
48399,2019,7,3
48399,2020,4,2
48399,2022,4,2
48399,2023,16,5
48399,2024,6,3
48399,2025,7,3
48401,2015,2,1
48401,2016,2,1
48401,2018,6,2
48401,2019,5,2
48401,2023,6,3
48401,2024,9,2
48401,2025,2,1
48403,2015,4,2
48403,2016,2,1
48403,2018,4,2
48403,2019,2,1
48403,2022,7,2
48403,2023,22,5
48403,2024,9,3
48403,2025,5,2
48405,2015,6,2
48405,2017,8,4
48405,2018,17,5
48405,2019,2,1
48405,2022,4,2
48405,2023,6,3
48407,2016,2,1
48407,2019,2,1
48407,2023,3,1
48407,2024,7,2
48409,2016,10,4
48409,2017,2,1
48409,2019,5,2
48409,2020,3,1
48409,2021,2,1
48409,2022,14,5
48409,2023,36,10
48409,2024,25,7
48409,2025,14,6
48411,2019,5,2
48411,2020,2,1
48411,2022,2,1
48411,2023,16,5
48411,2024,4,1
48413,2015,4,2
48413,2016,3,1
48413,2017,4,2
48413,2018,5,2
48413,2019,6,3
48413,2020,4,2
48413,2023,12,5
48413,2024,8,4
48415,2017,7,3
48415,2018,2,1
48415,2019,27,9
48415,2020,9,3
48415,2022,2,1
48415,2023,14,6
48415,2024,10,4
48417,2016,2,1
48417,2017,4,2
48417,2020,7,3
48417,2022,6,3
48417,2023,34,12
48417,2024,14,5
48417,2025,4,2
48419,2015,2,1
48419,2018,8,4
48419,2019,10,5
48419,2022,2,1
48419,2023,2,1
48421,2015,9,2
48421,2016,3,1
48421,2017,5,2
48421,2018,2,1
48421,2019,13,4
48421,2020,12,4
48421,2021,3,1
48421,2022,10,4
48421,2023,32,9
48421,2024,22,7
48423,2015,7,3
48423,2016,16,5
48423,2019,5,2
48423,2020,4,2
48423,2023,4,2
48423,2024,8,3
48423,2025,2,1
48425,2016,4,2
48425,2022,2,1
48425,2023,2,1
48427,2015,9,3
48427,2016,7,2
48427,2017,12,4
48427,2018,36,6
48427,2019,60,12
48427,2020,24,7
48427,2021,2,1
48427,2022,2,1
48427,2023,25,7
48427,2025,9,3
48429,2016,8,4
48429,2019,2,1
48429,2020,9,4
48429,2021,2,1
48429,2022,2,1
48429,2023,2,1
48429,2024,2,1
48429,2025,2,1
48431,2017,9,3
48431,2019,4,2
48431,2022,2,1
48431,2023,12,5
48431,2024,2,1
48433,2015,2,1
48433,2016,4,2
48433,2017,2,1
48433,2018,2,1
48433,2019,5,2
48433,2020,2,1
48433,2022,6,3
48433,2023,5,2
48433,2024,3,1
48433,2025,2,1
48435,2015,2,1
48435,2016,5,2
48435,2019,2,1
48435,2022,2,1
48435,2023,9,3
48435,2024,18,5
48435,2025,12,4
48437,2015,2,1
48437,2016,4,2
48437,2018,4,2
48437,2019,5,2
48437,2020,9,4
48437,2021,5,2
48437,2022,12,5
48437,2023,12,5
48437,2024,20,7
48437,2025,7,3
48439,2015,2,1
48439,2016,10,4
48439,2017,2,1
48439,2019,3,1
48439,2020,4,2
48439,2022,2,1
48439,2023,15,4
48439,2024,8,2
48441,2017,2,1
48441,2018,2,1
48441,2019,2,1
48441,2020,8,2
48441,2022,18,6
48441,2023,28,7
48441,2024,12,4
48441,2025,3,1
48443,2015,17,6
48443,2016,16,3
48443,2017,11,5
48443,2018,12,5
48443,2019,21,7
48443,2020,5,2
48443,2022,10,2
48443,2023,23,4
48443,2024,9,3
48443,2025,23,8
48445,2015,4,2
48445,2016,9,3
48445,2017,6,3
48445,2018,6,3
48445,2019,7,3
48445,2020,12,5
48445,2021,2,1
48445,2022,6,3
48445,2023,15,6
48445,2024,10,4
48447,2017,2,1
48447,2019,2,1
48447,2023,11,5
48449,2015,7,3
48449,2016,41,10
48449,2018,8,3
48449,2019,4,2
48449,2020,2,1
48449,2022,19,9
48449,2023,36,11
48449,2024,17,8
48449,2025,41,11
48451,2015,4,2
48451,2016,4,2
48451,2017,16,6
48451,2018,14,5
48451,2019,25,8
48451,2020,15,5
48451,2021,3,1
48451,2022,10,4
48451,2023,29,7
48451,2024,10,4
48451,2025,5,2
48453,2017,2,1
48453,2019,2,1
48453,2020,5,1
48453,2022,10,4
48453,2023,23,4
48453,2024,2,1
48457,2015,9,4
48457,2016,17,6
48457,2018,3,1
48457,2019,2,1
48457,2021,2,1
48457,2023,25,7
48457,2024,10,5
48457,2025,4,2
48459,2018,2,1
48459,2019,2,1
48459,2021,4,2
48459,2022,2,1
48459,2024,2,1
48461,2015,6,3
48461,2016,10,4
48461,2017,11,5
48461,2018,13,4
48461,2019,9,4
48461,2020,4,2
48461,2021,8,4
48461,2022,4,2
48461,2023,10,5
48461,2024,4,2
48461,2025,2,1
48463,2019,5,2
48463,2023,4,2
48465,2016,13,4
48465,2017,9,4
48465,2018,9,4
48465,2019,21,7
48465,2020,11,3
48465,2021,11,4
48465,2022,6,3
48465,2023,26,5
48465,2024,39,11
48465,2025,15,4
48467,2015,4,2
48467,2016,11,5
48467,2017,2,1
48467,2018,5,2
48467,2019,4,2
48467,2020,6,3
48467,2021,4,2
48467,2022,2,1
48467,2023,4,2
48467,2024,4,2
48467,2025,2,1
48469,2015,3,1
48469,2016,10,3
48469,2017,2,1
48469,2019,2,1
48469,2020,7,2
48469,2021,10,4
48469,2022,5,2
48469,2023,57,12
48469,2024,13,5
48469,2025,2,1
48471,2016,4,2
48471,2018,2,1
48471,2019,2,1
48471,2020,3,1
48471,2021,2,1
48471,2022,4,1
48471,2023,14,4
48471,2024,11,3
48473,2015,9,3
48473,2016,30,8
48473,2017,4,2
48473,2018,3,1
48473,2019,2,1
48473,2020,5,1
48473,2022,6,2
48473,2023,38,9
48473,2024,22,6
48475,2019,2,1
48475,2023,2,1
48475,2024,2,1
48477,2015,3,1
48477,2016,2,1
48477,2022,3,1
48477,2023,2,1
48477,2024,2,1
48477,2025,3,1
48479,2015,2,1
48479,2016,2,1
48479,2019,4,2
48479,2020,4,1
48479,2021,4,2
48479,2022,2,1
48479,2023,26,7
48479,2024,8,3
48479,2025,9,4
48481,2015,7,3
48481,2016,19,5
48481,2018,2,1
48481,2020,2,1
48481,2021,2,1
48481,2023,14,6
48481,2024,3,1
48481,2025,2,1
48483,2015,2,1
48483,2018,2,1
48483,2022,3,1
48483,2023,14,5
48483,2024,2,1
48485,2022,2,1
48485,2023,11,5
48485,2024,5,2
48487,2023,5,2
48489,2016,3,1
48489,2017,5,2
48489,2018,26,6
48489,2019,29,5
48489,2020,8,3
48489,2021,2,1
48489,2022,2,1
48489,2023,14,5
48489,2024,18,4
48489,2025,7,3
48491,2016,9,4
48491,2019,2,1
48491,2020,3,1
48491,2021,2,1
48491,2022,8,2
48491,2023,22,7
48491,2024,2,1
48491,2025,2,1
48493,2016,10,4
48493,2017,2,1
48493,2018,5,2
48495,2015,2,1
48495,2019,2,1
48495,2023,10,4
48495,2024,13,5
48497,2023,4,2
48497,2024,2,1
48499,2019,3,1
48499,2025,2,1
48501,2015,6,2
48501,2016,4,2
48501,2017,3,1
48501,2018,2,1
48501,2019,7,3
48501,2020,12,5
48501,2021,7,2
48501,2022,11,5
48501,2023,17,7
48501,2024,11,5
48501,2025,2,1
48503,2016,3,1
48503,2017,2,1
48503,2019,2,1
48503,2022,3,1
48503,2023,6,3
48505,2016,4,2
48505,2017,3,1
