county_fips,year,month,classified_dates
48095,2024,6,2
48095,2024,7,2
48095,2024,8,6
48095,2024,9,4
48095,2025,8,2
48095,2025,9,2
48097,2015,6,2
48097,2023,6,2
48097,2024,9,2
48099,2015,7,7
48099,2016,6,7
48099,2016,7,9
48099,2016,9,3
48099,2017,6,5
48099,2017,7,2
48099,2017,8,4
48099,2017,9,2
48099,2018,7,3
48099,2019,6,5
48099,2019,8,3
48099,2019,9,6
48099,2020,8,3
48099,2020,9,2
48099,2022,6,2
48099,2022,7,2
48099,2023,7,5
48099,2023,8,7
48099,2023,9,7
48099,2024,6,3
48099,2024,8,2
48099,2024,9,3
48099,2025,6,2
48101,2015,7,4
48101,2015,9,6
48101,2016,7,3
48101,2017,6,5
48101,2017,7,1
48101,2018,6,3
48101,2019,8,2
48101,2019,9,2
48101,2020,7,2
48101,2020,9,2
48101,2021,8,2
48101,2022,6,2
48101,2023,6,2
48101,2023,7,3
48101,2023,8,2
48101,2023,9,4
48101,2024,8,4
48101,2024,9,7
48103,2015,7,3
48103,2015,9,2
48103,2016,8,2
48103,2017,6,3
48103,2017,9,3
48103,2018,6,3
48103,2018,7,2
48103,2018,8,4
48103,2019,8,7
48103,2019,9,5
48103,2020,7,3
48103,2020,8,1
48103,2020,9,1
48103,2022,7,2
48103,2022,8,2
48103,2023,7,5
48103,2023,8,8
48103,2023,9,13
48103,2024,6,6
48103,2024,7,2
48103,2024,8,6
48103,2024,9,7
48103,2025,6,2
48103,2025,8,6
48103,2025,9,3
48105,2015,8,4
48105,2016,7,3
48105,2016,8,3
48105,2016,9,4
48105,2017,9,2
48105,2018,6,3
48105,2018,7,2
48105,2019,8,3
48105,2019,9,6
48105,2020,7,2
48105,2020,8,4
48105,2022,6,4
48105,2022,7,2
48105,2022,8,2
48105,2023,6,12
48105,2023,7,7
48105,2023,8,9
48105,2023,9,7
48105,2024,6,5
48105,2024,8,5
48105,2024,9,2
48105,2025,9,2
48107,2016,7,6
48107,2017,6,1
48107,2017,7,1
48107,2017,9,3
48107,2018,6,2
48107,2018,8,2
48107,2019,7,2
48107,2019,8,6
48107,2020,7,3
48107,2020,8,5
48107,2020,9,2
48107,2022,6,3
48107,2022,7,5
48107,2022,8,4
48107,2023,6,3
48107,2023,7,6
48107,2023,8,7
48107,2024,6,2
48107,2024,8,7
48107,2024,9,5
