county_fips,year,county_name,heatwave_events_started,first_event_start_date,last_event_end_date,longest_event_duration_days,heatwave_days,heatwave_days_imputed
48001,2015,Anderson,6,2015-04-07,2015-12-12,3,16,0
48001,2016,Anderson,13,2016-02-19,2016-12-28,9,49,0
48001,2017,Anderson,18,2017-01-01,2017-11-17,7,55,0
48001,2018,Anderson,10,2018-02-15,2018-10-08,8,38,0
48001,2019,Anderson,10,2019-01-07,2019-10-03,4,27,0
48001,2020,Anderson,13,2020-01-09,2020-11-10,6,41,0
48001,2021,Anderson,7,2021-03-11,2021-12-29,6,24,0
48001,2022,Anderson,12,2022-04-21,2022-12-13,8,52,0
48001,2023,Anderson,15,2023-01-01,2023-11-08,14,69,0
48001,2024,Anderson,17,2024-02-08,2024-12-17,5,47,0
48001,2025,Anderson,13,2025-02-03,2025-12-27,7,47,0
48003,2015,Andrews,6,2015-07-27,2015-12-12,3,13,0
48003,2016,Andrews,6,2016-02-19,2016-11-07,7,21,0
48003,2017,Andrews,6,2017-01-11,2017-10-06,5,18,0
48003,2018,Andrews,6,2018-03-23,2018-10-08,6,21,0
48003,2019,Andrews,9,2019-01-06,2019-10-02,5,25,3
48003,2020,Andrews,9,2020-03-26,2020-11-09,3,21,0
48003,2021,Andrews,7,2021-04-26,2021-12-29,6,19,0
48003,2022,Andrews,13,2022-03-27,2022-12-12,8,51,8
48003,2023,Andrews,20,2023-01-01,2023-12-08,5,61,0
48003,2024,Andrews,15,2024-02-26,2024-12-30,8,47,4
48003,2025,Andrews,8,2025-03-25,2025-12-27,5,23,1
48005,2015,Angelina,13,2015-03-19,2015-12-26,4,32,0
48005,2016,Angelina,14,2016-01-31,2016-12-28,5,44,0
48005,2017,Angelina,16,2017-01-10,2017-11-17,12,54,0
48005,2018,Angelina,8,2018-02-19,2018-10-08,8,30,0
48005,2019,Angelina,12,2019-01-07,2019-10-06,4,32,0
48005,2020,Angelina,17,2020-01-09,2020-11-10,7,55,0
48005,2021,Angelina,17,2021-01-21,2021-12-29,6,49,0
48005,2022,Angelina,11,2022-05-08,2022-12-13,9,47,0
48005,2023,Angelina,16,2023-01-16,2023-11-09,19,88,0
48005,2024,Angelina,21,2024-01-23,2024-12-17,7,72,0
48005,2025,Angelina,13,2025-02-03,2025-12-27,7,47,0
48007,2015,Aransas,9,2015-04-08,2015-12-26,3,20,0
48007,2016,Aransas,16,2016-01-31,2016-12-28,5,50,0
48007,2017,Aransas,16,2017-01-12,2017-12-04,6,48,0
48007,2018,Aransas,9,2018-02-15,2018-11-08,6,27,1
48007,2019,Aransas,9,2019-02-04,2019-10-03,7,35,0
48007,2020,Aransas,11,2020-01-09,2020-11-14,8,42,0
48007,2021,Aransas,16,2021-01-22,2022-01-01,6,52,0
48007,2022,Aransas,15,2022-04-21,2022-12-13,6,42,0
48007,2023,Aransas,17,2023-01-01,2023-12-23,9,62,0
48007,2024,Aransas,17,2024-02-09,2024-12-15,8,50,0
48007,2025,Aransas,16,2025-02-04,2025-12-28,8,58,0
48009,2015,Archer,3,2015-09-05,2015-12-13,4,8,8
48009,2016,Archer,7,2016-02-19,2016-12-28,9,23,3
48009,2017,Archer,7,2017-02-11,2017-12-04,4,18,9
48009,2018,Archer,6,2018-03-24,2018-10-08,8,25,25
48009,2019,Archer,7,2019-01-07,2019-12-28,6,21,21
48009,2020,Archer,5,2020-01-09,2020-07-15,2,10,10
48009,2021,Archer,7,2021-03-11,2021-12-29,6,25,25
48009,2022,Archer,12,2022-04-21,2022-12-13,9,47,47
48009,2023,Archer,14,2023-01-01,2023-12-24,8,51,51
48009,2024,Archer,16,2024-01-25,2024-12-26,6,45,45
48009,2025,Archer,6,2025-01-29,2025-12-27,5,21,21
48011,2015,Armstrong,13,2015-01-26,2015-12-24,6,41,41
48011,2016,Armstrong,14,2016-02-18,2016-11-08,8,47,47
48011,2017,Armstrong,15,2017-01-10,2017-12-04,8,51,51
48011,2018,Armstrong,9,2018-03-23,2018-10-06,7,40,40
48011,2019,Armstrong,13,2019-01-06,2019-12-28,7,49,49
48011,2020,Armstrong,8,2020-03-11,2020-11-09,7,27,27
48011,2021,Armstrong,11,2021-01-30,2021-12-29,6,36,36
48011,2022,Armstrong,18,2022-04-21,2022-12-13,10,70,70
48011,2023,Armstrong,20,2023-01-01,2023-12-24,9,77,77
48011,2024,Armstrong,20,2024-01-24,2024-12-30,12,78,78
48011,2025,Armstrong,11,2025-03-26,2025-12-28,7,49,49
48013,2015,Atascosa,11,2015-07-06,2015-11-06,4,34,0
48013,2016,Atascosa,10,2016-02-19,2016-12-28,5,32,0
48013,2017,Atascosa,17,2017-01-11,2017-12-05,7,49,0
48013,2018,Atascosa,9,2018-02-19,2018-10-07,7,28,0
48013,2019,Atascosa,13,2019-02-02,2019-12-28,11,60,0
48013,2020,Atascosa,11,2020-01-14,2020-12-30,8,45,0
48013,2021,Atascosa,19,2021-01-22,2022-01-01,7,73,0
48013,2022,Atascosa,16,2022-04-12,2022-12-13,7,62,0
48013,2023,Atascosa,21,2023-01-02,2023-12-24,13,78,0
48013,2024,Atascosa,19,2024-02-09,2024-12-17,7,58,2
48013,2025,Atascosa,10,2025-02-05,2025-12-28,7,38,0
48015,2015,Austin,7,2015-05-08,2015-12-27,4,19,3
48015,2016,Austin,10,2016-01-31,2016-12-28,5,31,10
48015,2017,Austin,17,2017-01-01,2017-11-06,6,45,0
48015,2018,Austin,8,2018-02-19,2018-12-01,8,28,4
48015,2019,Austin,9,2019-02-04,2019-10-07,18,47,14
48015,2020,Austin,17,2020-01-14,2020-11-14,6,61,13
48015,2021,Austin,16,2021-01-24,2022-01-01,7,46,8
48015,2022,Austin,14,2022-04-12,2022-12-13,9,51,3
48015,2023,Austin,16,2023-01-02,2023-11-09,16,92,19
48015,2024,Austin,17,2024-02-09,2024-12-17,10,68,29
48015,2025,Austin,8,2025-02-04,2025-12-28,6,34,11
48017,2015,Bailey,6,2015-01-27,2015-12-11,5,17,0
48017,2016,Bailey,7,2016-02-18,2016-11-06,6,24,0
48017,2017,Bailey,9,2017-01-10,2017-12-04,6,27,0
48017,2018,Bailey,7,2018-02-15,2018-10-08,5,21,0
48017,2019,Bailey,8,2019-01-07,2019-12-28,6,23,0
48017,2020,Bailey,8,2020-03-12,2020-11-23,7,30,0
48017,2021,Bailey,9,2021-02-03,2021-12-10,5,25,0
48017,2022,Bailey,13,2022-05-28,2022-12-29,7,42,0
48017,2023,Bailey,14,2023-01-01,2023-12-24,11,47,0
48017,2024,Bailey,9,2024-02-26,2024-12-27,11,31,0
48017,2025,Bailey,8,2025-03-26,2025-12-27,7,26,0
48019,2015,Bandera,8,2015-02-21,2015-11-27,4,18,0
48019,2016,Bandera,8,2016-02-19,2016-12-29,13,41,0
48019,2017,Bandera,8,2017-01-13,2017-12-05,7,24,0
48019,2018,Bandera,8,2018-02-16,2018-10-09,7,26,0
48019,2019,Bandera,12,2019-02-02,2019-12-28,6,36,0
48019,2020,Bandera,10,2020-01-14,2020-12-30,9,37,0
48019,2021,Bandera,9,2021-01-22,2021-12-29,4,27,0
48019,2022,Bandera,10,2022-03-05,2022-12-14,8,33,0
48019,2023,Bandera,11,2023-03-08,2023-12-24,6,38,0
48019,2024,Bandera,17,2024-03-14,2024-12-24,8,68,63
48019,2025,Bandera,14,2025-02-04,2025-12-28,7,49,49
48021,2015,Bastrop,13,2015-04-08,2015-12-12,7,40,0
48021,2016,Bastrop,13,2016-02-19,2016-12-28,13,62,0
48021,2017,Bastrop,16,2017-01-10,2017-11-18,10,66,0
48021,2018,Bastrop,13,2018-02-19,2018-12-26,8,44,0
48021,2019,Bastrop,15,2019-01-07,2019-10-04,16,63,0
48021,2020,Bastrop,15,2020-01-14,2020-12-29,13,62,0
48021,2021,Bastrop,14,2021-02-27,2021-12-31,9,48,0
48021,2022,Bastrop,15,2022-04-11,2022-12-13,10,62,0
48021,2023,Bastrop,19,2023-01-01,2023-12-23,13,93,0
48021,2024,Bastrop,24,2024-01-23,2024-12-17,7,74,0
48021,2025,Bastrop,18,2025-01-03,2025-12-27,8,64,0
48023,2015,Baylor,11,2015-01-28,2015-12-24,5,31,0
48023,2016,Baylor,15,2016-02-18,2016-12-26,9,54,0
48023,2017,Baylor,15,2017-01-10,2017-12-04,6,47,0
48023,2018,Baylor,8,2018-03-24,2018-10-06,7,31,0
48023,2019,Baylor,14,2019-01-07,2019-12-28,7,41,0
48023,2020,Baylor,9,2020-01-09,2020-11-09,7,26,0
48023,2021,Baylor,11,2021-01-19,2021-12-29,6,39,0
48023,2022,Baylor,13,2022-04-21,2022-12-13,9,55,0
48023,2023,Baylor,13,2023-01-01,2023-12-24,7,43,0
48023,2024,Baylor,17,2024-02-02,2024-12-27,7,56,0
48023,2025,Baylor,9,2025-01-29,2025-12-27,5,30,0
48025,2015,Bee,3,2015-05-10,2015-12-26,2,6,1
48025,2016,Bee,6,2016-03-17,2016-12-28,8,23,0
48025,2017,Bee,8,2017-01-11,2017-12-05,7,22,0
48025,2018,Bee,4,2018-02-16,2018-06-13,4,10,0
48025,2019,Bee,7,2019-02-03,2019-10-02,7,24,0
48025,2020,Bee,9,2020-01-14,2020-11-15,5,28,0
48025,2021,Bee,11,2021-01-25,2021-12-29,4,31,0
48025,2022,Bee,9,2022-04-12,2022-12-14,9,31,0
48025,2023,Bee,11,2023-01-02,2023-12-24,6,38,2
48025,2024,Bee,11,2024-02-10,2024-11-04,8,34,19
48025,2025,Bee,9,2025-01-04,2025-12-28,7,37,1
48027,2015,Bell,4,2015-03-30,2015-11-06,5,11,0
48027,2016,Bell,13,2016-02-19,2016-12-28,6,48,0
48027,2017,Bell,15,2017-01-10,2017-12-04,4,40,0
48027,2018,Bell,11,2018-02-15,2018-10-08,7,35,0
48027,2019,Bell,9,2019-02-01,2019-10-06,9,39,0
48027,2020,Bell,14,2020-01-09,2020-10-21,8,43,1
48027,2021,Bell,12,2021-01-22,2021-12-29,7,38,0
48027,2022,Bell,13,2022-04-20,2022-12-13,9,65,0
48027,2023,Bell,19,2023-01-01,2023-12-23,14,85,0
48027,2024,Bell,22,2024-01-24,2024-12-25,11,76,0
48027,2025,Bell,13,2025-01-03,2025-12-27,7,46,0
48029,2015,Bexar,11,2015-05-18,2015-11-11,7,32,0
48029,2016,Bexar,19,2016-02-19,2016-12-28,13,69,0
48029,2017,Bexar,15,2017-01-11,2017-12-04,6,42,0
48029,2018,Bexar,8,2018-02-15,2018-12-26,7,23,0
48029,2019,Bexar,8,2019-02-02,2019-12-27,5,25,0
48029,2020,Bexar,7,2020-01-09,2020-09-02,5,22,0
48029,2021,Bexar,8,2021-03-11,2021-12-29,4,23,0
48029,2022,Bexar,8,2022-04-21,2022-12-13,8,26,0
48029,2023,Bexar,11,2023-02-22,2023-12-23,7,39,0
48029,2024,Bexar,17,2024-01-23,2024-12-24,7,59,0
48029,2025,Bexar,10,2025-02-04,2025-12-28,7,38,0
48031,2015,Blanco,10,2015-04-08,2015-11-27,5,24,0
48031,2016,Blanco,12,2016-02-19,2016-12-28,7,47,11
48031,2017,Blanco,8,2017-01-11,2017-12-04,7,23,0
48031,2018,Blanco,2,2018-03-24,2018-10-09,7,11,0
48031,2019,Blanco,8,2019-02-03,2019-10-03,5,23,0
48031,2020,Blanco,10,2020-01-15,2020-09-02,4,27,6
48031,2021,Blanco,12,2021-01-24,2021-12-29,4,34,22
48031,2022,Blanco,16,2022-04-12,2022-12-12,8,56,2
48031,2023,Blanco,14,2023-03-22,2023-12-23,15,80,0
48031,2024,Blanco,22,2024-01-23,2024-12-26,8,77,14
48031,2025,Blanco,15,2025-01-28,2025-12-28,6,52,44
48033,2015,Borden,5,2015-01-27,2015-11-05,3,13,3
48033,2016,Borden,5,2016-02-18,2016-11-08,8,20,5
48033,2017,Borden,9,2017-01-10,2017-12-04,5,23,4
48033,2018,Borden,8,2018-02-27,2018-10-05,5,23,1
48033,2019,Borden,8,2019-01-17,2019-10-03,4,20,1
48033,2020,Borden,9,2020-03-11,2020-11-20,3,22,0
48033,2021,Borden,7,2021-04-26,2021-12-29,5,19,0
48033,2022,Borden,17,2022-03-27,2022-12-10,6,60,6
48033,2023,Borden,17,2023-01-01,2023-12-23,8,54,11
48033,2024,Borden,11,2024-02-25,2024-11-17,7,36,8
48033,2025,Borden,9,2025-02-25,2025-12-27,5,25,3
48035,2015,Bosque,2,2015-08-12,2015-09-08,4,6,2
48035,2016,Bosque,6,2016-02-19,2016-12-26,5,23,13
48035,2017,Bosque,8,2017-01-11,2017-11-17,3,20,13
48035,2018,Bosque,10,2018-03-24,2018-10-08,6,31,24
48035,2019,Bosque,8,2019-02-02,2019-10-05,5,24,16
48035,2020,Bosque,10,2020-01-09,2020-09-01,5,29,15
48035,2021,Bosque,8,2021-01-24,2021-12-29,6,26,21
48035,2022,Bosque,12,2022-04-20,2022-12-14,9,45,25
48035,2023,Bosque,21,2023-01-01,2023-12-23,16,85,42
48035,2024,Bosque,14,2024-02-08,2024-12-25,6,44,44
48035,2025,Bosque,8,2025-01-29,2025-12-28,6,29,29
48037,2015,Bowie,9,2015-04-08,2015-12-27,3,23,0
48037,2016,Bowie,9,2016-02-19,2016-12-28,5,33,0
48037,2017,Bowie,8,2017-01-11,2017-11-17,12,30,0
48037,2018,Bowie,12,2018-01-21,2018-12-27,9,39,0
48037,2019,Bowie,9,2019-01-07,2019-10-04,4,23,0
48037,2020,Bowie,11,2020-01-15,2020-11-10,4,27,0
48037,2021,Bowie,11,2021-03-11,2022-01-01,9,39,0
48037,2022,Bowie,13,2022-04-11,2023-01-03,8,47,0
48037,2023,Bowie,15,2023-01-16,2023-12-24,8,54,0
48037,2024,Bowie,20,2024-01-24,2024-12-28,6,61,0
48037,2025,Bowie,13,2025-02-04,2025-12-28,7,47,0
48039,2015,Brazoria,14,2015-04-08,2015-12-26,5,37,0
48039,2016,Brazoria,26,2016-02-20,2016-12-28,19,103,0
48039,2017,Brazoria,19,2017-01-10,2017-11-07,9,73,0
48039,2018,Brazoria,16,2018-02-15,2018-11-08,7,55,0
48039,2019,Brazoria,13,2019-02-04,2019-11-30,9,60,0
48039,2020,Brazoria,16,2020-01-09,2020-11-14,8,60,0
48039,2021,Brazoria,17,2021-01-21,2022-01-01,9,65,0
48039,2022,Brazoria,16,2022-02-21,2022-12-13,9,54,0
48039,2023,Brazoria,19,2023-01-16,2023-10-28,13,86,0
48039,2024,Brazoria,23,2024-01-23,2024-12-17,8,76,0
48039,2025,Brazoria,13,2025-01-03,2025-12-28,11,58,0
48041,2015,Brazos,6,2015-07-05,2015-12-26,4,15,0
48041,2016,Brazos,13,2016-01-31,2016-12-28,5,36,0
48041,2017,Brazos,15,2017-01-10,2017-11-17,5,38,0
48041,2018,Brazos,7,2018-02-19,2018-10-14,6,20,0
48041,2019,Brazos,14,2019-01-07,2019-10-06,9,48,0
48041,2020,Brazos,13,2020-01-09,2020-11-10,7,42,0
48041,2021,Brazos,13,2021-02-27,2021-12-29,6,38,0
48041,2022,Brazos,18,2022-03-05,2022-12-13,14,75,1
48041,2023,Brazos,16,2023-02-21,2023-11-08,15,91,0
48041,2024,Brazos,17,2024-02-08,2024-12-17,7,54,0
48041,2025,Brazos,11,2025-02-03,2025-12-27,6,43,0
48043,2015,Brewster,6,2015-01-28,2015-10-04,5,21,0
48043,2016,Brewster,9,2016-02-18,2016-12-29,7,34,0
48043,2017,Brewster,10,2017-01-10,2017-12-04,6,31,0
48043,2018,Brewster,10,2018-02-15,2018-10-08,8,35,0
48043,2019,Brewster,13,2019-01-10,2019-12-06,8,47,0
48043,2020,Brewster,10,2020-03-12,2020-11-09,8,35,0
48043,2021,Brewster,12,2021-01-21,2022-01-01,9,43,0
48043,2022,Brewster,13,2022-02-21,2022-12-12,8,50,0
48043,2023,Brewster,12,2023-02-21,2023-12-24,20,91,0
48043,2024,Brewster,15,2024-02-21,2024-12-06,17,67,0
48043,2025,Brewster,14,2025-02-04,2025-12-28,15,78,0
48045,2015,Briscoe,8,2015-01-26,2015-12-12,4,20,0
48045,2016,Briscoe,10,2016-02-19,2016-11-08,8,35,0
48045,2017,Briscoe,14,2017-01-10,2017-12-04,6,41,0
48045,2018,Briscoe,8,2018-03-26,2018-10-05,5,26,0
48045,2019,Briscoe,8,2019-01-07,2019-10-02,6,24,0
48045,2020,Briscoe,6,2020-01-22,2020-11-09,5,18,0
48045,2021,Briscoe,8,2021-03-09,2021-12-26,5,25,0
48045,2022,Briscoe,10,2022-04-22,2022-12-10,6,33,0
48045,2023,Briscoe,15,2023-01-01,2023-12-24,5,43,0
48045,2024,Briscoe,29,2024-01-24,2024-12-30,6,86,0
48045,2025,Briscoe,15,2025-02-02,2025-12-28,6,60,0
48047,2015,Brooks,1,2015-11-05,2015-11-07,3,3,2
48047,2016,Brooks,6,2016-02-21,2016-12-28,13,30,16
48047,2017,Brooks,5,2017-01-12,2017-11-05,6,17,7
48047,2018,Brooks,4,2018-02-19,2018-09-22,2,8,3
48047,2019,Brooks,8,2019-02-04,2019-10-02,8,29,16
48047,2020,Brooks,8,2020-01-10,2020-12-30,7,31,20
48047,2021,Brooks,10,2021-01-24,2022-01-01,5,25,10
48047,2022,Brooks,9,2022-02-22,2022-12-13,5,24,20
48047,2023,Brooks,13,2023-02-21,2023-10-27,13,61,61
48047,2024,Brooks,13,2024-03-14,2024-12-16,7,39,39
48047,2025,Brooks,8,2025-02-05,2025-12-28,6,26,26
48049,2015,Brown,2,2015-08-06,2015-09-09,4,6,0
48049,2016,Brown,6,2016-02-20,2016-12-28,7,28,0
48049,2017,Brown,14,2017-01-11,2017-12-05,6,38,0
48049,2018,Brown,12,2018-02-15,2018-10-08,10,42,0
48049,2019,Brown,10,2019-02-02,2019-12-28,8,31,2
48049,2020,Brown,11,2020-01-09,2020-12-29,6,31,27
48049,2021,Brown,7,2021-01-22,2022-01-01,8,30,1
48049,2022,Brown,14,2022-03-29,2022-12-14,24,84,2
48049,2023,Brown,12,2023-01-11,2023-12-24,16,74,0
48049,2024,Brown,14,2024-01-25,2024-12-17,12,47,0
48049,2025,Brown,7,2025-03-29,2025-12-28,6,23,0
48051,2015,Burleson,1,2015-12-11,2015-12-12,2,2,0
48051,2016,Burleson,4,2016-02-20,2016-12-28,5,16,3
48051,2017,Burleson,15,2017-01-01,2017-12-05,6,44,17
48051,2018,Burleson,1,2018-03-17,2018-03-18,2,2,0
48051,2019,Burleson,2,2019-02-06,2019-06-23,2,4,2
48051,2020,Burleson,9,2020-05-21,2020-12-30,7,32,0
48051,2021,Burleson,18,2021-01-19,2021-12-31,8,53,12
48051,2022,Burleson,16,2022-04-11,2022-12-13,9,60,7
48051,2023,Burleson,18,2023-01-01,2023-12-23,12,83,19
48051,2024,Burleson,18,2024-02-08,2024-12-25,8,67,9
48051,2025,Burleson,16,2025-01-02,2025-12-28,7,58,13
48053,2015,Burnet,7,2015-03-18,2015-09-09,5,19,0
48053,2016,Burnet,15,2016-02-18,2016-12-28,9,55,0
48053,2017,Burnet,18,2017-01-10,2017-12-04,4,46,0
48053,2018,Burnet,12,2018-02-15,2018-10-08,8,38,0
48053,2019,Burnet,12,2019-01-17,2019-10-06,18,58,0
48053,2020,Burnet,10,2020-01-09,2020-10-22,8,40,0
48053,2021,Burnet,10,2021-01-24,2021-12-29,6,31,0
48053,2022,Burnet,13,2022-03-28,2022-12-13,8,49,0
48053,2023,Burnet,20,2023-01-02,2023-12-23,17,93,0
48053,2024,Burnet,22,2024-01-23,2024-12-25,6,66,0
48053,2025,Burnet,13,2025-01-03,2025-12-28,6,42,0
48055,2015,Caldwell,13,2015-03-30,2015-12-26,7,37,0
48055,2016,Caldwell,13,2016-02-19,2016-12-28,6,47,0
48055,2017,Caldwell,20,2017-01-10,2017-12-04,7,56,0
48055,2018,Caldwell,19,2018-02-15,2018-10-08,7,58,0
48055,2019,Caldwell,14,2019-02-04,2019-10-02,8,52,0
48055,2020,Caldwell,14,2020-01-09,2020-10-22,11,57,0
48055,2021,Caldwell,15,2021-02-27,2021-12-31,8,43,0
48055,2022,Caldwell,24,2022-04-11,2022-12-13,12,86,0
48055,2023,Caldwell,21,2023-01-01,2023-12-23,13,97,0
48055,2024,Caldwell,21,2024-01-23,2024-12-25,7,77,0
48055,2025,Caldwell,21,2025-01-03,2025-12-27,6,70,0
48057,2015,Calhoun,8,2015-04-08,2015-12-26,4,19,0
48057,2016,Calhoun,17,2016-02-20,2016-12-28,8,61,0
48057,2017,Calhoun,20,2017-01-12,2017-12-04,7,60,0
48057,2018,Calhoun,8,2018-02-16,2018-11-07,5,25,0
48057,2019,Calhoun,12,2019-02-03,2019-10-03,13,55,0
48057,2020,Calhoun,12,2020-01-15,2020-10-20,7,47,0
48057,2021,Calhoun,13,2021-01-24,2022-01-01,9,42,0
48057,2022,Calhoun,9,2022-04-21,2022-12-13,6,30,0
48057,2023,Calhoun,15,2023-01-16,2023-12-23,9,53,0
48057,2024,Calhoun,15,2024-02-09,2024-12-15,8,48,0
48057,2025,Calhoun,16,2025-02-04,2025-12-28,9,63,0
48059,2015,Callahan,3,2015-08-05,2015-11-05,5,10,0
48059,2016,Callahan,10,2016-02-19,2016-11-08,5,29,0
48059,2017,Callahan,7,2017-01-10,2017-12-04,5,21,0
48059,2018,Callahan,9,2018-02-19,2018-10-05,8,31,0
48059,2019,Callahan,9,2019-02-02,2019-12-28,8,30,0
48059,2020,Callahan,6,2020-01-09,2020-08-15,5,18,0
48059,2021,Callahan,6,2021-03-10,2021-12-28,5,19,0
48059,2022,Callahan,13,2022-03-28,2022-12-13,18,60,0
48059,2023,Callahan,17,2023-01-01,2023-12-23,8,59,0
