event_id,county_fips,county_name,climate_division,event_start_date,event_end_date,event_duration_days,peak_hi_proxy_f,mean_hi_proxy_f,peak_exceedance_f,mean_exceedance_f,cumulative_exceedance_f,n_suspicious_days,n_days_hi_ge_95f,n_days_hi_ge_100f,n_days_hi_ge_103f,n_days_tmax_ge_95f,n_days_tmax_ge_100f,event_contains_suspicious_day,peak_day_qc_status,peak_hi_date,peak_exceedance_date,any_day_hi_ge_95f,any_day_hi_ge_100f,any_day_hi_ge_103f,definition_id,construct_label,metric,reference_method,season,floor_variable,floor_value,minimum_duration,comparison_operator
48_061_2016_007_HI85_2D_JUNSEP,48061,Cameron (Brownsville),Lower Valley (4110),2016-08-04,2016-08-05,2,107.53279622958932,107.01919532982402,2.3464973950160584,1.8180214475614065,3.636042895122813,0,2,2,2,2,0,False,valid,2016-08-04,2016-08-04,True,True,True,HI85_2D_JUNSEP,warm_season_heatwave,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,jun_sep,floor_hi_ge_80,80,2,>
48_061_2016_008_HI85_2D_JUNSEP,48061,Cameron (Brownsville),Lower Valley (4110),2016-08-07,2016-08-13,7,111.22468758267806,108.54193383028243,5.560542927141796,2.9356123974975543,20.54928678248288,0,7,7,7,7,0,False,valid,2016-08-11,2016-08-11,True,True,True,HI85_2D_JUNSEP,warm_season_heatwave,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,jun_sep,floor_hi_ge_80,80,2,>
48_061_2016_009_HI85_2D_JUNSEP,48061,Cameron (Brownsville),Lower Valley (4110),2016-08-19,2016-08-20,2,108.21133390476362,107.56986731925576,2.2818779131811766,1.6290563467717618,3.2581126935435236,0,2,2,2,2,0,False,valid,2016-08-20,2016-08-20,True,True,True,HI85_2D_JUNSEP,warm_season_heatwave,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,jun_sep,floor_hi_ge_80,80,2,>
48_061_2016_010_HI85_2D_JUNSEP,48061,Cameron (Brownsville),Lower Valley (4110),2016-08-22,2016-08-24,3,107.10069850120604,106.76507742173726,1.6549785883692465,1.2038934160543135,3.6116802481629406,0,3,3,3,2,0,False,valid,2016-08-24,2016-08-24,True,True,True,HI85_2D_JUNSEP,warm_season_heatwave,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,jun_sep,floor_hi_ge_80,80,2,>
48_061_2016_011_HI85_2D_JUNSEP,48061,Cameron (Brownsville),Lower Valley (4110),2016-09-06,2016-09-07,2,105.914057097353,105.33630579425105,1.8154177641608555,1.2769648831374596,2.553929766274919,0,2,2,2,2,0,False,valid,2016-09-06,2016-09-06,True,True,True,HI85_2D_JUNSEP,warm_season_heatwave,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,jun_sep,floor_hi_ge_80,80,2,>
48_061_2016_012_HI85_2D_JUNSEP,48061,Cameron (Brownsville),Lower Valley (4110),2016-09-14,2016-09-15,2,104.45824682315332,104.14429476315755,1.5013784570850106,1.2847589816746066,2.569517963349213,0,2,2,2,1,0,False,valid,2016-09-14,2016-09-14,True,True,True,HI85_2D_JUNSEP,warm_season_heatwave,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,jun_sep,floor_hi_ge_80,80,2,>
48_061_2016_013_HI85_2D_JUNSEP,48061,Cameron (Brownsville),Lower Valley (4110),2016-09-17,2016-09-21,5,107.38011988315615,105.28576894285547,5.160273955551119,3.540006303221554,17.70003151610777,0,5,5,4,4,0,False,valid,2016-09-17,2016-09-17,True,True,True,HI85_2D_JUNSEP,warm_season_heatwave,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,jun_sep,floor_hi_ge_80,80,2,>
48_061_2016_014_HI85_2D_JUNSEP,48061,Cameron (Brownsville),Lower Valley (4110),2016-09-23,2016-09-25,3,105.76329024338646,104.81967792613783,4.90784622507978,3.802133154252161,11.406399462756482,0,3,3,3,3,0,False,valid,2016-09-25,2016-09-25,True,True,True,HI85_2D_JUNSEP,warm_season_heatwave,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,jun_sep,floor_hi_ge_80,80,2,>
48_061_2017_001_HI85_2D_JUNSEP,48061,Cameron (Brownsville),Lower Valley (4110),2017-06-04,2017-06-06,3,105.3449155037586,104.66326416683403,4.050083346023257,3.451384685785674,10.354154057357022,0,3,3,3,1,0,False,valid,2017-06-06,2017-06-05,True,True,True,HI85_2D_JUNSEP,warm_season_heatwave,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,jun_sep,floor_hi_ge_80,80,2,>
48_061_2017_002_HI85_2D_JUNSEP,48061,Cameron (Brownsville),Lower Valley (4110),2017-06-12,2017-06-18,7,111.15210071271808,106.36429581825746,8.657705829418362,3.965490910469618,27.758436373287324,0,7,7,6,3,0,False,valid,2017-06-17,2017-06-17,True,True,True,HI85_2D_JUNSEP,warm_season_heatwave,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,jun_sep,floor_hi_ge_80,80,2,>
