county_fips,seq,ehf_support_start_date,ehf_support_end_date,support_duration_days,event_definition_type,event_id
48001,1,1980-07-01,1980-07-04,4,merged_thermal_support_interval,48_001_1980_001_EHF_TX_FIXED7914_SUPPORT
48001,2,1980-07-06,1980-07-21,16,merged_thermal_support_interval,48_001_1980_002_EHF_TX_FIXED7914_SUPPORT
48001,3,1980-07-25,1980-07-28,4,merged_thermal_support_interval,48_001_1980_003_EHF_TX_FIXED7914_SUPPORT
48001,4,1980-08-03,1980-08-08,6,merged_thermal_support_interval,48_001_1980_004_EHF_TX_FIXED7914_SUPPORT
48001,5,1980-08-11,1980-08-15,5,merged_thermal_support_interval,48_001_1980_005_EHF_TX_FIXED7914_SUPPORT
48001,6,1980-08-20,1980-08-27,8,merged_thermal_support_interval,48_001_1980_006_EHF_TX_FIXED7914_SUPPORT
48001,7,1982-08-05,1982-08-07,3,merged_thermal_support_interval,48_001_1982_007_EHF_TX_FIXED7914_SUPPORT
48001,8,1982-08-16,1982-08-19,4,merged_thermal_support_interval,48_001_1982_008_EHF_TX_FIXED7914_SUPPORT
48001,9,1982-08-22,1982-08-24,3,merged_thermal_support_interval,48_001_1982_009_EHF_TX_FIXED7914_SUPPORT
48001,10,1984-06-24,1984-06-26,3,merged_thermal_support_interval,48_001_1984_010_EHF_TX_FIXED7914_SUPPORT
48001,11,1984-07-15,1984-07-18,4,merged_thermal_support_interval,48_001_1984_011_EHF_TX_FIXED7914_SUPPORT
48001,12,1984-08-18,1984-08-23,6,merged_thermal_support_interval,48_001_1984_012_EHF_TX_FIXED7914_SUPPORT
48001,13,1984-08-27,1984-08-30,4,merged_thermal_support_interval,48_001_1984_013_EHF_TX_FIXED7914_SUPPORT
48001,14,1985-08-01,1985-08-14,14,merged_thermal_support_interval,48_001_1985_014_EHF_TX_FIXED7914_SUPPORT
48001,15,1985-08-16,1985-08-24,9,merged_thermal_support_interval,48_001_1985_015_EHF_TX_FIXED7914_SUPPORT
48001,16,1985-08-30,1985-09-08,10,merged_thermal_support_interval,48_001_1985_016_EHF_TX_FIXED7914_SUPPORT
48001,17,1986-07-24,1986-08-03,11,merged_thermal_support_interval,48_001_1986_017_EHF_TX_FIXED7914_SUPPORT
48001,18,1986-08-15,1986-08-18,4,merged_thermal_support_interval,48_001_1986_018_EHF_TX_FIXED7914_SUPPORT
48001,19,1987-08-03,1987-08-23,21,merged_thermal_support_interval,48_001_1987_019_EHF_TX_FIXED7914_SUPPORT
48001,20,1987-08-25,1987-08-28,4,merged_thermal_support_interval,48_001_1987_020_EHF_TX_FIXED7914_SUPPORT
48001,21,1988-07-25,1988-07-27,3,merged_thermal_support_interval,48_001_1988_021_EHF_TX_FIXED7914_SUPPORT
48001,22,1988-08-05,1988-08-10,6,merged_thermal_support_interval,48_001_1988_022_EHF_TX_FIXED7914_SUPPORT
48001,23,1988-08-20,1988-08-26,7,merged_thermal_support_interval,48_001_1988_023_EHF_TX_FIXED7914_SUPPORT
48001,24,1989-08-31,1989-09-03,4,merged_thermal_support_interval,48_001_1989_024_EHF_TX_FIXED7914_SUPPORT
48001,25,1990-08-19,1990-08-21,3,merged_thermal_support_interval,48_001_1990_025_EHF_TX_FIXED7914_SUPPORT
48001,26,1990-08-25,1990-08-27,3,merged_thermal_support_interval,48_001_1990_026_EHF_TX_FIXED7914_SUPPORT
48001,27,1990-08-28,1990-09-01,5,merged_thermal_support_interval,48_001_1990_027_EHF_TX_FIXED7914_SUPPORT
48001,28,1993-07-28,1993-08-01,5,merged_thermal_support_interval,48_001_1993_028_EHF_TX_FIXED7914_SUPPORT
48001,29,1993-08-11,1993-08-25,15,merged_thermal_support_interval,48_001_1993_029_EHF_TX_FIXED7914_SUPPORT
48001,30,1995-07-11,1995-07-13,3,merged_thermal_support_interval,48_001_1995_030_EHF_TX_FIXED7914_SUPPORT
48001,31,1995-07-21,1995-07-30,10,merged_thermal_support_interval,48_001_1995_031_EHF_TX_FIXED7914_SUPPORT
48001,32,1995-08-19,1995-08-23,5,merged_thermal_support_interval,48_001_1995_032_EHF_TX_FIXED7914_SUPPORT
48001,33,1995-08-27,1995-08-30,4,merged_thermal_support_interval,48_001_1995_033_EHF_TX_FIXED7914_SUPPORT
48001,34,1996-05-26,1996-05-30,5,merged_thermal_support_interval,48_001_1996_034_EHF_TX_FIXED7914_SUPPORT
48001,35,1996-06-16,1996-06-20,5,merged_thermal_support_interval,48_001_1996_035_EHF_TX_FIXED7914_SUPPORT
48001,36,1996-07-01,1996-07-10,10,merged_thermal_support_interval,48_001_1996_036_EHF_TX_FIXED7914_SUPPORT
48001,37,1996-07-15,1996-07-24,10,merged_thermal_support_interval,48_001_1996_037_EHF_TX_FIXED7914_SUPPORT
48001,38,1996-07-31,1996-08-07,8,merged_thermal_support_interval,48_001_1996_038_EHF_TX_FIXED7914_SUPPORT
48001,39,1997-07-21,1997-07-30,10,merged_thermal_support_interval,48_001_1997_039_EHF_TX_FIXED7914_SUPPORT
48001,40,1997-08-12,1997-08-19,8,merged_thermal_support_interval,48_001_1997_040_EHF_TX_FIXED7914_SUPPORT
48001,41,1998-05-29,1998-06-05,8,merged_thermal_support_interval,48_001_1998_041_EHF_TX_FIXED7914_SUPPORT
48001,42,1998-06-09,1998-08-05,58,merged_thermal_support_interval,48_001_1998_042_EHF_TX_FIXED7914_SUPPORT
48001,43,1998-08-09,1998-08-12,4,merged_thermal_support_interval,48_001_1998_043_EHF_TX_FIXED7914_SUPPORT
48001,44,1998-08-25,1998-08-31,7,merged_thermal_support_interval,48_001_1998_044_EHF_TX_FIXED7914_SUPPORT
48001,45,1998-09-02,1998-09-06,5,merged_thermal_support_interval,48_001_1998_045_EHF_TX_FIXED7914_SUPPORT
48001,46,1999-07-30,1999-08-04,6,merged_thermal_support_interval,48_001_1999_046_EHF_TX_FIXED7914_SUPPORT
48001,47,1999-08-06,1999-08-16,11,merged_thermal_support_interval,48_001_1999_047_EHF_TX_FIXED7914_SUPPORT
48001,48,1999-08-18,1999-08-29,12,merged_thermal_support_interval,48_001_1999_048_EHF_TX_FIXED7914_SUPPORT
48001,49,2000-07-12,2000-07-23,12,merged_thermal_support_interval,48_001_2000_049_EHF_TX_FIXED7914_SUPPORT
48001,50,2000-08-02,2000-08-13,12,merged_thermal_support_interval,48_001_2000_050_EHF_TX_FIXED7914_SUPPORT
48001,51,2000-08-15,2000-08-22,8,merged_thermal_support_interval,48_001_2000_051_EHF_TX_FIXED7914_SUPPORT
48001,52,2000-08-25,2000-09-06,13,merged_thermal_support_interval,48_001_2000_052_EHF_TX_FIXED7914_SUPPORT
48001,53,2000-09-10,2000-09-12,3,merged_thermal_support_interval,48_001_2000_053_EHF_TX_FIXED7914_SUPPORT
48001,54,2001-07-21,2001-07-27,7,merged_thermal_support_interval,48_001_2001_054_EHF_TX_FIXED7914_SUPPORT
48001,55,2001-07-29,2001-08-02,5,merged_thermal_support_interval,48_001_2001_055_EHF_TX_FIXED7914_SUPPORT
48001,56,2001-08-08,2001-08-14,7,merged_thermal_support_interval,48_001_2001_056_EHF_TX_FIXED7914_SUPPORT
48001,57,2001-08-16,2001-08-18,3,merged_thermal_support_interval,48_001_2001_057_EHF_TX_FIXED7914_SUPPORT
48001,58,2002-08-18,2002-08-21,4,merged_thermal_support_interval,48_001_2002_058_EHF_TX_FIXED7914_SUPPORT
48001,59,2005-07-03,2005-07-06,4,merged_thermal_support_interval,48_001_2005_059_EHF_TX_FIXED7914_SUPPORT
48001,60,2005-08-21,2005-08-27,7,merged_thermal_support_interval,48_001_2005_060_EHF_TX_FIXED7914_SUPPORT
48001,61,2006-07-12,2006-07-21,10,merged_thermal_support_interval,48_001_2006_061_EHF_TX_FIXED7914_SUPPORT
48001,62,2006-07-29,2006-08-06,9,merged_thermal_support_interval,48_001_2006_062_EHF_TX_FIXED7914_SUPPORT
48001,63,2006-08-09,2006-08-28,20,merged_thermal_support_interval,48_001_2006_063_EHF_TX_FIXED7914_SUPPORT
48001,64,2007-08-11,2007-08-15,5,merged_thermal_support_interval,48_001_2007_064_EHF_TX_FIXED7914_SUPPORT
48001,65,2008-07-11,2008-07-13,3,merged_thermal_support_interval,48_001_2008_065_EHF_TX_FIXED7914_SUPPORT
48001,66,2008-07-20,2008-07-23,4,merged_thermal_support_interval,48_001_2008_066_EHF_TX_FIXED7914_SUPPORT
48001,67,2008-07-25,2008-08-04,11,merged_thermal_support_interval,48_001_2008_067_EHF_TX_FIXED7914_SUPPORT
48001,68,2009-06-21,2009-06-29,9,merged_thermal_support_interval,48_001_2009_068_EHF_TX_FIXED7914_SUPPORT
48001,69,2009-07-01,2009-07-05,5,merged_thermal_support_interval,48_001_2009_069_EHF_TX_FIXED7914_SUPPORT
48001,70,2009-07-08,2009-07-17,10,merged_thermal_support_interval,48_001_2009_070_EHF_TX_FIXED7914_SUPPORT
48001,71,2009-08-03,2009-08-07,5,merged_thermal_support_interval,48_001_2009_071_EHF_TX_FIXED7914_SUPPORT
48001,72,2010-06-21,2010-06-23,3,merged_thermal_support_interval,48_001_2010_072_EHF_TX_FIXED7914_SUPPORT
48001,73,2010-08-01,2010-08-24,24,merged_thermal_support_interval,48_001_2010_073_EHF_TX_FIXED7914_SUPPORT
48001,74,2010-08-29,2010-09-01,4,merged_thermal_support_interval,48_001_2010_074_EHF_TX_FIXED7914_SUPPORT
48001,75,2011-06-12,2011-06-21,10,merged_thermal_support_interval,48_001_2011_075_EHF_TX_FIXED7914_SUPPORT
48001,76,2011-06-25,2011-09-03,71,merged_thermal_support_interval,48_001_2011_076_EHF_TX_FIXED7914_SUPPORT
48001,77,2012-06-25,2012-06-29,5,merged_thermal_support_interval,48_001_2012_077_EHF_TX_FIXED7914_SUPPORT
48001,78,2012-07-19,2012-07-22,4,merged_thermal_support_interval,48_001_2012_078_EHF_TX_FIXED7914_SUPPORT
48001,79,2012-07-27,2012-08-17,22,merged_thermal_support_interval,48_001_2012_079_EHF_TX_FIXED7914_SUPPORT
48001,80,2012-08-29,2012-09-07,10,merged_thermal_support_interval,48_001_2012_080_EHF_TX_FIXED7914_SUPPORT
48001,81,2013-06-25,2013-06-29,5,merged_thermal_support_interval,48_001_2013_081_EHF_TX_FIXED7914_SUPPORT
48001,82,2013-07-09,2013-07-12,4,merged_thermal_support_interval,48_001_2013_082_EHF_TX_FIXED7914_SUPPORT
48001,83,2013-07-30,2013-08-14,16,merged_thermal_support_interval,48_001_2013_083_EHF_TX_FIXED7914_SUPPORT
48001,84,2013-08-29,2013-09-04,7,merged_thermal_support_interval,48_001_2013_084_EHF_TX_FIXED7914_SUPPORT
48001,85,2014-08-19,2014-08-23,5,merged_thermal_support_interval,48_001_2014_085_EHF_TX_FIXED7914_SUPPORT
48001,86,2015-07-17,2015-07-31,15,merged_thermal_support_interval,48_001_2015_086_EHF_TX_FIXED7914_SUPPORT
48001,87,2015-08-04,2015-08-14,11,merged_thermal_support_interval,48_001_2015_087_EHF_TX_FIXED7914_SUPPORT
48001,88,2015-09-05,2015-09-08,4,merged_thermal_support_interval,48_001_2015_088_EHF_TX_FIXED7914_SUPPORT
48001,89,2016-07-06,2016-07-16,11,merged_thermal_support_interval,48_001_2016_089_EHF_TX_FIXED7914_SUPPORT
48001,90,2016-07-20,2016-07-26,7,merged_thermal_support_interval,48_001_2016_090_EHF_TX_FIXED7914_SUPPORT
48001,91,2016-07-29,2016-08-14,17,merged_thermal_support_interval,48_001_2016_091_EHF_TX_FIXED7914_SUPPORT
48001,92,2017-07-26,2017-07-30,5,merged_thermal_support_interval,48_001_2017_092_EHF_TX_FIXED7914_SUPPORT
48001,93,2017-08-11,2017-08-22,12,merged_thermal_support_interval,48_001_2017_093_EHF_TX_FIXED7914_SUPPORT
48001,94,2018-06-11,2018-06-14,4,merged_thermal_support_interval,48_001_2018_094_EHF_TX_FIXED7914_SUPPORT
48001,95,2018-06-29,2018-07-03,5,merged_thermal_support_interval,48_001_2018_095_EHF_TX_FIXED7914_SUPPORT
48001,96,2018-07-14,2018-07-31,18,merged_thermal_support_interval,48_001_2018_096_EHF_TX_FIXED7914_SUPPORT
48001,97,2018-08-06,2018-08-09,4,merged_thermal_support_interval,48_001_2018_097_EHF_TX_FIXED7914_SUPPORT
48001,98,2018-08-15,2018-08-21,7,merged_thermal_support_interval,48_001_2018_098_EHF_TX_FIXED7914_SUPPORT
48001,99,2018-08-23,2018-08-30,8,merged_thermal_support_interval,48_001_2018_099_EHF_TX_FIXED7914_SUPPORT
48001,100,2019-08-07,2019-08-15,9,merged_thermal_support_interval,48_001_2019_100_EHF_TX_FIXED7914_SUPPORT
48001,101,2019-08-16,2019-08-23,8,merged_thermal_support_interval,48_001_2019_101_EHF_TX_FIXED7914_SUPPORT
48001,102,2019-08-24,2019-08-27,4,merged_thermal_support_interval,48_001_2019_102_EHF_TX_FIXED7914_SUPPORT
48001,103,2020-07-11,2020-07-16,6,merged_thermal_support_interval,48_001_2020_103_EHF_TX_FIXED7914_SUPPORT
48001,104,2020-08-07,2020-08-16,10,merged_thermal_support_interval,48_001_2020_104_EHF_TX_FIXED7914_SUPPORT
48001,105,2020-08-28,2020-09-01,5,merged_thermal_support_interval,48_001_2020_105_EHF_TX_FIXED7914_SUPPORT
48001,106,2022-06-11,2022-06-18,8,merged_thermal_support_interval,48_001_2022_106_EHF_TX_FIXED7914_SUPPORT
48001,107,2022-06-19,2022-06-27,9,merged_thermal_support_interval,48_001_2022_107_EHF_TX_FIXED7914_SUPPORT
48001,108,2022-07-03,2022-08-11,40,merged_thermal_support_interval,48_001_2022_108_EHF_TX_FIXED7914_SUPPORT
48001,109,2022-08-13,2022-08-18,6,merged_thermal_support_interval,48_001_2022_109_EHF_TX_FIXED7914_SUPPORT
48001,110,2023-06-18,2023-06-22,5,merged_thermal_support_interval,48_001_2023_110_EHF_TX_FIXED7914_SUPPORT
48001,111,2023-06-25,2023-07-01,7,merged_thermal_support_interval,48_001_2023_111_EHF_TX_FIXED7914_SUPPORT
48001,112,2023-07-08,2023-07-23,16,merged_thermal_support_interval,48_001_2023_112_EHF_TX_FIXED7914_SUPPORT
48001,113,2023-07-24,2023-08-16,24,merged_thermal_support_interval,48_001_2023_113_EHF_TX_FIXED7914_SUPPORT
48001,114,2023-08-17,2023-08-29,13,merged_thermal_support_interval,48_001_2023_114_EHF_TX_FIXED7914_SUPPORT
48001,115,2023-09-03,2023-09-09,7,merged_thermal_support_interval,48_001_2023_115_EHF_TX_FIXED7914_SUPPORT
48001,116,2024-06-27,2024-07-06,10,merged_thermal_support_interval,48_001_2024_116_EHF_TX_FIXED7914_SUPPORT
48001,117,2024-08-13,2024-08-22,10,merged_thermal_support_interval,48_001_2024_117_EHF_TX_FIXED7914_SUPPORT
48001,118,2025-07-30,2025-08-01,3,merged_thermal_support_interval,48_001_2025_118_EHF_TX_FIXED7914_SUPPORT
48001,119,2025-08-14,2025-08-20,7,merged_thermal_support_interval,48_001_2025_119_EHF_TX_FIXED7914_SUPPORT
48003,1,1980-06-05,1980-06-07,3,merged_thermal_support_interval,48_003_1980_001_EHF_TX_FIXED7914_SUPPORT
48003,2,1980-06-15,1980-06-20,6,merged_thermal_support_interval,48_003_1980_002_EHF_TX_FIXED7914_SUPPORT
48003,3,1980-06-22,1980-07-06,15,merged_thermal_support_interval,48_003_1980_003_EHF_TX_FIXED7914_SUPPORT
48003,4,1980-07-07,1980-07-22,16,merged_thermal_support_interval,48_003_1980_004_EHF_TX_FIXED7914_SUPPORT
48003,5,1980-07-24,1980-07-28,5,merged_thermal_support_interval,48_003_1980_005_EHF_TX_FIXED7914_SUPPORT
48003,6,1980-07-30,1980-08-01,3,merged_thermal_support_interval,48_003_1980_006_EHF_TX_FIXED7914_SUPPORT
48003,7,1980-08-02,1980-08-06,5,merged_thermal_support_interval,48_003_1980_007_EHF_TX_FIXED7914_SUPPORT
48003,8,1981-06-07,1981-06-11,5,merged_thermal_support_interval,48_003_1981_008_EHF_TX_FIXED7914_SUPPORT
48003,9,1981-07-17,1981-07-22,6,merged_thermal_support_interval,48_003_1981_009_EHF_TX_FIXED7914_SUPPORT
48003,10,1982-08-13,1982-08-17,5,merged_thermal_support_interval,48_003_1982_010_EHF_TX_FIXED7914_SUPPORT
48003,11,1983-06-30,1983-07-05,6,merged_thermal_support_interval,48_003_1983_011_EHF_TX_FIXED7914_SUPPORT
48003,12,1983-07-23,1983-07-30,8,merged_thermal_support_interval,48_003_1983_012_EHF_TX_FIXED7914_SUPPORT
48003,13,1983-08-18,1983-08-23,6,merged_thermal_support_interval,48_003_1983_013_EHF_TX_FIXED7914_SUPPORT
48003,14,1983-08-27,1983-09-01,6,merged_thermal_support_interval,48_003_1983_014_EHF_TX_FIXED7914_SUPPORT
48003,15,1983-09-04,1983-09-07,4,merged_thermal_support_interval,48_003_1983_015_EHF_TX_FIXED7914_SUPPORT
48003,16,1985-08-03,1985-08-11,9,merged_thermal_support_interval,48_003_1985_016_EHF_TX_FIXED7914_SUPPORT
48003,17,1986-07-25,1986-07-31,7,merged_thermal_support_interval,48_003_1986_017_EHF_TX_FIXED7914_SUPPORT
48003,18,1986-08-18,1986-08-21,4,merged_thermal_support_interval,48_003_1986_018_EHF_TX_FIXED7914_SUPPORT
48003,19,1987-07-02,1987-07-07,6,merged_thermal_support_interval,48_003_1987_019_EHF_TX_FIXED7914_SUPPORT
48003,20,1987-08-15,1987-08-19,5,merged_thermal_support_interval,48_003_1987_020_EHF_TX_FIXED7914_SUPPORT
48003,21,1989-05-23,1989-05-26,4,merged_thermal_support_interval,48_003_1989_021_EHF_TX_FIXED7914_SUPPORT
48003,22,1989-06-30,1989-07-04,5,merged_thermal_support_interval,48_003_1989_022_EHF_TX_FIXED7914_SUPPORT
48003,23,1989-07-15,1989-07-19,5,merged_thermal_support_interval,48_003_1989_023_EHF_TX_FIXED7914_SUPPORT
48003,24,1989-08-04,1989-08-06,3,merged_thermal_support_interval,48_003_1989_024_EHF_TX_FIXED7914_SUPPORT
48003,25,1990-06-04,1990-06-09,6,merged_thermal_support_interval,48_003_1990_025_EHF_TX_FIXED7914_SUPPORT
48003,26,1990-06-12,1990-06-29,18,merged_thermal_support_interval,48_003_1990_026_EHF_TX_FIXED7914_SUPPORT
48003,27,1992-06-30,1992-07-03,4,merged_thermal_support_interval,48_003_1992_027_EHF_TX_FIXED7914_SUPPORT
48003,28,1993-07-03,1993-07-08,6,merged_thermal_support_interval,48_003_1993_028_EHF_TX_FIXED7914_SUPPORT
48003,29,1993-07-22,1993-07-26,5,merged_thermal_support_interval,48_003_1993_029_EHF_TX_FIXED7914_SUPPORT
48003,30,1993-07-30,1993-08-01,3,merged_thermal_support_interval,48_003_1993_030_EHF_TX_FIXED7914_SUPPORT
48003,31,1994-06-05,1994-06-09,5,merged_thermal_support_interval,48_003_1994_031_EHF_TX_FIXED7914_SUPPORT
48003,32,1994-06-23,1994-07-09,17,merged_thermal_support_interval,48_003_1994_032_EHF_TX_FIXED7914_SUPPORT
48003,33,1994-07-24,1994-07-26,3,merged_thermal_support_interval,48_003_1994_033_EHF_TX_FIXED7914_SUPPORT
48003,34,1994-08-17,1994-08-20,4,merged_thermal_support_interval,48_003_1994_034_EHF_TX_FIXED7914_SUPPORT
48003,35,1995-07-19,1995-07-30,12,merged_thermal_support_interval,48_003_1995_035_EHF_TX_FIXED7914_SUPPORT
48003,36,1995-09-04,1995-09-06,3,merged_thermal_support_interval,48_003_1995_036_EHF_TX_FIXED7914_SUPPORT
48003,37,1996-05-14,1996-05-20,7,merged_thermal_support_interval,48_003_1996_037_EHF_TX_FIXED7914_SUPPORT
48003,38,1996-05-22,1996-05-24,3,merged_thermal_support_interval,48_003_1996_038_EHF_TX_FIXED7914_SUPPORT
48003,39,1996-06-05,1996-06-07,3,merged_thermal_support_interval,48_003_1996_039_EHF_TX_FIXED7914_SUPPORT
48003,40,1996-06-10,1996-06-12,3,merged_thermal_support_interval,48_003_1996_040_EHF_TX_FIXED7914_SUPPORT
48003,41,1996-06-17,1996-06-25,9,merged_thermal_support_interval,48_003_1996_041_EHF_TX_FIXED7914_SUPPORT
48003,42,1996-07-05,1996-07-09,5,merged_thermal_support_interval,48_003_1996_042_EHF_TX_FIXED7914_SUPPORT
48003,43,1996-07-18,1996-07-23,6,merged_thermal_support_interval,48_003_1996_043_EHF_TX_FIXED7914_SUPPORT
48003,44,1996-07-29,1996-07-31,3,merged_thermal_support_interval,48_003_1996_044_EHF_TX_FIXED7914_SUPPORT
48003,45,1996-08-01,1996-08-06,6,merged_thermal_support_interval,48_003_1996_045_EHF_TX_FIXED7914_SUPPORT
48003,46,1997-06-29,1997-07-01,3,merged_thermal_support_interval,48_003_1997_046_EHF_TX_FIXED7914_SUPPORT
48003,47,1997-08-14,1997-08-19,6,merged_thermal_support_interval,48_003_1997_047_EHF_TX_FIXED7914_SUPPORT
48003,48,1998-05-29,1998-06-05,8,merged_thermal_support_interval,48_003_1998_048_EHF_TX_FIXED7914_SUPPORT
48003,49,1998-06-15,1998-07-02,18,merged_thermal_support_interval,48_003_1998_049_EHF_TX_FIXED7914_SUPPORT
48003,50,1998-07-04,1998-07-16,13,merged_thermal_support_interval,48_003_1998_050_EHF_TX_FIXED7914_SUPPORT
48003,51,1998-07-18,1998-07-23,6,merged_thermal_support_interval,48_003_1998_051_EHF_TX_FIXED7914_SUPPORT
48003,52,1998-07-24,1998-08-03,11,merged_thermal_support_interval,48_003_1998_052_EHF_TX_FIXED7914_SUPPORT
48003,53,1998-08-09,1998-08-11,3,merged_thermal_support_interval,48_003_1998_053_EHF_TX_FIXED7914_SUPPORT
48003,54,1999-06-26,1999-07-04,9,merged_thermal_support_interval,48_003_1999_054_EHF_TX_FIXED7914_SUPPORT
48003,55,1999-07-24,1999-07-26,3,merged_thermal_support_interval,48_003_1999_055_EHF_TX_FIXED7914_SUPPORT
48003,56,1999-07-28,1999-07-31,4,merged_thermal_support_interval,48_003_1999_056_EHF_TX_FIXED7914_SUPPORT
48003,57,1999-08-06,1999-08-17,12,merged_thermal_support_interval,48_003_1999_057_EHF_TX_FIXED7914_SUPPORT
48003,58,1999-08-19,1999-08-23,5,merged_thermal_support_interval,48_003_1999_058_EHF_TX_FIXED7914_SUPPORT
48003,59,2000-05-22,2000-05-26,5,merged_thermal_support_interval,48_003_2000_059_EHF_TX_FIXED7914_SUPPORT
48003,60,2000-06-24,2000-06-26,3,merged_thermal_support_interval,48_003_2000_060_EHF_TX_FIXED7914_SUPPORT
48003,61,2000-07-11,2000-07-19,9,merged_thermal_support_interval,48_003_2000_061_EHF_TX_FIXED7914_SUPPORT
48003,62,2000-07-24,2000-07-29,6,merged_thermal_support_interval,48_003_2000_062_EHF_TX_FIXED7914_SUPPORT
48003,63,2000-09-01,2000-09-06,6,merged_thermal_support_interval,48_003_2000_063_EHF_TX_FIXED7914_SUPPORT
48003,64,2000-09-10,2000-09-12,3,merged_thermal_support_interval,48_003_2000_064_EHF_TX_FIXED7914_SUPPORT
48003,65,2001-06-02,2001-06-06,5,merged_thermal_support_interval,48_003_2001_065_EHF_TX_FIXED7914_SUPPORT
48003,66,2001-06-10,2001-06-14,5,merged_thermal_support_interval,48_003_2001_066_EHF_TX_FIXED7914_SUPPORT
48003,67,2001-06-28,2001-06-30,3,merged_thermal_support_interval,48_003_2001_067_EHF_TX_FIXED7914_SUPPORT
48003,68,2001-07-09,2001-07-28,20,merged_thermal_support_interval,48_003_2001_068_EHF_TX_FIXED7914_SUPPORT
48003,69,2001-07-29,2001-08-02,5,merged_thermal_support_interval,48_003_2001_069_EHF_TX_FIXED7914_SUPPORT
48003,70,2001-08-22,2001-08-25,4,merged_thermal_support_interval,48_003_2001_070_EHF_TX_FIXED7914_SUPPORT
48003,71,2002-06-10,2002-06-13,4,merged_thermal_support_interval,48_003_2002_071_EHF_TX_FIXED7914_SUPPORT
48003,72,2002-07-24,2002-07-29,6,merged_thermal_support_interval,48_003_2002_072_EHF_TX_FIXED7914_SUPPORT
48003,73,2002-08-15,2002-08-19,5,merged_thermal_support_interval,48_003_2002_073_EHF_TX_FIXED7914_SUPPORT
48003,74,2002-08-23,2002-08-29,7,merged_thermal_support_interval,48_003_2002_074_EHF_TX_FIXED7914_SUPPORT
48003,75,2003-07-21,2003-07-23,3,merged_thermal_support_interval,48_003_2003_075_EHF_TX_FIXED7914_SUPPORT
48003,76,2003-08-01,2003-08-11,11,merged_thermal_support_interval,48_003_2003_076_EHF_TX_FIXED7914_SUPPORT
48003,77,2004-06-14,2004-06-17,4,merged_thermal_support_interval,48_003_2004_077_EHF_TX_FIXED7914_SUPPORT
48003,78,2005-06-17,2005-06-19,3,merged_thermal_support_interval,48_003_2005_078_EHF_TX_FIXED7914_SUPPORT
48003,79,2006-06-05,2006-06-07,3,merged_thermal_support_interval,48_003_2006_079_EHF_TX_FIXED7914_SUPPORT
48003,80,2006-06-09,2006-06-13,5,merged_thermal_support_interval,48_003_2006_080_EHF_TX_FIXED7914_SUPPORT
48003,81,2006-06-14,2006-06-16,3,merged_thermal_support_interval,48_003_2006_081_EHF_TX_FIXED7914_SUPPORT
48003,82,2006-07-09,2006-07-21,13,merged_thermal_support_interval,48_003_2006_082_EHF_TX_FIXED7914_SUPPORT
48003,83,2006-07-24,2006-07-29,6,merged_thermal_support_interval,48_003_2006_083_EHF_TX_FIXED7914_SUPPORT
48003,84,2006-08-09,2006-08-13,5,merged_thermal_support_interval,48_003_2006_084_EHF_TX_FIXED7914_SUPPORT
48003,85,2006-08-24,2006-08-26,3,merged_thermal_support_interval,48_003_2006_085_EHF_TX_FIXED7914_SUPPORT
48003,86,2007-08-19,2007-08-21,3,merged_thermal_support_interval,48_003_2007_086_EHF_TX_FIXED7914_SUPPORT
48003,87,2008-05-29,2008-06-05,8,merged_thermal_support_interval,48_003_2008_087_EHF_TX_FIXED7914_SUPPORT
48003,88,2008-06-07,2008-06-17,11,merged_thermal_support_interval,48_003_2008_088_EHF_TX_FIXED7914_SUPPORT
48003,89,2008-06-25,2008-06-29,5,merged_thermal_support_interval,48_003_2008_089_EHF_TX_FIXED7914_SUPPORT
48003,90,2008-07-27,2008-07-29,3,merged_thermal_support_interval,48_003_2008_090_EHF_TX_FIXED7914_SUPPORT
48003,91,2009-07-08,2009-07-10,3,merged_thermal_support_interval,48_003_2009_091_EHF_TX_FIXED7914_SUPPORT
48003,92,2009-07-15,2009-07-17,3,merged_thermal_support_interval,48_003_2009_092_EHF_TX_FIXED7914_SUPPORT
48003,93,2009-08-15,2009-08-18,4,merged_thermal_support_interval,48_003_2009_093_EHF_TX_FIXED7914_SUPPORT
48003,94,2010-06-05,2010-06-07,3,merged_thermal_support_interval,48_003_2010_094_EHF_TX_FIXED7914_SUPPORT
48003,95,2010-06-21,2010-06-23,3,merged_thermal_support_interval,48_003_2010_095_EHF_TX_FIXED7914_SUPPORT
48003,96,2010-08-13,2010-08-15,3,merged_thermal_support_interval,48_003_2010_096_EHF_TX_FIXED7914_SUPPORT
48003,97,2011-05-28,2011-05-31,4,merged_thermal_support_interval,48_003_2011_097_EHF_TX_FIXED7914_SUPPORT
48003,98,2011-06-07,2011-06-22,16,merged_thermal_support_interval,48_003_2011_098_EHF_TX_FIXED7914_SUPPORT
48003,99,2011-06-23,2011-07-01,9,merged_thermal_support_interval,48_003_2011_099_EHF_TX_FIXED7914_SUPPORT
48003,100,2011-07-06,2011-07-18,13,merged_thermal_support_interval,48_003_2011_100_EHF_TX_FIXED7914_SUPPORT
48003,101,2011-07-19,2011-07-31,13,merged_thermal_support_interval,48_003_2011_101_EHF_TX_FIXED7914_SUPPORT
48003,102,2011-08-01,2011-08-14,14,merged_thermal_support_interval,48_003_2011_102_EHF_TX_FIXED7914_SUPPORT
