county_fips,year,classified_dates,events_started
48159,2017,55,22
48159,2018,49,17
48159,2019,58,18
48159,2020,40,16
48159,2021,55,18
48159,2022,61,25
48159,2023,89,24
48159,2024,55,16
48159,2025,49,15
48161,2015,31,10
48161,2016,63,15
48161,2017,46,15
48161,2018,22,7
48161,2019,29,8
48161,2020,25,9
48161,2021,37,10
48161,2022,32,10
48161,2023,71,22
48161,2024,83,22
48161,2025,57,14
48163,2015,70,16
48163,2016,72,23
48163,2017,55,18
48163,2018,18,8
48163,2019,2,1
48163,2020,8,3
48163,2021,21,6
48163,2022,12,5
48163,2023,56,15
48163,2024,38,11
48163,2025,29,6
48165,2015,36,11
48165,2016,21,7
48165,2017,51,16
48165,2018,39,13
48165,2019,44,14
48165,2020,47,16
48165,2021,46,13
48165,2022,34,10
48165,2023,59,18
48165,2024,59,21
48165,2025,58,18
48167,2015,60,16
48167,2016,88,22
48167,2017,144,36
48167,2018,91,20
48167,2019,88,24
48167,2020,98,25
48167,2021,95,23
48167,2022,134,26
48167,2023,143,25
48167,2024,125,30
48167,2025,115,29
48169,2015,54,17
48169,2016,58,20
48169,2017,68,27
48169,2018,58,18
48169,2019,58,20
48169,2020,65,23
48169,2021,51,16
48169,2022,70,24
48169,2023,88,27
48169,2024,72,23
48169,2025,58,21
48171,2015,23,7
48171,2016,28,9
48171,2017,40,15
48171,2018,18,9
48171,2019,41,12
48171,2020,36,12
48171,2021,31,8
48171,2022,52,11
48171,2023,83,23
48171,2024,58,15
48171,2025,61,12
48173,2015,39,12
48173,2016,49,15
48173,2017,53,16
48173,2018,39,12
48173,2019,39,12
48173,2020,40,14
48173,2021,43,11
48173,2022,59,15
48173,2023,86,19
48173,2024,70,18
48173,2025,47,11
48175,2015,9,3
48175,2016,25,7
48175,2017,22,8
48175,2018,4,2
48175,2019,10,5
48175,2020,17,7
48175,2021,12,4
48175,2022,16,7
48175,2023,37,15
48175,2024,22,7
48175,2025,37,11
48177,2015,43,15
48177,2016,65,19
48177,2017,83,26
48177,2018,36,11
48177,2019,62,16
48177,2020,66,21
48177,2021,41,13
48177,2022,74,17
48177,2023,121,26
48177,2024,101,24
48177,2025,120,31
48179,2015,38,14
48179,2016,46,15
48179,2017,47,17
48179,2018,46,15
48179,2019,41,14
48179,2020,45,17
48179,2021,41,15
48179,2022,49,19
48179,2023,80,25
48179,2024,100,27
48179,2025,62,20
48181,2015,79,22
48181,2016,88,25
48181,2017,55,22
48181,2018,40,11
48181,2019,45,11
48181,2020,42,17
48181,2021,41,10
48181,2022,42,14
48181,2023,86,24
48181,2024,77,19
48181,2025,56,18
48183,2015,55,20
48183,2016,75,21
48183,2017,68,24
48183,2018,43,12
48183,2019,78,21
48183,2020,30,10
48183,2021,41,11
48183,2022,67,22
48183,2023,87,25
48183,2024,93,26
48183,2025,77,16
48185,2015,57,15
48185,2016,98,18
48185,2017,70,23
48185,2018,49,14
48185,2019,55,15
48185,2020,53,18
48185,2021,47,12
48185,2022,72,21
48185,2023,120,25
48185,2024,110,29
48185,2025,71,17
48187,2015,67,22
48187,2016,81,19
48187,2017,95,27
48187,2018,52,18
48187,2019,77,20
48187,2020,98,29
48187,2021,59,19
48187,2022,109,28
48187,2023,126,24
48187,2024,109,24
48187,2025,95,26
48189,2015,54,18
48189,2016,46,17
48189,2017,55,22
48189,2018,51,19
48189,2019,53,18
48189,2020,63,24
48189,2021,51,17
48189,2022,65,22
48189,2023,71,26
48189,2024,75,24
48189,2025,58,21
48191,2015,42,13
48191,2016,51,19
48191,2017,59,24
48191,2018,53,19
48191,2019,44,17
48191,2020,53,21
48191,2021,47,17
48191,2022,56,21
48191,2023,54,20
48191,2024,63,21
48191,2025,48,18
48193,2015,40,12
48193,2016,84,22
48193,2017,50,17
48193,2018,27,8
48193,2019,34,9
48193,2020,33,13
48193,2021,41,10
48193,2022,104,23
48193,2023,117,25
48193,2024,99,27
48193,2025,67,21
48195,2015,38,15
48195,2016,40,13
48195,2017,44,17
48195,2018,40,14
48195,2019,50,20
48195,2020,53,19
48195,2021,65,21
48195,2022,62,22
48195,2023,67,21
48195,2024,74,22
48195,2025,41,15
48197,2015,34,11
48197,2016,40,12
48197,2017,47,18
48197,2018,37,11
48197,2019,33,11
48197,2020,39,16
48197,2021,42,11
48197,2022,48,15
48197,2023,56,22
48197,2024,55,19
48197,2025,54,16
48199,2015,77,21
48199,2016,77,20
48199,2017,75,23
48199,2018,58,18
48199,2019,35,14
48199,2020,42,15
48199,2021,78,25
48199,2022,88,28
48199,2023,158,30
48199,2024,111,35
