county_fips,year,classified_dates,events_started
48037,2020,29,11
48037,2021,44,13
48037,2022,48,14
48037,2023,43,17
48037,2024,65,20
48037,2025,47,12
48039,2015,57,11
48039,2016,91,21
48039,2017,86,23
48039,2018,60,16
48039,2019,39,13
48039,2020,48,14
48039,2021,39,11
48039,2022,56,17
48039,2023,104,21
48039,2024,72,23
48039,2025,50,14
48041,2015,21,7
48041,2016,42,14
48041,2017,51,18
48041,2018,13,6
48041,2019,35,13
48041,2020,38,13
48041,2021,47,16
48041,2022,60,21
48041,2023,83,23
48041,2024,75,21
48041,2025,76,23
48043,2015,21,7
48043,2016,33,9
48043,2017,52,14
48043,2018,22,9
48043,2019,28,12
48043,2020,24,8
48043,2021,32,10
48043,2022,18,5
48043,2023,32,11
48043,2024,49,17
48043,2025,34,6
48045,2015,44,17
48045,2016,52,19
48045,2017,51,20
48045,2018,45,19
48045,2019,51,16
48045,2020,58,23
48045,2021,40,14
48045,2022,41,15
48045,2023,58,22
48045,2024,74,25
48045,2025,72,26
48047,2015,3,1
48047,2016,26,10
48047,2017,37,14
48047,2018,2,1
48047,2019,9,4
48047,2020,15,6
48047,2021,30,11
48047,2022,17,6
48047,2023,42,12
48047,2024,13,5
48047,2025,21,8
48049,2015,56,22
48049,2016,45,18
48049,2017,41,15
48049,2018,26,10
48049,2019,22,8
48049,2020,22,7
48049,2021,38,10
48049,2022,33,12
48049,2023,33,15
48049,2024,34,12
48049,2025,41,13
48051,2015,29,11
48051,2016,84,21
48051,2017,63,23
48051,2018,26,12
48051,2019,73,22
48051,2020,24,9
48051,2021,36,11
48051,2022,26,10
48051,2023,42,15
48051,2024,37,14
48051,2025,52,13
48053,2015,37,14
48053,2016,52,14
48053,2017,44,17
48053,2018,10,4
48053,2019,25,11
48053,2020,38,13
48053,2021,43,10
48053,2022,31,11
48053,2023,53,16
48053,2024,67,19
48053,2025,56,15
48055,2015,28,9
48055,2016,41,11
48055,2017,73,27
48055,2018,26,11
48055,2019,47,15
48055,2020,58,22
48055,2021,41,14
48055,2022,55,21
48055,2023,63,17
48055,2024,67,24
48055,2025,84,23
48057,2015,26,8
48057,2016,46,14
48057,2017,54,15
48057,2018,26,11
48057,2019,16,5
48057,2020,63,21
48057,2021,40,12
48057,2022,51,16
48057,2023,130,22
48057,2024,95,26
48057,2025,92,26
48059,2015,29,10
48059,2016,44,12
48059,2017,37,13
48059,2018,20,7
48059,2019,18,8
48059,2020,37,15
48059,2021,31,7
48059,2022,29,11
48059,2023,33,12
48059,2024,48,17
48059,2025,44,14
48061,2015,11,2
48061,2016,72,20
48061,2017,75,22
48061,2018,81,19
48061,2019,66,20
48061,2020,81,28
48061,2021,47,13
48061,2022,64,16
48061,2023,142,17
48061,2024,63,14
48061,2025,70,18
48063,2015,79,20
48063,2016,72,17
48063,2017,46,15
48063,2018,19,6
48063,2019,30,9
48063,2020,26,11
48063,2021,32,8
48063,2022,45,14
48063,2023,49,16
48063,2024,51,13
48063,2025,46,12
48065,2015,47,16
48065,2016,35,12
48065,2017,45,17
48065,2018,36,15
48065,2019,33,12
48065,2020,41,16
48065,2021,34,10
48065,2022,29,13
48065,2023,59,18
48065,2024,68,22
48065,2025,61,18
48067,2015,61,18
48067,2016,68,20
48067,2017,43,15
48067,2018,26,8
48067,2019,42,11
48067,2020,23,9
48067,2021,33,11
48067,2022,53,20
48067,2023,42,15
48067,2024,54,20
48067,2025,48,15
48069,2015,45,16
48069,2016,33,11
48069,2017,30,11
48069,2018,20,10
48069,2019,41,17
48069,2020,23,10
48069,2021,26,9
48069,2022,13,6
48069,2023,33,13
48069,2024,38,17
48069,2025,42,17
48071,2015,32,9
48071,2016,44,12
48071,2017,43,15
48071,2018,35,12
48071,2019,21,9
48071,2020,20,7
48071,2021,24,7
48071,2022,11,3
48071,2023,59,16
48071,2024,42,17
48071,2025,40,11
48073,2015,25,9
48073,2016,55,16
48073,2017,38,14
48073,2018,18,8
48073,2019,22,9
48073,2020,30,10
48073,2021,37,11
48073,2022,38,15
48073,2023,36,14
48073,2024,35,12
48073,2025,38,10
48075,2015,51,16
48075,2016,64,18
48075,2017,44,15
48075,2018,32,13
48075,2019,38,14
48075,2020,49,18
48075,2021,37,10
48075,2022,46,16
48075,2023,44,18
48075,2024,59,19
48075,2025,60,16
48077,2015,30,7
48077,2016,42,12
48077,2017,41,15
48077,2018,26,11
48077,2019,16,5
48077,2020,46,18
48077,2021,34,8
48077,2022,32,11
48077,2023,41,14
48077,2024,46,13
48077,2025,53,15
48079,2015,51,20
48079,2016,44,14
48079,2017,52,22
48079,2018,22,11
48079,2019,37,15
48079,2020,38,16
48079,2021,31,10
48079,2022,31,13
48079,2023,32,14
48079,2024,43,17
48079,2025,47,16
48081,2015,20,8
48081,2016,25,10
48081,2017,37,14
48081,2018,21,10
48081,2019,17,8
48081,2020,23,10
48081,2021,30,8
48081,2022,17,7
48081,2023,26,9
48081,2024,35,13
48081,2025,38,12
48083,2015,44,14
48083,2016,57,13
48083,2017,64,22
48083,2018,29,12
48083,2019,38,14
48083,2020,44,18
48083,2021,38,10
48083,2022,36,14
48083,2023,47,16
48083,2024,48,14
48083,2025,49,15
48085,2015,26,8
48085,2016,35,10
48085,2017,28,10
48085,2018,8,3
48085,2019,20,7
48085,2020,40,17
48085,2021,33,7
48085,2022,27,12
48085,2023,35,11
48085,2024,64,19
48085,2025,46,14
48087,2015,61,20
48087,2016,63,19
48087,2017,49,19
48087,2018,16,7
48087,2019,15,6
48087,2020,22,10
48087,2021,30,9
48087,2022,14,6
48087,2023,29,10
48087,2024,30,11
48087,2025,33,9
48089,2015,16,6
48089,2016,32,9
48089,2017,34,11
48089,2018,4,2
48089,2019,9,4
48089,2020,8,3
48089,2021,20,6
48089,2022,42,13
48089,2023,32,11
48089,2024,31,8
48089,2025,43,10
48091,2015,16,5
48091,2016,29,10
48091,2017,63,23
48091,2018,17,6
48091,2019,31,13
48091,2020,26,10
48091,2021,23,9
48091,2022,38,16
48091,2023,35,14
48091,2024,27,10
48091,2025,45,13
48093,2015,21,7
48093,2016,41,13
48093,2017,44,16
48093,2018,19,8
48093,2019,30,13
48093,2020,27,11
48093,2021,43,9
48093,2022,82,25
48093,2023,83,25
48093,2024,113,19
48093,2025,101,34
48095,2015,23,7
48095,2016,31,11
48095,2017,40,13
48095,2018,7,3
48095,2019,18,7
48095,2020,23,10
48095,2021,37,10
48095,2022,22,8
48095,2023,39,14
48095,2024,53,20
48095,2025,47,16
48097,2015,34,10
48097,2016,31,10
48097,2017,31,12
48097,2018,9,4
48097,2019,18,6
48097,2020,28,10
48097,2021,27,5
48097,2022,16,6
48097,2023,39,15
48097,2024,38,13
48097,2025,46,15
48099,2015,38,14
48099,2016,60,16
48099,2017,68,24
48099,2018,20,9
48099,2019,29,9
48099,2020,37,14
48099,2021,39,12
48099,2022,26,11
48099,2023,34,10
48099,2024,65,22
48099,2025,59,16
48101,2015,58,16
48101,2016,57,15
48101,2017,46,17
48101,2018,39,15
48101,2019,32,12
48101,2020,50,18
48101,2021,39,14
48101,2022,31,10
48101,2023,44,17
48101,2024,55,17
48101,2025,46,12
48103,2015,30,11
48103,2016,41,14
48103,2017,57,23
48103,2018,36,17
48103,2019,32,14
48103,2020,26,10
48103,2021,39,14
48103,2022,16,7
48103,2023,53,20
48103,2024,68,26
48103,2025,77,23
48105,2015,42,11
48105,2016,50,13
48105,2017,77,24
48105,2018,22,10
48105,2019,43,15
48105,2020,30,12
48105,2021,42,11
48105,2022,23,10
48105,2023,47,15
48105,2024,54,20
48105,2025,51,13
48107,2015,39,15
48107,2016,50,16
48107,2017,58,22
48107,2018,38,15
48107,2019,45,18
48107,2020,56,25
48107,2021,29,11
48107,2022,37,16
48107,2023,36,15
48107,2024,48,19
48107,2025,49,17
48109,2015,20,7
48109,2016,23,8
48109,2017,42,11
48109,2018,29,9
48109,2019,11,5
48109,2020,16,5
48109,2021,55,13
48109,2022,18,6
48109,2023,18,6
48109,2024,20,8
48109,2025,31,6
48111,2015,53,18
48111,2016,64,22
48111,2017,75,29
48111,2018,47,17
48111,2019,51,15
48111,2020,52,19
48111,2021,55,20
48111,2022,46,18
48111,2023,83,27
48111,2024,95,27
48111,2025,76,20
48113,2015,29,8
48113,2016,48,13
48113,2017,44,16
48113,2018,14,5
48113,2019,20,8
48113,2020,34,14
48113,2021,37,9
48113,2022,18,7
48113,2023,27,10
48113,2024,51,15
48113,2025,41,13
48115,2015,37,15
48115,2016,36,11
48115,2017,59,25
48115,2018,24,12
48115,2019,20,8
48115,2020,15,7
48115,2021,31,9
48115,2022,15,6
48115,2023,26,10
48115,2024,32,12
48115,2025,39,9
48117,2015,53,21
48117,2016,46,16
48117,2017,48,15
48117,2018,46,18
48117,2019,46,15
48117,2020,44,17
48117,2021,33,12
48117,2022,50,17
48117,2023,53,19
48117,2024,46,19
48117,2025,59,22
48119,2015,43,14
48119,2016,67,19
48119,2017,42,14
48119,2018,21,8
48119,2019,25,7
48119,2020,44,17
48119,2021,35,8
48119,2022,31,10
48119,2023,48,17
